Chromosome	Start	End	Feature_Type	Details	Reads
contig_10672	588615	588815	621209	gene	AP012548.1_2497,CP142614.1_2215,CP142623.1_4126
contig_10672	588615	588815	621209	mRNA	AP012548.1_2497,CP142614.1_2215,CP142623.1_4126
contig_10672	689092	689387	intergenic	.	AP012548.1_2457,AP012548.1_2458,CP001487.1_1909,CP001487.1_1910,CP142614.1_2176,CP142614.1_2177,CP142623.1_4164,CP142623.1_4165
contig_10672	865792	865991	intergenic	.	AP012548.1_983,CP001487.1_3383,CP003000.1_1583,CP142614.1_701,CP142623.1_1430
contig_10679	149132	149221	intergenic	.	AP012548.1_782,CP142614.1_500,CP142623.1_1632
contig_10684	40207	40373	intergenic	.	CP142614.1_3051,CP142623.1_3303
contig_10705	561443	561621	567055	mRNA	AP012548.1_1147,CP001429.2_1137,CP001487.1_3218,CP003000.1_1435,CP142614.1_866,CP142623.1_1264,CP142623.1_1265
contig_10705	561443	561621	567160	gene	AP012548.1_1147,CP001429.2_1137,CP001487.1_3218,CP003000.1_1435,CP142614.1_866,CP142623.1_1264,CP142623.1_1265
contig_10705	902321	902550	951957	gene	AP012548.1_1074,CP142614.1_792,CP142614.1_793
contig_10705	902321	902550	951957	mRNA	AP012548.1_1074,CP142614.1_792,CP142614.1_793
contig_10705	1015797	1015958	intergenic	.	AP012548.1_3994,CP142614.1_3717,CP142623.1_2632
contig_10705	1041131	1041363	intergenic	.	AP012548.1_1509,AP012548.1_1510,CP003000.1_1076,CP142614.1_1226,CP142614.1_1227,CP142623.1_901,CP142623.1_902
contig_10725	149267	149555	intergenic	.	AP012548.1_3992,CP001429.2_4032,CP001487.1_338,CP142614.1_3006,CP142614.1_3715,CP142623.1_2634,CP142623.1_3348
contig_10725	386147	386279	intergenic	.	AP012548.1_2666,CP001487.1_1659,CP142614.1_2385,CP142623.1_3956
contig_10725	440602	440765	intergenic	.	AP012548.1_914,CP001429.2_922,CP001487.1_3432,CP003000.1_1631,CP142614.1_632,CP142623.1_1499,CP142623.1_1500
contig_10747	148470	148661	intergenic	.	AP012548.1_2129,CP001487.1_2236,CP142614.1_1846,CP142623.1_282,CP142623.1_283
contig_10749	221133	221232	237370	gene	AP012548.1_586,CP142614.1_303,CP142623.1_1827
contig_10749	221133	221232	237370	mRNA	AP012548.1_586,CP142614.1_303,CP142623.1_1827
contig_10757	1004834	1005036	intergenic	.	AP012548.1_1584,AP012548.1_719,CP142614.1_1300,CP142614.1_437,CP142623.1_1695,CP142623.1_828
contig_10757	1057411	1057554	intergenic	.	AP012548.1_1805,AP012548.1_1806,CP142614.1_1521,CP142614.1_1522,CP142623.1_607
contig_10757	1455511	1455675	intergenic	.	AP012548.1_1389,CP001487.1_2976,CP142614.1_1106
contig_10757	1467000	1467195	intergenic	.	AP012548.1_4171,AP012548.1_4172,CP001487.1_156,CP142614.1_3894,CP142614.1_3895,CP142623.1_2455,CP142623.1_2456
contig_10757	1804581	1804754	intergenic	.	AP012548.1_3814,CP142614.1_3537,CP142623.1_2812
contig_10870	83982	84176	intergenic	.	AP012548.1_2772,AP012548.1_2773,CP001487.1_1552,CP142614.1_2492,CP142623.1_3849
contig_10870	230313	230440	intergenic	.	AP012548.1_4130
contig_10870	247543	247757	intergenic	.	CP001487.1_3309,CP142614.1_776,CP142623.1_1355,CP142623.1_1356
contig_10870	1378273	1378398	intergenic	.	AP012548.1_4026,CP142614.1_3749,CP142614.1_3750,CP142623.1_2600
contig_10870	2301483	2301737	intergenic	.	AP012548.1_3877,AP012548.1_3878,CP001429.2_3916,CP001487.1_453,CP142614.1_3601,CP142623.1_2748,CP142623.1_2749
contig_10898	265745	265928	intergenic	.	AP012548.1_897,CP142614.1_615,CP142623.1_1516
contig_10898	285042	285153	intergenic	.	AP012548.1_1473,CP001429.2_1480,CP142623.1_938
contig_10898	669545	669664	intergenic	.	CP001487.1_1402,CP142614.1_2653
contig_10908	783589	783687	intergenic	.	AP012548.1_3053,CP142614.1_2782
contig_1092	851378	851586	intergenic	.	AP012548.1_1001,CP001429.2_990,CP001429.2_991,CP001487.1_3364,CP142614.1_720,CP142623.1_1411
contig_1092	859446	859818	intergenic	.	AP012548.1_1895,AP012548.1_1896,CP001487.1_2469,CP003000.1_756,CP142614.1_1611,CP142614.1_1612,CP142623.1_517,CP142623.1_965
contig_1092	1286625	1286927	intergenic	.	AP012548.1_2101,CP001429.2_1003,CP001487.1_2265,CP001487.1_3352,CP142614.1_1817,CP142614.1_3128,CP142614.1_732,CP142623.1_1399,CP142623.1_311
contig_1092	1287306	1287449	intergenic	.	CP142614.1_731,CP142623.1_1400
contig_1092	1551995	1552164	intergenic	.	CP001487.1_1211,CP003000.1_2893,CP142623.1_3505
contig_1092	1607292	1607814	intergenic	.	AP012548.1_4075,AP012548.1_4076,AP012548.1_4077,AP012548.1_4078,CP001429.2_4116,CP001487.1_254,CP001487.1_255,CP001487.1_256,CP003000.1_3787,CP142614.1_3798,CP142614.1_3799,CP142614.1_3800,CP142614.1_3801,CP142623.1_2549,CP142623.1_2550,CP142623.1_2551
contig_1092	1736561	1736684	intergenic	.	AP012548.1_2450
contig_1092	1959209	1959708	intergenic	.	AP012548.1_1159,AP012548.1_1160,AP012548.1_1161,AP012548.1_2058,CP001487.1_2308,CP001487.1_3205,CP142614.1_1775,CP142614.1_878,CP142614.1_879,CP142614.1_880,CP142623.1_1251,CP142623.1_1252,CP142623.1_354
contig_1092	3002669	3002802	intergenic	.	AP012548.1_3432,CP142614.1_3162
contig_1092	3386604	3386695	intergenic	.	AP012548.1_2227
contig_1092	3518916	3519223	intergenic	.	AP012548.1_2183,AP012548.1_2184,CP142614.1_1900,CP142614.1_2893,CP142623.1_228,CP142623.1_3456
contig_1092	3820544	3820884	intergenic	.	AP012548.1_2620,AP012548.1_688,CP001429.2_2654,CP001487.1_1703,CP003000.1_2413,CP142614.1_2340,CP142614.1_406,CP142623.1_1726,CP142623.1_4002
contig_1092	3832560	3832950	intergenic	.	AP012548.1_2950,AP012548.1_2951,CP001429.2_2987,CP001487.1_1376,CP003000.1_2728,CP142614.1_2678,CP142614.1_2679,CP142614.1_2680,CP142623.1_3673,CP142623.1_3674
contig_10931	59991	60174	intergenic	.	AP012548.1_776,CP001487.1_3571,CP142614.1_494,CP142623.1_1638
contig_10995	191583	192102	intergenic	.	AP012548.1_3733,AP012548.1_47,CP142614.1_3987,CP142623.1_2363,CP142623.1_2891,CP142623.1_2893
contig_10995	262512	262652	intergenic	.	AP012548.1_2591,CP142614.1_2310,CP142623.1_4031
contig_10995	564238	564508	intergenic	.	AP012548.1_2413,AP012548.1_2414,CP001487.1_1953,CP142614.1_2132,CP142623.1_4208
contig_10995	570746	571064	571061	CDS	AP012548.1_3276,AP012548.1_3277,CP001487.1_1054,CP142614.1_3005,CP142614.1_3007,CP142623.1_3347
contig_10995	570746	571064	571061	exon	AP012548.1_3276,AP012548.1_3277,CP001487.1_1054,CP142614.1_3005,CP142614.1_3007,CP142623.1_3347
contig_10995	570746	571064	571061	gene	AP012548.1_3276,AP012548.1_3277,CP001487.1_1054,CP142614.1_3005,CP142614.1_3007,CP142623.1_3347
contig_10995	570746	571064	571061	mRNA	AP012548.1_3276,AP012548.1_3277,CP001487.1_1054,CP142614.1_3005,CP142614.1_3007,CP142623.1_3347
contig_10995	570746	571064	571061	start_codon	AP012548.1_3276,AP012548.1_3277,CP001487.1_1054,CP142614.1_3005,CP142614.1_3007,CP142623.1_3347
contig_10995	571061	571064	intergenic	.	AP012548.1_3276,AP012548.1_3277,CP001487.1_1054,CP142614.1_3005,CP142614.1_3007,CP142623.1_3347
contig_11	1800540	1800653	intergenic	.	AP012548.1_3029
contig_11	3042682	3042811	intergenic	.	AP012548.1_3386,CP142614.1_3116,CP142623.1_3238
contig_11019	170832	171130	intergenic	.	AP012548.1_2461,AP012548.1_2462,CP001429.2_2476,CP001429.2_4177,CP001487.1_1906,CP001487.1_196,CP003000.1_2216,CP142614.1_2180,CP142623.1_2495,CP142623.1_4160,CP142623.1_4161
contig_11023	297312	297542	intergenic	.	AP012548.1_3894,CP142614.1_2184,CP142614.1_3617,CP142623.1_2732,CP142623.1_4156
contig_11023	422523	422705	intergenic	.	AP012548.1_2040,CP001487.1_2326,CP003000.1_626,CP142614.1_1756,CP142614.1_1757,CP142623.1_373
contig_11023	774441	774728	intergenic	.	AP012548.1_439,CP001429.2_444,CP142614.1_3615,CP142623.1_1969,CP142623.1_2734
contig_11023	786823	786954	intergenic	.	CP142614.1_259
contig_11023	875670	875894	intergenic	.	AP012548.1_2582,AP012548.1_3038,CP001487.1_1290,CP001487.1_1741,CP142614.1_2302,CP142614.1_2767,CP142623.1_3584,CP142623.1_4039
contig_11023	930330	930475	intergenic	.	AP012548.1_1054,CP142614.1_773,CP142623.1_1358,CP142623.1_1359
contig_11023	951060	951213	intergenic	.	AP012548.1_2897,CP001487.1_1429
contig_11040	278545	278760	intergenic	.	AP012548.1_129,AP012548.1_130,CP142614.1_4069,CP142623.1_2281
contig_11040	563121	563241	intergenic	.	CP001429.2_867,CP142623.1_1554
contig_11040	597327	597729	intergenic	.	AP012548.1_328,CP142614.1_44,CP142614.1_45,CP142614.1_46,CP142623.1_2081
contig_11043	577131	577610	586350	mRNA	AP012548.1_1960,AP012548.1_3715,CP001487.1_2406,CP001487.1_617,CP142614.1_1676,CP142614.1_3438,CP142614.1_4118,CP142623.1_2232,CP142623.1_2696,CP142623.1_2911,CP142623.1_453
contig_11043	577131	577610	586443	gene	AP012548.1_1960,AP012548.1_3715,CP001487.1_2406,CP001487.1_617,CP142614.1_1676,CP142614.1_3438,CP142614.1_4118,CP142623.1_2232,CP142623.1_2696,CP142623.1_2911,CP142623.1_453
contig_11043	751444	751586	774687	gene	AP012548.1_4198,CP142614.1_3921,CP142623.1_2429
contig_11043	751444	751586	774687	mRNA	AP012548.1_4198,CP142614.1_3921,CP142623.1_2429
contig_11043	1006365	1006623	1048351	gene	AP012548.1_3077,CP001429.2_3114,CP001429.2_3115,CP001487.1_1250,CP001487.1_1251,CP003000.1_2852,CP003000.1_2853,CP142614.1_2805,CP142614.1_2806,CP142623.1_3544,CP142623.1_3545
contig_11043	1006365	1006623	1048351	mRNA	AP012548.1_3077,CP001429.2_3114,CP001429.2_3115,CP001487.1_1250,CP001487.1_1251,CP003000.1_2852,CP003000.1_2853,CP142614.1_2805,CP142614.1_2806,CP142623.1_3544,CP142623.1_3545
contig_1106	543729	543933	intergenic	.	AP012548.1_3296,AP012548.1_3297,CP001429.2_3332,CP001487.1_1034,CP142614.1_3026,CP142623.1_3327,CP142623.1_3328
contig_1106	859743	860030	890307	gene	AP012548.1_1222,AP012548.1_1223,AP012548.1_2801,CP001429.2_1228,CP142614.1_2520,CP142614.1_939,CP142614.1_940,CP142623.1_1189,CP142623.1_1190,CP142623.1_3821
contig_1106	859743	860030	890307	mRNA	AP012548.1_1222,AP012548.1_1223,AP012548.1_2801,CP001429.2_1228,CP142614.1_2520,CP142614.1_939,CP142614.1_940,CP142623.1_1189,CP142623.1_1190,CP142623.1_3821
contig_1106	1201052	1201197	intergenic	.	CP001429.2_573,CP142623.1_1852
contig_11060	417718	417908	intergenic	.	CP001487.1_2625,CP142614.1_1456,CP142623.1_673
contig_11081	386892	387045	intergenic	.	AP012548.1_286,CP001487.1_3110,CP142614.1_2,CP142623.1_1157,CP142623.1_2123
contig_11081	409380	409536	intergenic	.	AP012548.1_728,CP142614.1_446
contig_11081	514169	514376	intergenic	.	AP012548.1_3802,CP142614.1_3525,CP142614.1_3526,CP142623.1_2824
contig_11081	522125	522274	intergenic	.	AP012548.1_2500,CP001487.1_1869,CP142614.1_2218,CP142623.1_4123
contig_11081	557550	557904	intergenic	.	AP012548.1_3846,AP012548.1_3847,AP012548.1_3848,CP001487.1_484,CP142614.1_3570,CP142614.1_3571,CP142623.1_2778,CP142623.1_2779,CP142623.1_2780
contig_11081	563304	563583	intergenic	.	AP012548.1_1037,CP001487.1_3328,CP001487.1_3329,CP142614.1_756,CP142614.1_757,CP142623.1_1375,CP142623.1_1376
contig_11081	613036	613147	intergenic	.	AP012548.1_1221,CP001487.1_3143,CP142614.1_938,CP142614.1_939,CP142623.1_1190
contig_11081	645443	645538	intergenic	.	AP012548.1_1026,CP001487.1_3339,CP003000.1_1556,CP142614.1_744,CP142623.1_1386
contig_11081	688116	688264	intergenic	.	CP001429.2_3123
contig_11083	294234	294542	303225	gene	AP012548.1_1052,CP001429.2_1041,CP001487.1_3313,CP001487.1_3314,CP003000.1_1531,CP142614.1_3029,CP142614.1_770,CP142614.1_771,CP142623.1_1361,CP142623.1_3325
contig_11083	294234	294542	303225	mRNA	AP012548.1_1052,CP001429.2_1041,CP001487.1_3313,CP001487.1_3314,CP003000.1_1531,CP142614.1_3029,CP142614.1_770,CP142614.1_771,CP142623.1_1361,CP142623.1_3325
contig_11083	295115	295283	303225	gene	AP012548.1_2144,CP001429.2_2152,CP001487.1_2222,CP003000.1_523,CP142614.1_1860,CP142623.1_268
contig_11083	295115	295283	303225	mRNA	AP012548.1_2144,CP001429.2_2152,CP001487.1_2222,CP003000.1_523,CP142614.1_1860,CP142623.1_268
contig_11083	304262	304402	intergenic	.	CP142614.1_130
contig_11083	393511	393622	402705	gene	AP012548.1_2981,CP142614.1_2710,CP142623.1_3641
contig_11083	393511	393622	402705	mRNA	AP012548.1_2981,CP142614.1_2710,CP142623.1_3641
contig_11105	69030	69329	87784	gene	AP012548.1_1485,AP012548.1_1486,CP142614.1_1202,CP142614.1_1203,CP142614.1_1204,CP142623.1_925,CP142623.1_926
