Chromosome	Start	End	Feature_Type	Details	Reads
contig_10204	1889657	1889792	1950808	gene	AP012548.1_2966,CP001487.1_1361,CP142614.1_2695,CP142623.1_3658
contig_10226	184883	185057	intergenic	.	AP012548.1_3830,CP142614.1_3554,CP142623.1_2796
contig_10226	1348724	1348879	intergenic	.	AP012548.1_4118,CP003000.1_3826,CP142614.1_3842,CP142623.1_2508
contig_10226	2592834	2593032	intergenic	.	AP012548.1_4192,AP012548.1_4193,CP003000.1_3892,CP142614.1_3916,CP142614.1_3917,CP142623.1_2433,CP142623.1_2434
contig_10226	4547703	4547800	intergenic	.	AP012548.1_2811,CP001429.2_2844,CP001487.1_1514,CP142614.1_2540,CP142623.1_3811
contig_10226	5474549	5474790	intergenic	.	AP012548.1_235,CP142614.1_4176,CP142623.1_2175
contig_10226	6126730	6127271	6163453	mRNA	AP012548.1_2365,AP012548.1_3831,AP012548.1_81,CP001487.1_499,CP142614.1_2084,CP142614.1_3555,CP142623.1_2329,CP142623.1_2795
contig_10226	6126730	6127271	6163587	gene	AP012548.1_2365,AP012548.1_3831,AP012548.1_81,CP001487.1_499,CP142614.1_2084,CP142614.1_3555,CP142623.1_2329,CP142623.1_2795
contig_10226	6127685	6127923	6163453	mRNA	AP012548.1_2374,AP012548.1_2375,CP001487.1_1993,CP142614.1_2092,CP142614.1_2093,CP142623.1_37,CP142623.1_38
contig_10226	6127685	6127923	6163587	gene	AP012548.1_2374,AP012548.1_2375,CP001487.1_1993,CP142614.1_2092,CP142614.1_2093,CP142623.1_37,CP142623.1_38
contig_10226	7374051	7374258	intergenic	.	AP012548.1_3176,CP001429.2_3212,CP001487.1_1152,CP003000.1_2948,CP142614.1_2905,CP142623.1_3444
contig_10226	7635345	7635616	intergenic	.	AP012548.1_1453,AP012548.1_1861,AP012548.1_3434,CP142614.1_1170,CP142614.1_1577,CP142623.1_551,CP142623.1_552,CP142623.1_958
contig_10226	7927253	7927420	8117268	mRNA	AP012548.1_704,CP142614.1_422,CP142623.1_1710
contig_10226	7927253	7927420	8117349	gene	AP012548.1_704,CP142614.1_422,CP142623.1_1710
contig_10226	7963016	7963095	8117268	mRNA	AP012548.1_1210,CP142623.1_1201
contig_10226	7963016	7963095	8117349	gene	AP012548.1_1210,CP142623.1_1201
contig_10226	8434416	8434770	intergenic	.	AP012548.1_4045,AP012548.1_4046,CP001487.1_284,CP003000.1_3756,CP142614.1_3769,CP142614.1_3770,CP142623.1_2579,CP142623.1_2580,CP142623.1_2581
contig_10226	8758482	8758621	intergenic	.	CP142614.1_3558
contig_10226	8780959	8781036	8789618	mRNA	AP012548.1_623,CP001429.2_635,CP142614.1_340
contig_10226	8780959	8781036	8790082	gene	AP012548.1_623,CP001429.2_635,CP142614.1_340
contig_10237	61667	61879	intergenic	.	AP012548.1_1059,CP142614.1_778,CP142623.1_1353,CP142623.1_1354,CP142623.1_1355
contig_10237	62889	62991	intergenic	.	CP142614.1_776,CP142623.1_1355
contig_10237	940807	941038	intergenic	.	AP012548.1_4062,CP001429.2_4102,CP001429.2_4103,CP001487.1_269,CP003000.1_3773,CP142614.1_3785,CP142614.1_3786,CP142623.1_2563,CP142623.1_2564
contig_10237	1347261	1347406	intergenic	.	AP012548.1_3896,CP142614.1_3619,CP142623.1_2730
contig_10237	1384395	1384598	intergenic	.	AP012548.1_2662,AP012548.1_2663,CP001487.1_1662,CP001487.1_3108,CP142614.1_2381,CP142614.1_2382,CP142623.1_3959
contig_10237	1697097	1697280	intergenic	.	AP012548.1_3920,CP001487.1_410,CP142614.1_3643,CP142614.1_3644,CP142623.1_2706
contig_10237	1918643	1918831	intergenic	.	AP012548.1_1178,AP012548.1_782,CP142614.1_895
contig_10237	2215743	2216048	intergenic	.	AP012548.1_1835,AP012548.1_377,CP142614.1_4194,CP142614.1_95,CP142623.1_2031,CP142623.1_3000
contig_10264	405942	406110	intergenic	.	AP012548.1_3730,CP001429.2_3765,CP142623.1_2896
contig_10264	988159	988368	intergenic	.	AP012548.1_894,CP001487.1_3452,CP003000.1_1651,CP142614.1_612,CP142623.1_1519
contig_10264	1889987	1890128	intergenic	.	AP012548.1_2824,CP142614.1_2553,CP142623.1_3798,CP142623.1_3799
contig_10277	1752667	1752829	intergenic	.	AP012548.1_3894,CP142623.1_2732
contig_10277	1753142	1753266	intergenic	.	AP012548.1_3895,CP142623.1_2731
contig_10346	463606	463757	intergenic	.	AP012548.1_1403,CP001429.2_1410,CP142614.1_1121,CP142623.1_1008
contig_10346	1438909	1439062	intergenic	.	AP012548.1_2164
contig_10346	1625992	1626184	intergenic	.	AP012548.1_3227,AP012548.1_3228,CP001487.1_1102,CP142614.1_2955,CP142614.1_2956,CP142623.1_3393
contig_10369	366983	367257	379472	gene	AP012548.1_1537,AP012548.1_1538,CP142614.1_1254,CP142614.1_1255,CP142623.1_874
contig_10369	366983	367257	379472	mRNA	AP012548.1_1537,AP012548.1_1538,CP142614.1_1254,CP142614.1_1255,CP142623.1_874
contig_10369	990400	990495	intergenic	.	CP003000.1_1042,CP142623.1_812
contig_10369	1252989	1253287	1254768	gene	AP012548.1_70,AP012548.1_71,AP012548.1_72,CP142614.1_4010,CP142614.1_4011,CP142623.1_2339,CP142623.1_2340
contig_10369	1252989	1253287	1254768	mRNA	AP012548.1_70,AP012548.1_71,AP012548.1_72,CP142614.1_4010,CP142614.1_4011,CP142623.1_2339,CP142623.1_2340
contig_10369	1673729	1673898	intergenic	.	CP142614.1_2918,CP142623.1_3431
contig_10369	2488755	2489191	intergenic	.	AP012548.1_2134,AP012548.1_2135,AP012548.1_2136,CP001487.1_2230,CP001487.1_2231,CP142614.1_1851,CP142614.1_1852,CP142614.1_1853,CP142623.1_276,CP142623.1_277,CP142623.1_278
contig_10369	2665980	2666109	intergenic	.	AP012548.1_9,CP142623.1_2401
contig_10369	3043173	3043434	intergenic	.	AP012548.1_1895,AP012548.1_1896,AP012548.1_1897,CP001429.2_1904,CP001487.1_2468,CP142614.1_1611,CP142614.1_1612,CP142614.1_1613,CP142623.1_516
contig_10369	3144837	3145152	3147448	gene	AP012548.1_1650,AP012548.1_1651,CP142614.1_1366,CP142614.1_1367,CP142623.1_762
contig_10369	3144837	3145152	3147448	mRNA	AP012548.1_1650,AP012548.1_1651,CP142614.1_1366,CP142614.1_1367,CP142623.1_762
contig_10372	314648	314760	intergenic	.	CP142614.1_4158,CP142623.1_2192
contig_10372	492018	492264	intergenic	.	AP012548.1_1353,AP012548.1_1354,CP001487.1_3011,CP142614.1_1071,CP142614.1_1072,CP142623.1_1057,CP142623.1_1058
contig_10372	604356	604537	608321	gene	AP012548.1_3743,CP001487.1_589,CP142614.1_3465,CP142614.1_3466,CP142623.1_2883
contig_10372	604356	604537	608321	mRNA	AP012548.1_3743,CP001487.1_589,CP142614.1_3465,CP142614.1_3466,CP142623.1_2883
contig_10372	695729	695819	758764	mRNA	AP012548.1_1683,CP001487.1_2682
contig_10372	695729	695819	758939	gene	AP012548.1_1683,CP001487.1_2682
contig_10374	935885	936082	intergenic	.	AP012548.1_3701,CP142614.1_3424,CP142623.1_2924
contig_10374	1091179	1091263	intergenic	.	AP012548.1_21,CP142614.1_3961,CP142623.1_2389
contig_10374	1236910	1237141	intergenic	.	AP012548.1_3924,CP142614.1_3647,CP142614.1_3648,CP142623.1_2702
contig_10374	1324346	1324546	intergenic	.	AP012548.1_111,CP142614.1_4051,CP142623.1_2299
contig_10374	1350952	1351257	intergenic	.	AP012548.1_1499,AP012548.1_985,AP012548.1_986,CP001487.1_3379,CP142623.1_913
contig_10374	1462601	1462977	intergenic	.	AP012548.1_1416,AP012548.1_1417,AP012548.1_1418,CP001429.2_1425,CP001487.1_2948,CP142614.1_1133,CP142614.1_1134,CP142614.1_1135,CP142623.1_993,CP142623.1_994,CP142623.1_995
contig_10374	1951407	1951508	intergenic	.	AP012548.1_1989,CP001429.2_1997,CP142614.1_1705,CP142623.1_424
contig_10374	1955410	1955798	intergenic	.	AP012548.1_573,AP012548.1_574,AP012548.1_575,CP001429.2_586,CP001487.1_3771,CP001487.1_3772,CP142614.1_290,CP142614.1_291,CP142623.1_1839,CP142623.1_1840,CP142623.1_1841
contig_10374	2015219	2015357	intergenic	.	AP012548.1_1148,CP142614.1_867,CP142623.1_1263
contig_10391	44533	44743	58428	gene	CP142614.1_4172,CP142623.1_2178
contig_10391	44533	44743	58428	mRNA	CP142614.1_4172,CP142623.1_2178
contig_10391	549820	549977	intergenic	.	AP012548.1_3893,CP142614.1_3617,CP142623.1_2733
contig_10391	879311	879418	intergenic	.	AP012548.1_2645,CP001429.2_1261
contig_10391	1033557	1033908	1040806	gene	AP012548.1_227,AP012548.1_228,CP142623.1_2182
contig_10391	1033557	1033908	1040806	mRNA	AP012548.1_227,AP012548.1_228,CP142623.1_2182
contig_10391	1362976	1363081	1386504	mRNA	AP012548.1_3575,CP001487.1_756,CP142614.1_3304
contig_10391	1362976	1363081	1387542	gene	AP012548.1_3575,CP001487.1_756,CP142614.1_3304
contig_10398	119263	119340	182637	gene	CP142614.1_1327,CP142623.1_801
contig_10398	119263	119340	182637	mRNA	CP142614.1_1327,CP142623.1_801
contig_10445	177374	177546	intergenic	.	AP012548.1_913,CP142614.1_631,CP142614.1_632,CP142623.1_1500
contig_10445	326646	326767	intergenic	.	AP012548.1_2299,CP142614.1_440
contig_10445	386471	386613	intergenic	.	AP012548.1_881,CP001487.1_3465,CP142614.1_599,CP142623.1_1533
contig_10445	466004	466146	intergenic	.	AP012548.1_3264,CP142614.1_2994,CP142623.1_3360
contig_10445	816009	816333	intergenic	.	AP012548.1_2506,CP001429.2_2521,CP001487.1_1863,CP003000.1_2253,CP142623.1_4116,CP142623.1_4117
contig_10445	1276659	1276737	intergenic	.	AP012548.1_1321,CP142614.1_1039,CP142623.1_1090
contig_10445	1571336	1571412	intergenic	.	CP142614.1_3051,CP142623.1_3303
contig_10449	261847	261970	266020	mRNA	CP001487.1_3239,CP003000.1_1455
contig_10449	261847	261970	266113	gene	CP001487.1_3239,CP003000.1_1455
contig_10480	85361	85716	intergenic	.	AP012548.1_2530,CP001487.1_1838,CP142614.1_2248,CP142623.1_4091
contig_10480	194144	194313	intergenic	.	AP012548.1_2832,AP012548.1_2833,CP142614.1_2561,CP142614.1_2562,CP142623.1_3790
contig_10480	619575	619683	intergenic	.	AP012548.1_375,CP142614.1_92,CP142623.1_2034
contig_10480	1035715	1035912	intergenic	.	AP012548.1_3063,AP012548.1_3064,CP001487.1_1264,CP142614.1_2792,CP142623.1_3558
contig_10480	1079983	1080429	intergenic	.	AP012548.1_3135,AP012548.1_3136,AP012548.1_3137,CP001487.1_1192,CP142614.1_2864,CP142614.1_2865,CP142614.1_2866,CP142623.1_3484,CP142623.1_3485,CP142623.1_3486
contig_10480	1330523	1330648	intergenic	.	AP012548.1_593,AP012548.1_594,CP001429.2_606,CP003000.1_1903,CP142614.1_310,CP142614.1_311,CP142623.1_1820,CP142623.1_1821
contig_10480	1330523	1330862	1330651	start_codon	AP012548.1_593,AP012548.1_594,CP001429.2_606,CP003000.1_1903,CP142614.1_310,CP142614.1_311,CP142623.1_1820,CP142623.1_1821
contig_10480	1330523	1330862	1330790	CDS	AP012548.1_593,AP012548.1_594,CP001429.2_606,CP003000.1_1903,CP142614.1_310,CP142614.1_311,CP142623.1_1820,CP142623.1_1821
contig_10480	1330523	1330862	1330790	exon	AP012548.1_593,AP012548.1_594,CP001429.2_606,CP003000.1_1903,CP142614.1_310,CP142614.1_311,CP142623.1_1820,CP142623.1_1821
contig_10480	1330523	1330862	1400052	mRNA	AP012548.1_593,AP012548.1_594,CP001429.2_606,CP003000.1_1903,CP142614.1_310,CP142614.1_311,CP142623.1_1820,CP142623.1_1821
contig_10480	1330523	1330862	1400830	gene	AP012548.1_593,AP012548.1_594,CP001429.2_606,CP003000.1_1903,CP142614.1_310,CP142614.1_311,CP142623.1_1820,CP142623.1_1821
contig_10480	1706645	1706857	intergenic	.	AP012548.1_3275,CP142614.1_3004,CP142614.1_3005,CP142623.1_3349,CP142623.1_3350
contig_10480	1942856	1942932	intergenic	.	CP142614.1_3817
contig_10480	1977953	1978300	intergenic	.	AP012548.1_3361,CP142623.1_3263,CP142623.1_4068
contig_10529	1354171	1354373	intergenic	.	CP142614.1_3456,CP142623.1_2891,CP142623.1_2892
contig_10569	279420	279600	intergenic	.	AP012548.1_2078,CP001487.1_2288,CP142614.1_1794,CP142623.1_334
contig_10569	1270057	1270250	intergenic	.	AP012548.1_1728,CP142614.1_1443,CP142623.1_685
contig_10569	2283885	2284024	intergenic	.	AP012548.1_4174,CP142614.1_3897,CP142623.1_2453
contig_10569	2658493	2658634	intergenic	.	AP012548.1_1361
contig_10569	3304623	3304777	3317546	gene	AP012548.1_834,CP142614.1_552
contig_10569	3304623	3304777	3317546	mRNA	AP012548.1_834,CP142614.1_552
contig_10569	3387374	3387873	3416436	mRNA	AP012548.1_2103,CP001429.2_2111,CP142614.1_1819,CP142614.1_1820,CP142614.1_1822,CP142623.1_309
contig_10569	3387374	3387873	3416536	gene	AP012548.1_2103,CP001429.2_2111,CP142614.1_1819,CP142614.1_1820,CP142614.1_1822,CP142623.1_309
contig_10640	399262	399574	intergenic	.	AP012548.1_1779,AP012548.1_1780,CP142614.1_1495,CP142614.1_1496,CP142623.1_634
contig_10640	646002	646339	823639	gene	CP001487.1_3413,CP003000.1_1613,CP142614.1_2657,CP142614.1_671,CP142623.1_1460,CP142623.1_3696
contig_10640	646002	646339	823639	mRNA	CP001487.1_3413,CP003000.1_1613,CP142614.1_2657,CP142614.1_671,CP142623.1_1460,CP142623.1_3696
contig_10647	581826	581934	596252	gene	AP012548.1_1002,CP001429.2_992,CP001487.1_3363,CP142614.1_720,CP142614.1_721,CP142623.1_1410
contig_10647	581826	581934	596252	mRNA	AP012548.1_1002,CP001429.2_992,CP001487.1_3363,CP142614.1_720,CP142614.1_721,CP142623.1_1410
contig_10647	830315	830924	intergenic	.	AP012548.1_1359,AP012548.1_1362,CP001429.2_1369,CP001487.1_3005,CP003000.1_1222,CP142614.1_1076,CP142614.1_1077,CP142614.1_1078,CP142614.1_1079,CP142623.1_1049,CP142623.1_1050,CP142623.1_1052
contig_10647	1435367	1435613	intergenic	.	AP012548.1_3174,CP142623.1_3447
contig_10647	1894137	1894275	intergenic	.	AP012548.1_1555,CP001429.2_1562,CP001487.1_2810,CP142614.1_1272,CP142623.1_856
contig_10647	1922975	1923124	intergenic	.	AP012548.1_3502
contig_10647	2101461	2101889	intergenic	.	AP012548.1_2952,AP012548.1_2954,CP001429.2_2989,CP001487.1_1373,CP001487.1_1375,CP003000.1_2729,CP142614.1_2681,CP142614.1_2682,CP142614.1_2683,CP142623.1_3670,CP142623.1_3672
contig_10741	735010	735115	764487	gene	AP012548.1_2818,CP142614.1_2547,CP142623.1_3804,CP142623.1_3805
contig_10741	735010	735115	764487	mRNA	AP012548.1_2818,CP142614.1_2547,CP142623.1_3804,CP142623.1_3805
contig_10741	755799	756220	764487	gene	AP012548.1_2058,CP001487.1_3205,CP142614.1_1775
contig_10741	755799	756220	764487	mRNA	AP012548.1_2058,CP001487.1_3205,CP142614.1_1775
contig_10741	952992	953201	intergenic	.	AP012548.1_1768,CP003000.1_885,CP142614.1_1483,CP142623.1_645
contig_10741	1209453	1209576	intergenic	.	AP012548.1_13,CP142614.1_3953
contig_10741	2000667	2000876	intergenic	.	AP012548.1_1618,CP001487.1_2747,CP142623.1_793,CP142623.1_794
contig_10741	2147740	2147901	intergenic	.	AP012548.1_1762,CP001429.2_1770,CP001487.1_2602,CP003000.1_889,CP142614.1_1478,CP142623.1_650,CP142623.1_651
contig_10741	2672630	2672829	intergenic	.	AP012548.1_212,AP012548.1_213,CP001487.1_4146,CP142614.1_4152,CP142614.1_4153,CP142623.1_2197,CP142623.1_2198
contig_10809	482998	483105	intergenic	.	CP142614.1_14
contig_10809	1209320	1209504	intergenic	.	AP012548.1_1262,AP012548.1_1263,CP003000.1_1320,CP142614.1_980,CP142623.1_1149
contig_10809	1443941	1444144	intergenic	.	AP012548.1_1747,CP001429.2_1754,CP001487.1_2618,CP142614.1_1463,CP142623.1_666
contig_10809	1549581	1549685	intergenic	.	AP012548.1_3543,CP003000.1_3308,CP142614.1_3271,CP142623.1_3084
contig_10809	1689344	1689527	1693922	mRNA	AP012548.1_4177,CP142614.1_3900,CP142623.1_2450
contig_10809	1689344	1689527	1693983	gene	AP012548.1_4177,CP142614.1_3900,CP142623.1_2450
contig_10809	1870428	1870505	intergenic	.	AP012548.1_527,CP142614.1_246
contig_10809	1976063	1976295	intergenic	.	AP012548.1_1985,AP012548.1_1986,CP001429.2_1993,CP001429.2_1994,CP001487.1_2380,CP001487.1_2381,CP003000.1_680,CP142614.1_1701,CP142614.1_1702,CP142623.1_427
contig_10809	2536897	2537036	intergenic	.	AP012548.1_3339,CP142614.1_3069,CP142623.1_3286
contig_10809	3017154	3017301	intergenic	.	AP012548.1_1507,CP001487.1_2858,CP142614.1_1224,CP142623.1_904
contig_10809	5241977	5242280	5257940	mRNA	AP012548.1_2740,AP012548.1_2741,CP001487.1_1584,CP003000.1_2531,CP003000.1_2532,CP142614.1_2459,CP142614.1_2460,CP142623.1_3881
contig_10809	5241977	5242280	5258212	gene	AP012548.1_2740,AP012548.1_2741,CP001487.1_1584,CP003000.1_2531,CP003000.1_2532,CP142614.1_2459,CP142614.1_2460,CP142623.1_3881
contig_10809	5511027	5511452	intergenic	.	AP012548.1_2881,AP012548.1_2882,AP012548.1_2883,CP142614.1_2611,CP142614.1_2612,CP142614.1_2613,CP142623.1_3740,CP142623.1_3741,CP142623.1_3742
contig_10809	6152531	6152658	intergenic	.	AP012548.1_3750,CP001487.1_582,CP142614.1_3473,CP142623.1_2876
contig_10843	628544	628779	intergenic	.	AP012548.1_78,AP012548.1_79,CP142614.1_4018,CP142614.1_4019,CP142623.1_2331,CP142623.1_2332
contig_10843	1507539	1507844	intergenic	.	AP012548.1_3766,CP142623.1_2859,CP142623.1_2860
contig_10843	2079213	2079726	intergenic	.	AP012548.1_2926,AP012548.1_3342,AP012548.1_3343,CP001429.2_3385,CP001487.1_1401,CP003000.1_2707,CP142614.1_2655,CP142614.1_3073,CP142623.1_3282,CP142623.1_3698
contig_10843	2490277	2490439	intergenic	.	AP012548.1_4144,CP003000.1_3843,CP142614.1_3867,CP142623.1_2483
contig_10843	3569124	3569398	intergenic	.	AP012548.1_1440,CP001429.2_1447,CP001487.1_2924,CP142614.1_1157,CP142614.1_1158,CP142623.1_971
contig_10843	3583792	3583904	intergenic	.	AP012548.1_2701,CP001487.1_1624,CP142614.1_2420,CP142623.1_3921
contig_10843	3878955	3879352	intergenic	.	AP012548.1_1458,AP012548.1_1459,AP012548.1_1460,CP001429.2_1466,CP001487.1_2905,CP001487.1_2906,CP003000.1_1127,CP142614.1_1175,CP142614.1_1176,CP142614.1_1177,CP142623.1_951,CP142623.1_952,CP142623.1_953
contig_10843	4443241	4443506	intergenic	.	AP012548.1_94,AP012548.1_95,CP001429.2_155,CP001487.1_17,CP001487.1_18,CP003000.1_94,CP142614.1_4034,CP142614.1_4035,CP142623.1_2316
contig_10843	4789950	4790035	4796941	mRNA	AP012548.1_2145,CP142614.1_1861,CP142623.1_267
contig_10843	4789950	4790035	4797534	gene	AP012548.1_2145,CP142614.1_1861,CP142623.1_267
contig_10847	1133719	1134015	intergenic	.	AP012548.1_1200,AP012548.1_1201,CP001487.1_3164,CP142614.1_917,CP142614.1_918,CP142623.1_1211,CP142623.1_1212
contig_10847	1479940	1480143	intergenic	.	AP012548.1_4001,CP142614.1_3724,CP142614.1_3725,CP142623.1_2625
contig_10847	1569023	1569115	intergenic	.	AP012548.1_1871,CP142623.1_542
contig_10847	1721179	1721303	intergenic	.	AP012548.1_459,CP142614.1_177,CP142623.1_1949
contig_10847	1774734	1774810	intergenic	.	AP012548.1_3911,CP142614.1_3634,CP142623.1_2715
contig_10847	1945302	1945646	intergenic	.	AP012548.1_3099,AP012548.1_3595,AP012548.1_3853,CP001487.1_1229,CP001487.1_478,CP142614.1_2827,CP142614.1_3323,CP142614.1_3324,CP142614.1_3576,CP142623.1_2773,CP142623.1_3032,CP142623.1_3523
contig_10847	2826537	2826764	2840066	gene	AP012548.1_345,CP001429.2_348,CP001487.1_4014,CP001487.1_4015,CP142614.1_62,CP142614.1_63,CP142623.1_2064
contig_10847	2826537	2826764	2840066	mRNA	AP012548.1_345,CP001429.2_348,CP001487.1_4014,CP001487.1_4015,CP142614.1_62,CP142614.1_63,CP142623.1_2064
contig_10847	3003898	3003986	intergenic	.	CP001429.2_2037
contig_10855	14264	14370	intergenic	.	AP012548.1_3756,CP142614.1_3479,CP142623.1_2870
contig_10855	48974	49465	intergenic	.	AP012548.1_1576,AP012548.1_1578,AP012548.1_1579,CP142614.1_1293,CP142614.1_1294,CP142614.1_1295,CP142623.1_833,CP142623.1_834,CP142623.1_835
contig_10855	419074	419376	447883	mRNA	AP012548.1_2535,CP142614.1_2242,CP142614.1_2253,CP142623.1_4088
contig_10855	419074	419376	447923	gene	AP012548.1_2535,CP142614.1_2242,CP142614.1_2253,CP142623.1_4088
contig_10855	662885	663033	intergenic	.	AP012548.1_1929,CP001487.1_2436,CP142614.1_1645,CP142623.1_484
contig_10855	1039565	1039720	intergenic	.	CP142623.1_1280
contig_10855	1412134	1412366	1440036	mRNA	AP012548.1_3187,CP142614.1_2915,CP142623.1_3434
contig_10855	1412134	1412366	1440051	gene	AP012548.1_3187,CP142614.1_2915,CP142623.1_3434
contig_10855	1488167	1488663	intergenic	.	AP012548.1_3126,AP012548.1_3127,AP012548.1_3270,CP142614.1_2855,CP142614.1_2856,CP142614.1_3000,CP142623.1_3354,CP142623.1_3495
contig_10859	2573670	2574064	intergenic	.	AP012548.1_543,CP001487.1_3852,CP001487.1_6,CP142614.1_218,CP142614.1_260,CP142614.1_261,CP142614.1_4045,CP142623.1_1870,CP142623.1_1871,CP142623.1_1909
contig_10859	3039551	3039722	3048259	mRNA	AP012548.1_292,CP142623.1_2117
contig_10859	3039551	3039722	3048627	gene	AP012548.1_292,CP142623.1_2117
contig_10859	3229109	3229734	intergenic	.	AP012548.1_3710,AP012548.1_3713,CP142614.1_3432,CP142614.1_3433,CP142614.1_3434,CP142614.1_3436,CP142623.1_2913,CP142623.1_2915,CP142623.1_2916
contig_10880	466270	466348	intergenic	.	CP142614.1_277,CP142623.1_1854
