Chromosome	Start	End	Feature_Type	Details	Reads
1012155_edges=5857956..6129064_left=5040978_right=5727716_ver=1.10_style=3	2644	2680	intergenic	.	1012155_edges=5857956..6129064_left=5040978_right=5727716_ver=1.10_style=3:2644-2680
1012168_edges=5952571..5980951_left=6611053_right=5324337_ver=1.10_style=3	3140	3304	intergenic	.	1012168_edges=5952571..5980951_left=6611053_right=5324337_ver=1.10_style=3:3140-3304
1012359_edges=6785104..7036394_left=4972084_right=702780_ver=1.10_style=3	17242	17469	intergenic	.	1012359_edges=6785104..7036394_left=4972084_right=702780_ver=1.10_style=3:17242-17469
1012379_edges=6795457..6802774_left=6309917_right=6316495_ver=1.10_style=3	122	364	intergenic	.	1012379_edges=6795457..6802774_left=6309917_right=6316495_ver=1.10_style=3:122-364
1012768_edges=999888..2781326_left=1055571_right=3287621_ver=1.10_style=3	2799	2925	intergenic	.	1012768_edges=999888..2781326_left=1055571_right=3287621_ver=1.10_style=3:2799-2925
1013051_edges=1764991..6281413_left=1854627_right=5795648_ver=1.10_style=3	3288	3353	intergenic	.	1013051_edges=1764991..6281413_left=1854627_right=5795648_ver=1.10_style=3:3288-3353
1013358_edges=2847566..4515885_left=3369025_right=5225883_ver=1.10_style=3	3092	3172	intergenic	.	1013358_edges=2847566..4515885_left=3369025_right=5225883_ver=1.10_style=3:3092-3172
1013968_edges=5241544..6785087_left=5694502_right=5962883_ver=1.10_style=3	5273	5333	intergenic	.	1013968_edges=5241544..6785087_left=5694502_right=5962883_ver=1.10_style=3:5273-5333
1014543_edges=5018886..5462691_left=5567484_right=5861010_ver=1.10_style=3	11420	11553	gene,mRNA	.	1014543_edges=5018886..5462691_left=5567484_right=5861010_ver=1.10_style=3:11420-11553,1014543_edges=5018886..5462691_left=5567484_right=5861010_ver=1.10_style=3:11420-11553
1014919_edges=227090..6479683_left=245248_right=5845544_ver=1.10_style=3	2888	3084	intergenic	.	1014919_edges=227090..6479683_left=245248_right=5845544_ver=1.10_style=3:2888-3084
1015350_edges=615452..615458_left=656525_right=656530_ver=1.10_style=3	2051	2154	intergenic	.	1015350_edges=615452..615458_left=656525_right=656530_ver=1.10_style=3:2051-2154
1015716_edges=947733..5435977_left=6467775_right=6478577_ver=1.10_style=3	4149	4282	intergenic	.	1015716_edges=947733..5435977_left=6467775_right=6478577_ver=1.10_style=3:4149-4282
1015736_edges=962548..5539182_left=1017266_right=5923111_ver=1.10_style=3	6523	6579	intergenic	.	1015736_edges=962548..5539182_left=1017266_right=5923111_ver=1.10_style=3:6523-6579
1016065_edges=1309964..4882870_left=1376509_right=5441608_ver=1.10_style=3	3116	3151	intergenic	.	1016065_edges=1309964..4882870_left=1376509_right=5441608_ver=1.10_style=3:3116-3151
1016932_edges=2480859..4221547_left=2889816_right=4912505_ver=1.10_style=3	4899	4941	intergenic	.	1016932_edges=2480859..4221547_left=2889816_right=4912505_ver=1.10_style=3:4899-4941
1018054_edges=4561446..5305163_left=5279184_right=6336941_ver=1.10_style=3	2859	2981	gene,mRNA	.	1018054_edges=4561446..5305163_left=5279184_right=6336941_ver=1.10_style=3:2859-2981,1018054_edges=4561446..5305163_left=5279184_right=6336941_ver=1.10_style=3:2859-2981
1018430_edges=4993436..5049216_left=5547028_right=5590570_ver=1.10_style=3	3890	4089	gene,mRNA,exon,CDS,start_codon	.	1018430_edges=4993436..5049216_left=5547028_right=5590570_ver=1.10_style=3:3890-4089,1018430_edges=4993436..5049216_left=5547028_right=5590570_ver=1.10_style=3:3890-4089,1018430_edges=4993436..5049216_left=5547028_right=5590570_ver=1.10_style=3:3890-4089,1018430_edges=4993436..5049216_left=5547028_right=5590570_ver=1.10_style=3:3890-4089,1018430_edges=4993436..5049216_left=5547028_right=5590570_ver=1.10_style=3:3890-4089
1018430_edges=4993436..5049216_left=5547028_right=5590570_ver=1.10_style=3	4080	4089	intergenic	.	1018430_edges=4993436..5049216_left=5547028_right=5590570_ver=1.10_style=3:4080-4089
1018737_edges=5396103..6533196_left=5805414_right=2009090_ver=1.10_style=3	1451	1539	intergenic	.	1018737_edges=5396103..6533196_left=5805414_right=2009090_ver=1.10_style=3:1451-1539
1019017_edges=6666966..6837816_left=1840925_right=1840930_ver=1.10_style=3	1151	1197	intergenic	.	1019017_edges=6666966..6837816_left=1840925_right=1840930_ver=1.10_style=3:1151-1197
1020507_edges=6524288..6591389_left=5580976_right=5856173_ver=1.10_style=3	3130	3184	intergenic	.	1020507_edges=6524288..6591389_left=5580976_right=5856173_ver=1.10_style=3:3130-3184
1020507_edges=6524288..6591389_left=5580976_right=5856173_ver=1.10_style=3	3311	3314	intergenic	.	1020507_edges=6524288..6591389_left=5580976_right=5856173_ver=1.10_style=3:3311-3314
1020507_edges=6524288..6591389_left=5580976_right=5856173_ver=1.10_style=3	3311	3699	gene,mRNA,exon,CDS	.	1020507_edges=6524288..6591389_left=5580976_right=5856173_ver=1.10_style=3:3311-3699,1020507_edges=6524288..6591389_left=5580976_right=5856173_ver=1.10_style=3:3311-3699,1020507_edges=6524288..6591389_left=5580976_right=5856173_ver=1.10_style=3:3311-3699,1020507_edges=6524288..6591389_left=5580976_right=5856173_ver=1.10_style=3:3311-3699
102129_edges=2160077..2160077_left=2396965_right=2396966_ver=1.10_style=3	317	370	intergenic	.	102129_edges=2160077..2160077_left=2396965_right=2396966_ver=1.10_style=3:317-370
1022104_edges=3345910..5877698_left=3930338_right=4447547_ver=1.10_style=3	1258	1291	gene,mRNA	.	1022104_edges=3345910..5877698_left=3930338_right=4447547_ver=1.10_style=3:1258-1291,1022104_edges=3345910..5877698_left=3930338_right=4447547_ver=1.10_style=3:1258-1291
1023552_edges=4707414..6143230_left=4844394_right=5070007_ver=1.10_style=3	1119	1181	intergenic	.	1023552_edges=4707414..6143230_left=4844394_right=5070007_ver=1.10_style=3:1119-1181
1023672_edges=5591511..6106511_left=5973154_right=825345_ver=1.10_style=3	3729	3815	intergenic	.	1023672_edges=5591511..6106511_left=5973154_right=825345_ver=1.10_style=3:3729-3815
1024136_edges=596171..6771563_left=6418335_right=6626985_ver=1.10_style=3	203	424	intergenic	.	1024136_edges=596171..6771563_left=6418335_right=6626985_ver=1.10_style=3:203-424
1024578_edges=2347552..5121948_left=2695848_right=1128708_ver=1.10_style=3	2529	2627	intergenic	.	1024578_edges=2347552..5121948_left=2695848_right=1128708_ver=1.10_style=3:2529-2627
1025928_edges=232365..4563677_left=250933_right=5281855_ver=1.10_style=3	4997	5078	intergenic	.	1025928_edges=232365..4563677_left=250933_right=5281855_ver=1.10_style=3:4997-5078
1025942_edges=313701..700896_left=338221_right=746002_ver=1.10_style=3	22917	22982	intergenic	.	1025942_edges=313701..700896_left=338221_right=746002_ver=1.10_style=3:22917-22982
1027308_edges=2121818..5637198_left=2331366_right=6442916_ver=1.10_style=3	3358	3460	intergenic	.	1027308_edges=2121818..5637198_left=2331366_right=6442916_ver=1.10_style=3:3358-3460
1028003_edges=1445391..4896906_left=6524155_right=5452061_ver=1.10_style=3	729	829	intergenic	.	1028003_edges=1445391..4896906_left=6524155_right=5452061_ver=1.10_style=3:729-829
1028059_edges=2549313..5273230_left=2984977_right=5733387_ver=1.10_style=3	1337	1367	intergenic	.	1028059_edges=2549313..5273230_left=2984977_right=5733387_ver=1.10_style=3:1337-1367
1028304_edges=2579901..4921266_left=3026427_right=5471541_ver=1.10_style=3	23799	23893	intergenic	.	1028304_edges=2579901..4921266_left=3026427_right=5471541_ver=1.10_style=3:23799-23893
1028371_edges=5342986..5532270_left=5766233_right=6454133_ver=1.10_style=3	4325	4421	intergenic	.	1028371_edges=5342986..5532270_left=5766233_right=6454133_ver=1.10_style=3:4325-4421
1028493_edges=362080..5569380_left=389383_right=5948519_ver=1.10_style=3	30241	30296	intergenic	.	1028493_edges=362080..5569380_left=389383_right=5948519_ver=1.10_style=3:30241-30296
1028718_edges=621359..1098695_left=6422179_right=6487211_ver=1.10_style=3	5727	5854	gene,mRNA	.	1028718_edges=621359..1098695_left=6422179_right=6487211_ver=1.10_style=3:5727-5854,1028718_edges=621359..1098695_left=6422179_right=6487211_ver=1.10_style=3:5727-5854
1029840_edges=115694..5028547_left=6341051_right=5575092_ver=1.10_style=3	14356	14495	intergenic	.	1029840_edges=115694..5028547_left=6341051_right=5575092_ver=1.10_style=3:14356-14495
1030072_edges=997807..4189163_left=1053365_right=4883187_ver=1.10_style=3	2931	2978	intergenic	.	1030072_edges=997807..4189163_left=1053365_right=4883187_ver=1.10_style=3:2931-2978
1031253_edges=15005..1625068_left=6324143_right=1704669_ver=1.10_style=3	8171	8340	gene	.	1031253_edges=15005..1625068_left=6324143_right=1704669_ver=1.10_style=3:8171-8340
142600_edges=2314603..2314603_left=2645616_right=2645617_ver=1.10_style=3	270	331	intergenic	.	142600_edges=2314603..2314603_left=2645616_right=2645617_ver=1.10_style=3:270-331
169585_edges=2448988..2448988_left=2844553_right=2844554_ver=1.10_style=3	8	150	intergenic	.	169585_edges=2448988..2448988_left=2844553_right=2844554_ver=1.10_style=3:8-150
190147_edges=2572799..2572799_left=3016730_right=3016731_ver=1.10_style=3	231	330	intergenic	.	190147_edges=2572799..2572799_left=3016730_right=3016731_ver=1.10_style=3:231-330
206747_edges=2692939..2692939_left=3175817_right=3175818_ver=1.10_style=3	79	273	intergenic	.	206747_edges=2692939..2692939_left=3175817_right=3175818_ver=1.10_style=3:79-273
218688_edges=2790761..2790761_left=3299427_right=3299428_ver=1.10_style=3	772	818	intergenic	.	218688_edges=2790761..2790761_left=3299427_right=3299428_ver=1.10_style=3:772-818
246222_edges=3078542..3078542_left=3637874_right=3637875_ver=1.10_style=3	1220	1313	intergenic	.	246222_edges=3078542..3078542_left=3637874_right=3637875_ver=1.10_style=3:1220-1313
341477_edges=4259882..4259882_left=4947120_right=4947121_ver=1.10_style=3	0	182	intergenic	.	341477_edges=4259882..4259882_left=4947120_right=4947121_ver=1.10_style=3:0-182
342287_edges=4263741..4263741_left=4951480_right=4951481_ver=1.10_style=3	0	137	intergenic	.	342287_edges=4263741..4263741_left=4951480_right=4951481_ver=1.10_style=3:0-137
344117_edges=4271941..4271941_left=4961035_right=4961036_ver=1.10_style=3	105	218	intergenic	.	344117_edges=4271941..4271941_left=4961035_right=4961036_ver=1.10_style=3:105-218
352784_edges=4313335..4313335_left=5006656_right=5006657_ver=1.10_style=3	0	130	intergenic	.	352784_edges=4313335..4313335_left=5006656_right=5006657_ver=1.10_style=3:0-130
355599_edges=4327028..4327028_left=5021463_right=5021464_ver=1.10_style=3	387	582	intergenic	.	355599_edges=4327028..4327028_left=5021463_right=5021464_ver=1.10_style=3:387-582
358967_edges=4343580..4343580_left=5039055_right=5039056_ver=1.10_style=3	0	46	intergenic	.	358967_edges=4343580..4343580_left=5039055_right=5039056_ver=1.10_style=3:0-46
36517_edges=1204716..1204716_left=1267918_right=1267919_ver=1.10_style=3	32	133	intergenic	.	36517_edges=1204716..1204716_left=1267918_right=1267919_ver=1.10_style=3:32-133
410345_edges=4802407..4802407_left=5386712_right=5386713_ver=1.10_style=3	2972	3116	intergenic	.	410345_edges=4802407..4802407_left=5386712_right=5386713_ver=1.10_style=3:2972-3116
412274_edges=4826580..4826580_left=5402209_right=5402210_ver=1.10_style=3	271	401	intergenic	.	412274_edges=4826580..4826580_left=5402209_right=5402210_ver=1.10_style=3:271-401
413273_edges=4837663..4837663_left=2634270_right=5409739_ver=1.10_style=3	2513	2700	intergenic	.	413273_edges=4837663..4837663_left=2634270_right=5409739_ver=1.10_style=3:2513-2700
416403_edges=4871583..4871583_left=1275468_right=5433507_ver=1.10_style=3	695	842	intergenic	.	416403_edges=4871583..4871583_left=1275468_right=5433507_ver=1.10_style=3:695-842
416971_edges=4877611..4877611_left=5437798_right=5437799_ver=1.10_style=3	0	111	intergenic	.	416971_edges=4877611..4877611_left=5437798_right=5437799_ver=1.10_style=3:0-111
418647_edges=4894422..4894422_left=5450144_right=5450145_ver=1.10_style=3	1338	1394	intergenic	.	418647_edges=4894422..4894422_left=5450144_right=5450145_ver=1.10_style=3:1338-1394
418865_edges=4896589..4896589_left=5451812_right=5451813_ver=1.10_style=3	1114	1244	intergenic	.	418865_edges=4896589..4896589_left=5451812_right=5451813_ver=1.10_style=3:1114-1244
419418_edges=4901964..4901964_left=5456086_right=5456087_ver=1.10_style=3	3601	3697	intergenic	.	419418_edges=4901964..4901964_left=5456086_right=5456087_ver=1.10_style=3:3601-3697
419533_edges=4902993..4902993_left=3885782_right=5456864_ver=1.10_style=3	1896	1954	intergenic	.	419533_edges=4902993..4902993_left=3885782_right=5456864_ver=1.10_style=3:1896-1954
419914_edges=4906463..4906463_left=5459612_right=5459613_ver=1.10_style=3	1372	1483	intergenic	.	419914_edges=4906463..4906463_left=5459612_right=5459613_ver=1.10_style=3:1372-1483
420670_edges=4913243..4913243_left=5464855_right=5464856_ver=1.10_style=3	1954	2037	intergenic	.	420670_edges=4913243..4913243_left=5464855_right=5464856_ver=1.10_style=3:1954-2037
421043_edges=4916231..4916231_left=1661874_right=5467247_ver=1.10_style=3	1106	1269	intergenic	.	421043_edges=4916231..4916231_left=1661874_right=5467247_ver=1.10_style=3:1106-1269
421498_edges=4919727..4919727_left=5470273_right=5470274_ver=1.10_style=3	1669	1857	intergenic	.	421498_edges=4919727..4919727_left=5470273_right=5470274_ver=1.10_style=3:1669-1857
423461_edges=4934697..4934697_left=5483165_right=5483166_ver=1.10_style=3	933	1136	intergenic	.	423461_edges=4934697..4934697_left=5483165_right=5483166_ver=1.10_style=3:933-1136
426932_edges=4957939..4957939_left=5505261_right=1984092_ver=1.10_style=3	677	891	intergenic	.	426932_edges=4957939..4957939_left=5505261_right=1984092_ver=1.10_style=3:677-891
428873_edges=4968184..4968184_left=5515943_right=5515944_ver=1.10_style=3	2753	2804	intergenic	.	428873_edges=4968184..4968184_left=5515943_right=5515944_ver=1.10_style=3:2753-2804
429813_edges=4972582..4972582_left=5521054_right=5521055_ver=1.10_style=3	306	461	intergenic	.	429813_edges=4972582..4972582_left=5521054_right=5521055_ver=1.10_style=3:306-461
433716_edges=4988554..4988554_left=5540748_right=5540749_ver=1.10_style=3	832	878	intergenic	.	433716_edges=4988554..4988554_left=5540748_right=5540749_ver=1.10_style=3:832-878
435742_edges=4998779..4998779_left=5551372_right=2093990_ver=1.10_style=3	910	933	intergenic	.	435742_edges=4998779..4998779_left=5551372_right=2093990_ver=1.10_style=3:910-933
435742_edges=4998779..4998779_left=5551372_right=2093990_ver=1.10_style=3	910	995	gene,polyA_signal_sequence	.	435742_edges=4998779..4998779_left=5551372_right=2093990_ver=1.10_style=3:910-995,435742_edges=4998779..4998779_left=5551372_right=2093990_ver=1.10_style=3:910-995
436614_edges=5005937..5005937_left=5557097_right=5557098_ver=1.10_style=3	933	998	intergenic	.	436614_edges=5005937..5005937_left=5557097_right=5557098_ver=1.10_style=3:933-998
438855_edges=5024043..5024043_left=5571736_right=5571737_ver=1.10_style=3	331	618	intergenic	.	438855_edges=5024043..5024043_left=5571736_right=5571737_ver=1.10_style=3:331-618
439145_edges=5026486..5026486_left=5573626_right=5573627_ver=1.10_style=3	526	713	intergenic	.	439145_edges=5026486..5026486_left=5573626_right=5573627_ver=1.10_style=3:526-713
439682_edges=5031198..5031198_left=5577025_right=5577026_ver=1.10_style=3	44	104	intergenic	.	439682_edges=5031198..5031198_left=5577025_right=5577026_ver=1.10_style=3:44-104
440778_edges=5040486..5040486_left=5136310_right=5584149_ver=1.10_style=3	476	578	intergenic	.	440778_edges=5040486..5040486_left=5136310_right=5584149_ver=1.10_style=3:476-578
443841_edges=5067006..5067006_left=5603088_right=5603089_ver=1.10_style=3	2305	2478	intergenic	.	443841_edges=5067006..5067006_left=5603088_right=5603089_ver=1.10_style=3:2305-2478
444998_edges=5076948..5076948_left=5609736_right=5609737_ver=1.10_style=3	4293	4519	intergenic	.	444998_edges=5076948..5076948_left=5609736_right=5609737_ver=1.10_style=3:4293-4519
449258_edges=5113641..5113641_left=5633503_right=5633504_ver=1.10_style=3	672	705	intergenic	.	449258_edges=5113641..5113641_left=5633503_right=5633504_ver=1.10_style=3:672-705
453098_edges=5146287..5146287_left=5653079_right=5653080_ver=1.10_style=3	1764	1819	intergenic	.	453098_edges=5146287..5146287_left=5653079_right=5653080_ver=1.10_style=3:1764-1819
460525_edges=5198149..5198149_left=5678303_right=5678304_ver=1.10_style=3	1504	1596	intergenic	.	460525_edges=5198149..5198149_left=5678303_right=5678304_ver=1.10_style=3:1504-1596
46369_edges=1627084..1627084_left=1706718_right=1706719_ver=1.10_style=3	2	52	intergenic	.	46369_edges=1627084..1627084_left=1706718_right=1706719_ver=1.10_style=3:2-52
469074_edges=5245103..5245103_left=5697856_right=5697857_ver=1.10_style=3	1894	2071	intergenic	.	469074_edges=5245103..5245103_left=5697856_right=5697857_ver=1.10_style=3:1894-2071
470807_edges=5253597..5253597_left=3494669_right=5709558_ver=1.10_style=3	467	604	intergenic	.	470807_edges=5253597..5253597_left=3494669_right=5709558_ver=1.10_style=3:467-604
471339_edges=5255974..5255974_left=5712942_right=5712943_ver=1.10_style=3	1093	1207	intergenic	.	471339_edges=5255974..5255974_left=5712942_right=5712943_ver=1.10_style=3:1093-1207
476300_edges=5311584..5311584_left=5748773_right=5748774_ver=1.10_style=3	2485	2556	intergenic	.	476300_edges=5311584..5311584_left=5748773_right=5748774_ver=1.10_style=3:2485-2556
476448_edges=5313514..5313514_left=5749780_right=5749781_ver=1.10_style=3	1287	1446	intergenic	.	476448_edges=5313514..5313514_left=5749780_right=5749781_ver=1.10_style=3:1287-1446
476789_edges=5318062..5318062_left=5752150_right=6379282_ver=1.10_style=3	3282	3435	intergenic	.	476789_edges=5318062..5318062_left=5752150_right=6379282_ver=1.10_style=3:3282-3435
483337_edges=5388124..5388124_left=5797675_right=5797676_ver=1.10_style=3	639	692	intergenic	.	483337_edges=5388124..5388124_left=5797675_right=5797676_ver=1.10_style=3:639-692
483722_edges=5391155..5391155_left=5800378_right=5800379_ver=1.10_style=3	237	357	intergenic	.	483722_edges=5391155..5391155_left=5800378_right=5800379_ver=1.10_style=3:237-357
484601_edges=5396335..5396335_left=5805654_right=3956033_ver=1.10_style=3	1140	1371	intergenic	.	484601_edges=5396335..5396335_left=5805654_right=3956033_ver=1.10_style=3:1140-1371
485125_edges=5398895..5398895_left=5808434_right=5808435_ver=1.10_style=3	462	513	intergenic	.	485125_edges=5398895..5398895_left=5808434_right=5808435_ver=1.10_style=3:462-513
494411_edges=5454845..5454845_left=5851433_right=6446891_ver=1.10_style=3	3487	3567	intergenic	.	494411_edges=5454845..5454845_left=5851433_right=6446891_ver=1.10_style=3:3487-3567
497086_edges=5492265..5492265_left=6367179_right=5888079_ver=1.10_style=3	4388	4536	intergenic	.	497086_edges=5492265..5492265_left=6367179_right=5888079_ver=1.10_style=3:4388-4536
498572_edges=5505120..5505120_left=5897370_right=5747492_ver=1.10_style=3	3932	4027	intergenic	.	498572_edges=5505120..5505120_left=5897370_right=5747492_ver=1.10_style=3:3932-4027
499037_edges=5509284..5509284_left=5900308_right=5900309_ver=1.10_style=3	2690	2931	intergenic	.	499037_edges=5509284..5509284_left=5900308_right=5900309_ver=1.10_style=3:2690-2931
506004_edges=5565715..5565715_left=5945197_right=5945198_ver=1.10_style=3	178	293	intergenic	.	506004_edges=5565715..5565715_left=5945197_right=5945198_ver=1.10_style=3:178-293
506299_edges=5567613..5567613_left=5946941_right=5946942_ver=1.10_style=3	854	935	intergenic	.	506299_edges=5567613..5567613_left=5946941_right=5946942_ver=1.10_style=3:854-935
506465_edges=5568721..5568721_left=5947946_right=5947947_ver=1.10_style=3	2342	2757	intergenic	.	506465_edges=5568721..5568721_left=5947946_right=5947947_ver=1.10_style=3:2342-2757
506608_edges=5569789..5569789_left=5948898_right=6537397_ver=1.10_style=3	8816	8852	intergenic	.	506608_edges=5569789..5569789_left=5948898_right=6537397_ver=1.10_style=3:8816-8852
507112_edges=5572968..5572968_left=5951980_right=5951981_ver=1.10_style=3	588	640	intergenic	.	507112_edges=5572968..5572968_left=5951980_right=5951981_ver=1.10_style=3:588-640
507179_edges=5573434..5573434_left=5952416_right=5952417_ver=1.10_style=3	2483	2541	intergenic	.	507179_edges=5573434..5573434_left=5952416_right=5952417_ver=1.10_style=3:2483-2541
507179_edges=5573434..5573434_left=5952416_right=5952417_ver=1.10_style=3	2988	3073	intergenic	.	507179_edges=5573434..5573434_left=5952416_right=5952417_ver=1.10_style=3:2988-3073
508108_edges=5579150..5579150_left=5958187_right=5958188_ver=1.10_style=3	2	138	intergenic	.	508108_edges=5579150..5579150_left=5958187_right=5958188_ver=1.10_style=3:2-138
509838_edges=5587282..5587282_left=5967924_right=2869484_ver=1.10_style=3	4	156	intergenic	.	509838_edges=5587282..5587282_left=5967924_right=2869484_ver=1.10_style=3:4-156
510557_edges=5589656..5589656_left=5971390_right=5971391_ver=1.10_style=3	844	878	intergenic	.	510557_edges=5589656..5589656_left=5971390_right=5971391_ver=1.10_style=3:844-878
511416_edges=5594144..5594144_left=5976057_right=5976058_ver=1.10_style=3	649	851	intergenic	.	511416_edges=5594144..5594144_left=5976057_right=5976058_ver=1.10_style=3:649-851
513418_edges=5603080..5603080_left=5983086_right=5983087_ver=1.10_style=3	1811	1887	intergenic	.	513418_edges=5603080..5603080_left=5983086_right=5983087_ver=1.10_style=3:1811-1887
514298_edges=5609813..5609813_left=5747491_right=6350079_ver=1.10_style=3	388	478	intergenic	.	514298_edges=5609813..5609813_left=5747491_right=6350079_ver=1.10_style=3:388-478
515243_edges=5616045..5616045_left=5996201_right=5996202_ver=1.10_style=3	665	758	intergenic	.	515243_edges=5616045..5616045_left=5996201_right=5996202_ver=1.10_style=3:665-758
517395_edges=5627763..5627763_left=6012255_right=6012256_ver=1.10_style=3	1743	1929	intergenic	.	517395_edges=5627763..5627763_left=6012255_right=6012256_ver=1.10_style=3:1743-1929
518746_edges=5647204..5647204_left=6023682_right=6023683_ver=1.10_style=3	5171	5258	intergenic	.	518746_edges=5647204..5647204_left=6023682_right=6023683_ver=1.10_style=3:5171-5258
520165_edges=5657652..5657652_left=1639094_right=6609728_ver=1.10_style=3	1608	1838	gene,mRNA	.	520165_edges=5657652..5657652_left=1639094_right=6609728_ver=1.10_style=3:1608-1838,520165_edges=5657652..5657652_left=1639094_right=6609728_ver=1.10_style=3:1608-1838
521377_edges=5669439..5669439_left=3561695_right=5938473_ver=1.10_style=3	2121	2187	intergenic	.	521377_edges=5669439..5669439_left=3561695_right=5938473_ver=1.10_style=3:2121-2187
521832_edges=5671025..5671025_left=2728823_right=3548632_ver=1.10_style=3	410	453	intergenic	.	521832_edges=5671025..5671025_left=2728823_right=3548632_ver=1.10_style=3:410-453
523690_edges=5683139..5683139_left=6605152_right=5938852_ver=1.10_style=3	1175	1259	intergenic	.	523690_edges=5683139..5683139_left=6605152_right=5938852_ver=1.10_style=3:1175-1259
527770_edges=5699253..5699253_left=5567318_right=4969940_ver=1.10_style=3	1358	1527	intergenic	.	527770_edges=5699253..5699253_left=5567318_right=4969940_ver=1.10_style=3:1358-1527
