Chromosome	Start	End	Feature_Type	Details	Reads
contig_10204	1124940	1125057	intergenic	.	contig_10204:1124940-1125057
contig_10204	1199129	1199196	intergenic	.	contig_10204:1199129-1199196
contig_10204	1211279	1211763	intergenic	.	contig_10204:1211279-1211763
contig_10204	1289078	1289200	intergenic	.	contig_10204:1289078-1289200
contig_10204	1373401	1373436	intergenic	.	contig_10204:1373401-1373436
contig_10204	1443370	1443403	intergenic	.	contig_10204:1443370-1443403
contig_10204	1779826	1780096	intergenic	.	contig_10204:1779826-1780096
contig_10204	1889541	1889812	gene,mRNA	.	contig_10204:1889541-1889812,contig_10204:1889541-1889812
contig_10226	184881	185057	intergenic	.	contig_10226:184881-185057
contig_10226	1348745	1348879	intergenic	.	contig_10226:1348745-1348879
contig_10226	1349090	1349143	intergenic	.	contig_10226:1349090-1349143
contig_10226	2592834	2593032	intergenic	.	contig_10226:2592834-2593032
contig_10226	3397685	3397809	gene,mRNA	.	contig_10226:3397685-3397809,contig_10226:3397685-3397809
contig_10226	4031497	4031567	intergenic	.	contig_10226:4031497-4031567
contig_10226	4547703	4547801	intergenic	.	contig_10226:4547703-4547801
contig_10226	5474549	5474809	intergenic	.	contig_10226:5474549-5474809
contig_10226	6126729	6127040	gene,mRNA	.	contig_10226:6126729-6127040,contig_10226:6126729-6127040
contig_10226	6127153	6127274	gene,mRNA	.	contig_10226:6127153-6127274,contig_10226:6127153-6127274
contig_10226	6127684	6127923	gene,mRNA	.	contig_10226:6127684-6127923,contig_10226:6127684-6127923
contig_10226	7374012	7374258	intergenic	.	contig_10226:7374012-7374258
contig_10226	7635345	7635644	intergenic	.	contig_10226:7635345-7635644
contig_10226	7927200	7927423	gene,mRNA	.	contig_10226:7927200-7927423,contig_10226:7927200-7927423
contig_10226	7963010	7963095	gene,mRNA	.	contig_10226:7963010-7963095,contig_10226:7963010-7963095
contig_10226	8290459	8290511	gene,mRNA	.	contig_10226:8290459-8290511,contig_10226:8290459-8290511
contig_10226	8434374	8434770	intergenic	.	contig_10226:8434374-8434770
contig_10226	8758485	8758635	intergenic	.	contig_10226:8758485-8758635
contig_10226	8780953	8781037	gene,mRNA	.	contig_10226:8780953-8781037,contig_10226:8780953-8781037
contig_10237	61667	61879	intergenic	.	contig_10237:61667-61879
contig_10237	62887	62991	intergenic	.	contig_10237:62887-62991
contig_10237	364004	364178	intergenic	.	contig_10237:364004-364178
contig_10237	940799	941039	intergenic	.	contig_10237:940799-941039
contig_10237	1384371	1384600	intergenic	.	contig_10237:1384371-1384600
contig_10237	1697097	1697280	intergenic	.	contig_10237:1697097-1697280
contig_10237	1740963	1741063	intergenic	.	contig_10237:1740963-1741063
contig_10237	1918608	1918831	intergenic	.	contig_10237:1918608-1918831
contig_10237	2215540	2216053	intergenic	.	contig_10237:2215540-2216053
contig_10237	2241272	2241347	intergenic	.	contig_10237:2241272-2241347
contig_10264	11233	11313	intergenic	.	contig_10264:11233-11313
contig_10264	405923	406114	intergenic	.	contig_10264:405923-406114
contig_10264	522485	522564	intergenic	.	contig_10264:522485-522564
contig_10264	906971	907114	intergenic	.	contig_10264:906971-907114
contig_10264	988159	988389	intergenic	.	contig_10264:988159-988389
contig_10264	1117801	1117850	intergenic	.	contig_10264:1117801-1117850
contig_10264	1283667	1283738	intergenic	.	contig_10264:1283667-1283738
contig_10264	1467148	1467410	intergenic	.	contig_10264:1467148-1467410
contig_10264	1889981	1890126	intergenic	.	contig_10264:1889981-1890126
contig_10264	1941510	1941583	intergenic	.	contig_10264:1941510-1941583
contig_10277	616031	616087	intergenic	.	contig_10277:616031-616087
contig_10277	1752655	1752841	intergenic	.	contig_10277:1752655-1752841
contig_10277	1753142	1753267	intergenic	.	contig_10277:1753142-1753267
contig_10307	386875	386910	gene,mRNA	.	contig_10307:386875-386910,contig_10307:386875-386910
contig_10319	30672	30781	gene,mRNA	.	contig_10319:30672-30781,contig_10319:30672-30781
contig_10346	463605	463772	intergenic	.	contig_10346:463605-463772
contig_10346	1438909	1439180	intergenic	.	contig_10346:1438909-1439180
contig_10346	1625990	1626184	intergenic	.	contig_10346:1625990-1626184
contig_10346	1980808	1980848	intergenic	.	contig_10346:1980808-1980848
contig_10346	3373260	3373333	intergenic	.	contig_10346:3373260-3373333
contig_10346	4436173	4436204	intergenic	.	contig_10346:4436173-4436204
contig_10369	366670	366799	gene,mRNA	.	contig_10369:366670-366799,contig_10369:366670-366799
contig_10369	366975	367257	gene,mRNA	.	contig_10369:366975-367257,contig_10369:366975-367257
contig_10369	390169	390205	intergenic	.	contig_10369:390169-390205
contig_10369	990400	990504	intergenic	.	contig_10369:990400-990504
contig_10369	1252988	1253289	gene,mRNA	.	contig_10369:1252988-1253289,contig_10369:1252988-1253289
contig_10369	1673730	1673955	intergenic	.	contig_10369:1673730-1673955
contig_10369	2184322	2184581	gene,mRNA	.	contig_10369:2184322-2184581,contig_10369:2184322-2184581
contig_10369	2488795	2489192	intergenic	.	contig_10369:2488795-2489192
contig_10369	2665980	2666162	intergenic	.	contig_10369:2665980-2666162
contig_10369	2840070	2840161	intergenic	.	contig_10369:2840070-2840161
contig_10369	2900900	2900945	intergenic	.	contig_10369:2900900-2900945
contig_10369	3043172	3043434	intergenic	.	contig_10369:3043172-3043434
contig_10369	3144794	3145168	gene,mRNA	.	contig_10369:3144794-3145168,contig_10369:3144794-3145168
contig_10369	3180914	3180982	intergenic	.	contig_10369:3180914-3180982
contig_10369	3416561	3416633	intergenic	.	contig_10369:3416561-3416633
contig_10369	3601235	3601304	gene,mRNA	.	contig_10369:3601235-3601304,contig_10369:3601235-3601304
contig_10372	314456	314897	intergenic	.	contig_10372:314456-314897
contig_10372	492011	492267	intergenic	.	contig_10372:492011-492267
contig_10372	528491	528553	intergenic	.	contig_10372:528491-528553
contig_10372	604354	604537	gene,mRNA	.	contig_10372:604354-604537,contig_10372:604354-604537
contig_10374	935890	936199	intergenic	.	contig_10374:935890-936199
contig_10374	976968	977037	intergenic	.	contig_10374:976968-977037
contig_10374	1091177	1091264	intergenic	.	contig_10374:1091177-1091264
contig_10374	1236910	1237159	intergenic	.	contig_10374:1236910-1237159
contig_10374	1324342	1324680	intergenic	.	contig_10374:1324342-1324680
contig_10374	1350531	1350627	intergenic	.	contig_10374:1350531-1350627
contig_10374	1350935	1351112	intergenic	.	contig_10374:1350935-1351112
contig_10374	1458905	1458994	intergenic	.	contig_10374:1458905-1458994
contig_10374	1462601	1462977	intergenic	.	contig_10374:1462601-1462977
contig_10374	1921961	1922035	gene,mRNA	.	contig_10374:1921961-1922035,contig_10374:1921961-1922035
contig_10374	1951335	1951510	intergenic	.	contig_10374:1951335-1951510
contig_10374	1955409	1955801	intergenic	.	contig_10374:1955409-1955801
contig_10374	2015219	2015357	intergenic	.	contig_10374:2015219-2015357
contig_10391	44507	44742	gene,mRNA	.	contig_10391:44507-44742,contig_10391:44507-44742
contig_10391	525801	525869	intergenic	.	contig_10391:525801-525869
contig_10391	549820	549991	intergenic	.	contig_10391:549820-549991
contig_10391	879256	879424	intergenic	.	contig_10391:879256-879424
contig_10391	1033557	1033944	gene,mRNA	.	contig_10391:1033557-1033944,contig_10391:1033557-1033944
contig_10391	1259997	1260265	gene,mRNA	.	contig_10391:1259997-1260265,contig_10391:1259997-1260265
contig_10391	1260567	1260643	gene,mRNA	.	contig_10391:1260567-1260643,contig_10391:1260567-1260643
contig_10391	1362976	1363081	gene,mRNA	.	contig_10391:1362976-1363081,contig_10391:1362976-1363081
contig_10398	119263	119346	gene,mRNA	.	contig_10398:119263-119346,contig_10398:119263-119346
contig_10445	4663	4744	intergenic	.	contig_10445:4663-4744
contig_10445	177370	177546	intergenic	.	contig_10445:177370-177546
contig_10445	326646	326768	intergenic	.	contig_10445:326646-326768
contig_10445	386464	386619	intergenic	.	contig_10445:386464-386619
contig_10445	466003	466148	intergenic	.	contig_10445:466003-466148
contig_10445	815972	816333	intergenic	.	contig_10445:815972-816333
contig_10445	912543	912627	intergenic	.	contig_10445:912543-912627
contig_10445	1134029	1134307	intergenic	.	contig_10445:1134029-1134307
contig_10445	1276659	1276737	intergenic	.	contig_10445:1276659-1276737
contig_10445	1571132	1571251	intergenic	.	contig_10445:1571132-1571251
contig_10445	1571334	1571412	intergenic	.	contig_10445:1571334-1571412
contig_10449	261846	261977	gene,mRNA	.	contig_10449:261846-261977,contig_10449:261846-261977
contig_10449	319920	320020	gene,mRNA,exon,CDS	.	contig_10449:319920-320020,contig_10449:319920-320020,contig_10449:319920-320020,contig_10449:319920-320020
contig_10449	321566	321666	gene,mRNA,exon,CDS	.	contig_10449:321566-321666,contig_10449:321566-321666,contig_10449:321566-321666,contig_10449:321566-321666
contig_10449	321874	321974	gene	.	contig_10449:321874-321974
contig_10449	322074	322121	intergenic	.	contig_10449:322074-322121
contig_10480	85361	85716	intergenic	.	contig_10480:85361-85716
contig_10480	194143	194315	intergenic	.	contig_10480:194143-194315
contig_10480	619574	619683	intergenic	.	contig_10480:619574-619683
contig_10480	1035726	1035912	intergenic	.	contig_10480:1035726-1035912
contig_10480	1079979	1080429	intergenic	.	contig_10480:1079979-1080429
contig_10480	1098565	1098637	intergenic	.	contig_10480:1098565-1098637
contig_10480	1330458	1330648	intergenic	.	contig_10480:1330458-1330648
contig_10480	1330458	1330870	start_codon,exon,CDS,gene,mRNA	.	contig_10480:1330458-1330870,contig_10480:1330458-1330870,contig_10480:1330458-1330870,contig_10480:1330458-1330870,contig_10480:1330458-1330870
contig_10480	1706645	1706858	intergenic	.	contig_10480:1706645-1706858
contig_10480	1942855	1942953	intergenic	.	contig_10480:1942855-1942953
contig_10480	1943195	1943299	intergenic	.	contig_10480:1943195-1943299
contig_10480	1977953	1978302	intergenic	.	contig_10480:1977953-1978302
contig_10529	278660	278764	intergenic	.	contig_10529:278660-278764
contig_10529	1354171	1354373	intergenic	.	contig_10529:1354171-1354373
contig_10529	1542444	1542497	intergenic	.	contig_10529:1542444-1542497
contig_10569	279420	279602	intergenic	.	contig_10569:279420-279602
contig_10569	1270069	1270250	intergenic	.	contig_10569:1270069-1270250
contig_10569	2283885	2284024	intergenic	.	contig_10569:2283885-2284024
contig_10569	2658491	2658653	intergenic	.	contig_10569:2658491-2658653
contig_10569	3304544	3304861	gene,mRNA	.	contig_10569:3304544-3304861,contig_10569:3304544-3304861
contig_10569	3387374	3387873	gene,mRNA	.	contig_10569:3387374-3387873,contig_10569:3387374-3387873
contig_10569	3579523	3579555	gene,mRNA	.	contig_10569:3579523-3579555,contig_10569:3579523-3579555
contig_10569	3726670	3726722	intergenic	.	contig_10569:3726670-3726722
contig_10640	399234	399574	intergenic	.	contig_10640:399234-399574
contig_10640	646000	646094	gene,mRNA	.	contig_10640:646000-646094,contig_10640:646000-646094
contig_10640	646202	646340	gene,mRNA	.	contig_10640:646202-646340,contig_10640:646202-646340
contig_10643	15705	15781	gene,mRNA	.	contig_10643:15705-15781,contig_10643:15705-15781
contig_10647	581825	581934	gene,mRNA	.	contig_10647:581825-581934,contig_10647:581825-581934
contig_10647	751174	751319	gene,mRNA	.	contig_10647:751174-751319,contig_10647:751174-751319
contig_10647	830311	830925	intergenic	.	contig_10647:830311-830925
contig_10647	1015471	1015550	intergenic	.	contig_10647:1015471-1015550
contig_10647	1435362	1435716	intergenic	.	contig_10647:1435362-1435716
contig_10647	1894060	1894275	intergenic	.	contig_10647:1894060-1894275
contig_10647	1922979	1923129	intergenic	.	contig_10647:1922979-1923129
contig_10647	2101449	2101693	intergenic	.	contig_10647:2101449-2101693
contig_10647	2101746	2101890	intergenic	.	contig_10647:2101746-2101890
contig_10647	2192964	2193040	intergenic	.	contig_10647:2192964-2193040
contig_10699	36291	36348	intergenic	.	contig_10699:36291-36348
contig_10719	808590	808632	intergenic	.	contig_10719:808590-808632
contig_10719	1722226	1722296	gene,mRNA	.	contig_10719:1722226-1722296,contig_10719:1722226-1722296
contig_10741	391280	391323	intergenic	.	contig_10741:391280-391323
contig_10741	735010	735118	gene,mRNA	.	contig_10741:735010-735118,contig_10741:735010-735118
contig_10741	755799	755874	gene,mRNA	.	contig_10741:755799-755874,contig_10741:755799-755874
contig_10741	755994	756200	gene,mRNA	.	contig_10741:755994-756200,contig_10741:755994-756200
contig_10741	952953	953201	intergenic	.	contig_10741:952953-953201
contig_10741	1259763	1259909	intergenic	.	contig_10741:1259763-1259909
contig_10741	2000667	2000884	intergenic	.	contig_10741:2000667-2000884
contig_10741	2147739	2147902	intergenic	.	contig_10741:2147739-2147902
contig_10741	2731754	2731878	intergenic	.	contig_10741:2731754-2731878
contig_10741	2846331	2846362	intergenic	.	contig_10741:2846331-2846362
contig_10807	1952994	1953033	gene,mRNA	.	contig_10807:1952994-1953033,contig_10807:1952994-1953033
contig_10809	246870	246928	gene,mRNA	.	contig_10809:246870-246928,contig_10809:246870-246928
contig_10809	482996	483119	intergenic	.	contig_10809:482996-483119
contig_10809	1209319	1209504	intergenic	.	contig_10809:1209319-1209504
contig_10809	1317842	1317929	intergenic	.	contig_10809:1317842-1317929
contig_10809	1443789	1444144	intergenic	.	contig_10809:1443789-1444144
contig_10809	1549581	1549685	intergenic	.	contig_10809:1549581-1549685
contig_10809	1689344	1689527	gene,mRNA	.	contig_10809:1689344-1689527,contig_10809:1689344-1689527
contig_10809	1870426	1870505	intergenic	.	contig_10809:1870426-1870505
contig_10809	1976062	1976295	intergenic	.	contig_10809:1976062-1976295
contig_10809	2185422	2185500	intergenic	.	contig_10809:2185422-2185500
contig_10809	2536898	2537036	intergenic	.	contig_10809:2536898-2537036
contig_10809	3017154	3017302	intergenic	.	contig_10809:3017154-3017302
contig_10809	3694919	3695012	intergenic	.	contig_10809:3694919-3695012
contig_10809	3838253	3838345	intergenic	.	contig_10809:3838253-3838345
contig_10809	4479338	4479436	gene,mRNA	.	contig_10809:4479338-4479436,contig_10809:4479338-4479436
contig_10809	5241977	5242309	gene,mRNA	.	contig_10809:5241977-5242309,contig_10809:5241977-5242309
contig_10809	5345740	5345812	intergenic	.	contig_10809:5345740-5345812
contig_10809	5511027	5511455	intergenic	.	contig_10809:5511027-5511455
contig_10809	5611718	5611828	intergenic	.	contig_10809:5611718-5611828
contig_10809	6152528	6152658	intergenic	.	contig_10809:6152528-6152658
contig_10843	177624	177656	intergenic	.	contig_10843:177624-177656
contig_10843	628544	628779	intergenic	.	contig_10843:628544-628779
contig_10843	1507482	1507851	intergenic	.	contig_10843:1507482-1507851
contig_10843	1647717	1647771	intergenic	.	contig_10843:1647717-1647771
contig_10843	2079181	2079746	intergenic	.	contig_10843:2079181-2079746
contig_10843	2490300	2490439	intergenic	.	contig_10843:2490300-2490439
contig_10843	3569124	3569412	intergenic	.	contig_10843:3569124-3569412
contig_10843	3583792	3583914	intergenic	.	contig_10843:3583792-3583914
contig_10843	3878956	3879352	intergenic	.	contig_10843:3878956-3879352
contig_10843	4012431	4012504	gene,mRNA	.	contig_10843:4012431-4012504,contig_10843:4012431-4012504
contig_10843	4443241	4443506	intergenic	.	contig_10843:4443241-4443506
contig_10843	4789950	4790035	gene,mRNA	.	contig_10843:4789950-4790035,contig_10843:4789950-4790035
contig_10847	1133726	1134016	intergenic	.	contig_10847:1133726-1134016
contig_10847	1302185	1302241	intergenic	.	contig_10847:1302185-1302241
contig_10847	1302770	1302822	intergenic	.	contig_10847:1302770-1302822
contig_10847	1479956	1480153	intergenic	.	contig_10847:1479956-1480153
contig_10847	1569023	1569115	intergenic	.	contig_10847:1569023-1569115
contig_10847	1622146	1622194	intergenic	.	contig_10847:1622146-1622194
contig_10847	1642307	1642398	intergenic	.	contig_10847:1642307-1642398
contig_10847	1721075	1721303	intergenic	.	contig_10847:1721075-1721303
contig_10847	1774734	1774810	intergenic	.	contig_10847:1774734-1774810
contig_10847	1945297	1945646	intergenic	.	contig_10847:1945297-1945646
contig_10847	2826537	2826763	gene,mRNA	.	contig_10847:2826537-2826763,contig_10847:2826537-2826763
contig_10847	3003887	3004102	intergenic	.	contig_10847:3003887-3004102
contig_10847	3433127	3433219	gene,mRNA	.	contig_10847:3433127-3433219,contig_10847:3433127-3433219
contig_10847	3862723	3862783	gene,mRNA	.	contig_10847:3862723-3862783,contig_10847:3862723-3862783
contig_10855	14264	14370	intergenic	.	contig_10855:14264-14370
contig_10855	48974	49465	intergenic	.	contig_10855:48974-49465
contig_10855	200512	200615	intergenic	.	contig_10855:200512-200615
contig_10855	419063	419376	gene,mRNA	.	contig_10855:419063-419376,contig_10855:419063-419376
contig_10855	662884	663032	intergenic	.	contig_10855:662884-663032
contig_10855	1412136	1412351	gene,mRNA	.	contig_10855:1412136-1412351,contig_10855:1412136-1412351
contig_10855	1488105	1488448	intergenic	.	contig_10855:1488105-1488448
contig_10855	1488508	1488700	intergenic	.	contig_10855:1488508-1488700
contig_10859	845481	845538	intergenic	.	contig_10859:845481-845538
contig_10859	2573670	2574080	intergenic	.	contig_10859:2573670-2574080
contig_10859	3039511	3039701	gene,mRNA	.	contig_10859:3039511-3039701,contig_10859:3039511-3039701
contig_10859	3229431	3229738	intergenic	.	contig_10859:3229431-3229738
contig_10880	76677	76745	intergenic	.	contig_10880:76677-76745
contig_10880	466269	466348	intergenic	.	contig_10880:466269-466348
contig_10880	952222	952646	intergenic	.	contig_10880:952222-952646
contig_10880	976521	976710	intergenic	.	contig_10880:976521-976710
contig_10880	1388013	1388188	intergenic	.	contig_10880:1388013-1388188
contig_10880	1518505	1518583	intergenic	.	contig_10880:1518505-1518583
contig_10880	2284492	2284732	gene,mRNA	.	contig_10880:2284492-2284732,contig_10880:2284492-2284732
contig_10880	3097421	3097670	intergenic	.	contig_10880:3097421-3097670
contig_10880	3165791	3165866	intergenic	.	contig_10880:3165791-3165866
contig_10880	3197101	3197316	intergenic	.	contig_10880:3197101-3197316
contig_10880	3332165	3332318	gene,mRNA	.	contig_10880:3332165-3332318,contig_10880:3332165-3332318
contig_10880	3836793	3836874	gene,mRNA	.	contig_10880:3836793-3836874,contig_10880:3836793-3836874
contig_10880	3994481	3994598	intergenic	.	contig_10880:3994481-3994598
contig_10880	4152825	4153038	intergenic	.	contig_10880:4152825-4153038
contig_10880	4648561	4648800	intergenic	.	contig_10880:4648561-4648800
contig_10880	4696404	4696521	intergenic	.	contig_10880:4696404-4696521
contig_10880	4715759	4715908	intergenic	.	contig_10880:4715759-4715908
contig_10880	4858522	4858693	intergenic	.	contig_10880:4858522-4858693
contig_10880	5744913	5745339	intergenic	.	contig_10880:5744913-5745339
contig_10880	5838315	5838492	gene,mRNA	.	contig_10880:5838315-5838492,contig_10880:5838315-5838492
contig_10880	5905123	5905594	intergenic	.	contig_10880:5905123-5905594
contig_10880	5910909	5911034	intergenic	.	contig_10880:5910909-5911034
contig_10880	6006771	6006876	intergenic	.	contig_10880:6006771-6006876
contig_10880	6080007	6080071	intergenic	.	contig_10880:6080007-6080071
contig_10880	6080637	6081019	intergenic	.	contig_10880:6080637-6081019
contig_10880	6215936	6216026	intergenic	.	contig_10880:6215936-6216026
contig_10880	6520485	6520572	gene,mRNA	.	contig_10880:6520485-6520572,contig_10880:6520485-6520572
contig_10880	6676457	6676825	gene,mRNA,exon,CDS,start_codon	.	contig_10880:6676457-6676825,contig_10880:6676457-6676825,contig_10880:6676457-6676825,contig_10880:6676457-6676825,contig_10880:6676457-6676825
contig_10880	6676660	6676825	intergenic	.	contig_10880:6676660-6676825
contig_10880	6698385	6698508	intergenic	.	contig_10880:6698385-6698508
contig_10880	6731708	6731906	intergenic	.	contig_10880:6731708-6731906
contig_10880	7063794	7063937	gene,mRNA	.	contig_10880:7063794-7063937,contig_10880:7063794-7063937
contig_10880	8187544	8187629	intergenic	.	contig_10880:8187544-8187629
contig_10880	8234288	8234373	intergenic	.	contig_10880:8234288-8234373
contig_10889	138414	138631	intergenic	.	contig_10889:138414-138631
contig_10889	368729	368762	intergenic	.	contig_10889:368729-368762
contig_10889	583786	584012	intergenic	.	contig_10889:583786-584012
contig_10889	704929	705052	gene,mRNA	.	contig_10889:704929-705052,contig_10889:704929-705052
contig_10889	886644	886861	intergenic	.	contig_10889:886644-886861
contig_10889	1070470	1070563	intergenic	.	contig_10889:1070470-1070563
contig_10889	1195178	1195264	intergenic	.	contig_10889:1195178-1195264
contig_10889	2003597	2003656	intergenic	.	contig_10889:2003597-2003656
contig_10889	2003771	2004244	intergenic	.	contig_10889:2003771-2004244
contig_10889	2043497	2043662	intergenic	.	contig_10889:2043497-2043662
contig_10889	2050315	2050657	intergenic	.	contig_10889:2050315-2050657
contig_10889	2441776	2441999	intergenic	.	contig_10889:2441776-2441999
contig_10889	2565359	2565857	intergenic	.	contig_10889:2565359-2565857
contig_10889	2681758	2682221	exon,CDS,gene,mRNA	.	contig_10889:2681758-2682221,contig_10889:2681758-2682221,contig_10889:2681758-2682221,contig_10889:2681758-2682221
contig_10889	2782717	2782773	intergenic	.	contig_10889:2782717-2782773
contig_10889	2840871	2840924	intergenic	.	contig_10889:2840871-2840924
contig_10889	2857198	2857298	intergenic	.	contig_10889:2857198-2857298
contig_10889	2978370	2978592	intergenic	.	contig_10889:2978370-2978592
contig_10889	3128444	3128676	gene,mRNA	.	contig_10889:3128444-3128676,contig_10889:3128444-3128676
contig_10889	3303979	3304177	intergenic	.	contig_10889:3303979-3304177
contig_10889	3350747	3350856	intergenic	.	contig_10889:3350747-3350856
contig_10988	81883	82028	intergenic	.	contig_10988:81883-82028
contig_10988	593435	593480	intergenic	.	contig_10988:593435-593480
contig_10988	593585	593840	intergenic	.	contig_10988:593585-593840
contig_10988	711746	711790	intergenic	.	contig_10988:711746-711790
contig_10988	1875981	1876143	intergenic	.	contig_10988:1875981-1876143
contig_10988	1901874	1901997	intergenic	.	contig_10988:1901874-1901997
contig_10988	2065481	2065867	intergenic	.	contig_10988:2065481-2065867
contig_10988	2225747	2225985	intergenic	.	contig_10988:2225747-2225985
contig_10988	2452502	2452882	gene,mRNA,exon,CDS,stop_codon,polyA_signal_sequence	.	contig_10988:2452502-2452882,contig_10988:2452502-2452882,contig_10988:2452502-2452882,contig_10988:2452502-2452882,contig_10988:2452502-2452882,contig_10988:2452502-2452882
contig_10988	2452774	2452882	intergenic	.	contig_10988:2452774-2452882
contig_10988	2480183	2480344	intergenic	.	contig_10988:2480183-2480344
contig_10988	2937167	2937218	gene,mRNA	.	contig_10988:2937167-2937218,contig_10988:2937167-2937218
contig_10988	3207364	3207493	gene,mRNA	.	contig_10988:3207364-3207493,contig_10988:3207364-3207493
contig_11022	381906	382259	gene,mRNA	.	contig_11022:381906-382259,contig_11022:381906-382259
contig_11022	1402238	1402280	intergenic	.	contig_11022:1402238-1402280
contig_11022	2289519	2289563	gene,mRNA	.	contig_11022:2289519-2289563,contig_11022:2289519-2289563
contig_11022	2808857	2808912	intergenic	.	contig_11022:2808857-2808912
contig_11124	51831	52075	intergenic	.	contig_11124:51831-52075
contig_11124	65497	65659	intergenic	.	contig_11124:65497-65659
contig_11124	72099	72405	intergenic	.	contig_11124:72099-72405
contig_11124	89396	89776	intergenic	.	contig_11124:89396-89776
contig_11128	834058	834176	gene,mRNA	.	contig_11128:834058-834176,contig_11128:834058-834176
contig_11138	151366	151466	gene,mRNA	.	contig_11138:151366-151466,contig_11138:151366-151466
contig_11138	170680	170992	gene,mRNA	.	contig_11138:170680-170992,contig_11138:170680-170992
contig_11138	628129	628247	intergenic	.	contig_11138:628129-628247
contig_11138	1088151	1088200	intergenic	.	contig_11138:1088151-1088200
contig_11138	1396804	1396909	intergenic	.	contig_11138:1396804-1396909
contig_11146	337277	337427	gene,mRNA	.	contig_11146:337277-337427,contig_11146:337277-337427
contig_11146	377471	377662	intergenic	.	contig_11146:377471-377662
contig_11146	451158	451494	intergenic	.	contig_11146:451158-451494
contig_11146	978861	979132	intergenic	.	contig_11146:978861-979132
contig_11146	1068100	1068236	intergenic	.	contig_11146:1068100-1068236
contig_11146	1151872	1152253	intergenic	.	contig_11146:1151872-1152253
