Chromosome	Start	End	Feature_Type	Details	Reads
contig_10400	27511	28172	intergenic	.	contig_10400:27511-28172
contig_10401	29055	29085	intergenic	.	contig_10401:29055-29085
contig_10409	509229	509422	intergenic	.	contig_10409:509229-509422
contig_10409	550274	550516	intergenic	.	contig_10409:550274-550516
contig_10409	727132	727292	intergenic	.	contig_10409:727132-727292
contig_10409	727408	727539	intergenic	.	contig_10409:727408-727539
contig_10409	1289019	1289050	intergenic	.	contig_10409:1289019-1289050
contig_10409	1289272	1289461	intergenic	.	contig_10409:1289272-1289461
contig_10410	224310	224447	intergenic	.	contig_10410:224310-224447
contig_10413	37454	37692	intergenic	.	contig_10413:37454-37692
contig_10419	117675	117882	gene,mRNA	.	contig_10419:117675-117882,contig_10419:117675-117882
contig_10472	25667	26260	intergenic	.	contig_10472:25667-26260
contig_10472	123643	124013	intergenic	.	contig_10472:123643-124013
contig_10472	202452	202545	intergenic	.	contig_10472:202452-202545
contig_10472	254719	254950	intergenic	.	contig_10472:254719-254950
contig_10477	682349	682556	intergenic	.	contig_10477:682349-682556
contig_10477	953887	954045	intergenic	.	contig_10477:953887-954045
contig_10477	954152	954251	intergenic	.	contig_10477:954152-954251
contig_10487	341366	341677	intergenic	.	contig_10487:341366-341677
contig_10497	173632	173846	intergenic	.	contig_10497:173632-173846
contig_10514	411926	412226	gene,mRNA	.	contig_10514:411926-412226,contig_10514:411926-412226
contig_10514	657338	657547	intergenic	.	contig_10514:657338-657547
contig_10514	675155	675214	gene,mRNA	.	contig_10514:675155-675214,contig_10514:675155-675214
contig_10514	1176625	1176740	intergenic	.	contig_10514:1176625-1176740
contig_10514	1341880	1342048	intergenic	.	contig_10514:1341880-1342048
contig_10514	1550705	1550833	intergenic	.	contig_10514:1550705-1550833
contig_10514	1551007	1551118	intergenic	.	contig_10514:1551007-1551118
contig_10514	1556515	1556680	intergenic	.	contig_10514:1556515-1556680
contig_10519	264487	264651	exon,CDS,gene,mRNA	.	contig_10519:264487-264651,contig_10519:264487-264651,contig_10519:264487-264651,contig_10519:264487-264651
contig_10519	949720	949988	intergenic	.	contig_10519:949720-949988
contig_10519	961653	961856	intergenic	.	contig_10519:961653-961856
contig_10519	1085683	1085814	intergenic	.	contig_10519:1085683-1085814
contig_1052	1001112	1001222	intergenic	.	contig_1052:1001112-1001222
contig_10523	102589	102754	intergenic	.	contig_10523:102589-102754
contig_10523	372531	372818	intergenic	.	contig_10523:372531-372818
contig_10523	373180	373210	intergenic	.	contig_10523:373180-373210
contig_10523	501256	501879	intergenic	.	contig_10523:501256-501879
contig_10523	512802	513022	intergenic	.	contig_10523:512802-513022
contig_10523	523488	523828	intergenic	.	contig_10523:523488-523828
contig_10523	692344	692425	intergenic	.	contig_10523:692344-692425
contig_10533	391963	392142	intergenic	.	contig_10533:391963-392142
contig_10537	26466	26620	intergenic	.	contig_10537:26466-26620
contig_10537	46965	47178	intergenic	.	contig_10537:46965-47178
contig_10537	89827	90087	intergenic	.	contig_10537:89827-90087
contig_10537	280285	280605	intergenic	.	contig_10537:280285-280605
contig_10537	297774	298072	intergenic	.	contig_10537:297774-298072
contig_10537	310033	310349	intergenic	.	contig_10537:310033-310349
contig_10537	406614	406930	intergenic	.	contig_10537:406614-406930
contig_10537	521021	521236	gene,mRNA	.	contig_10537:521021-521236,contig_10537:521021-521236
contig_10539	1617	1653	intergenic	.	contig_10539:1617-1653
contig_1054	19230	19261	intergenic	.	contig_1054:19230-19261
contig_1054	20141	20743	intergenic	.	contig_1054:20141-20743
contig_1054	24423	24573	intergenic	.	contig_1054:24423-24573
contig_1054	821000	821288	gene,mRNA	.	contig_1054:821000-821288,contig_1054:821000-821288
contig_10543	52645	52835	gene,mRNA	.	contig_10543:52645-52835,contig_10543:52645-52835
contig_10543	139970	140091	gene,mRNA	.	contig_10543:139970-140091,contig_10543:139970-140091
contig_10543	411991	412187	intergenic	.	contig_10543:411991-412187
contig_10550	619	769	intergenic	.	contig_10550:619-769
contig_10553	195319	195496	intergenic	.	contig_10553:195319-195496
contig_10553	1242114	1242405	intergenic	.	contig_10553:1242114-1242405
contig_10553	1508219	1508376	intergenic	.	contig_10553:1508219-1508376
contig_10553	1639078	1639140	gene,mRNA	.	contig_10553:1639078-1639140,contig_10553:1639078-1639140
contig_10575	504663	504728	intergenic	.	contig_10575:504663-504728
contig_10579	64605	64890	intergenic	.	contig_10579:64605-64890
contig_10582	135049	135223	gene,mRNA	.	contig_10582:135049-135223,contig_10582:135049-135223
contig_10582	293950	294128	intergenic	.	contig_10582:293950-294128
contig_10582	345910	346077	intergenic	.	contig_10582:345910-346077
contig_10582	450607	450713	intergenic	.	contig_10582:450607-450713
contig_10582	487090	487605	intergenic	.	contig_10582:487090-487605
contig_10589	371112	371417	gene,mRNA	.	contig_10589:371112-371417,contig_10589:371112-371417
contig_10589	577492	577632	intergenic	.	contig_10589:577492-577632
contig_10589	578482	578714	intergenic	.	contig_10589:578482-578714
contig_10593	47137	47343	gene,mRNA	.	contig_10593:47137-47343,contig_10593:47137-47343
contig_10593	103829	103908	intergenic	.	contig_10593:103829-103908
contig_10598	29620	29781	intergenic	.	contig_10598:29620-29781
contig_10599	81370	81437	intergenic	.	contig_10599:81370-81437
contig_10607	576114	576308	intergenic	.	contig_10607:576114-576308
contig_10607	2195912	2196049	intergenic	.	contig_10607:2195912-2196049
contig_10612	89673	89981	gene,mRNA	.	contig_10612:89673-89981,contig_10612:89673-89981
contig_10612	269193	269242	intergenic	.	contig_10612:269193-269242
contig_10616	138092	138204	intergenic	.	contig_10616:138092-138204
contig_10616	138764	138951	intergenic	.	contig_10616:138764-138951
contig_10616	155857	156003	gene,mRNA	.	contig_10616:155857-156003,contig_10616:155857-156003
contig_10616	273080	273136	intergenic	.	contig_10616:273080-273136
contig_10616	601123	601380	intergenic	.	contig_10616:601123-601380
contig_10638	3592	3694	intergenic	.	contig_10638:3592-3694
contig_10644	114816	114916	intergenic	.	contig_10644:114816-114916
contig_10644	114975	115086	intergenic	.	contig_10644:114975-115086
contig_10644	196082	196193	intergenic	.	contig_10644:196082-196193
contig_10644	215065	215538	intergenic	.	contig_10644:215065-215538
contig_10644	222562	222719	intergenic	.	contig_10644:222562-222719
contig_10644	248408	249064	intergenic	.	contig_10644:248408-249064
contig_10644	271486	271699	intergenic	.	contig_10644:271486-271699
contig_10644	411268	411327	gene,mRNA	.	contig_10644:411268-411327,contig_10644:411268-411327
contig_10644	411565	411735	gene,mRNA	.	contig_10644:411565-411735,contig_10644:411565-411735
contig_10644	509460	509708	intergenic	.	contig_10644:509460-509708
contig_10644	1127126	1127504	intergenic	.	contig_10644:1127126-1127504
contig_10644	1231963	1232207	intergenic	.	contig_10644:1231963-1232207
contig_10644	1397438	1397468	intergenic	.	contig_10644:1397438-1397468
contig_10644	1628222	1628403	intergenic	.	contig_10644:1628222-1628403
contig_10644	1628467	1628518	intergenic	.	contig_10644:1628467-1628518
contig_10656	2229	2291	intergenic	.	contig_10656:2229-2291
contig_10694	58268	58485	intergenic	.	contig_10694:58268-58485
contig_10696	305295	305605	gene,mRNA	.	contig_10696:305295-305605,contig_10696:305295-305605
contig_10698	27140	27186	intergenic	.	contig_10698:27140-27186
contig_10698	411018	411100	intergenic	.	contig_10698:411018-411100
contig_10698	498712	498821	gene,mRNA	.	contig_10698:498712-498821,contig_10698:498712-498821
contig_10698	546692	546808	intergenic	.	contig_10698:546692-546808
contig_10698	546930	547038	intergenic	.	contig_10698:546930-547038
contig_10698	805746	805864	intergenic	.	contig_10698:805746-805864
contig_10706	406055	406205	intergenic	.	contig_10706:406055-406205
contig_10711	3714	3815	intergenic	.	contig_10711:3714-3815
contig_10711	9716	9812	intergenic	.	contig_10711:9716-9812
contig_10714	214585	214704	gene,mRNA	.	contig_10714:214585-214704,contig_10714:214585-214704
contig_10753	530842	531225	intergenic	.	contig_10753:530842-531225
contig_10753	703336	703565	intergenic	.	contig_10753:703336-703565
contig_10753	754629	754837	intergenic	.	contig_10753:754629-754837
contig_10753	917043	917345	intergenic	.	contig_10753:917043-917345
contig_10753	948410	948482	intergenic	.	contig_10753:948410-948482
contig_10753	1263338	1263549	gene,mRNA	.	contig_10753:1263338-1263549,contig_10753:1263338-1263549
contig_10753	1263654	1263726	gene,mRNA	.	contig_10753:1263654-1263726,contig_10753:1263654-1263726
contig_10753	1348614	1348814	gene,mRNA	.	contig_10753:1348614-1348814,contig_10753:1348614-1348814
contig_10753	1512835	1513086	intergenic	.	contig_10753:1512835-1513086
contig_10765	248437	248517	gene,mRNA	.	contig_10765:248437-248517,contig_10765:248437-248517
contig_10765	667253	667634	gene,mRNA,stop_codon,exon,CDS	.	contig_10765:667253-667634,contig_10765:667253-667634,contig_10765:667253-667634,contig_10765:667253-667634,contig_10765:667253-667634
contig_10769	101482	101697	gene,mRNA	.	contig_10769:101482-101697,contig_10769:101482-101697
contig_10769	858856	859057	gene,mRNA	.	contig_10769:858856-859057,contig_10769:858856-859057
contig_10769	1069389	1069613	intergenic	.	contig_10769:1069389-1069613
contig_10769	1157253	1157472	intergenic	.	contig_10769:1157253-1157472
contig_10769	1289431	1289657	gene,mRNA	.	contig_10769:1289431-1289657,contig_10769:1289431-1289657
contig_10769	1487754	1488272	intergenic	.	contig_10769:1487754-1488272
contig_10769	1719522	1719720	intergenic	.	contig_10769:1719522-1719720
contig_10778	137676	137722	intergenic	.	contig_10778:137676-137722
contig_10778	165974	166005	intergenic	.	contig_10778:165974-166005
contig_10778	315597	315722	intergenic	.	contig_10778:315597-315722
contig_10778	444194	444278	intergenic	.	contig_10778:444194-444278
contig_10778	444841	444902	intergenic	.	contig_10778:444841-444902
contig_10778	519243	519471	intergenic	.	contig_10778:519243-519471
contig_1078	24342	24540	intergenic	.	contig_1078:24342-24540
contig_1078	80695	80753	intergenic	.	contig_1078:80695-80753
contig_10788	279730	279833	intergenic	.	contig_10788:279730-279833
contig_10788	393369	393451	intergenic	.	contig_10788:393369-393451
contig_10788	795542	795609	intergenic	.	contig_10788:795542-795609
contig_10788	1046668	1046816	intergenic	.	contig_10788:1046668-1046816
contig_10788	1062307	1062440	intergenic	.	contig_10788:1062307-1062440
contig_10799	126391	126695	intergenic	.	contig_10799:126391-126695
contig_10803	1243	1314	gene,mRNA,exon,CDS	.	contig_10803:1243-1314,contig_10803:1243-1314,contig_10803:1243-1314,contig_10803:1243-1314
contig_10805	327961	328170	intergenic	.	contig_10805:327961-328170
contig_10815	270086	270208	intergenic	.	contig_10815:270086-270208
contig_1084	241604	241664	gene,mRNA	.	contig_1084:241604-241664,contig_1084:241604-241664
contig_10845	308445	308500	intergenic	.	contig_10845:308445-308500
contig_10846	35264	35319	intergenic	.	contig_10846:35264-35319
contig_10846	470694	470936	intergenic	.	contig_10846:470694-470936
contig_10846	477366	477532	intergenic	.	contig_10846:477366-477532
contig_10868	493161	493296	intergenic	.	contig_10868:493161-493296
contig_10868	947033	947386	intergenic	.	contig_10868:947033-947386
contig_10888	64979	65188	intergenic	.	contig_10888:64979-65188
contig_10937	69141	69736	intergenic	.	contig_10937:69141-69736
contig_10937	461295	461429	intergenic	.	contig_10937:461295-461429
contig_10937	673874	673975	intergenic	.	contig_10937:673874-673975
contig_10937	910925	911138	intergenic	.	contig_10937:910925-911138
contig_10937	1176434	1176534	intergenic	.	contig_10937:1176434-1176534
contig_10937	1201660	1201834	intergenic	.	contig_10937:1201660-1201834
contig_10937	1251061	1251247	intergenic	.	contig_10937:1251061-1251247
contig_10937	1463392	1463478	intergenic	.	contig_10937:1463392-1463478
contig_10937	1463530	1463648	intergenic	.	contig_10937:1463530-1463648
contig_10937	1541759	1541812	intergenic	.	contig_10937:1541759-1541812
contig_10941	751862	751993	intergenic	.	contig_10941:751862-751993
contig_10941	972074	972180	gene,mRNA	.	contig_10941:972074-972180,contig_10941:972074-972180
contig_10941	1042045	1042234	intergenic	.	contig_10941:1042045-1042234
contig_10941	1098474	1098625	intergenic	.	contig_10941:1098474-1098625
contig_10946	399873	400126	exon,CDS,gene,mRNA	.	contig_10946:399873-400126,contig_10946:399873-400126,contig_10946:399873-400126,contig_10946:399873-400126
contig_10946	502773	502804	intergenic	.	contig_10946:502773-502804
contig_10948	16449	16578	intergenic	.	contig_10948:16449-16578
contig_10948	16951	17071	intergenic	.	contig_10948:16951-17071
contig_10948	147851	148035	intergenic	.	contig_10948:147851-148035
contig_1095	90631	90926	intergenic	.	contig_1095:90631-90926
contig_1095	120013	120098	intergenic	.	contig_1095:120013-120098
contig_10954	46470	46501	intergenic	.	contig_10954:46470-46501
contig_10961	14896	15200	intergenic	.	contig_10961:14896-15200
contig_10961	22942	23244	intergenic	.	contig_10961:22942-23244
contig_10961	58852	59295	intergenic	.	contig_10961:58852-59295
contig_10961	118407	118691	intergenic	.	contig_10961:118407-118691
contig_10969	142014	142196	intergenic	.	contig_10969:142014-142196
contig_11011	116945	116997	intergenic	.	contig_11011:116945-116997
contig_11021	318833	319051	intergenic	.	contig_11021:318833-319051
contig_11021	467446	467522	gene,mRNA	.	contig_11021:467446-467522,contig_11021:467446-467522
contig_11021	467653	467863	gene,mRNA	.	contig_11021:467653-467863,contig_11021:467653-467863
contig_11021	581888	582016	intergenic	.	contig_11021:581888-582016
contig_11021	627038	627218	intergenic	.	contig_11021:627038-627218
contig_11040	79312	79502	intergenic	.	contig_11040:79312-79502
contig_11050	87166	87425	intergenic	.	contig_11050:87166-87425
contig_11050	207349	207402	intergenic	.	contig_11050:207349-207402
contig_11050	517046	517326	gene,mRNA	.	contig_11050:517046-517326,contig_11050:517046-517326
contig_11050	520633	520843	gene,mRNA	.	contig_11050:520633-520843,contig_11050:520633-520843
contig_11063	360781	360940	intergenic	.	contig_11063:360781-360940
contig_11063	566322	566558	intergenic	.	contig_11063:566322-566558
contig_11063	733981	734058	intergenic	.	contig_11063:733981-734058
contig_11063	734125	734188	intergenic	.	contig_11063:734125-734188
contig_11063	778172	778297	intergenic	.	contig_11063:778172-778297
contig_1109	90032	90293	intergenic	.	contig_1109:90032-90293
contig_1109	478552	478803	intergenic	.	contig_1109:478552-478803
contig_11093	425004	425078	intergenic	.	contig_11093:425004-425078
contig_11093	613303	613506	intergenic	.	contig_11093:613303-613506
contig_11093	657962	658113	intergenic	.	contig_11093:657962-658113
contig_11093	795293	795622	intergenic	.	contig_11093:795293-795622
contig_11093	797999	798352	intergenic	.	contig_11093:797999-798352
contig_11093	814085	814185	intergenic	.	contig_11093:814085-814185
contig_11093	814603	814676	intergenic	.	contig_11093:814603-814676
contig_11093	814603	814747	polyA_signal_sequence,gene	.	contig_11093:814603-814747,contig_11093:814603-814747
contig_11093	850626	851079	intergenic	.	contig_11093:850626-851079
contig_11093	875141	875211	gene,mRNA	.	contig_11093:875141-875211,contig_11093:875141-875211
contig_11093	972209	972319	intergenic	.	contig_11093:972209-972319
contig_11093	972395	972567	intergenic	.	contig_11093:972395-972567
contig_11093	1539504	1539660	intergenic	.	contig_11093:1539504-1539660
contig_11093	1602717	1602999	intergenic	.	contig_11093:1602717-1602999
contig_11093	1752024	1752265	intergenic	.	contig_11093:1752024-1752265
contig_11093	1965551	1965594	gene,mRNA	.	contig_11093:1965551-1965594,contig_11093:1965551-1965594
contig_11093	2010993	2011330	gene,mRNA	.	contig_11093:2010993-2011330,contig_11093:2010993-2011330
contig_11109	154054	154148	intergenic	.	contig_11109:154054-154148
contig_11114	10198	10754	intergenic	.	contig_11114:10198-10754
contig_11116	107335	107491	intergenic	.	contig_11116:107335-107491
contig_11116	107792	107985	intergenic	.	contig_11116:107792-107985
contig_11121	17313	17589	intergenic	.	contig_11121:17313-17589
contig_11121	47185	47561	intergenic	.	contig_11121:47185-47561
contig_11140	68292	68492	intergenic	.	contig_11140:68292-68492
contig_11140	268679	268936	intergenic	.	contig_11140:268679-268936
contig_11140	511463	511579	gene,mRNA,exon,CDS	.	contig_11140:511463-511579,contig_11140:511463-511579,contig_11140:511463-511579,contig_11140:511463-511579
contig_11147	134993	135100	intergenic	.	contig_11147:134993-135100
contig_11147	220712	221110	intergenic	.	contig_11147:220712-221110
contig_11147	556133	556261	intergenic	.	contig_11147:556133-556261
contig_11147	644190	644285	intergenic	.	contig_11147:644190-644285
contig_11147	657710	657813	intergenic	.	contig_11147:657710-657813
contig_11147	719982	720031	intergenic	.	contig_11147:719982-720031
contig_11147	802161	802355	intergenic	.	contig_11147:802161-802355
contig_11147	1021956	1022129	intergenic	.	contig_11147:1021956-1022129
contig_11176	801621	801788	intergenic	.	contig_11176:801621-801788
contig_11176	1151141	1151172	intergenic	.	contig_11176:1151141-1151172
contig_11179	96805	97015	gene,mRNA	.	contig_11179:96805-97015,contig_11179:96805-97015
contig_11198	78245	78593	gene,mRNA	.	contig_11198:78245-78593,contig_11198:78245-78593
contig_11198	118389	118644	gene,mRNA	.	contig_11198:118389-118644,contig_11198:118389-118644
contig_11198	684204	684383	gene,mRNA	.	contig_11198:684204-684383,contig_11198:684204-684383
contig_11201	60788	60998	intergenic	.	contig_11201:60788-60998
contig_11202	412042	412239	intergenic	.	contig_11202:412042-412239
contig_11202	875828	875858	gene,mRNA,exon,CDS	.	contig_11202:875828-875858,contig_11202:875828-875858,contig_11202:875828-875858,contig_11202:875828-875858
contig_11202	1077473	1077679	intergenic	.	contig_11202:1077473-1077679
contig_11202	1087287	1087557	intergenic	.	contig_11202:1087287-1087557
contig_11202	1331014	1331300	intergenic	.	contig_11202:1331014-1331300
contig_11211	2143	2264	intergenic	.	contig_11211:2143-2264
contig_11217	514914	515044	intergenic	.	contig_11217:514914-515044
contig_11217	605845	606047	intergenic	.	contig_11217:605845-606047
contig_11218	734	812	intergenic	.	contig_11218:734-812
contig_11218	18595	18844	intergenic	.	contig_11218:18595-18844
contig_11222	90342	90560	intergenic	.	contig_11222:90342-90560
contig_11291	286363	286437	gene,mRNA	.	contig_11291:286363-286437,contig_11291:286363-286437
contig_11291	286647	286711	gene,mRNA	.	contig_11291:286647-286711,contig_11291:286647-286711
contig_11291	598462	598709	intergenic	.	contig_11291:598462-598709
contig_11308	515447	515593	intergenic	.	contig_11308:515447-515593
contig_11308	716572	716665	intergenic	.	contig_11308:716572-716665
contig_11308	992594	992937	gene,polyA_signal_sequence	.	contig_11308:992594-992937,contig_11308:992594-992937
contig_11308	992628	992937	intergenic	.	contig_11308:992628-992937
contig_11309	179194	179396	intergenic	.	contig_11309:179194-179396
contig_11309	246193	246302	intergenic	.	contig_11309:246193-246302
contig_11313	529041	529217	intergenic	.	contig_11313:529041-529217
contig_11313	560210	560348	intergenic	.	contig_11313:560210-560348
contig_11313	746105	746343	intergenic	.	contig_11313:746105-746343
contig_11313	788133	788401	intergenic	.	contig_11313:788133-788401
contig_11319	694957	695263	intergenic	.	contig_11319:694957-695263
contig_11319	929199	929415	intergenic	.	contig_11319:929199-929415
contig_11319	1301654	1301754	intergenic	.	contig_11319:1301654-1301754
contig_11319	1301654	1301818	polyA_signal_sequence,gene	.	contig_11319:1301654-1301818,contig_11319:1301654-1301818
contig_11319	1716136	1716218	gene,mRNA	.	contig_11319:1716136-1716218,contig_11319:1716136-1716218
contig_11319	1916144	1916577	intergenic	.	contig_11319:1916144-1916577
contig_11319	1916144	1916627	polyA_signal_sequence,gene	.	contig_11319:1916144-1916627,contig_11319:1916144-1916627
contig_11319	2163852	2164103	exon,CDS,start_codon,gene,mRNA	.	contig_11319:2163852-2164103,contig_11319:2163852-2164103,contig_11319:2163852-2164103,contig_11319:2163852-2164103,contig_11319:2163852-2164103
contig_11319	2164061	2164103	intergenic	.	contig_11319:2164061-2164103
contig_11350	28855	29068	gene,mRNA	.	contig_11350:28855-29068,contig_11350:28855-29068
contig_11369	100872	101201	gene,mRNA	.	contig_11369:100872-101201,contig_11369:100872-101201
contig_11369	298247	298303	gene,mRNA	.	contig_11369:298247-298303,contig_11369:298247-298303
contig_11369	423182	423365	gene,mRNA	.	contig_11369:423182-423365,contig_11369:423182-423365
contig_11369	423633	423801	gene,mRNA	.	contig_11369:423633-423801,contig_11369:423633-423801
contig_11374	74484	74695	gene,mRNA	.	contig_11374:74484-74695,contig_11374:74484-74695
contig_11374	131311	131490	gene,mRNA	.	contig_11374:131311-131490,contig_11374:131311-131490
contig_11374	713793	714100	intergenic	.	contig_11374:713793-714100
contig_11374	775729	775945	intergenic	.	contig_11374:775729-775945
contig_11374	818039	818313	intergenic	.	contig_11374:818039-818313
contig_11374	1107761	1108100	gene,mRNA	.	contig_11374:1107761-1108100,contig_11374:1107761-1108100
contig_11374	1186540	1186639	intergenic	.	contig_11374:1186540-1186639
contig_11382	740576	740975	intergenic	.	contig_11382:740576-740975
contig_11383	4076	4144	intergenic	.	contig_11383:4076-4144
contig_11396	43642	43859	intergenic	.	contig_11396:43642-43859
contig_11396	173227	173571	intergenic	.	contig_11396:173227-173571
contig_11396	376764	376991	intergenic	.	contig_11396:376764-376991
contig_11396	798037	798182	gene,mRNA	.	contig_11396:798037-798182,contig_11396:798037-798182
contig_11396	863490	863636	intergenic	.	contig_11396:863490-863636
contig_11396	1004300	1004447	intergenic	.	contig_11396:1004300-1004447
contig_11396	1122265	1122522	intergenic	.	contig_11396:1122265-1122522
contig_11396	1235017	1235470	intergenic	.	contig_11396:1235017-1235470
contig_11396	1235674	1235774	intergenic	.	contig_11396:1235674-1235774
contig_11396	1395059	1395255	intergenic	.	contig_11396:1395059-1395255
contig_11396	1631855	1632134	gene,mRNA	.	contig_11396:1631855-1632134,contig_11396:1631855-1632134
contig_11408	9034	9105	intergenic	.	contig_11408:9034-9105
contig_11409	30243	30292	intergenic	.	contig_11409:30243-30292
contig_11409	329760	330020	intergenic	.	contig_11409:329760-330020
contig_11409	410366	410418	intergenic	.	contig_11409:410366-410418
contig_11409	410527	410557	intergenic	.	contig_11409:410527-410557
contig_11424	3311	3414	intergenic	.	contig_11424:3311-3414
contig_1147	117729	117878	intergenic	.	contig_1147:117729-117878
contig_11479	238447	238607	intergenic	.	contig_11479:238447-238607
contig_11479	312514	312566	intergenic	.	contig_11479:312514-312566
contig_11479	312762	312807	intergenic	.	contig_11479:312762-312807
contig_11483	234023	234087	intergenic	.	contig_11483:234023-234087
contig_11506	154344	154619	intergenic	.	contig_11506:154344-154619
contig_11506	605754	606063	intergenic	.	contig_11506:605754-606063
contig_11506	773883	774082	intergenic	.	contig_11506:773883-774082
