Chromosome	Start	End	Feature_Type	Details	Reads
contig_10054	528266	528321	intergenic	.	contig_10054:528266-528321
contig_10054	535481	535718	intergenic	.	contig_10054:535481-535718
contig_10054	861761	861998	intergenic	.	contig_10054:861761-861998
contig_10054	1128931	1129017	gene,mRNA	.	contig_10054:1128931-1129017,contig_10054:1128931-1129017
contig_10060	27120	27170	gene,mRNA	.	contig_10060:27120-27170,contig_10060:27120-27170
contig_10060	27772	27865	gene,mRNA	.	contig_10060:27772-27865,contig_10060:27772-27865
contig_10060	169870	169955	intergenic	.	contig_10060:169870-169955
contig_10070	93728	93865	intergenic	.	contig_10070:93728-93865
contig_10070	93945	94031	intergenic	.	contig_10070:93945-94031
contig_10084	128460	128556	gene,mRNA	.	contig_10084:128460-128556,contig_10084:128460-128556
contig_10084	327229	327289	intergenic	.	contig_10084:327229-327289
contig_10084	574622	574661	intergenic	.	contig_10084:574622-574661
contig_10084	623133	623232	intergenic	.	contig_10084:623133-623232
contig_10084	706799	706867	gene,mRNA,stop_codon,exon,CDS	.	contig_10084:706799-706867,contig_10084:706799-706867,contig_10084:706799-706867,contig_10084:706799-706867,contig_10084:706799-706867
contig_10084	733308	733420	intergenic	.	contig_10084:733308-733420
contig_10084	733616	733769	intergenic	.	contig_10084:733616-733769
contig_10084	812073	812171	gene,mRNA	.	contig_10084:812073-812171,contig_10084:812073-812171
contig_10084	949793	949912	gene,mRNA	.	contig_10084:949793-949912,contig_10084:949793-949912
contig_10084	1270819	1271029	intergenic	.	contig_10084:1270819-1271029
contig_10084	1368839	1368924	intergenic	.	contig_10084:1368839-1368924
contig_10084	1369192	1369332	intergenic	.	contig_10084:1369192-1369332
contig_10084	1663171	1663295	intergenic	.	contig_10084:1663171-1663295
contig_10084	1663650	1663713	intergenic	.	contig_10084:1663650-1663713
contig_10084	1712468	1712503	intergenic	.	contig_10084:1712468-1712503
contig_10085	347195	347258	intergenic	.	contig_10085:347195-347258
contig_10085	371121	371160	intergenic	.	contig_10085:371121-371160
contig_10087	185969	186024	gene,mRNA	.	contig_10087:185969-186024,contig_10087:185969-186024
contig_10087	186135	186191	gene,mRNA	.	contig_10087:186135-186191,contig_10087:186135-186191
contig_10087	611579	611717	intergenic	.	contig_10087:611579-611717
contig_10088	143718	143939	intergenic	.	contig_10088:143718-143939
contig_1009	1282370	1282542	gene,mRNA	.	contig_1009:1282370-1282542,contig_1009:1282370-1282542
contig_10094	171967	172146	gene,mRNA	.	contig_10094:171967-172146,contig_10094:171967-172146
contig_10094	243776	243927	gene,mRNA	.	contig_10094:243776-243927,contig_10094:243776-243927
contig_10094	558367	558443	intergenic	.	contig_10094:558367-558443
contig_10094	819053	819216	intergenic	.	contig_10094:819053-819216
contig_10097	42781	43105	exon,CDS,gene,mRNA	.	contig_10097:42781-43105,contig_10097:42781-43105,contig_10097:42781-43105,contig_10097:42781-43105
contig_10097	732403	732589	intergenic	.	contig_10097:732403-732589
contig_10097	854228	854437	gene,mRNA	.	contig_10097:854228-854437,contig_10097:854228-854437
contig_101	205429	205620	intergenic	.	contig_101:205429-205620
contig_101	336410	336460	gene	.	contig_101:336410-336460
contig_1010	64838	64883	exon,CDS,gene,mRNA	.	contig_1010:64838-64883,contig_1010:64838-64883,contig_1010:64838-64883,contig_1010:64838-64883
contig_10103	92868	92958	intergenic	.	contig_10103:92868-92958
contig_10103	136236	136395	intergenic	.	contig_10103:136236-136395
contig_10103	240525	240807	intergenic	.	contig_10103:240525-240807
contig_10103	453442	453539	intergenic	.	contig_10103:453442-453539
contig_10106	97295	97513	intergenic	.	contig_10106:97295-97513
contig_10106	150481	150612	intergenic	.	contig_10106:150481-150612
contig_10106	151288	151409	intergenic	.	contig_10106:151288-151409
contig_10106	494852	494885	intergenic	.	contig_10106:494852-494885
contig_10106	494982	495084	intergenic	.	contig_10106:494982-495084
contig_10106	547171	547333	intergenic	.	contig_10106:547171-547333
contig_10106	589060	589237	intergenic	.	contig_10106:589060-589237
contig_10106	698379	698640	intergenic	.	contig_10106:698379-698640
contig_10106	705073	705312	intergenic	.	contig_10106:705073-705312
contig_10106	743579	743657	intergenic	.	contig_10106:743579-743657
contig_10106	1049394	1049880	intergenic	.	contig_10106:1049394-1049880
contig_10106	1172144	1172268	gene,mRNA	.	contig_10106:1172144-1172268,contig_10106:1172144-1172268
contig_10106	1500534	1500846	intergenic	.	contig_10106:1500534-1500846
contig_1011	195100	195237	gene,mRNA	.	contig_1011:195100-195237,contig_1011:195100-195237
contig_1011	255492	255723	intergenic	.	contig_1011:255492-255723
contig_1011	377151	377318	intergenic	.	contig_1011:377151-377318
contig_1011	988759	988988	intergenic	.	contig_1011:988759-988988
contig_10118	561657	561701	intergenic	.	contig_10118:561657-561701
contig_10123	472980	473175	gene,mRNA	.	contig_10123:472980-473175,contig_10123:472980-473175
contig_1013	337632	337781	gene,mRNA	.	contig_1013:337632-337781,contig_1013:337632-337781
contig_1013	558500	558560	intergenic	.	contig_1013:558500-558560
contig_1013	558500	558776	start_codon,exon,CDS,gene,mRNA	.	contig_1013:558500-558776,contig_1013:558500-558776,contig_1013:558500-558776,contig_1013:558500-558776,contig_1013:558500-558776
contig_10134	38163	38231	gene,mRNA	.	contig_10134:38163-38231,contig_10134:38163-38231
contig_10134	532343	532672	gene,mRNA	.	contig_10134:532343-532672,contig_10134:532343-532672
contig_10134	593860	594187	intergenic	.	contig_10134:593860-594187
contig_10134	752020	752232	intergenic	.	contig_10134:752020-752232
contig_10134	866902	866990	intergenic	.	contig_10134:866902-866990
contig_10134	867305	867707	intergenic	.	contig_10134:867305-867707
contig_10134	880953	881367	gene,polyA_signal_sequence	.	contig_10134:880953-881367,contig_10134:880953-881367
contig_10134	881067	881367	intergenic	.	contig_10134:881067-881367
contig_10134	997655	997823	intergenic	.	contig_10134:997655-997823
contig_10134	997909	998182	intergenic	.	contig_10134:997909-998182
contig_10134	1000162	1000319	intergenic	.	contig_10134:1000162-1000319
contig_10134	1073803	1073894	intergenic	.	contig_10134:1073803-1073894
contig_10134	1196812	1197141	intergenic	.	contig_10134:1196812-1197141
contig_10138	485667	485715	intergenic	.	contig_10138:485667-485715
contig_10138	831810	832294	intergenic	.	contig_10138:831810-832294
contig_10138	832380	832442	intergenic	.	contig_10138:832380-832442
contig_10138	1456072	1456182	gene,mRNA	.	contig_10138:1456072-1456182,contig_10138:1456072-1456182
contig_10141	109512	109552	intergenic	.	contig_10141:109512-109552
contig_10141	109632	109698	intergenic	.	contig_10141:109632-109698
contig_10153	60808	60924	intergenic	.	contig_10153:60808-60924
contig_10153	61393	61680	intergenic	.	contig_10153:61393-61680
contig_10159	435453	435541	intergenic	.	contig_10159:435453-435541
contig_1016	65047	65107	intergenic	.	contig_1016:65047-65107
contig_1016	677374	677485	intergenic	.	contig_1016:677374-677485
contig_1016	775324	775474	intergenic	.	contig_1016:775324-775474
contig_10166	218625	218754	intergenic	.	contig_10166:218625-218754
contig_10167	150839	150975	gene,mRNA	.	contig_10167:150839-150975,contig_10167:150839-150975
contig_10167	336057	336163	intergenic	.	contig_10167:336057-336163
contig_10167	432467	432701	intergenic	.	contig_10167:432467-432701
contig_10167	504836	504888	intergenic	.	contig_10167:504836-504888
contig_10167	504947	505083	intergenic	.	contig_10167:504947-505083
contig_10172	138384	138453	intergenic	.	contig_10172:138384-138453
contig_10172	447579	447681	intergenic	.	contig_10172:447579-447681
contig_10172	1335242	1335385	intergenic	.	contig_10172:1335242-1335385
contig_10174	18082	18281	intergenic	.	contig_10174:18082-18281
contig_10174	341799	341911	intergenic	.	contig_10174:341799-341911
contig_10176	307766	307855	intergenic	.	contig_10176:307766-307855
contig_10177	159522	159622	intergenic	.	contig_10177:159522-159622
contig_10179	601080	601127	gene,mRNA	.	contig_10179:601080-601127,contig_10179:601080-601127
contig_10185	187433	187633	intergenic	.	contig_10185:187433-187633
contig_10187	53560	53596	intergenic	.	contig_10187:53560-53596
contig_10189	9152	9437	intergenic	.	contig_10189:9152-9437
contig_1019	248307	248618	gene,mRNA	.	contig_1019:248307-248618,contig_1019:248307-248618
contig_1019	248712	248954	gene,mRNA	.	contig_1019:248712-248954,contig_1019:248712-248954
contig_1019	385820	385952	intergenic	.	contig_1019:385820-385952
contig_1019	791393	791472	gene,mRNA	.	contig_1019:791393-791472,contig_1019:791393-791472
contig_1019	932031	932276	intergenic	.	contig_1019:932031-932276
contig_1019	1107089	1107347	intergenic	.	contig_1019:1107089-1107347
contig_1019	1147565	1147801	intergenic	.	contig_1019:1147565-1147801
contig_1019	1188086	1188307	intergenic	.	contig_1019:1188086-1188307
contig_10190	95052	95418	exon,CDS,stop_codon,polyA_signal_sequence,gene,mRNA	.	contig_10190:95052-95418,contig_10190:95052-95418,contig_10190:95052-95418,contig_10190:95052-95418,contig_10190:95052-95418,contig_10190:95052-95418
contig_10190	95211	95418	intergenic	.	contig_10190:95211-95418
contig_10190	96694	96809	intergenic	.	contig_10190:96694-96809
contig_10191	140874	141084	gene,mRNA	.	contig_10191:140874-141084,contig_10191:140874-141084
contig_10191	141148	141270	gene,mRNA	.	contig_10191:141148-141270,contig_10191:141148-141270
contig_10191	199096	199241	gene,mRNA	.	contig_10191:199096-199241,contig_10191:199096-199241
contig_10191	538113	538237	intergenic	.	contig_10191:538113-538237
contig_10191	550409	550598	intergenic	.	contig_10191:550409-550598
contig_10191	1419992	1420258	intergenic	.	contig_10191:1419992-1420258
contig_10191	1792531	1792981	gene,mRNA	.	contig_10191:1792531-1792981,contig_10191:1792531-1792981
contig_10191	1793069	1793138	gene,mRNA	.	contig_10191:1793069-1793138,contig_10191:1793069-1793138
contig_10191	1981916	1982033	gene,mRNA	.	contig_10191:1981916-1982033,contig_10191:1981916-1982033
contig_10192	27372	27464	gene,mRNA	.	contig_10192:27372-27464,contig_10192:27372-27464
contig_10196	592690	592935	intergenic	.	contig_10196:592690-592935
contig_10196	936781	937001	gene,mRNA	.	contig_10196:936781-937001,contig_10196:936781-937001
contig_10196	976892	977029	gene,mRNA	.	contig_10196:976892-977029,contig_10196:976892-977029
contig_10200	227169	227232	intergenic	.	contig_10200:227169-227232
contig_10200	480639	480802	intergenic	.	contig_10200:480639-480802
contig_10200	596134	596453	intergenic	.	contig_10200:596134-596453
contig_10202	14921	15202	intergenic	.	contig_10202:14921-15202
contig_10202	59445	59565	intergenic	.	contig_10202:59445-59565
contig_10202	155267	155624	intergenic	.	contig_10202:155267-155624
contig_10202	194619	194756	intergenic	.	contig_10202:194619-194756
contig_10202	201186	201416	intergenic	.	contig_10202:201186-201416
contig_10203	131234	131523	intergenic	.	contig_10203:131234-131523
contig_10203	210976	211162	intergenic	.	contig_10203:210976-211162
contig_1022	106376	106600	gene,mRNA	.	contig_1022:106376-106600,contig_1022:106376-106600
contig_1022	165675	165822	intergenic	.	contig_1022:165675-165822
contig_1022	167559	167683	intergenic	.	contig_1022:167559-167683
contig_1022	308717	309112	intergenic	.	contig_1022:308717-309112
contig_1022	588114	588159	intergenic	.	contig_1022:588114-588159
contig_1022	588354	588451	intergenic	.	contig_1022:588354-588451
contig_1022	646299	646386	intergenic	.	contig_1022:646299-646386
contig_1022	691105	691143	intergenic	.	contig_1022:691105-691143
contig_1022	767016	767158	intergenic	.	contig_1022:767016-767158
contig_1022	788034	788106	intergenic	.	contig_1022:788034-788106
contig_1022	873283	873482	intergenic	.	contig_1022:873283-873482
contig_1022	873562	873676	intergenic	.	contig_1022:873562-873676
contig_1022	987723	988039	intergenic	.	contig_1022:987723-988039
contig_1022	1059778	1060061	intergenic	.	contig_1022:1059778-1060061
contig_1022	1341328	1341449	intergenic	.	contig_1022:1341328-1341449
contig_1022	1470289	1470652	intergenic	.	contig_1022:1470289-1470652
contig_1022	1490930	1491281	intergenic	.	contig_1022:1490930-1491281
contig_1022	1491590	1491721	intergenic	.	contig_1022:1491590-1491721
contig_1022	1566873	1567153	intergenic	.	contig_1022:1566873-1567153
contig_1022	1568011	1568110	intergenic	.	contig_1022:1568011-1568110
contig_1022	1585882	1586038	intergenic	.	contig_1022:1585882-1586038
contig_1022	1586134	1586194	intergenic	.	contig_1022:1586134-1586194
contig_1022	1627514	1627881	intergenic	.	contig_1022:1627514-1627881
contig_1022	1688991	1689261	intergenic	.	contig_1022:1688991-1689261
contig_1022	1838845	1839245	gene,mRNA	.	contig_1022:1838845-1839245,contig_1022:1838845-1839245
contig_1022	2051088	2051405	exon,CDS,start_codon,gene,mRNA	.	contig_1022:2051088-2051405,contig_1022:2051088-2051405,contig_1022:2051088-2051405,contig_1022:2051088-2051405,contig_1022:2051088-2051405
contig_1022	2051395	2051405	intergenic	.	contig_1022:2051395-2051405
contig_1022	2146568	2146743	intergenic	.	contig_1022:2146568-2146743
contig_1022	2168912	2169008	intergenic	.	contig_1022:2168912-2169008
contig_1022	2169072	2169324	intergenic	.	contig_1022:2169072-2169324
contig_1022	2255869	2255943	intergenic	.	contig_1022:2255869-2255943
contig_1022	2341846	2341889	intergenic	.	contig_1022:2341846-2341889
contig_1022	2342003	2342192	intergenic	.	contig_1022:2342003-2342192
contig_1022	2342285	2342497	intergenic	.	contig_1022:2342285-2342497
contig_1022	2527577	2527721	intergenic	.	contig_1022:2527577-2527721
contig_1022	2591116	2591729	gene,mRNA	.	contig_1022:2591116-2591729,contig_1022:2591116-2591729
contig_1022	2765589	2765666	intergenic	.	contig_1022:2765589-2765666
contig_1022	2829660	2829701	intergenic	.	contig_1022:2829660-2829701
contig_1022	2829754	2829846	intergenic	.	contig_1022:2829754-2829846
contig_1022	2948229	2948448	intergenic	.	contig_1022:2948229-2948448
contig_10222	40167	40265	intergenic	.	contig_10222:40167-40265
contig_10224	110898	111081	intergenic	.	contig_10224:110898-111081
contig_10224	145774	145874	intergenic	.	contig_10224:145774-145874
contig_10224	477144	477196	gene,mRNA	.	contig_10224:477144-477196,contig_10224:477144-477196
contig_10224	547935	548278	gene,mRNA	.	contig_10224:547935-548278,contig_10224:547935-548278
contig_10224	548364	548624	gene,mRNA	.	contig_10224:548364-548624,contig_10224:548364-548624
contig_10225	85531	85631	intergenic	.	contig_10225:85531-85631
contig_10225	229458	229601	intergenic	.	contig_10225:229458-229601
contig_10225	395001	395288	intergenic	.	contig_10225:395001-395288
contig_10227	415045	415196	intergenic	.	contig_10227:415045-415196
contig_10227	709316	709445	intergenic	.	contig_10227:709316-709445
contig_1023	11743	11951	intergenic	.	contig_1023:11743-11951
contig_1023	878972	879363	gene,mRNA	.	contig_1023:878972-879363,contig_1023:878972-879363
contig_1023	1164708	1164762	intergenic	.	contig_1023:1164708-1164762
contig_1023	1301332	1301468	intergenic	.	contig_1023:1301332-1301468
contig_1023	1301941	1302085	intergenic	.	contig_1023:1301941-1302085
contig_1023	1328664	1328743	intergenic	.	contig_1023:1328664-1328743
contig_1023	1330130	1330470	intergenic	.	contig_1023:1330130-1330470
contig_1023	1707775	1707822	intergenic	.	contig_1023:1707775-1707822
contig_10232	40166	40224	intergenic	.	contig_10232:40166-40224
contig_10232	40299	40500	intergenic	.	contig_10232:40299-40500
contig_10232	141448	141677	intergenic	.	contig_10232:141448-141677
contig_10232	158838	159035	intergenic	.	contig_10232:158838-159035
contig_10232	225489	225749	intergenic	.	contig_10232:225489-225749
contig_10232	247015	247094	intergenic	.	contig_10232:247015-247094
contig_10232	342143	342175	intergenic	.	contig_10232:342143-342175
contig_10232	430790	430873	intergenic	.	contig_10232:430790-430873
contig_10233	90366	90432	gene,mRNA	.	contig_10233:90366-90432,contig_10233:90366-90432
contig_10233	557448	557534	intergenic	.	contig_10233:557448-557534
contig_10233	878092	878327	intergenic	.	contig_10233:878092-878327
contig_10233	922557	922795	intergenic	.	contig_10233:922557-922795
contig_10234	223207	223285	gene,mRNA	.	contig_10234:223207-223285,contig_10234:223207-223285
contig_10236	61631	61721	gene,mRNA	.	contig_10236:61631-61721,contig_10236:61631-61721
contig_10240	277141	277581	intergenic	.	contig_10240:277141-277581
contig_10242	139341	139811	gene,mRNA,stop_codon,exon,CDS	.	contig_10242:139341-139811,contig_10242:139341-139811,contig_10242:139341-139811,contig_10242:139341-139811,contig_10242:139341-139811
contig_10242	341833	342032	intergenic	.	contig_10242:341833-342032
contig_10242	396402	396597	intergenic	.	contig_10242:396402-396597
contig_10242	477260	477297	gene,mRNA	.	contig_10242:477260-477297,contig_10242:477260-477297
contig_10242	588803	588833	intergenic	.	contig_10242:588803-588833
contig_10242	645229	645393	intergenic	.	contig_10242:645229-645393
contig_10243	156867	156946	intergenic	.	contig_10243:156867-156946
contig_10243	255878	256007	intergenic	.	contig_10243:255878-256007
contig_10244	436383	436429	intergenic	.	contig_10244:436383-436429
contig_10244	695302	695433	intergenic	.	contig_10244:695302-695433
contig_10245	524095	524179	intergenic	.	contig_10245:524095-524179
contig_10254	501994	502268	intergenic	.	contig_10254:501994-502268
contig_10254	591932	592142	gene,mRNA	.	contig_10254:591932-592142,contig_10254:591932-592142
contig_10254	697791	697914	intergenic	.	contig_10254:697791-697914
contig_10254	1086389	1086558	intergenic	.	contig_10254:1086389-1086558
contig_1026	168584	168760	intergenic	.	contig_1026:168584-168760
contig_1026	636935	637060	intergenic	.	contig_1026:636935-637060
contig_1026	1640546	1640727	gene,mRNA	.	contig_1026:1640546-1640727,contig_1026:1640546-1640727
contig_1026	1722864	1722989	intergenic	.	contig_1026:1722864-1722989
contig_1026	1902608	1902673	intergenic	.	contig_1026:1902608-1902673
contig_1026	2038251	2038303	intergenic	.	contig_1026:2038251-2038303
contig_1026	2431139	2431409	intergenic	.	contig_1026:2431139-2431409
contig_1026	2646271	2646385	intergenic	.	contig_1026:2646271-2646385
contig_1026	2982131	2982813	gene,mRNA	.	contig_1026:2982131-2982813,contig_1026:2982131-2982813
contig_1026	3365414	3365598	intergenic	.	contig_1026:3365414-3365598
contig_1026	3661423	3661492	intergenic	.	contig_1026:3661423-3661492
contig_10261	142557	142817	gene,mRNA	.	contig_10261:142557-142817,contig_10261:142557-142817
contig_10261	286805	286986	gene,mRNA	.	contig_10261:286805-286986,contig_10261:286805-286986
contig_10264	89610	89797	intergenic	.	contig_10264:89610-89797
contig_10266	8301	8600	intergenic	.	contig_10266:8301-8600
contig_10267	722510	722860	intergenic	.	contig_10267:722510-722860
contig_1027	640142	640354	intergenic	.	contig_1027:640142-640354
contig_1027	686991	687083	intergenic	.	contig_1027:686991-687083
contig_1027	876991	877060	intergenic	.	contig_1027:876991-877060
contig_1027	877355	877385	intergenic	.	contig_1027:877355-877385
contig_1027	1042952	1043058	intergenic	.	contig_1027:1042952-1043058
contig_10270	67894	67934	intergenic	.	contig_10270:67894-67934
contig_10270	154943	155152	intergenic	.	contig_10270:154943-155152
contig_10276	421421	421521	intergenic	.	contig_10276:421421-421521
contig_10276	504066	504760	intergenic	.	contig_10276:504066-504760
contig_10281	163441	163611	intergenic	.	contig_10281:163441-163611
contig_10284	43168	43271	exon,CDS,gene,mRNA	.	contig_10284:43168-43271,contig_10284:43168-43271,contig_10284:43168-43271,contig_10284:43168-43271
contig_10284	112364	112480	gene,polyA_signal_sequence	.	contig_10284:112364-112480,contig_10284:112364-112480
contig_10284	112409	112480	intergenic	.	contig_10284:112409-112480
contig_10286	218304	218462	gene,mRNA	.	contig_10286:218304-218462,contig_10286:218304-218462
contig_10293	57413	57514	gene,mRNA	.	contig_10293:57413-57514,contig_10293:57413-57514
contig_10300	76783	77023	intergenic	.	contig_10300:76783-77023
contig_10300	78958	79313	intergenic	.	contig_10300:78958-79313
contig_10300	234496	234636	intergenic	.	contig_10300:234496-234636
contig_10300	351244	351396	gene,mRNA	.	contig_10300:351244-351396,contig_10300:351244-351396
contig_10300	351765	352030	gene,mRNA	.	contig_10300:351765-352030,contig_10300:351765-352030
contig_10302	101421	101480	intergenic	.	contig_10302:101421-101480
contig_10313	69310	69545	intergenic	.	contig_10313:69310-69545
contig_10314	141592	141762	mRNA,gene	.	contig_10314:141592-141762,contig_10314:141592-141762
contig_10314	194760	194916	intergenic	.	contig_10314:194760-194916
contig_10314	300755	301001	intergenic	.	contig_10314:300755-301001
contig_10314	301742	301788	intergenic	.	contig_10314:301742-301788
contig_10314	387031	387107	intergenic	.	contig_10314:387031-387107
contig_10314	418319	418598	intergenic	.	contig_10314:418319-418598
contig_10314	434962	435049	intergenic	.	contig_10314:434962-435049
contig_10314	472698	472840	intergenic	.	contig_10314:472698-472840
contig_10315	226781	226983	intergenic	.	contig_10315:226781-226983
contig_10321	81096	81178	exon,CDS,gene,mRNA	.	contig_10321:81096-81178,contig_10321:81096-81178,contig_10321:81096-81178,contig_10321:81096-81178
contig_1034	533942	534144	intergenic	.	contig_1034:533942-534144
contig_1034	583034	583198	intergenic	.	contig_1034:583034-583198
contig_1034	759202	759621	intergenic	.	contig_1034:759202-759621
contig_1034	865743	865974	intergenic	.	contig_1034:865743-865974
contig_1034	882483	882539	intergenic	.	contig_1034:882483-882539
contig_1034	1078137	1078304	intergenic	.	contig_1034:1078137-1078304
contig_1034	1114593	1114986	intergenic	.	contig_1034:1114593-1114986
contig_10340	12537	12980	intergenic	.	contig_10340:12537-12980
contig_10340	395676	395845	intergenic	.	contig_10340:395676-395845
contig_10340	459708	460001	intergenic	.	contig_10340:459708-460001
contig_10340	460676	460749	intergenic	.	contig_10340:460676-460749
contig_10340	529944	530220	intergenic	.	contig_10340:529944-530220
contig_10340	530693	530866	intergenic	.	contig_10340:530693-530866
contig_10340	819121	819343	intergenic	.	contig_10340:819121-819343
contig_10340	1001986	1002165	intergenic	.	contig_10340:1001986-1002165
contig_10340	1012431	1012507	intergenic	.	contig_10340:1012431-1012507
contig_10340	1012815	1012918	intergenic	.	contig_10340:1012815-1012918
contig_10342	101249	101486	gene,mRNA	.	contig_10342:101249-101486,contig_10342:101249-101486
contig_10346	200099	200321	intergenic	.	contig_10346:200099-200321
contig_10346	299143	299206	intergenic	.	contig_10346:299143-299206
contig_10346	724564	724830	intergenic	.	contig_10346:724564-724830
contig_10348	172672	172865	intergenic	.	contig_10348:172672-172865
contig_10349	387741	387840	intergenic	.	contig_10349:387741-387840
contig_10351	29207	29339	gene,mRNA	.	contig_10351:29207-29339,contig_10351:29207-29339
contig_10354	32207	32291	intergenic	.	contig_10354:32207-32291
contig_10354	570095	570162	intergenic	.	contig_10354:570095-570162
contig_10354	583672	583752	intergenic	.	contig_10354:583672-583752
contig_10354	737343	737380	intergenic	.	contig_10354:737343-737380
contig_10357	293100	293343	gene,mRNA	.	contig_10357:293100-293343,contig_10357:293100-293343
contig_10357	330381	330466	intergenic	.	contig_10357:330381-330466
contig_10357	406037	406130	intergenic	.	contig_10357:406037-406130
contig_10357	406567	406668	intergenic	.	contig_10357:406567-406668
contig_1036	187111	187259	intergenic	.	contig_1036:187111-187259
contig_1036	201114	201154	intergenic	.	contig_1036:201114-201154
contig_1036	674237	674485	intergenic	.	contig_1036:674237-674485
