Chromosome	Start	End	Feature_Type	Details	Reads
contig_10425	149267	149869	exon,CDS,stop_codon,polyA_signal_sequence,gene,mRNA		contig_10425:149267-149869
contig_10425	172039	172153	intergenic	.	contig_10425:172039-172153
contig_10428	102203	102752	gene,mRNA		contig_10428:102203-102752
contig_10434	3641	3864	intergenic	.	contig_10434:3641-3864
contig_10434	26456	26588	intergenic	.	contig_10434:26456-26588
contig_10467	1859	1973	intergenic	.	contig_10467:1859-1973
contig_10467	2030	2120	intergenic	.	contig_10467:2030-2120
contig_10553	279090	279163	intergenic	.	contig_10553:279090-279163
contig_10553	915126	915183	intergenic	.	contig_10553:915126-915183
contig_10590	191685	191794	intergenic	.	contig_10590:191685-191794
contig_10590	395927	396076	gene,mRNA		contig_10590:395927-396076
contig_10590	399237	399742	gene,mRNA		contig_10590:399237-399742
contig_10590	611202	611356	intergenic	.	contig_10590:611202-611356
contig_10608	63067	63179	intergenic	.	contig_10608:63067-63179
contig_10608	169032	169147	intergenic	.	contig_10608:169032-169147
contig_10608	230916	231109	intergenic	.	contig_10608:230916-231109
contig_10608	763526	763795	intergenic	.	contig_10608:763526-763795
contig_10620	111170	111213	intergenic	.	contig_10620:111170-111213
contig_10620	111285	111369	intergenic	.	contig_10620:111285-111369
contig_10620	613555	613636	intergenic	.	contig_10620:613555-613636
contig_10620	1344609	1344664	gene,mRNA		contig_10620:1344609-1344664
contig_10620	1617166	1617400	intergenic	.	contig_10620:1617166-1617400
contig_10620	2220648	2220792	intergenic	.	contig_10620:2220648-2220792
contig_10627	1287308	1287365	intergenic	.	contig_10627:1287308-1287365
contig_10627	1707517	1707873	intergenic	.	contig_10627:1707517-1707873
contig_10627	1843728	1843949	intergenic	.	contig_10627:1843728-1843949
contig_10636	676159	676280	intergenic	.	contig_10636:676159-676280
contig_10636	1282024	1282179	intergenic	.	contig_10636:1282024-1282179
contig_10636	1327077	1327299	gene,mRNA		contig_10636:1327077-1327299
contig_10636	2106946	2107142	intergenic	.	contig_10636:2106946-2107142
contig_10636	2220923	2221242	intergenic	.	contig_10636:2220923-2221242
contig_10725	44763	45024	intergenic	.	contig_10725:44763-45024
contig_10725	132087	132272	intergenic	.	contig_10725:132087-132272
contig_10725	299150	299285	intergenic	.	contig_10725:299150-299285
contig_10725	307677	307961	intergenic	.	contig_10725:307677-307961
contig_10725	341842	342127	intergenic	.	contig_10725:341842-342127
contig_10725	532513	532752	intergenic	.	contig_10725:532513-532752
contig_10725	603584	603744	intergenic	.	contig_10725:603584-603744
contig_10725	706413	706572	intergenic	.	contig_10725:706413-706572
contig_10725	775110	775171	intergenic	.	contig_10725:775110-775171
contig_10725	775596	775660	intergenic	.	contig_10725:775596-775660
contig_10725	788040	788668	intergenic	.	contig_10725:788040-788668
contig_10761	166892	167055	intergenic	.	contig_10761:166892-167055
contig_10761	612082	612140	intergenic	.	contig_10761:612082-612140
contig_10761	612424	612470	intergenic	.	contig_10761:612424-612470
contig_10761	613347	613437	intergenic	.	contig_10761:613347-613437
contig_10761	1097466	1097570	intergenic	.	contig_10761:1097466-1097570
contig_10761	1245709	1245867	intergenic	.	contig_10761:1245709-1245867
contig_10761	1309299	1309361	intergenic	.	contig_10761:1309299-1309361
contig_10761	1608894	1608996	gene,mRNA		contig_10761:1608894-1608996
contig_10761	2173460	2173808	intergenic	.	contig_10761:2173460-2173808
contig_10761	2194144	2194248	intergenic	.	contig_10761:2194144-2194248
contig_10761	2401778	2401993	intergenic	.	contig_10761:2401778-2401993
contig_10761	2447530	2448151	intergenic	.	contig_10761:2447530-2448151
contig_10761	2479238	2479443	intergenic	.	contig_10761:2479238-2479443
contig_10776	100532	100685	intergenic	.	contig_10776:100532-100685
contig_10776	100859	100984	intergenic	.	contig_10776:100859-100984
contig_10776	650394	650599	gene,mRNA		contig_10776:650394-650599
contig_10776	955368	955429	gene,mRNA		contig_10776:955368-955429
contig_10776	987142	987218	intergenic	.	contig_10776:987142-987218
contig_10791	36568	36598	intergenic	.	contig_10791:36568-36598
contig_10794	539436	539527	gene,mRNA		contig_10794:539436-539527
contig_10794	539813	540090	gene,mRNA		contig_10794:539813-540090
contig_10794	719003	719490	intergenic	.	contig_10794:719003-719490
contig_10794	1127908	1128019	intergenic	.	contig_10794:1127908-1128019
contig_10800	424790	425203	gene,mRNA		contig_10800:424790-425203
contig_10800	503339	503422	intergenic	.	contig_10800:503339-503422
contig_10800	551861	552028	intergenic	.	contig_10800:551861-552028
contig_10818	1286764	1286904	intergenic	.	contig_10818:1286764-1286904
contig_10818	1570580	1570903	intergenic	.	contig_10818:1570580-1570903
contig_10818	2443946	2444222	intergenic	.	contig_10818:2443946-2444222
contig_10847_part1	198801	198908	intergenic	.	contig_10847_part1:198801-198908
contig_10888	25223	25283	intergenic	.	contig_10888:25223-25283
contig_10888	25434	25514	intergenic	.	contig_10888:25434-25514
contig_10888	666750	666929	intergenic	.	contig_10888:666750-666929
contig_10899	4736	4881	intergenic	.	contig_10899:4736-4881
contig_10899	8220	8567	intergenic	.	contig_10899:8220-8567
contig_10900	12744	12903	intergenic	.	contig_10900:12744-12903
contig_10900	13108	13290	intergenic	.	contig_10900:13108-13290
contig_10922	7640	7764	intergenic	.	contig_10922:7640-7764
contig_1093	797929	798198	gene,mRNA		contig_1093:797929-798198
contig_10941	164004	164156	gene,mRNA		contig_10941:164004-164156
contig_10941	164363	164491	gene,mRNA		contig_10941:164363-164491
contig_10941	428521	428838	gene,mRNA		contig_10941:428521-428838
contig_10941	449698	449770	intergenic	.	contig_10941:449698-449770
contig_10941	873819	873981	gene,mRNA		contig_10941:873819-873981
contig_10941	1016624	1016777	intergenic	.	contig_10941:1016624-1016777
contig_10941	2240025	2240257	intergenic	.	contig_10941:2240025-2240257
contig_10941	2431522	2431689	intergenic	.	contig_10941:2431522-2431689
contig_10941	2440727	2440853	intergenic	.	contig_10941:2440727-2440853
contig_10941	2441160	2441265	intergenic	.	contig_10941:2441160-2441265
contig_10941	2526566	2526666	intergenic	.	contig_10941:2526566-2526666
contig_10941	2653012	2653342	gene,mRNA		contig_10941:2653012-2653342
contig_10989	54193	54334	exon,CDS,gene,mRNA		contig_10989:54193-54334
contig_10995	20318	20422	gene,mRNA		contig_10995:20318-20422
contig_1101	70777	70883	intergenic	.	contig_1101:70777-70883
contig_11029	36036	36136	exon,CDS,gene,mRNA		contig_11029:36036-36136
contig_11062	644004	644238	intergenic	.	contig_11062:644004-644238
contig_11078	118020	118300	gene,mRNA		contig_11078:118020-118300
contig_11078	179127	179159	gene,mRNA		contig_11078:179127-179159
contig_11078	294976	295292	gene,mRNA		contig_11078:294976-295292
contig_11078	341778	342012	intergenic	.	contig_11078:341778-342012
contig_11141	36485	37039	intergenic	.	contig_11141:36485-37039
contig_11152	16945	17020	intergenic	.	contig_11152:16945-17020
contig_11184	82832	83263	intergenic	.	contig_11184:82832-83263
contig_11184	192032	192568	gene,mRNA,exon,CDS		contig_11184:192032-192568
contig_11184	971130	971374	intergenic	.	contig_11184:971130-971374
contig_11204	15000	15218	intergenic	.	contig_11204:15000-15218
contig_11204	141429	141502	intergenic	.	contig_11204:141429-141502
contig_11204	141563	141631	intergenic	.	contig_11204:141563-141631
contig_11303	343090	343192	gene,mRNA		contig_11303:343090-343192
contig_11303	488930	488988	intergenic	.	contig_11303:488930-488988
contig_11303	489073	489343	intergenic	.	contig_11303:489073-489343
contig_11303	625523	625641	gene,mRNA		contig_11303:625523-625641
contig_11303	811873	812200	intergenic	.	contig_11303:811873-812200
contig_11303	814366	814461	intergenic	.	contig_11303:814366-814461
contig_11313	65985	66111	gene,mRNA		contig_11313:65985-66111
contig_11320	189124	189284	gene,mRNA		contig_11320:189124-189284
contig_11320	395857	396129	gene,mRNA		contig_11320:395857-396129
contig_11320	453169	453260	gene,mRNA		contig_11320:453169-453260
contig_11320	658633	658785	intergenic	.	contig_11320:658633-658785
contig_11320	659072	659195	intergenic	.	contig_11320:659072-659195
contig_11338	103911	104209	gene,mRNA		contig_11338:103911-104209
contig_11338	410716	410780	polyA_signal_sequence,gene		contig_11338:410716-410780
contig_11338	578254	578596	intergenic	.	contig_11338:578254-578596
contig_11338	684778	685003	intergenic	.	contig_11338:684778-685003
contig_11338	755977	756066	intergenic	.	contig_11338:755977-756066
contig_11338	872108	872172	intergenic	.	contig_11338:872108-872172
contig_11338	872230	872300	intergenic	.	contig_11338:872230-872300
contig_11338	907018	907295	gene,mRNA		contig_11338:907018-907295
contig_11338	951324	951409	intergenic	.	contig_11338:951324-951409
contig_11355	1085985	1086430	intergenic	.	contig_11355:1085985-1086430
contig_11396	29706	29864	intergenic	.	contig_11396:29706-29864
contig_11396	311932	312033	intergenic	.	contig_11396:311932-312033
contig_11396	479137	479247	intergenic	.	contig_11396:479137-479247
contig_11416	5995	6179	intergenic	.	contig_11416:5995-6179
contig_11416	6279	6480	intergenic	.	contig_11416:6279-6480
contig_11440	201339	201422	gene,mRNA		contig_11440:201339-201422
contig_11440	378231	378295	gene,mRNA		contig_11440:378231-378295
contig_11440	398563	398642	intergenic	.	contig_11440:398563-398642
contig_11440	398946	399132	intergenic	.	contig_11440:398946-399132
contig_11440	407981	408114	gene,mRNA		contig_11440:407981-408114
contig_11440	413828	413922	gene,mRNA		contig_11440:413828-413922
contig_11440	584544	584917	intergenic	.	contig_11440:584544-584917
contig_11445	127964	128209	intergenic	.	contig_11445:127964-128209
contig_11459	429939	430153	gene,mRNA		contig_11459:429939-430153
contig_11459	430220	430293	gene,mRNA		contig_11459:430220-430293
contig_11468	3679	3872	intergenic	.	contig_11468:3679-3872
contig_11497	150348	150499	intergenic	.	contig_11497:150348-150499
contig_11497	935850	935907	intergenic	.	contig_11497:935850-935907
contig_11497	1451085	1451169	intergenic	.	contig_11497:1451085-1451169
contig_11501	363909	364490	gene,mRNA		contig_11501:363909-364490
contig_11502	441390	441468	intergenic	.	contig_11502:441390-441468
contig_11502	814376	814523	gene,mRNA		contig_11502:814376-814523
contig_11502	1632724	1632776	intergenic	.	contig_11502:1632724-1632776
contig_11549	639729	639799	gene,mRNA		contig_11549:639729-639799
contig_11561	177634	177707	intergenic	.	contig_11561:177634-177707
contig_11561	433790	434091	intergenic	.	contig_11561:433790-434091
contig_11561	866967	867096	intergenic	.	contig_11561:866967-867096
contig_11561	1106509	1106671	gene,mRNA,exon,CDS		contig_11561:1106509-1106671
contig_11561	1317131	1317329	intergenic	.	contig_11561:1317131-1317329
contig_11561	1693770	1694009	intergenic	.	contig_11561:1693770-1694009
contig_11646	231386	231675	gene,mRNA		contig_11646:231386-231675
contig_11646	350873	350935	intergenic	.	contig_11646:350873-350935
contig_11646	939965	940095	intergenic	.	contig_11646:939965-940095
contig_11646	1135238	1135752	intergenic	.	contig_11646:1135238-1135752
contig_11671	2429	2462	intergenic	.	contig_11671:2429-2462
contig_11672	237	323	intergenic	.	contig_11672:237-323
contig_11680	120622	120721	intergenic	.	contig_11680:120622-120721
contig_11680	246336	246569	intergenic	.	contig_11680:246336-246569
contig_11680	399707	399898	intergenic	.	contig_11680:399707-399898
contig_11680	399960	399996	intergenic	.	contig_11680:399960-399996
contig_11680	465345	465411	intergenic	.	contig_11680:465345-465411
contig_11680	587719	587891	intergenic	.	contig_11680:587719-587891
contig_11680	861679	861976	intergenic	.	contig_11680:861679-861976
contig_11680	919330	919382	intergenic	.	contig_11680:919330-919382
contig_11748	216147	216239	gene,mRNA		contig_11748:216147-216239
contig_11748	396709	396840	gene,mRNA		contig_11748:396709-396840
contig_1175	139927	140042	gene,mRNA		contig_1175:139927-140042
contig_11755	27883	27953	intergenic	.	contig_11755:27883-27953
contig_11755	217775	217908	intergenic	.	contig_11755:217775-217908
contig_11755	402285	402559	intergenic	.	contig_11755:402285-402559
contig_11755	615843	616031	intergenic	.	contig_11755:615843-616031
contig_11755	646662	646718	gene,mRNA		contig_11755:646662-646718
contig_11755	840390	840719	gene,mRNA		contig_11755:840390-840719
contig_11755	1069617	1069977	gene,mRNA		contig_11755:1069617-1069977
contig_11769	1012080	1012119	intergenic	.	contig_11769:1012080-1012119
contig_11769	1127127	1127238	intergenic	.	contig_11769:1127127-1127238
contig_11769	1441929	1442107	intergenic	.	contig_11769:1441929-1442107
contig_11776	264372	264522	gene,mRNA		contig_11776:264372-264522
contig_11776	302270	302504	gene,mRNA		contig_11776:302270-302504
contig_11786	40601	40730	intergenic	.	contig_11786:40601-40730
contig_11786	88346	88427	intergenic	.	contig_11786:88346-88427
contig_11786	354518	354623	intergenic	.	contig_11786:354518-354623
contig_11786	453884	454224	intergenic	.	contig_11786:453884-454224
contig_11786	1162589	1162667	intergenic	.	contig_11786:1162589-1162667
contig_11791	383087	383236	intergenic	.	contig_11791:383087-383236
contig_11791	383306	383414	intergenic	.	contig_11791:383306-383414
contig_11794	315273	315330	gene,mRNA		contig_11794:315273-315330
contig_1181	180000	180100	gene,mRNA		contig_1181:180000-180100
contig_1181	180300	180400	gene,mRNA		contig_1181:180300-180400
contig_11816	3832	4072	intergenic	.	contig_11816:3832-4072
contig_11822	5169	5221	intergenic	.	contig_11822:5169-5221
contig_11847	7081	7138	intergenic	.	contig_11847:7081-7138
contig_11881	483510	483540	intergenic	.	contig_11881:483510-483540
contig_11882	145955	146065	intergenic	.	contig_11882:145955-146065
contig_11882	1196705	1196930	intergenic	.	contig_11882:1196705-1196930
contig_11882	1594725	1595018	intergenic	.	contig_11882:1594725-1595018
contig_11882	2041780	2041868	intergenic	.	contig_11882:2041780-2041868
contig_11882	2166630	2166770	intergenic	.	contig_11882:2166630-2166770
contig_11882	2252740	2252815	gene,mRNA		contig_11882:2252740-2252815
contig_11882	2702162	2702226	intergenic	.	contig_11882:2702162-2702226
contig_11882	2885106	2885313	gene,mRNA		contig_11882:2885106-2885313
contig_1189	1258460	1259098	intergenic	.	contig_1189:1258460-1259098
contig_11952	213497	213565	intergenic	.	contig_11952:213497-213565
contig_11952	388489	388778	gene,mRNA		contig_11952:388489-388778
contig_11952	391433	391502	gene,mRNA		contig_11952:391433-391502
contig_11952	716998	717251	intergenic	.	contig_11952:716998-717251
contig_11952	755849	755949	intergenic	.	contig_11952:755849-755949
contig_1196	7264	7347	intergenic	.	contig_1196:7264-7347
contig_11964	734715	734926	intergenic	.	contig_11964:734715-734926
contig_11977	249934	249996	intergenic	.	contig_11977:249934-249996
contig_11984	355854	356061	intergenic	.	contig_11984:355854-356061
contig_11988	58172	58259	intergenic	.	contig_11988:58172-58259
contig_11988	336774	336849	intergenic	.	contig_11988:336774-336849
contig_1203	122553	122602	gene,mRNA		contig_1203:122553-122602
contig_12059	81317	81402	intergenic	.	contig_12059:81317-81402
contig_121	1878596	1878659	gene,mRNA		contig_121:1878596-1878659
contig_121	2032280	2032339	intergenic	.	contig_121:2032280-2032339
contig_121	2380087	2380139	intergenic	.	contig_121:2380087-2380139
contig_121	2888357	2888742	exon,CDS,exon,CDS,gene,mRNA		contig_121:2888357-2888742
contig_12133	730148	730248	intergenic	.	contig_12133:730148-730248
contig_12133	739641	740042	intergenic	.	contig_12133:739641-740042
contig_12133	796048	796160	intergenic	.	contig_12133:796048-796160
contig_12181	313280	313442	intergenic	.	contig_12181:313280-313442
contig_12181	623050	623190	gene,mRNA		contig_12181:623050-623190
contig_12181	1649634	1649853	gene,mRNA		contig_12181:1649634-1649853
contig_12181	2247860	2247890	gene,mRNA		contig_12181:2247860-2247890
contig_12181	2703812	2704012	exon,CDS,stop_codon,gene,mRNA		contig_12181:2703812-2704012
contig_12194	156378	156419	intergenic	.	contig_12194:156378-156419
contig_12194	156491	156621	intergenic	.	contig_12194:156491-156621
contig_1220	26665	26968	gene,mRNA		contig_1220:26665-26968
contig_1220	1558327	1558433	intergenic	.	contig_1220:1558327-1558433
contig_12216	6075	6304	intergenic	.	contig_12216:6075-6304
contig_12277	352743	352800	gene,mRNA		contig_12277:352743-352800
contig_1228	656460	656856	intergenic	.	contig_1228:656460-656856
contig_1228	656986	657213	intergenic	.	contig_1228:656986-657213
contig_12375	591990	592347	intergenic	.	contig_12375:591990-592347
contig_12401	224298	224345	intergenic	.	contig_12401:224298-224345
contig_12424	43	342	intergenic	.	contig_12424:43-342
contig_12424	1401	1537	intergenic	.	contig_12424:1401-1537
contig_12424	1772	1869	intergenic	.	contig_12424:1772-1869
contig_12441	57174	57319	intergenic	.	contig_12441:57174-57319
contig_12441	140875	141091	intergenic	.	contig_12441:140875-141091
contig_12441	459577	459637	intergenic	.	contig_12441:459577-459637
contig_12441	1475363	1475442	intergenic	.	contig_12441:1475363-1475442
contig_12441	1614482	1614599	gene,mRNA		contig_12441:1614482-1614599
contig_1247	119434	119549	intergenic	.	contig_1247:119434-119549
contig_1247	976748	976798	intergenic	.	contig_1247:976748-976798
contig_1247	1171813	1171891	intergenic	.	contig_1247:1171813-1171891
contig_1247	1426737	1427124	intergenic	.	contig_1247:1426737-1427124
contig_1247	1683644	1683858	intergenic	.	contig_1247:1683644-1683858
contig_1247	2147098	2147213	intergenic	.	contig_1247:2147098-2147213
contig_1247	2850826	2850869	intergenic	.	contig_1247:2850826-2850869
contig_1247	2918336	2918639	intergenic	.	contig_1247:2918336-2918639
contig_1248	916121	916392	intergenic	.	contig_1248:916121-916392
contig_1248	1332140	1332301	intergenic	.	contig_1248:1332140-1332301
contig_1248	1469260	1469312	intergenic	.	contig_1248:1469260-1469312
contig_1248	1892295	1892508	intergenic	.	contig_1248:1892295-1892508
contig_1248	1934360	1934593	intergenic	.	contig_1248:1934360-1934593
contig_1248	2109281	2109433	intergenic	.	contig_1248:2109281-2109433
contig_12511	190909	190971	intergenic	.	contig_12511:190909-190971
contig_12511	191050	191155	intergenic	.	contig_12511:191050-191155
contig_12511	229425	229615	intergenic	.	contig_12511:229425-229615
contig_12516	149816	149903	intergenic	.	contig_12516:149816-149903
contig_12517	57734	57930	intergenic	.	contig_12517:57734-57930
contig_12520	14064	14299	intergenic	.	contig_12520:14064-14299
contig_12522	287	362	intergenic	.	contig_12522:287-362
contig_12540	36231	36388	gene,mRNA		contig_12540:36231-36388
contig_12549	20060	20135	intergenic	.	contig_12549:20060-20135
contig_12549	27728	27897	intergenic	.	contig_12549:27728-27897
contig_12549	42430	43121	intergenic	.	contig_12549:42430-43121
contig_1256	463464	463562	gene,mRNA		contig_1256:463464-463562
contig_12570	36452	36520	gene,mRNA		contig_12570:36452-36520
contig_12570	497239	497441	intergenic	.	contig_12570:497239-497441
contig_12570	836683	836822	intergenic	.	contig_12570:836683-836822
contig_12570	1010911	1011001	intergenic	.	contig_12570:1010911-1011001
contig_12570	1332644	1332744	intergenic	.	contig_12570:1332644-1332744
contig_12570	1332862	1333048	intergenic	.	contig_12570:1332862-1333048
contig_12570	1333248	1333348	intergenic	.	contig_12570:1333248-1333348
contig_12570	1333622	1333746	intergenic	.	contig_12570:1333622-1333746
contig_12570	1333857	1333926	intergenic	.	contig_12570:1333857-1333926
contig_12570	1334406	1334516	intergenic	.	contig_12570:1334406-1334516
contig_12570	1335177	1335239	intergenic	.	contig_12570:1335177-1335239
contig_12570	1604264	1604317	intergenic	.	contig_12570:1604264-1604317
contig_12570	1845602	1845755	intergenic	.	contig_12570:1845602-1845755
contig_12572	32261	32513	intergenic	.	contig_12572:32261-32513
contig_12577	346534	346926	gene,mRNA,start_codon,exon,CDS		contig_12577:346534-346926
contig_12600	21286	21392	intergenic	.	contig_12600:21286-21392
contig_12646	14248	14417	gene,mRNA		contig_12646:14248-14417
contig_12646	14829	14868	gene,mRNA		contig_12646:14829-14868
contig_12646	384417	384520	intergenic	.	contig_12646:384417-384520
contig_12646	645933	646068	intergenic	.	contig_12646:645933-646068
contig_12646	744016	744304	gene,mRNA		contig_12646:744016-744304
contig_12646	867457	867637	intergenic	.	contig_12646:867457-867637
contig_12700	297557	297726	intergenic	.	contig_12700:297557-297726
contig_12700	334021	334400	intergenic	.	contig_12700:334021-334400
contig_12700	334913	335286	intergenic	.	contig_12700:334913-335286
contig_12700	335393	335760	intergenic	.	contig_12700:335393-335760
contig_12779	31394	31426	intergenic	.	contig_12779:31394-31426
contig_12813	3396	3480	intergenic	.	contig_12813:3396-3480
contig_1283	125505	125653	intergenic	.	contig_1283:125505-125653
contig_1283	184351	184395	gene,mRNA		contig_1283:184351-184395
contig_1283	464787	464887	gene		contig_1283:464787-464887
contig_1283	465626	465726	gene,mRNA,exon,CDS		contig_1283:465626-465726
contig_12840	237924	237967	intergenic	.	contig_12840:237924-237967
contig_12840	329883	330011	intergenic	.	contig_12840:329883-330011
contig_12840	524045	524118	intergenic	.	contig_12840:524045-524118
contig_12844	9319	9440	intergenic	.	contig_12844:9319-9440
contig_12857	75888	76062	intergenic	.	contig_12857:75888-76062
contig_12889	365425	365490	gene,mRNA		contig_12889:365425-365490
contig_12889	792331	792394	intergenic	.	contig_12889:792331-792394
contig_12895	362066	362152	intergenic	.	contig_12895:362066-362152
contig_12895	475697	476229	intergenic	.	contig_12895:475697-476229
contig_12895	650682	650880	intergenic	.	contig_12895:650682-650880
contig_12895	775212	775468	intergenic	.	contig_12895:775212-775468
contig_12929	28124	28224	gene,mRNA,exon,CDS		contig_12929:28124-28224
contig_12929	28722	28922	gene,mRNA,exon,CDS		contig_12929:28722-28922
contig_1296	252471	252598	intergenic	.	contig_1296:252471-252598
contig_1296	1712588	1712647	intergenic	.	contig_1296:1712588-1712647
contig_1296	2064186	2064334	intergenic	.	contig_1296:2064186-2064334
contig_12960	33863	34010	intergenic	.	contig_12960:33863-34010
contig_12960	46966	47093	intergenic	.	contig_12960:46966-47093
contig_13012	118	154	intergenic	.	contig_13012:118-154
contig_13035	51421	51451	intergenic	.	contig_13035:51421-51451
contig_13035	245030	245111	intergenic	.	contig_13035:245030-245111
contig_13035	294131	294286	intergenic	.	contig_13035:294131-294286
contig_13035	530172	530294	intergenic	.	contig_13035:530172-530294
contig_1304	216049	216092	intergenic	.	contig_1304:216049-216092
contig_13057	382498	382742	intergenic	.	contig_13057:382498-382742
contig_13057	427332	427426	intergenic	.	contig_13057:427332-427426
contig_13058	15737	16099	intergenic	.	contig_13058:15737-16099
contig_13058	271179	271229	gene,mRNA		contig_13058:271179-271229
contig_13093	10143	10256	intergenic	.	contig_13093:10143-10256
contig_13098	9010	9303	intergenic	.	contig_13098:9010-9303
contig_13111	3859	4146	intergenic	.	contig_13111:3859-4146
contig_13115	91221	91498	gene,mRNA		contig_13115:91221-91498
contig_13123	6812	6951	intergenic	.	contig_13123:6812-6951
contig_13126	2263	2631	intergenic	.	contig_13126:2263-2631
contig_13141	55786	55857	intergenic	.	contig_13141:55786-55857
contig_13205	2030	2131	intergenic	.	contig_13205:2030-2131
contig_13205	380157	380338	gene,mRNA		contig_13205:380157-380338
contig_13307	429	521	intergenic	.	contig_13307:429-521
contig_13311_part1	52870	52938	intergenic	.	contig_13311_part1:52870-52938
contig_13311_part1	53359	53418	intergenic	.	contig_13311_part1:53359-53418
contig_13311_part2	1647	1687	intergenic	.	contig_13311_part2:1647-1687
contig_13426	2788	3085	intergenic	.	contig_13426:2788-3085
contig_13426	3235	3412	intergenic	.	contig_13426:3235-3412
contig_13449	44575	44787	intergenic	.	contig_13449:44575-44787
contig_1353	39637	39687	intergenic	.	contig_1353:39637-39687
contig_1353	559069	559232	gene,mRNA		contig_1353:559069-559232
contig_1353	1441290	1441380	intergenic	.	contig_1353:1441290-1441380
contig_1353	1520459	1520807	gene,mRNA		contig_1353:1520459-1520807
contig_1353	1629520	1629924	gene,mRNA		contig_1353:1629520-1629924
contig_1353	1903174	1903242	intergenic	.	contig_1353:1903174-1903242
contig_1353	2009406	2009535	intergenic	.	contig_1353:2009406-2009535
contig_1353	2009593	2009743	intergenic	.	contig_1353:2009593-2009743
contig_13572	167326	167392	intergenic	.	contig_13572:167326-167392
contig_13572	297553	297613	intergenic	.	contig_13572:297553-297613
contig_13572	1183997	1184372	intergenic	.	contig_13572:1183997-1184372
contig_1362	132248	132626	gene,mRNA		contig_1362:132248-132626
contig_1362	219442	219616	intergenic	.	contig_1362:219442-219616
contig_1362	246269	246361	intergenic	.	contig_1362:246269-246361
contig_1362	901986	902160	intergenic	.	contig_1362:901986-902160
contig_13636	4660	4750	intergenic	.	contig_13636:4660-4750
contig_13643	2763	2832	intergenic	.	contig_13643:2763-2832
contig_13643	23523	23671	gene,mRNA		contig_13643:23523-23671
contig_13676	955359	955423	intergenic	.	contig_13676:955359-955423
contig_13676	1279746	1279796	intergenic	.	contig_13676:1279746-1279796
contig_13735	6018	6084	intergenic	.	contig_13735:6018-6084
contig_13735	6167	6246	intergenic	.	contig_13735:6167-6246
contig_13754	106916	107292	intergenic	.	contig_13754:106916-107292
contig_13754	520877	521024	intergenic	.	contig_13754:520877-521024
contig_13754	571892	571922	gene,mRNA		contig_13754:571892-571922
contig_13756	5469	5555	intergenic	.	contig_13756:5469-5555
contig_13788	100202	100399	intergenic	.	contig_13788:100202-100399
contig_13800	4158882	4158962	intergenic	.	contig_13800:4158882-4158962
contig_13800	4522261	4522360	intergenic	.	contig_13800:4522261-4522360
contig_13800	4619365	4619606	intergenic	.	contig_13800:4619365-4619606
contig_13811	84412	84532	intergenic	.	contig_13811:84412-84532
contig_13816	230700	230953	intergenic	.	contig_13816:230700-230953
