Chromosome	Start	End	Feature_Type	Details	Reads
contig_10392	2727702	2727803	gene,mRNA	.	contig_10392:2727702-2727803,contig_10392:2727702-2727803
contig_10392	2727872	2727929	gene,mRNA	.	contig_10392:2727872-2727929,contig_10392:2727872-2727929
contig_104	404411	404830	gene,mRNA	.	contig_104:404411-404830,contig_104:404411-404830
contig_104	491386	491516	intergenic	.	contig_104:491386-491516
contig_104	1160228	1160598	intergenic	.	contig_104:1160228-1160598
contig_10400	54668	54847	intergenic	.	contig_10400:54668-54847
contig_10400	109961	110140	intergenic	.	contig_10400:109961-110140
contig_10411	11789	11953	intergenic	.	contig_10411:11789-11953
contig_10411	12155	12205	intergenic	.	contig_10411:12155-12205
contig_10411	12288	12806	intergenic	.	contig_10411:12288-12806
contig_10411	74935	74985	intergenic	.	contig_10411:74935-74985
contig_10474	136296	136457	exon,CDS,gene,mRNA	.	contig_10474:136296-136457,contig_10474:136296-136457,contig_10474:136296-136457,contig_10474:136296-136457
contig_10484	49754	50036	gene,mRNA	.	contig_10484:49754-50036,contig_10484:49754-50036
contig_10492	29664	29949	intergenic	.	contig_10492:29664-29949
contig_10492	166216	166583	intergenic	.	contig_10492:166216-166583
contig_10492	166916	166986	intergenic	.	contig_10492:166916-166986
contig_10492	167140	167327	intergenic	.	contig_10492:167140-167327
contig_10492	370143	370368	intergenic	.	contig_10492:370143-370368
contig_10492	529477	529804	intergenic	.	contig_10492:529477-529804
contig_10492	863147	863240	intergenic	.	contig_10492:863147-863240
contig_10492	869352	869418	intergenic	.	contig_10492:869352-869418
contig_10492	892007	892091	intergenic	.	contig_10492:892007-892091
contig_10496	37604	37701	intergenic	.	contig_10496:37604-37701
contig_10496	37764	37814	intergenic	.	contig_10496:37764-37814
contig_1053	79475	79630	intergenic	.	contig_1053:79475-79630
contig_1053	657571	657686	gene,mRNA	.	contig_1053:657571-657686,contig_1053:657571-657686
contig_1053	754874	755230	intergenic	.	contig_1053:754874-755230
contig_10537	58619	58790	intergenic	.	contig_10537:58619-58790
contig_1054	589103	589247	intergenic	.	contig_1054:589103-589247
contig_1054	589310	589538	intergenic	.	contig_1054:589310-589538
contig_1054	708601	708673	intergenic	.	contig_1054:708601-708673
contig_1054	1194785	1194901	intergenic	.	contig_1054:1194785-1194901
contig_1054	1561901	1561943	intergenic	.	contig_1054:1561901-1561943
contig_10543	17265	17352	intergenic	.	contig_10543:17265-17352
contig_10543	17566	17813	intergenic	.	contig_10543:17566-17813
contig_10559	25350	25566	intergenic	.	contig_10559:25350-25566
contig_10559	81249	81616	intergenic	.	contig_10559:81249-81616
contig_10559	331129	331262	intergenic	.	contig_10559:331129-331262
contig_10559	571461	571705	intergenic	.	contig_10559:571461-571705
contig_10559	632922	633020	intergenic	.	contig_10559:632922-633020
contig_10559	662934	663097	intergenic	.	contig_10559:662934-663097
contig_10569	77475	77714	intergenic	.	contig_10569:77475-77714
contig_10569	236955	237048	intergenic	.	contig_10569:236955-237048
contig_10569	717391	717495	intergenic	.	contig_10569:717391-717495
contig_10569	993597	994088	intergenic	.	contig_10569:993597-994088
contig_10569	1027456	1027493	intergenic	.	contig_10569:1027456-1027493
contig_10569	1027571	1027692	intergenic	.	contig_10569:1027571-1027692
contig_10569	1121388	1121469	intergenic	.	contig_10569:1121388-1121469
contig_10579	245916	246124	gene,mRNA	.	contig_10579:245916-246124,contig_10579:245916-246124
contig_10579	372790	372890	gene,mRNA,exon,CDS	.	contig_10579:372790-372890,contig_10579:372790-372890,contig_10579:372790-372890,contig_10579:372790-372890
contig_10579	373964	374064	gene,mRNA,exon,CDS	.	contig_10579:373964-374064,contig_10579:373964-374064,contig_10579:373964-374064,contig_10579:373964-374064
contig_10579	482061	482294	intergenic	.	contig_10579:482061-482294
contig_10638	281876	282107	intergenic	.	contig_10638:281876-282107
contig_10638	1497587	1497803	intergenic	.	contig_10638:1497587-1497803
contig_10638	2043337	2043582	intergenic	.	contig_10638:2043337-2043582
contig_10638	2399876	2399909	intergenic	.	contig_10638:2399876-2399909
contig_10638	2739467	2739497	intergenic	.	contig_10638:2739467-2739497
contig_10658	220462	220590	intergenic	.	contig_10658:220462-220590
contig_10658	220462	220816	gene,mRNA,start_codon,exon,CDS	.	contig_10658:220462-220816,contig_10658:220462-220816,contig_10658:220462-220816,contig_10658:220462-220816,contig_10658:220462-220816
contig_10703	51075	51186	intergenic	.	contig_10703:51075-51186
contig_10718	637158	637280	intergenic	.	contig_10718:637158-637280
contig_10718	637368	637475	intergenic	.	contig_10718:637368-637475
contig_10718	638240	638291	intergenic	.	contig_10718:638240-638291
contig_10723	91522	91703	gene,mRNA	.	contig_10723:91522-91703,contig_10723:91522-91703
contig_10723	156942	157035	intergenic	.	contig_10723:156942-157035
contig_10723	157334	157611	intergenic	.	contig_10723:157334-157611
contig_10731	53486	53572	intergenic	.	contig_10731:53486-53572
contig_10731	273301	273442	intergenic	.	contig_10731:273301-273442
contig_10731	394118	394288	intergenic	.	contig_10731:394118-394288
contig_10731	415768	415896	intergenic	.	contig_10731:415768-415896
contig_10731	566105	566294	intergenic	.	contig_10731:566105-566294
contig_10742	20484	20560	gene,mRNA	.	contig_10742:20484-20560,contig_10742:20484-20560
contig_10742	20634	20761	gene,mRNA	.	contig_10742:20634-20761,contig_10742:20634-20761
contig_10746	276279	276389	intergenic	.	contig_10746:276279-276389
contig_10772	679843	679933	intergenic	.	contig_10772:679843-679933
contig_10816	135061	135115	gene,mRNA	.	contig_10816:135061-135115,contig_10816:135061-135115
contig_10848	417420	417650	gene,mRNA	.	contig_10848:417420-417650,contig_10848:417420-417650
contig_10848	776454	776685	intergenic	.	contig_10848:776454-776685
contig_10848	819130	819377	intergenic	.	contig_10848:819130-819377
contig_10848	867061	867288	intergenic	.	contig_10848:867061-867288
contig_1085	23027	23126	intergenic	.	contig_1085:23027-23126
contig_1085	480470	480658	intergenic	.	contig_1085:480470-480658
contig_1085	728317	728511	intergenic	.	contig_1085:728317-728511
contig_10872	85688	85952	gene,mRNA	.	contig_10872:85688-85952,contig_10872:85688-85952
contig_10872	422323	422726	intergenic	.	contig_10872:422323-422726
contig_10872	422816	422863	intergenic	.	contig_10872:422816-422863
contig_10872	1311144	1311251	intergenic	.	contig_10872:1311144-1311251
contig_10872	1653725	1653819	gene,mRNA	.	contig_10872:1653725-1653819,contig_10872:1653725-1653819
contig_10872	2723638	2723872	gene,polyA_signal_sequence	.	contig_10872:2723638-2723872,contig_10872:2723638-2723872
contig_10872	2723771	2723872	intergenic	.	contig_10872:2723771-2723872
contig_1090	66083	66262	intergenic	.	contig_1090:66083-66262
contig_1090	940891	941129	intergenic	.	contig_1090:940891-941129
contig_1090	1045606	1045744	intergenic	.	contig_1090:1045606-1045744
contig_10908	147659	147699	intergenic	.	contig_10908:147659-147699
contig_10908	148382	148482	intergenic	.	contig_10908:148382-148482
contig_10908	737403	737434	intergenic	.	contig_10908:737403-737434
contig_10922	282075	282259	intergenic	.	contig_10922:282075-282259
contig_10931	732601	732927	gene,mRNA	.	contig_10931:732601-732927,contig_10931:732601-732927
contig_10946	292794	292843	gene,mRNA	.	contig_10946:292794-292843,contig_10946:292794-292843
contig_10946	1334488	1334563	gene,mRNA	.	contig_10946:1334488-1334563,contig_10946:1334488-1334563
contig_10964	265797	265872	intergenic	.	contig_10964:265797-265872
contig_10997	484932	484969	intergenic	.	contig_10997:484932-484969
contig_11027	1278510	1278615	intergenic	.	contig_11027:1278510-1278615
contig_11029	449774	450115	gene,mRNA,exon,CDS,start_codon	.	contig_11029:449774-450115,contig_11029:449774-450115,contig_11029:449774-450115,contig_11029:449774-450115,contig_11029:449774-450115
contig_11029	450074	450115	intergenic	.	contig_11029:450074-450115
contig_11029	569191	569430	gene,mRNA	.	contig_11029:569191-569430,contig_11029:569191-569430
contig_11047	1030244	1030372	intergenic	.	contig_11047:1030244-1030372
contig_11063	16681	16797	gene,mRNA	.	contig_11063:16681-16797,contig_11063:16681-16797
contig_11063	16874	17100	gene,mRNA	.	contig_11063:16874-17100,contig_11063:16874-17100
contig_11069	28200	28256	intergenic	.	contig_11069:28200-28256
contig_11069	28582	28768	intergenic	.	contig_11069:28582-28768
contig_11074	42462	42534	intergenic	.	contig_11074:42462-42534
contig_11074	134278	134678	intergenic	.	contig_11074:134278-134678
contig_11074	197105	197164	intergenic	.	contig_11074:197105-197164
contig_11090	5686	5769	intergenic	.	contig_11090:5686-5769
contig_11090	10528	10615	intergenic	.	contig_11090:10528-10615
contig_11090	28617	28704	intergenic	.	contig_11090:28617-28704
contig_11093	126800	126834	intergenic	.	contig_11093:126800-126834
contig_11105	29016	29057	intergenic	.	contig_11105:29016-29057
contig_11105	29016	29378	gene,mRNA,start_codon,exon,CDS	.	contig_11105:29016-29378,contig_11105:29016-29378,contig_11105:29016-29378,contig_11105:29016-29378,contig_11105:29016-29378
contig_11105	104819	105034	intergenic	.	contig_11105:104819-105034
contig_1111	22419	22652	intergenic	.	contig_1111:22419-22652
contig_11113	144759	144950	intergenic	.	contig_11113:144759-144950
contig_1112	262846	262919	intergenic	.	contig_1112:262846-262919
contig_11120	203754	203905	intergenic	.	contig_11120:203754-203905
contig_11120	548418	548547	intergenic	.	contig_11120:548418-548547
contig_11120	548752	549036	intergenic	.	contig_11120:548752-549036
contig_11120	649781	650157	intergenic	.	contig_11120:649781-650157
contig_11120	1057597	1057846	intergenic	.	contig_11120:1057597-1057846
contig_11120	1157746	1157927	gene,mRNA	.	contig_11120:1157746-1157927,contig_11120:1157746-1157927
contig_11120	1663568	1663916	gene,mRNA	.	contig_11120:1663568-1663916,contig_11120:1663568-1663916
contig_11120	1664319	1664516	gene,mRNA	.	contig_11120:1664319-1664516,contig_11120:1664319-1664516
contig_11120	1679994	1680078	gene,mRNA	.	contig_11120:1679994-1680078,contig_11120:1679994-1680078
contig_11133	439338	439550	gene,mRNA	.	contig_11133:439338-439550,contig_11133:439338-439550
contig_11133	490250	490339	intergenic	.	contig_11133:490250-490339
contig_11133	514804	514893	gene,mRNA	.	contig_11133:514804-514893,contig_11133:514804-514893
contig_11133	516880	517074	gene,mRNA	.	contig_11133:516880-517074,contig_11133:516880-517074
contig_11133	518289	518461	gene,mRNA	.	contig_11133:518289-518461,contig_11133:518289-518461
contig_11165	80290	80618	intergenic	.	contig_11165:80290-80618
contig_11165	99150	99274	intergenic	.	contig_11165:99150-99274
contig_11165	119974	120349	intergenic	.	contig_11165:119974-120349
contig_1118	498267	498376	intergenic	.	contig_1118:498267-498376
contig_1118	801900	802037	intergenic	.	contig_1118:801900-802037
contig_11192	115422	115878	gene,mRNA	.	contig_11192:115422-115878,contig_11192:115422-115878
contig_11192	411640	411704	intergenic	.	contig_11192:411640-411704
contig_11192	411760	412029	intergenic	.	contig_11192:411760-412029
contig_11192	481962	482365	intergenic	.	contig_11192:481962-482365
contig_11192	482486	482556	intergenic	.	contig_11192:482486-482556
contig_112	79613	79732	intergenic	.	contig_112:79613-79732
contig_112	862019	862150	intergenic	.	contig_112:862019-862150
contig_112	1187880	1188129	intergenic	.	contig_112:1187880-1188129
contig_112	1306235	1307027	intergenic	.	contig_112:1306235-1307027
contig_112	1781074	1781421	gene,mRNA	.	contig_112:1781074-1781421,contig_112:1781074-1781421
contig_11212	7135	7268	intergenic	.	contig_11212:7135-7268
contig_11212	233578	233740	intergenic	.	contig_11212:233578-233740
contig_11212	349161	349332	intergenic	.	contig_11212:349161-349332
contig_11212	349603	349862	intergenic	.	contig_11212:349603-349862
contig_11212	392861	393043	intergenic	.	contig_11212:392861-393043
contig_11217	222500	222869	intergenic	.	contig_11217:222500-222869
contig_11255	906199	906390	intergenic	.	contig_11255:906199-906390
contig_11255	953996	954299	intergenic	.	contig_11255:953996-954299
contig_11272	279588	279731	intergenic	.	contig_11272:279588-279731
contig_11272	978817	979070	intergenic	.	contig_11272:978817-979070
contig_11272	1089279	1089417	gene,mRNA	.	contig_11272:1089279-1089417,contig_11272:1089279-1089417
contig_11272	1307545	1307788	intergenic	.	contig_11272:1307545-1307788
contig_11272	1321709	1321843	intergenic	.	contig_11272:1321709-1321843
contig_11272	1321998	1322625	intergenic	.	contig_11272:1321998-1322625
contig_11272	1336677	1336951	intergenic	.	contig_11272:1336677-1336951
contig_11281	602815	602871	intergenic	.	contig_11281:602815-602871
contig_11281	1165599	1165781	intergenic	.	contig_11281:1165599-1165781
contig_11281	2420359	2420435	intergenic	.	contig_11281:2420359-2420435
contig_11281	2526089	2526169	intergenic	.	contig_11281:2526089-2526169
contig_113	211995	212153	intergenic	.	contig_113:211995-212153
contig_11323	275793	275901	intergenic	.	contig_11323:275793-275901
contig_11323	390326	390485	gene,mRNA	.	contig_11323:390326-390485,contig_11323:390326-390485
contig_11323	417641	417884	intergenic	.	contig_11323:417641-417884
contig_11323	417965	418112	intergenic	.	contig_11323:417965-418112
contig_11328	26938	27139	intergenic	.	contig_11328:26938-27139
contig_11328	530378	530494	gene,mRNA	.	contig_11328:530378-530494,contig_11328:530378-530494
contig_11328	544004	544055	gene,mRNA	.	contig_11328:544004-544055,contig_11328:544004-544055
contig_11328	544356	544477	gene,mRNA	.	contig_11328:544356-544477,contig_11328:544356-544477
contig_11328	544614	544714	gene,mRNA	.	contig_11328:544614-544714,contig_11328:544614-544714
contig_11328	726074	726207	gene,mRNA	.	contig_11328:726074-726207,contig_11328:726074-726207
contig_11328	765597	765711	intergenic	.	contig_11328:765597-765711
contig_11344	75124	75239	intergenic	.	contig_11344:75124-75239
contig_11344	75304	75578	intergenic	.	contig_11344:75304-75578
contig_11351	10804	11017	intergenic	.	contig_11351:10804-11017
contig_11351	235022	235232	intergenic	.	contig_11351:235022-235232
contig_11351	409432	409731	gene,mRNA	.	contig_11351:409432-409731,contig_11351:409432-409731
contig_11353	3418	3776	intergenic	.	contig_11353:3418-3776
contig_11376	71828	72080	intergenic	.	contig_11376:71828-72080
contig_11407	82521	82586	intergenic	.	contig_11407:82521-82586
contig_11407	270478	270687	gene,mRNA	.	contig_11407:270478-270687,contig_11407:270478-270687
contig_11429	368867	369057	gene,mRNA	.	contig_11429:368867-369057,contig_11429:368867-369057
contig_11429	1300234	1300283	intergenic	.	contig_11429:1300234-1300283
contig_11436	385308	385497	intergenic	.	contig_11436:385308-385497
contig_11436	424872	425142	exon,CDS,stop_codon,polyA_signal_sequence,gene,mRNA	.	contig_11436:424872-425142,contig_11436:424872-425142,contig_11436:424872-425142,contig_11436:424872-425142,contig_11436:424872-425142,contig_11436:424872-425142
contig_11436	425139	425142	intergenic	.	contig_11436:425139-425142
contig_11436	556106	556326	intergenic	.	contig_11436:556106-556326
contig_11436	575914	575964	intergenic	.	contig_11436:575914-575964
contig_11436	1061934	1062240	intergenic	.	contig_11436:1061934-1062240
contig_11436	1092241	1092288	intergenic	.	contig_11436:1092241-1092288
contig_1145	128658	128885	gene,mRNA	.	contig_1145:128658-128885,contig_1145:128658-128885
contig_1145	857112	857338	gene,mRNA	.	contig_1145:857112-857338,contig_1145:857112-857338
contig_1145	1010805	1010893	gene,mRNA	.	contig_1145:1010805-1010893,contig_1145:1010805-1010893
contig_1145	1310288	1310368	gene,mRNA	.	contig_1145:1310288-1310368,contig_1145:1310288-1310368
contig_1147	16286	16357	gene,mRNA	.	contig_1147:16286-16357,contig_1147:16286-16357
contig_1147	262546	262903	intergenic	.	contig_1147:262546-262903
contig_11525	632599	632786	intergenic	.	contig_11525:632599-632786
contig_11525	634207	634328	intergenic	.	contig_11525:634207-634328
contig_11525	818822	819055	intergenic	.	contig_11525:818822-819055
contig_11525	998254	998423	gene,mRNA	.	contig_11525:998254-998423,contig_11525:998254-998423
contig_11549	115004	115196	intergenic	.	contig_11549:115004-115196
contig_11549	364973	365191	intergenic	.	contig_11549:364973-365191
contig_11549	736347	736426	intergenic	.	contig_11549:736347-736426
contig_11549	754243	754464	intergenic	.	contig_11549:754243-754464
contig_11605	67512	67859	intergenic	.	contig_11605:67512-67859
contig_11605	182592	182662	intergenic	.	contig_11605:182592-182662
contig_11605	182592	182913	start_codon,exon,CDS,gene,mRNA	.	contig_11605:182592-182913,contig_11605:182592-182913,contig_11605:182592-182913,contig_11605:182592-182913,contig_11605:182592-182913
contig_11618	401361	401472	intergenic	.	contig_11618:401361-401472
contig_11618	404288	404512	intergenic	.	contig_11618:404288-404512
contig_11618	617096	617272	intergenic	.	contig_11618:617096-617272
contig_11618	688146	688279	intergenic	.	contig_11618:688146-688279
contig_11618	951350	951549	intergenic	.	contig_11618:951350-951549
contig_11618	1113818	1113957	intergenic	.	contig_11618:1113818-1113957
contig_11618	1114124	1114190	intergenic	.	contig_11618:1114124-1114190
contig_11629	348482	348651	intergenic	.	contig_11629:348482-348651
contig_11629	356512	356667	intergenic	.	contig_11629:356512-356667
contig_11636	104184	104307	intergenic	.	contig_11636:104184-104307
contig_11636	104392	104560	intergenic	.	contig_11636:104392-104560
contig_11636	104707	104824	intergenic	.	contig_11636:104707-104824
contig_11636	642092	642168	intergenic	.	contig_11636:642092-642168
contig_11636	661263	661353	intergenic	.	contig_11636:661263-661353
contig_11636	755692	755804	intergenic	.	contig_11636:755692-755804
contig_11652	275854	276136	gene,mRNA	.	contig_11652:275854-276136,contig_11652:275854-276136
contig_1166	69350	69417	intergenic	.	contig_1166:69350-69417
contig_1166	96464	96712	intergenic	.	contig_1166:96464-96712
contig_1166	211528	212083	intergenic	.	contig_1166:211528-212083
contig_11722	254507	254698	intergenic	.	contig_11722:254507-254698
contig_11722	455121	455332	intergenic	.	contig_11722:455121-455332
contig_11722	482566	482920	intergenic	.	contig_11722:482566-482920
contig_11722	685364	685439	intergenic	.	contig_11722:685364-685439
contig_11722	1532799	1533048	intergenic	.	contig_11722:1532799-1533048
contig_11722	1763703	1763807	intergenic	.	contig_11722:1763703-1763807
contig_11742	321404	321688	gene,mRNA	.	contig_11742:321404-321688,contig_11742:321404-321688
contig_11742	480747	480913	gene,mRNA	.	contig_11742:480747-480913,contig_11742:480747-480913
contig_11742	575724	575800	intergenic	.	contig_11742:575724-575800
contig_11781	103788	103921	intergenic	.	contig_11781:103788-103921
contig_11781	224341	224510	intergenic	.	contig_11781:224341-224510
contig_11781	224858	224935	intergenic	.	contig_11781:224858-224935
contig_11781	344016	344305	intergenic	.	contig_11781:344016-344305
contig_11781	346881	347064	intergenic	.	contig_11781:346881-347064
contig_11781	570924	571026	intergenic	.	contig_11781:570924-571026
contig_11781	663149	663368	intergenic	.	contig_11781:663149-663368
contig_11781	862402	862587	intergenic	.	contig_11781:862402-862587
contig_11781	898422	898584	intergenic	.	contig_11781:898422-898584
contig_11781	922000	922320	intergenic	.	contig_11781:922000-922320
contig_11781	1045642	1045702	intergenic	.	contig_11781:1045642-1045702
contig_11820	30681	30867	intergenic	.	contig_11820:30681-30867
contig_11831	15268	15329	intergenic	.	contig_11831:15268-15329
contig_11831	15443	15501	intergenic	.	contig_11831:15443-15501
contig_11831	134455	134733	intergenic	.	contig_11831:134455-134733
contig_11831	553743	553907	intergenic	.	contig_11831:553743-553907
contig_11831	597630	597673	intergenic	.	contig_11831:597630-597673
contig_11831	872653	872820	gene,mRNA	.	contig_11831:872653-872820,contig_11831:872653-872820
contig_11831	1197077	1197338	intergenic	.	contig_11831:1197077-1197338
contig_11831	1197449	1197615	intergenic	.	contig_11831:1197449-1197615
contig_11831	1361972	1362281	intergenic	.	contig_11831:1361972-1362281
contig_11831	1641608	1641768	intergenic	.	contig_11831:1641608-1641768
contig_1185	1439835	1439966	intergenic	.	contig_1185:1439835-1439966
contig_1185	1625586	1625713	intergenic	.	contig_1185:1625586-1625713
contig_11862	3616	3846	intergenic	.	contig_11862:3616-3846
contig_11862	272841	273221	gene,mRNA	.	contig_11862:272841-273221,contig_11862:272841-273221
contig_11892	198800	198963	gene,mRNA	.	contig_11892:198800-198963,contig_11892:198800-198963
contig_1190	112687	113000	intergenic	.	contig_1190:112687-113000
contig_1190	381410	381697	intergenic	.	contig_1190:381410-381697
contig_1190	474024	474341	intergenic	.	contig_1190:474024-474341
contig_1190	888861	889078	intergenic	.	contig_1190:888861-889078
contig_1190	1417721	1417824	gene,mRNA	.	contig_1190:1417721-1417824,contig_1190:1417721-1417824
contig_11969	169856	170115	intergenic	.	contig_11969:169856-170115
contig_11969	222025	222339	intergenic	.	contig_11969:222025-222339
contig_11969	255257	255480	intergenic	.	contig_11969:255257-255480
contig_11969	266544	266772	intergenic	.	contig_11969:266544-266772
contig_12013	500484	500707	intergenic	.	contig_12013:500484-500707
contig_12013	796566	796902	intergenic	.	contig_12013:796566-796902
contig_12013	1029896	1030091	intergenic	.	contig_12013:1029896-1030091
contig_12013	1378133	1378234	intergenic	.	contig_12013:1378133-1378234
contig_12027	335641	335896	gene,mRNA	.	contig_12027:335641-335896,contig_12027:335641-335896
contig_12027	643179	643411	gene,mRNA	.	contig_12027:643179-643411,contig_12027:643179-643411
contig_12027	1052487	1052968	gene,mRNA	.	contig_12027:1052487-1052968,contig_12027:1052487-1052968
contig_12027	1074997	1075344	gene,mRNA	.	contig_12027:1074997-1075344,contig_12027:1074997-1075344
contig_12027	2116769	2116978	intergenic	.	contig_12027:2116769-2116978
contig_12027	2120188	2120260	intergenic	.	contig_12027:2120188-2120260
contig_12027	2167561	2167629	intergenic	.	contig_12027:2167561-2167629
contig_12027	2373125	2373419	intergenic	.	contig_12027:2373125-2373419
contig_12027	2438077	2438153	intergenic	.	contig_12027:2438077-2438153
contig_12027	2459130	2459364	intergenic	.	contig_12027:2459130-2459364
contig_12027	2459660	2459703	intergenic	.	contig_12027:2459660-2459703
contig_12027	2593522	2593671	intergenic	.	contig_12027:2593522-2593671
contig_12027	2619291	2619806	gene,mRNA	.	contig_12027:2619291-2619806,contig_12027:2619291-2619806
contig_12027	3033507	3033569	gene,mRNA	.	contig_12027:3033507-3033569,contig_12027:3033507-3033569
contig_12080	1307011	1307142	intergenic	.	contig_12080:1307011-1307142
