Chromosome	Start	End	Feature_Type	Details	Reads
PYGN01000095.1	1229057	1229089	intergenic	.	PYGN01000095.1:1229057-1229089
PYGN01000095.1	1408647	1408746	intergenic	.	PYGN01000095.1:1408647-1408746
PYGN01000103.1	339201	339238	gene		PYGN01000103.1:339201-339238
PYGN01000107.1	694180	694280	intergenic	.	PYGN01000107.1:694180-694280
PYGN01000109.1	1173463	1173495	intergenic	.	PYGN01000109.1:1173463-1173495
PYGN01000110.1	1464958	1465017	intergenic	.	PYGN01000110.1:1464958-1465017
PYGN01000113.1	1287519	1287633	intergenic	.	PYGN01000113.1:1287519-1287633
PYGN01000114.1	140783	140835	mRNA,gene		PYGN01000114.1:140783-140835
PYGN01000114.1	1748001	1748031	intergenic	.	PYGN01000114.1:1748001-1748031
PYGN01000114.1	2006209	2006281	intergenic	.	PYGN01000114.1:2006209-2006281
PYGN01000122.1	416226	416359	intergenic	.	PYGN01000122.1:416226-416359
PYGN01000126.1	102758	102817	intergenic	.	PYGN01000126.1:102758-102817
PYGN01000126.1	105285	105318	intergenic	.	PYGN01000126.1:105285-105318
PYGN01000126.1	167049	167116	intergenic	.	PYGN01000126.1:167049-167116
PYGN01000126.1	894134	894166	intergenic	.	PYGN01000126.1:894134-894166
PYGN01000126.1	980433	980473	intergenic	.	PYGN01000126.1:980433-980473
PYGN01000126.1	1055159	1055209	intergenic	.	PYGN01000126.1:1055159-1055209
PYGN01000126.1	1072229	1072266	intergenic	.	PYGN01000126.1:1072229-1072266
PYGN01000126.1	1155479	1155512	intergenic	.	PYGN01000126.1:1155479-1155512
PYGN01000126.1	1168029	1168060	intergenic	.	PYGN01000126.1:1168029-1168060
PYGN01000126.1	1223130	1223172	intergenic	.	PYGN01000126.1:1223130-1223172
PYGN01000126.1	1589842	1589887	intergenic	.	PYGN01000126.1:1589842-1589887
PYGN01000126.1	1687001	1687043	intergenic	.	PYGN01000126.1:1687001-1687043
PYGN01000126.1	1748238	1748281	intergenic	.	PYGN01000126.1:1748238-1748281
PYGN01000126.1	1748363	1748534	intergenic	.	PYGN01000126.1:1748363-1748534
PYGN01000126.1	1985988	1986023	intergenic	.	PYGN01000126.1:1985988-1986023
PYGN01000126.1	2003692	2003749	intergenic	.	PYGN01000126.1:2003692-2003749
PYGN01000126.1	2513538	2513622	intergenic	.	PYGN01000126.1:2513538-2513622
PYGN01000126.1	2544133	2544298	intergenic	.	PYGN01000126.1:2544133-2544298
PYGN01000126.1	2731711	2731759	intergenic	.	PYGN01000126.1:2731711-2731759
PYGN01000126.1	2867106	2867139	intergenic	.	PYGN01000126.1:2867106-2867139
PYGN01000126.1	2873111	2873147	intergenic	.	PYGN01000126.1:2873111-2873147
PYGN01000126.1	2877041	2877072	intergenic	.	PYGN01000126.1:2877041-2877072
PYGN01000126.1	2936554	2936586	intergenic	.	PYGN01000126.1:2936554-2936586
PYGN01000126.1	3222290	3222357	intergenic	.	PYGN01000126.1:3222290-3222357
PYGN01000126.1	3222540	3222640	intergenic	.	PYGN01000126.1:3222540-3222640
PYGN01000126.1	3223398	3223429	intergenic	.	PYGN01000126.1:3223398-3223429
PYGN01000126.1	3223989	3224110	intergenic	.	PYGN01000126.1:3223989-3224110
PYGN01000126.1	3224461	3224494	intergenic	.	PYGN01000126.1:3224461-3224494
PYGN01000126.1	3226740	3226786	intergenic	.	PYGN01000126.1:3226740-3226786
PYGN01000127.1	1492634	1492664	intergenic	.	PYGN01000127.1:1492634-1492664
PYGN01000129.1	923229	923778	mRNA,gene		PYGN01000129.1:923229-923778
PYGN01000130.1	1350995	1351025	gene,mRNA		PYGN01000130.1:1350995-1351025
PYGN01000131.1	193093	193263	intergenic	.	PYGN01000131.1:193093-193263
PYGN01000131.1	581557	581587	mRNA,gene		PYGN01000131.1:581557-581587
PYGN01000134.1	550961	550991	intergenic	.	PYGN01000134.1:550961-550991
PYGN01000135.1	1505023	1505085	mRNA,gene		PYGN01000135.1:1505023-1505085
PYGN01000136.1	817486	817547	intergenic	.	PYGN01000136.1:817486-817547
PYGN01000139.1	837128	837169	gene,mRNA		PYGN01000139.1:837128-837169
PYGN01000143.1	920305	920452	gene,mRNA		PYGN01000143.1:920305-920452
PYGN01000143.1	1547034	1547121	gene,mRNA		PYGN01000143.1:1547034-1547121
PYGN01000149.1	1542101	1542176	intergenic	.	PYGN01000149.1:1542101-1542176
PYGN01000157.1	57799	57855	intergenic	.	PYGN01000157.1:57799-57855
PYGN01000157.1	1472998	1473078	intergenic	.	PYGN01000157.1:1472998-1473078
PYGN01000160.1	1363504	1363566	intergenic	.	PYGN01000160.1:1363504-1363566
PYGN01000164.1	998203	998270	gene,mRNA		PYGN01000164.1:998203-998270
PYGN01000166.1	472319	472379	intergenic	.	PYGN01000166.1:472319-472379
PYGN01000176.1	1483337	1483594	mRNA,gene		PYGN01000176.1:1483337-1483594
PYGN01000177.1	858809	858867	gene,mRNA		PYGN01000177.1:858809-858867
PYGN01000179.1	10584	10625	intergenic	.	PYGN01000179.1:10584-10625
PYGN01000179.1	62038	62096	intergenic	.	PYGN01000179.1:62038-62096
PYGN01000179.1	68467	68526	intergenic	.	PYGN01000179.1:68467-68526
PYGN01000179.1	315596	315699	intergenic	.	PYGN01000179.1:315596-315699
PYGN01000179.1	501341	501404	intergenic	.	PYGN01000179.1:501341-501404
PYGN01000179.1	677339	677394	intergenic	.	PYGN01000179.1:677339-677394
PYGN01000179.1	819432	819502	intergenic	.	PYGN01000179.1:819432-819502
PYGN01000179.1	1167434	1167538	intergenic	.	PYGN01000179.1:1167434-1167538
PYGN01000179.1	1167644	1167710	intergenic	.	PYGN01000179.1:1167644-1167710
PYGN01000179.1	1553555	1553630	intergenic	.	PYGN01000179.1:1553555-1553630
PYGN01000179.1	1736178	1736213	intergenic	.	PYGN01000179.1:1736178-1736213
PYGN01000179.1	1736379	1736524	intergenic	.	PYGN01000179.1:1736379-1736524
PYGN01000179.1	1890948	1890999	intergenic	.	PYGN01000179.1:1890948-1890999
PYGN01000179.1	2046657	2046709	intergenic	.	PYGN01000179.1:2046657-2046709
PYGN01000179.1	2060610	2060645	intergenic	.	PYGN01000179.1:2060610-2060645
PYGN01000179.1	2070523	2070565	intergenic	.	PYGN01000179.1:2070523-2070565
PYGN01000179.1	2070640	2070676	intergenic	.	PYGN01000179.1:2070640-2070676
PYGN01000184.1	740873	740914	intergenic	.	PYGN01000184.1:740873-740914
PYGN01000187.1	650	697	intergenic	.	PYGN01000187.1:650-697
PYGN01000190.1	233100	233151	mRNA,gene		PYGN01000190.1:233100-233151
PYGN01000190.1	966912	966943	intergenic	.	PYGN01000190.1:966912-966943
PYGN01000192.1	708901	708963	intergenic	.	PYGN01000192.1:708901-708963
PYGN01000211.1	979655	979686	CDS,exon,gene,mRNA		PYGN01000211.1:979655-979686
PYGN01000213.1	22584	22652	gene,mRNA,five_prime_UTR,exon		PYGN01000213.1:22584-22652
PYGN01000213.1	1375482	1375523	intergenic	.	PYGN01000213.1:1375482-1375523
PYGN01000214.1	979735	979789	gene,mRNA		PYGN01000214.1:979735-979789
PYGN01000218.1	1207611	1207676	mRNA,gene		PYGN01000218.1:1207611-1207676
PYGN01000226.1	716251	716346	intergenic	.	PYGN01000226.1:716251-716346
PYGN01000229.1	757326	757384	gene,mRNA		PYGN01000229.1:757326-757384
PYGN01000229.1	1757725	1757862	mRNA,gene,exon,three_prime_UTR,gene,mRNA		PYGN01000229.1:1757725-1757862
PYGN01000234.1	399566	400086	mRNA,gene		PYGN01000234.1:399566-400086
PYGN01000234.1	404384	404434	mRNA,gene		PYGN01000234.1:404384-404434
PYGN01000245.1	1726577	1726649	intergenic	.	PYGN01000245.1:1726577-1726649
PYGN01000246.1	641079	641124	gene,mRNA		PYGN01000246.1:641079-641124
PYGN01000251.1	618441	618498	mRNA,gene		PYGN01000251.1:618441-618498
PYGN01000254.1	1199901	1199956	gene,mRNA		PYGN01000254.1:1199901-1199956
PYGN01000255.1	1783844	1783898	intergenic	.	PYGN01000255.1:1783844-1783898
PYGN01000258.1	99885	99915	intergenic	.	PYGN01000258.1:99885-99915
PYGN01000267.1	584748	584780	intergenic	.	PYGN01000267.1:584748-584780
PYGN01000269.1	704331	704369	intergenic	.	PYGN01000269.1:704331-704369
PYGN01000279.1	1248373	1248404	intergenic	.	PYGN01000279.1:1248373-1248404
PYGN01000281.1	552600	552666	intergenic	.	PYGN01000281.1:552600-552666
PYGN01000283.1	629682	629741	intergenic	.	PYGN01000283.1:629682-629741
PYGN01000283.1	1063003	1063058	intergenic	.	PYGN01000283.1:1063003-1063058
PYGN01000285.1	42426	42654	gene,mRNA		PYGN01000285.1:42426-42654
PYGN01000286.1	834430	834486	intergenic	.	PYGN01000286.1:834430-834486
PYGN01000286.1	941425	941455	intergenic	.	PYGN01000286.1:941425-941455
PYGN01000288.1	1590970	1591014	intergenic	.	PYGN01000288.1:1590970-1591014
PYGN01000290.1	327369	327424	gene,mRNA		PYGN01000290.1:327369-327424
PYGN01000293.1	83960	84046	intergenic	.	PYGN01000293.1:83960-84046
PYGN01000296.1	617836	617903	exon,CDS,gene,mRNA		PYGN01000296.1:617836-617903
PYGN01000316.1	1704160	1704200	intergenic	.	PYGN01000316.1:1704160-1704200
PYGN01000325.1	1593418	1593462	intergenic	.	PYGN01000325.1:1593418-1593462
PYGN01000327.1	278370	278401	intergenic	.	PYGN01000327.1:278370-278401
PYGN01000332.1	1229209	1229255	intergenic	.	PYGN01000332.1:1229209-1229255
PYGN01000337.1	1351255	1351331	intergenic	.	PYGN01000337.1:1351255-1351331
PYGN01000341.1	484203	484234	intergenic	.	PYGN01000341.1:484203-484234
PYGN01000350.1	1444193	1444253	gene,mRNA		PYGN01000350.1:1444193-1444253
PYGN01000353.1	881533	881641	intergenic	.	PYGN01000353.1:881533-881641
PYGN01000360.1	676394	676446	gene,mRNA		PYGN01000360.1:676394-676446
PYGN01000363.1	439329	439365	intergenic	.	PYGN01000363.1:439329-439365
PYGN01000364.1	73396	73465	gene,mRNA		PYGN01000364.1:73396-73465
PYGN01000373.1	462621	462653	intergenic	.	PYGN01000373.1:462621-462653
PYGN01000373.1	707198	707249	intergenic	.	PYGN01000373.1:707198-707249
PYGN01000374.1	592477	592532	mRNA,gene		PYGN01000374.1:592477-592532
PYGN01000379.1	1075026	1075081	intergenic	.	PYGN01000379.1:1075026-1075081
PYGN01000381.1	90717	90777	gene,mRNA		PYGN01000381.1:90717-90777
PYGN01000381.1	1016747	1016805	intergenic	.	PYGN01000381.1:1016747-1016805
PYGN01000385.1	58757	58808	intergenic	.	PYGN01000385.1:58757-58808
PYGN01000385.1	74771	75016	intergenic	.	PYGN01000385.1:74771-75016
PYGN01000385.1	75081	75157	intergenic	.	PYGN01000385.1:75081-75157
PYGN01000385.1	75216	75292	intergenic	.	PYGN01000385.1:75216-75292
PYGN01000385.1	75352	75400	intergenic	.	PYGN01000385.1:75352-75400
PYGN01000385.1	246433	246475	intergenic	.	PYGN01000385.1:246433-246475
PYGN01000385.1	252808	252931	intergenic	.	PYGN01000385.1:252808-252931
PYGN01000385.1	253727	253925	intergenic	.	PYGN01000385.1:253727-253925
PYGN01000385.1	467148	467205	intergenic	.	PYGN01000385.1:467148-467205
PYGN01000385.1	467483	467530	intergenic	.	PYGN01000385.1:467483-467530
PYGN01000385.1	502808	502850	intergenic	.	PYGN01000385.1:502808-502850
PYGN01000385.1	504791	504914	intergenic	.	PYGN01000385.1:504791-504914
PYGN01000385.1	578703	578744	intergenic	.	PYGN01000385.1:578703-578744
PYGN01000385.1	585107	585167	intergenic	.	PYGN01000385.1:585107-585167
PYGN01000385.1	740283	740322	intergenic	.	PYGN01000385.1:740283-740322
PYGN01000385.1	847878	847908	intergenic	.	PYGN01000385.1:847878-847908
PYGN01000385.1	853877	853930	intergenic	.	PYGN01000385.1:853877-853930
PYGN01000400.1	252821	252877	gene,mRNA,mRNA,gene		PYGN01000400.1:252821-252877
PYGN01000405.1	558306	558350	intergenic	.	PYGN01000405.1:558306-558350
PYGN01000414.1	184849	184899	intergenic	.	PYGN01000414.1:184849-184899
PYGN01000429.1	638518	638574	CDS,exon,mRNA,gene		PYGN01000429.1:638518-638574
PYGN01000434.1	216791	216922	gene,mRNA		PYGN01000434.1:216791-216922
PYGN01000440.1	981814	981873	gene,mRNA		PYGN01000440.1:981814-981873
PYGN01000446.1	927317	927376	intergenic	.	PYGN01000446.1:927317-927376
PYGN01000448.1	1242327	1242386	intergenic	.	PYGN01000448.1:1242327-1242386
PYGN01000453.1	869292	869325	gene,mRNA		PYGN01000453.1:869292-869325
PYGN01000466.1	627605	627660	intergenic	.	PYGN01000466.1:627605-627660
PYGN01000473.1	603193	603414	intergenic	.	PYGN01000473.1:603193-603414
PYGN01000499.1	788330	788409	intergenic	.	PYGN01000499.1:788330-788409
PYGN01000502.1	1075591	1075625	gene,mRNA		PYGN01000502.1:1075591-1075625
PYGN01000509.1	653901	653974	intergenic	.	PYGN01000509.1:653901-653974
PYGN01000524.1	41293	41350	intergenic	.	PYGN01000524.1:41293-41350
PYGN01000526.1	52658	52788	intergenic	.	PYGN01000526.1:52658-52788
PYGN01000543.1	833296	833389	gene,mRNA		PYGN01000543.1:833296-833389
PYGN01000552.1	449446	449484	intergenic	.	PYGN01000552.1:449446-449484
PYGN01000556.1	216798	216830	gene,mRNA		PYGN01000556.1:216798-216830
PYGN01000558.1	93018	93129	intergenic	.	PYGN01000558.1:93018-93129
PYGN01000558.1	160694	160726	intergenic	.	PYGN01000558.1:160694-160726
PYGN01000558.1	559587	559629	intergenic	.	PYGN01000558.1:559587-559629
PYGN01000558.1	584722	584780	intergenic	.	PYGN01000558.1:584722-584780
PYGN01000558.1	585020	585056	intergenic	.	PYGN01000558.1:585020-585056
PYGN01000558.1	587160	587204	intergenic	.	PYGN01000558.1:587160-587204
PYGN01000558.1	590778	590991	intergenic	.	PYGN01000558.1:590778-590991
PYGN01000558.1	592186	592241	intergenic	.	PYGN01000558.1:592186-592241
PYGN01000558.1	608293	608480	intergenic	.	PYGN01000558.1:608293-608480
PYGN01000558.1	718048	718092	intergenic	.	PYGN01000558.1:718048-718092
PYGN01000558.1	728979	729021	intergenic	.	PYGN01000558.1:728979-729021
PYGN01000558.1	735014	735064	intergenic	.	PYGN01000558.1:735014-735064
PYGN01000558.1	864696	864776	intergenic	.	PYGN01000558.1:864696-864776
PYGN01000558.1	872247	872285	intergenic	.	PYGN01000558.1:872247-872285
PYGN01000558.1	873141	873176	intergenic	.	PYGN01000558.1:873141-873176
PYGN01000558.1	1238804	1238855	intergenic	.	PYGN01000558.1:1238804-1238855
PYGN01000558.1	1239065	1239139	intergenic	.	PYGN01000558.1:1239065-1239139
PYGN01000558.1	1239209	1239254	intergenic	.	PYGN01000558.1:1239209-1239254
PYGN01000558.1	1243317	1243383	intergenic	.	PYGN01000558.1:1243317-1243383
PYGN01000558.1	1271626	1271656	intergenic	.	PYGN01000558.1:1271626-1271656
PYGN01000558.1	1272365	1272416	intergenic	.	PYGN01000558.1:1272365-1272416
PYGN01000558.1	1366552	1366593	intergenic	.	PYGN01000558.1:1366552-1366593
PYGN01000558.1	1467727	1467778	intergenic	.	PYGN01000558.1:1467727-1467778
PYGN01000558.1	1539250	1539294	intergenic	.	PYGN01000558.1:1539250-1539294
PYGN01000562.1	309758	309797	intergenic	.	PYGN01000562.1:309758-309797
PYGN01000569.1	828904	828940	intergenic	.	PYGN01000569.1:828904-828940
PYGN01000603.1	549738	549769	intergenic	.	PYGN01000603.1:549738-549769
PYGN01000613.1	527248	527327	exon,five_prime_UTR,gene,mRNA		PYGN01000613.1:527248-527327
PYGN01000630.1	1038484	1038546	mRNA,gene		PYGN01000630.1:1038484-1038546
PYGN01000634.1	55194	55382	intergenic	.	PYGN01000634.1:55194-55382
PYGN01000639.1	495709	495746	intergenic	.	PYGN01000639.1:495709-495746
PYGN01000649.1	917534	917579	intergenic	.	PYGN01000649.1:917534-917579
PYGN01000666.1	676527	676573	intergenic	.	PYGN01000666.1:676527-676573
PYGN01000676.1	208940	208970	mRNA,gene		PYGN01000676.1:208940-208970
PYGN01000694.1	709381	709769	intergenic	.	PYGN01000694.1:709381-709769
PYGN01000694.1	987444	987476	intergenic	.	PYGN01000694.1:987444-987476
PYGN01000696.1	53699	53777	gene,mRNA		PYGN01000696.1:53699-53777
PYGN01000696.1	577128	577193	gene,mRNA		PYGN01000696.1:577128-577193
PYGN01000697.1	312059	312108	intergenic	.	PYGN01000697.1:312059-312108
PYGN01000703.1	329972	330023	intergenic	.	PYGN01000703.1:329972-330023
PYGN01000706.1	1025643	1025693	CDS,exon,mRNA,gene		PYGN01000706.1:1025643-1025693
PYGN01000721.1	834976	835030	exon,three_prime_UTR,gene,mRNA		PYGN01000721.1:834976-835030
PYGN01000740.1	346994	347065	intergenic	.	PYGN01000740.1:346994-347065
PYGN01000754.1	828993	829064	gene,mRNA		PYGN01000754.1:828993-829064
PYGN01000755.1	550779	550839	intergenic	.	PYGN01000755.1:550779-550839
PYGN01000805.1	919399	919429	intergenic	.	PYGN01000805.1:919399-919429
PYGN01000814.1	309694	309740	intergenic	.	PYGN01000814.1:309694-309740
PYGN01000814.1	360315	360346	intergenic	.	PYGN01000814.1:360315-360346
PYGN01000815.1	536799	536840	intergenic	.	PYGN01000815.1:536799-536840
PYGN01000815.1	536988	537030	intergenic	.	PYGN01000815.1:536988-537030
PYGN01000817.1	573176	573228	mRNA,gene		PYGN01000817.1:573176-573228
PYGN01000818.1	783434	783503	gene,mRNA		PYGN01000818.1:783434-783503
PYGN01000839.1	419438	419469	intergenic	.	PYGN01000839.1:419438-419469
PYGN01000845.1	582434	582465	gene,mRNA		PYGN01000845.1:582434-582465
PYGN01000848.1	49030	49080	intergenic	.	PYGN01000848.1:49030-49080
PYGN01000848.1	87761	87811	intergenic	.	PYGN01000848.1:87761-87811
PYGN01000848.1	245061	245157	intergenic	.	PYGN01000848.1:245061-245157
PYGN01000848.1	377385	377559	intergenic	.	PYGN01000848.1:377385-377559
PYGN01000848.1	379061	379114	intergenic	.	PYGN01000848.1:379061-379114
PYGN01000848.1	437311	437359	intergenic	.	PYGN01000848.1:437311-437359
PYGN01000848.1	733049	733099	intergenic	.	PYGN01000848.1:733049-733099
PYGN01000848.1	733389	733435	intergenic	.	PYGN01000848.1:733389-733435
PYGN01000853.1	24283	24517	intergenic	.	PYGN01000853.1:24283-24517
PYGN01000854.1	439287	439352	intergenic	.	PYGN01000854.1:439287-439352
PYGN01000865.1	794450	794506	intergenic	.	PYGN01000865.1:794450-794506
PYGN01000872.1	628856	628914	gene,mRNA		PYGN01000872.1:628856-628914
PYGN01000872.1	844374	844437	gene,mRNA		PYGN01000872.1:844374-844437
PYGN01000875.1	93655	93712	intergenic	.	PYGN01000875.1:93655-93712
PYGN01000875.1	355695	355730	intergenic	.	PYGN01000875.1:355695-355730
PYGN01000875.1	509710	509750	intergenic	.	PYGN01000875.1:509710-509750
PYGN01000875.1	909674	909798	intergenic	.	PYGN01000875.1:909674-909798
PYGN01000875.1	924234	924289	intergenic	.	PYGN01000875.1:924234-924289
PYGN01000875.1	1017020	1017191	intergenic	.	PYGN01000875.1:1017020-1017191
PYGN01000877.1	493886	493921	intergenic	.	PYGN01000877.1:493886-493921
PYGN01000884.1	744046	744076	gene,mRNA		PYGN01000884.1:744046-744076
PYGN01000890.1	979371	979563	intergenic	.	PYGN01000890.1:979371-979563
PYGN01000903.1	422007	422052	intergenic	.	PYGN01000903.1:422007-422052
PYGN01000922.1	435797	435833	intergenic	.	PYGN01000922.1:435797-435833
PYGN01000922.1	452843	452893	intergenic	.	PYGN01000922.1:452843-452893
PYGN01000951.1	768281	768442	intergenic	.	PYGN01000951.1:768281-768442
PYGN01000951.1	916508	916560	intergenic	.	PYGN01000951.1:916508-916560
PYGN01000953.1	54525	54643	intergenic	.	PYGN01000953.1:54525-54643
PYGN01000953.1	194614	194644	intergenic	.	PYGN01000953.1:194614-194644
PYGN01000957.1	780408	780464	intergenic	.	PYGN01000957.1:780408-780464
PYGN01000982.1	633681	633748	intergenic	.	PYGN01000982.1:633681-633748
PYGN01000983.1	335371	335428	gene,mRNA,gene,mRNA		PYGN01000983.1:335371-335428
PYGN01001020.1	702748	702801	intergenic	.	PYGN01001020.1:702748-702801
PYGN01001024.1	96001	96202	gene,mRNA		PYGN01001024.1:96001-96202
PYGN01001025.1	566287	566317	intergenic	.	PYGN01001025.1:566287-566317
PYGN01001026.1	144777	144812	intergenic	.	PYGN01001026.1:144777-144812
PYGN01001026.1	196979	197015	intergenic	.	PYGN01001026.1:196979-197015
PYGN01001029.1	431483	431545	intergenic	.	PYGN01001029.1:431483-431545
PYGN01001043.1	295172	295340	gene,mRNA		PYGN01001043.1:295172-295340
PYGN01001049.1	279799	279836	gene,mRNA,mRNA,gene		PYGN01001049.1:279799-279836
PYGN01001090.1	621156	621248	gene,mRNA		PYGN01001090.1:621156-621248
PYGN01001093.1	396402	396485	gene,mRNA,gene,mRNA		PYGN01001093.1:396402-396485
PYGN01001094.1	635552	635609	intergenic	.	PYGN01001094.1:635552-635609
PYGN01001094.1	834231	834292	intergenic	.	PYGN01001094.1:834231-834292
PYGN01001094.1	1956416	1956483	intergenic	.	PYGN01001094.1:1956416-1956483
PYGN01001094.1	2073480	2073515	intergenic	.	PYGN01001094.1:2073480-2073515
PYGN01001094.1	2290254	2290326	intergenic	.	PYGN01001094.1:2290254-2290326
PYGN01001094.1	2497007	2497107	intergenic	.	PYGN01001094.1:2497007-2497107
PYGN01001098.1	290174	290566	intergenic	.	PYGN01001098.1:290174-290566
PYGN01001104.1	285494	285538	intergenic	.	PYGN01001104.1:285494-285538
PYGN01001126.1	205483	205514	mRNA,gene		PYGN01001126.1:205483-205514
PYGN01001136.1	23770	23800	intergenic	.	PYGN01001136.1:23770-23800
PYGN01001136.1	279461	279537	gene,mRNA		PYGN01001136.1:279461-279537
PYGN01001164.1	82575	82621	intergenic	.	PYGN01001164.1:82575-82621
PYGN01001164.1	111057	111094	intergenic	.	PYGN01001164.1:111057-111094
PYGN01001164.1	165729	165864	intergenic	.	PYGN01001164.1:165729-165864
PYGN01001164.1	233496	233557	intergenic	.	PYGN01001164.1:233496-233557
PYGN01001164.1	258439	258496	intergenic	.	PYGN01001164.1:258439-258496
PYGN01001180.1	243062	243105	mRNA,gene		PYGN01001180.1:243062-243105
PYGN01001191.1	294340	294385	intergenic	.	PYGN01001191.1:294340-294385
PYGN01001191.1	586769	586824	intergenic	.	PYGN01001191.1:586769-586824
PYGN01001196.1	199212	199257	intergenic	.	PYGN01001196.1:199212-199257
PYGN01001196.1	257577	257607	intergenic	.	PYGN01001196.1:257577-257607
PYGN01001210.1	122298	122345	intergenic	.	PYGN01001210.1:122298-122345
PYGN01001210.1	156439	156576	intergenic	.	PYGN01001210.1:156439-156576
PYGN01001210.1	234102	234147	intergenic	.	PYGN01001210.1:234102-234147
PYGN01001210.1	235364	235441	intergenic	.	PYGN01001210.1:235364-235441
PYGN01001210.1	857035	857132	intergenic	.	PYGN01001210.1:857035-857132
PYGN01001212.1	167336	167371	intergenic	.	PYGN01001212.1:167336-167371
PYGN01001213.1	365147	365201	intergenic	.	PYGN01001213.1:365147-365201
PYGN01001217.1	181091	181121	gene,mRNA		PYGN01001217.1:181091-181121
PYGN01001222.1	3753	3805	intergenic	.	PYGN01001222.1:3753-3805
PYGN01001230.1	123021	123051	gene,mRNA		PYGN01001230.1:123021-123051
PYGN01001232.1	285398	285428	intergenic	.	PYGN01001232.1:285398-285428
PYGN01001239.1	528405	528443	intergenic	.	PYGN01001239.1:528405-528443
PYGN01001269.1	232363	232393	intergenic	.	PYGN01001269.1:232363-232393
PYGN01001283.1	27329	27367	gene,mRNA		PYGN01001283.1:27329-27367
PYGN01001289.1	430030	430124	intergenic	.	PYGN01001289.1:430030-430124
PYGN01001292.1	191455	191491	intergenic	.	PYGN01001292.1:191455-191491
PYGN01001296.1	50357	50414	intergenic	.	PYGN01001296.1:50357-50414
PYGN01001299.1	390924	390955	mRNA,gene		PYGN01001299.1:390924-390955
PYGN01001302.1	244172	244205	intergenic	.	PYGN01001302.1:244172-244205
PYGN01001322.1	189351	189394	intergenic	.	PYGN01001322.1:189351-189394
PYGN01001336.1	111485	111556	intergenic	.	PYGN01001336.1:111485-111556
PYGN01001338.1	78466	78502	mRNA,gene		PYGN01001338.1:78466-78502
PYGN01001342.1	524019	524121	intergenic	.	PYGN01001342.1:524019-524121
PYGN01001352.1	143875	143918	intergenic	.	PYGN01001352.1:143875-143918
PYGN01001356.1	420094	420175	intergenic	.	PYGN01001356.1:420094-420175
PYGN01001358.1	43176	43238	gene,mRNA		PYGN01001358.1:43176-43238
PYGN01001361.1	216750	216783	intergenic	.	PYGN01001361.1:216750-216783
PYGN01001383.1	42130	42258	intergenic	.	PYGN01001383.1:42130-42258
PYGN01001407.1	488102	488234	intergenic	.	PYGN01001407.1:488102-488234
