query_id	subject_id_prefixes
P-tryoni-tegminifera_contig_18251:222842-222917	P-tryoni-tryoni
P-tryoni-tegminifera_contig_2811:424445-424480	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,N-dahmsi
P-tryoni-tegminifera_contig_44079:1063910-1063945	N-hanni,N-dahmsi
P-tryoni-tegminifera_contig_29903:383223-383297	P-gigantea,P-sloanei,N-hanni,M-lithgowae
P-tryoni-tegminifera_contig_16237:415246-415327	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-sloanei,P-cribrata,N-hanni,N-dahmsi,M-lithgowae,G-dilatatus
P-tryoni-tegminifera_contig_16652:227670-227756	P-gigantea,G-dilatatus
P-tryoni-tegminifera_contig_20542:790173-790384	P-gigantea,P-tryoni-tryoni
P-tryoni-tegminifera_contig_4819:484618-484676	P-gigantea
P-tryoni-tegminifera_contig_23970:1286184-1286266	P-gigantea,N-hanni
P-tryoni-tegminifera_contig_4307:249167-249211	P-tryoni-tryoni-Eungella,G-dilatatus,M-lithgowae
P-tryoni-tegminifera_contig_42203:114298-114368	G-dilatatus,P-gigantea,N-hanni,N-dahmsi,P-lata,P-cribrata,P-tryoni-tryoni
P-tryoni-tegminifera_contig_2628:61422-61527	P-gigantea
P-tryoni-tegminifera_contig_1614:522699-522812	P-gigantea,M-lithgowae,P-tryoni-tryoni,N-hanni,G-dilatatus,P-sloanei,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_25294:911965-912064	P-gigantea,N-hanni,G-dilatatus,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_14617:27579-27642	P-gigantea,N-dahmsi
P-tryoni-tegminifera_contig_15870:51114-51168	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-sloanei,P-cribrata,G-dilatatus,N-hanni,N-dahmsi
P-tryoni-tegminifera_contig_5582:166829-167138	P-gigantea
P-tryoni-tegminifera_contig_38045:331515-331584	M-lithgowae,P-sloanei,N-hanni,P-gigantea
P-tryoni-tegminifera_contig_26179:360615-360672	P-tryoni-tryoni-Eungella,G-dilatatus
P-tryoni-tegminifera_contig_15328:56417-56554	P-gigantea,P-tryoni-tryoni-Eungella,N-dahmsi
P-tryoni-tegminifera_contig_293:4251979-4252076	P-tryoni-tryoni
P-tryoni-tegminifera_contig_12884:149280-149939	P-gigantea,P-tryoni-tryoni
P-tryoni-tegminifera_contig_15162:169633-169863	P-gigantea,N-dahmsi,P-tryoni-tryoni,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_9120:1755812-1756041	P-tryoni-tryoni
P-tryoni-tegminifera_contig_34147:209459-209583	P-sloanei,P-gigantea,M-lithgowae,N-hanni,P-tryoni-tryoni-Eungella,G-dilatatus,P-tryoni-tryoni
P-tryoni-tegminifera_contig_4385:530147-530440	P-gigantea
P-tryoni-tegminifera_contig_3465:1857393-1857634	P-gigantea,M-lithgowae
P-tryoni-tegminifera_contig_3003:2371762-2371831	G-dilatatus
P-tryoni-tegminifera_contig_43854:180931-181031	P-gigantea,N-hanni,P-tryoni-tryoni,P-cribrata,P-sloanei,N-dahmsi,P-lata,P-tryoni-tryoni-Eungella,M-lithgowae,G-dilatatus
P-tryoni-tegminifera_contig_18044:312790-313005	P-tryoni-tryoni,M-lithgowae
P-tryoni-tegminifera_contig_28639:775903-776028	M-lithgowae,P-sloanei
P-tryoni-tegminifera_contig_25294:1472036-1472081	P-tryoni-tryoni
P-tryoni-tegminifera_contig_38356:158483-158584	P-gigantea,G-dilatatus,N-dahmsi,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-lata
P-tryoni-tegminifera_contig_4462:631404-631516	P-tryoni-tryoni-Eungella,P-sloanei,P-gigantea,M-lithgowae,G-dilatatus,P-tryoni-tryoni
P-tryoni-tegminifera_contig_23970:292895-292995	P-gigantea,N-hanni,G-dilatatus,P-sloanei
P-tryoni-tegminifera_contig_12884:535068-535233	P-gigantea
P-tryoni-tegminifera_contig_5266:2115402-2115482	P-gigantea,G-dilatatus,P-tryoni-tryoni,P-sloanei,N-hanni,P-tryoni-tryoni-Eungella,N-dahmsi,P-cribrata
P-tryoni-tegminifera_contig_7710:31837-31915	P-gigantea,P-tryoni-tryoni,P-lata,N-hanni,M-lithgowae,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_892:1797215-1797332	N-hanni,P-gigantea,P-lata,P-sloanei,M-lithgowae
P-tryoni-tegminifera_contig_660:1321244-1321288	P-gigantea
P-tryoni-tegminifera_contig_13513:254455-254756	P-tryoni-tryoni,P-gigantea
P-tryoni-tegminifera_contig_29903:384055-384126	P-tryoni-tryoni,P-gigantea,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_4044:1123534-1123653	P-gigantea,P-tryoni-tryoni,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_25238:1107813-1107855	P-gigantea,P-tryoni-tryoni,M-lithgowae
P-tryoni-tegminifera_contig_4198:15628-15677	P-gigantea,P-tryoni-tryoni,N-dahmsi,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_21958:795355-795424	P-gigantea,M-lithgowae,P-tryoni-tryoni,P-sloanei,N-hanni
P-tryoni-tegminifera_contig_8725:1542617-1542660	P-gigantea,P-tryoni-tryoni,N-dahmsi
P-tryoni-tegminifera_contig_8631:2212825-2213138	P-gigantea,N-dahmsi
P-tryoni-tegminifera_contig_19754:183228-183395	M-lithgowae,P-tryoni-tryoni,P-gigantea,G-dilatatus,P-sloanei
P-tryoni-tegminifera_contig_33488:233081-233219	P-gigantea,P-tryoni-tryoni-Eungella,N-dahmsi,M-lithgowae,P-tryoni-tryoni
P-tryoni-tegminifera_contig_9157:1128164-1128230	P-gigantea,P-tryoni-tryoni,M-lithgowae,P-sloanei
P-tryoni-tegminifera_contig_4857:56119-56155	P-gigantea,P-sloanei,P-tryoni-tryoni,N-dahmsi
P-tryoni-tegminifera_contig_11497:1371218-1371296	P-sloanei,P-tryoni-tryoni-Eungella,M-lithgowae,P-gigantea
P-tryoni-tegminifera_contig_9294:113787-113954	P-tryoni-tryoni,P-sloanei,M-lithgowae
P-tryoni-tegminifera_contig_24541:753876-754235	P-gigantea,N-dahmsi
P-tryoni-tegminifera_contig_37030:620132-620367	P-gigantea,M-lithgowae,P-tryoni-tryoni,N-dahmsi
P-tryoni-tegminifera_contig_3375:514879-515149	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,N-dahmsi,P-sloanei,M-lithgowae
P-tryoni-tegminifera_contig_4070:715231-715446	P-gigantea
P-tryoni-tegminifera_contig_9756:371267-371396	M-lithgowae,P-tryoni-tryoni,P-gigantea
P-tryoni-tegminifera_contig_10572:201048-201234	G-dilatatus,P-tryoni-tryoni
P-tryoni-tegminifera_contig_29587:49210-49303	P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_43343:107556-107862	P-tryoni-tryoni-Eungella,P-gigantea
P-tryoni-tegminifera_contig_4334:1193761-1193823	P-tryoni-tryoni,G-dilatatus
P-tryoni-tegminifera_contig_5543:26363-26453	P-tryoni-tryoni-Eungella,P-gigantea
P-tryoni-tegminifera_contig_4632:741328-741438	P-gigantea
P-tryoni-tegminifera_contig_14317:412633-412842	P-gigantea
P-tryoni-tegminifera_contig_19137:573254-573307	P-tryoni-tryoni-Eungella,G-dilatatus,M-lithgowae
P-tryoni-tegminifera_contig_2576:597516-597737	P-gigantea,P-tryoni-tryoni,M-lithgowae,N-dahmsi
P-tryoni-tegminifera_contig_5655:5611097-5611156	P-tryoni-tryoni,N-hanni,P-sloanei,N-dahmsi,P-cribrata,M-lithgowae,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_3731:543623-543703	P-gigantea,P-tryoni-tryoni,P-cribrata,G-dilatatus,P-lata
P-tryoni-tegminifera_contig_2336:410119-410219	P-gigantea,N-dahmsi,P-tryoni-tryoni,G-dilatatus
P-tryoni-tegminifera_contig_13823:477479-477658	P-gigantea
P-tryoni-tegminifera_contig_20921:930556-930611	P-tryoni-tryoni-Eungella,M-lithgowae,G-dilatatus
P-tryoni-tegminifera_contig_3587:3766580-3766859	P-gigantea
P-tryoni-tegminifera_contig_28102:236170-236537	M-lithgowae,P-tryoni-tryoni
P-tryoni-tegminifera_contig_18910:342909-343088	M-lithgowae,P-tryoni-tryoni,P-gigantea
P-tryoni-tegminifera_contig_36175:659703-659791	P-tryoni-tryoni-Eungella,P-gigantea,M-lithgowae,G-dilatatus
P-tryoni-tegminifera_contig_42017:541543-541905	P-gigantea
P-tryoni-tegminifera_contig_25618:932283-932324	P-gigantea
P-tryoni-tegminifera_contig_5253:562888-563164	P-gigantea,P-tryoni-tryoni,P-sloanei,M-lithgowae,N-hanni
P-tryoni-tegminifera_contig_23284:1221938-1221983	P-gigantea,P-sloanei,N-hanni,N-dahmsi,M-lithgowae,G-dilatatus
P-tryoni-tegminifera_contig_9792:364129-364212	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-sloanei,G-dilatatus,P-gigantea,N-hanni,M-lithgowae,N-dahmsi
P-tryoni-tegminifera_contig_4857:25048-25239	P-gigantea,P-tryoni-tryoni,M-lithgowae
P-tryoni-tegminifera_contig_28160:314561-315124	P-gigantea
P-tryoni-tegminifera_contig_40987:85962-86032	P-tryoni-tryoni-Eungella,N-dahmsi
P-tryoni-tegminifera_contig_19749:72694-73029	P-gigantea
P-tryoni-tegminifera_contig_570:579148-579234	G-dilatatus,P-sloanei,P-gigantea,M-lithgowae
P-tryoni-tegminifera_contig_3978:675309-675373	P-gigantea,P-sloanei,N-hanni
P-tryoni-tegminifera_contig_14869:560628-560750	P-gigantea,P-tryoni-tryoni
P-tryoni-tegminifera_contig_9637:722620-722691	P-gigantea
P-tryoni-tegminifera_contig_28767:260109-260205	P-tryoni-tryoni,P-sloanei,M-lithgowae,G-dilatatus
P-tryoni-tegminifera_contig_24921:68182-68284	M-lithgowae,P-tryoni-tryoni
P-tryoni-tegminifera_contig_8395:1387920-1388174	P-tryoni-tryoni-Eungella,G-dilatatus,P-sloanei,P-cribrata
P-tryoni-tegminifera_contig_6400:411483-411531	P-sloanei,P-tryoni-tryoni,P-cribrata,N-dahmsi,M-lithgowae,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_14897:2785218-2785280	P-sloanei,P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,M-lithgowae,G-dilatatus
P-tryoni-tegminifera_contig_1387:2250876-2250936	P-gigantea,P-tryoni-tryoni-Eungella,G-dilatatus,P-tryoni-tryoni,P-lata,P-cribrata
P-tryoni-tegminifera_contig_20707:167934-168036	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-gigantea,G-dilatatus
P-tryoni-tegminifera_contig_7918:293166-293262	P-tryoni-tryoni,P-sloanei,N-dahmsi,P-tryoni-tryoni-Eungella,G-dilatatus,P-lata,P-cribrata,N-hanni
P-tryoni-tegminifera_contig_43843:158735-158925	P-sloanei,P-tryoni-tryoni,P-tryoni-tryoni-Eungella,M-lithgowae,N-dahmsi,P-cribrata
P-tryoni-tegminifera_contig_2366:548267-548735	P-tryoni-tryoni,M-lithgowae,G-dilatatus
P-tryoni-tegminifera_contig_7118:714264-714359	N-dahmsi
P-tryoni-tegminifera_contig_10419:260879-260922	P-tryoni-tryoni,N-dahmsi
P-tryoni-tegminifera_contig_41596:1451193-1451247	M-lithgowae,P-sloanei,N-hanni,N-dahmsi,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_1957:419081-419330	P-gigantea,P-tryoni-tryoni-Eungella,N-dahmsi
P-tryoni-tegminifera_contig_17052:679928-680006	P-gigantea,P-tryoni-tryoni-Eungella,P-sloanei,G-dilatatus,N-dahmsi
P-tryoni-tegminifera_contig_9406:1281142-1281279	P-gigantea,P-tryoni-tryoni,P-tryoni-tryoni-Eungella,M-lithgowae,G-dilatatus,P-sloanei,N-hanni
P-tryoni-tegminifera_contig_3587:4088851-4088896	P-gigantea
P-tryoni-tegminifera_contig_29903:292458-292592	P-gigantea,P-tryoni-tryoni-Eungella,P-sloanei,N-dahmsi
P-tryoni-tegminifera_contig_570:1439213-1439359	P-gigantea,P-tryoni-tryoni-Eungella,P-sloanei,M-lithgowae,N-hanni,P-tryoni-tryoni
P-tryoni-tegminifera_contig_12904:2532389-2532627	P-gigantea
P-tryoni-tegminifera_contig_952:5429-5476	M-lithgowae,P-tryoni-tryoni,N-hanni
P-tryoni-tegminifera_contig_36655:806805-806888	P-tryoni-tryoni-Eungella,P-gigantea,M-lithgowae,P-tryoni-tryoni,G-dilatatus
P-tryoni-tegminifera_contig_3572:24390-24678	M-lithgowae,P-tryoni-tryoni-Eungella,P-gigantea
P-tryoni-tegminifera_contig_16832:175183-175482	P-tryoni-tryoni-Eungella,N-dahmsi
P-tryoni-tegminifera_contig_8631:1319949-1320050	P-sloanei,P-tryoni-tryoni
P-tryoni-tegminifera_contig_25818:16994-17040	P-gigantea,P-sloanei,N-dahmsi,G-dilatatus,P-tryoni-tryoni,M-lithgowae
P-tryoni-tegminifera_contig_16603:608277-608314	P-gigantea
P-tryoni-tegminifera_contig_17735:206872-206998	P-gigantea
P-tryoni-tegminifera_contig_20106:121623-121688	P-gigantea,P-tryoni-tryoni,M-lithgowae,P-tryoni-tryoni-Eungella,N-dahmsi,G-dilatatus
P-tryoni-tegminifera_contig_2846:20706-20863	P-tryoni-tryoni,G-dilatatus,P-gigantea,P-sloanei,P-lata
P-tryoni-tegminifera_contig_8714:387687-387734	P-gigantea,P-tryoni-tryoni-Eungella,P-sloanei,N-hanni
P-tryoni-tegminifera_contig_13604:118660-118881	P-gigantea,P-tryoni-tryoni,N-dahmsi,P-tryoni-tryoni-Eungella,M-lithgowae
P-tryoni-tegminifera_contig_15626:194545-194669	P-gigantea
P-tryoni-tegminifera_contig_12503:704364-704543	P-gigantea
P-tryoni-tegminifera_contig_2715:198926-198979	M-lithgowae,P-gigantea,P-tryoni-tryoni
P-tryoni-tegminifera_contig_4825:473497-473663	P-gigantea
P-tryoni-tegminifera_contig_656:48318-48363	G-dilatatus,M-lithgowae
P-tryoni-tegminifera_contig_5631:1822508-1822646	P-gigantea,P-tryoni-tryoni,N-dahmsi,P-sloanei,G-dilatatus
P-tryoni-tegminifera_contig_23529:70506-70644	N-hanni,G-dilatatus,N-dahmsi,P-sloanei
P-tryoni-tegminifera_contig_7210:1551766-1551812	N-hanni,N-dahmsi,P-gigantea,P-sloanei,P-tryoni-tryoni,M-lithgowae
P-tryoni-tegminifera_contig_17592:381324-381376	P-gigantea,N-hanni,P-sloanei,P-tryoni-tryoni-Eungella,N-dahmsi
P-tryoni-tegminifera_contig_23005:2068647-2068750	P-gigantea
P-tryoni-tegminifera_contig_31917:385359-385407	M-lithgowae,P-gigantea,P-sloanei
P-tryoni-tegminifera_contig_42925:209891-210032	N-hanni,P-tryoni-tryoni-Eungella,P-sloanei,N-dahmsi
P-tryoni-tegminifera_contig_21639:682630-682915	P-gigantea
P-tryoni-tegminifera_contig_23100:80330-80683	M-lithgowae
P-tryoni-tegminifera_contig_43539:59409-59893	P-sloanei,N-dahmsi,N-hanni,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_8612:955115-955250	P-gigantea,M-lithgowae,N-hanni,P-tryoni-tryoni-Eungella,N-dahmsi,P-sloanei,P-tryoni-tryoni
P-tryoni-tegminifera_contig_11205:333944-334020	M-lithgowae,N-dahmsi,P-tryoni-tryoni
P-tryoni-tegminifera_contig_37240:575767-575835	P-gigantea,N-hanni
P-tryoni-tegminifera_contig_12905:2444722-2444767	P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_1622:1281146-1281220	P-gigantea,P-cribrata,P-tryoni-tryoni,P-sloanei,N-hanni,P-tryoni-tryoni-Eungella,P-lata,N-dahmsi,M-lithgowae,G-dilatatus
P-tryoni-tegminifera_contig_3003:3443538-3443638	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-gigantea,M-lithgowae,P-sloanei
P-tryoni-tegminifera_contig_21987:702106-702197	P-lata,P-cribrata
P-tryoni-tegminifera_contig_21223:779611-779642	P-gigantea,N-hanni
P-tryoni-tegminifera_contig_41607:54516-54573	G-dilatatus,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_2481:259053-259157	P-gigantea,M-lithgowae,P-tryoni-tryoni
P-tryoni-tegminifera_contig_8612:438503-438769	P-gigantea
P-tryoni-tegminifera_contig_606:72883-72942	P-tryoni-tryoni-Eungella,N-dahmsi,P-gigantea
P-tryoni-tegminifera_contig_29585:45325-45430	P-gigantea
P-tryoni-tegminifera_contig_27436:251374-251446	P-tryoni-tryoni
P-tryoni-tegminifera_contig_4385:140670-140768	P-tryoni-tryoni,M-lithgowae
P-tryoni-tegminifera_contig_19290:370971-371030	P-gigantea
P-tryoni-tegminifera_contig_14536:303385-303525	N-dahmsi,P-gigantea,N-hanni,M-lithgowae
P-tryoni-tegminifera_contig_1940:182277-182348	P-gigantea,G-dilatatus,M-lithgowae,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-sloanei
P-tryoni-tegminifera_contig_2751:2169304-2169341	P-tryoni-tryoni,N-dahmsi,M-lithgowae,P-sloanei
P-tryoni-tegminifera_contig_30173:396593-396707	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-gigantea,M-lithgowae
P-tryoni-tegminifera_contig_2366:162872-162939	P-tryoni-tryoni,M-lithgowae,G-dilatatus,P-gigantea,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_458:3303673-3303857	P-gigantea,G-dilatatus
P-tryoni-tegminifera_contig_31816:1209989-1210076	P-gigantea
P-tryoni-tegminifera_contig_50:2613292-2613467	P-tryoni-tryoni,G-dilatatus,M-lithgowae,N-dahmsi
P-tryoni-tegminifera_contig_44540:80045-80213	P-gigantea
P-tryoni-tegminifera_contig_15180:48928-49160	P-tryoni-tryoni
P-tryoni-tegminifera_contig_18229:95188-95308	P-gigantea,P-tryoni-tryoni,N-dahmsi,P-lata,P-cribrata
P-tryoni-tegminifera_contig_16469:6438-6499	P-gigantea
P-tryoni-tegminifera_contig_2509:707792-707849	G-dilatatus,P-tryoni-tryoni-Eungella,N-hanni
P-tryoni-tegminifera_contig_5022:141873-142019	P-gigantea,M-lithgowae,G-dilatatus,N-hanni,P-tryoni-tryoni-Eungella,N-dahmsi
P-tryoni-tegminifera_contig_38709:293558-293670	G-dilatatus,N-dahmsi,M-lithgowae,P-tryoni-tryoni-Eungella,P-sloanei
P-tryoni-tegminifera_contig_235:2435370-2435433	P-sloanei,P-tryoni-tryoni,P-lata,N-dahmsi,P-cribrata,N-hanni,G-dilatatus
P-tryoni-tegminifera_contig_570:1455059-1455189	P-gigantea,P-sloanei
P-tryoni-tegminifera_contig_2425:93858-93970	P-tryoni-tryoni,N-hanni,P-tryoni-tryoni-Eungella,P-sloanei,N-dahmsi,G-dilatatus
P-tryoni-tegminifera_contig_22910:773120-773298	P-gigantea,P-tryoni-tryoni-Eungella,N-hanni,G-dilatatus
P-tryoni-tegminifera_contig_3811:461448-461638	P-gigantea,P-tryoni-tryoni-Eungella,P-sloanei,N-hanni,P-tryoni-tryoni
P-tryoni-tegminifera_contig_36655:806295-806525	P-tryoni-tryoni,P-sloanei,G-dilatatus,N-dahmsi,P-tryoni-tryoni-Eungella,P-gigantea
P-tryoni-tegminifera_contig_41579:433441-433478	P-gigantea,N-hanni
P-tryoni-tegminifera_contig_14869:560430-560513	P-gigantea
P-tryoni-tegminifera_contig_28531:1959781-1959884	P-gigantea,P-tryoni-tryoni
P-tryoni-tegminifera_contig_21296:81320-81383	N-dahmsi,M-lithgowae,P-tryoni-tryoni-Eungella,G-dilatatus
P-tryoni-tegminifera_contig_2493:427439-427484	P-gigantea
P-tryoni-tegminifera_contig_3905:339102-339209	P-gigantea,M-lithgowae
P-tryoni-tegminifera_contig_3437:3862127-3862357	P-gigantea,P-tryoni-tryoni-Eungella,N-dahmsi,N-hanni,G-dilatatus
P-tryoni-tegminifera_contig_8680:337372-337484	N-hanni,N-dahmsi,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_42022:318768-318894	P-gigantea,G-dilatatus,N-dahmsi,P-sloanei
P-tryoni-tegminifera_contig_14866:254313-254481	P-gigantea,P-tryoni-tryoni,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_17595:1655400-1655454	P-gigantea,P-tryoni-tryoni,M-lithgowae,N-hanni,N-dahmsi
P-tryoni-tegminifera_contig_30560:33802-33914	P-tryoni-tryoni-Eungella,N-hanni,G-dilatatus,P-cribrata
P-tryoni-tegminifera_contig_458:1516651-1516772	P-gigantea
P-tryoni-tegminifera_contig_15136:2325071-2325128	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-gigantea,M-lithgowae,N-dahmsi
P-tryoni-tegminifera_contig_462:858642-858862	P-gigantea
P-tryoni-tegminifera_contig_8983:156063-156530	P-gigantea
P-tryoni-tegminifera_contig_656:48472-48562	P-gigantea,N-hanni,P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-sloanei
P-tryoni-tegminifera_contig_17006:262642-262857	P-gigantea,M-lithgowae,N-hanni,P-tryoni-tryoni,G-dilatatus,P-sloanei,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_489:269517-269607	P-gigantea,P-cribrata,P-tryoni-tryoni-Eungella
P-tryoni-tegminifera_contig_298:123485-123601	P-tryoni-tryoni-Eungella,P-sloanei,P-tryoni-tryoni,N-dahmsi,M-lithgowae,G-dilatatus,P-gigantea
P-tryoni-tegminifera_contig_3247:1112283-1112385	M-lithgowae,P-gigantea,P-tryoni-tryoni-Eungella,N-dahmsi
P-tryoni-tegminifera_contig_5323:1997713-1997774	P-tryoni-tryoni,G-dilatatus
