Chromosome	Start	End	Feature_Type	Details	Reads
JAJSOF020000005.1	155413145	155413227	intergenic	.	JAJSOF020000005.1:155413145-155413227
JAJSOF020000005.1	165788675	165788752	intergenic	.	JAJSOF020000005.1:165788675-165788752
JAJSOF020000005.1	167965843	167965912	intergenic	.	JAJSOF020000005.1:167965843-167965912
JAJSOF020000005.1	170729792	170729860	intergenic	.	JAJSOF020000005.1:170729792-170729860
JAJSOF020000005.1	194776617	194776780	intergenic	.	JAJSOF020000005.1:194776617-194776780
JAJSOF020000005.1	195735310	195735389	intergenic	.	JAJSOF020000005.1:195735310-195735389
JAJSOF020000007.1	5177703	5178233	intergenic	.	JAJSOF020000007.1:5177703-5178233
JAJSOF020000007.1	20373466	20373586	intergenic	.	JAJSOF020000007.1:20373466-20373586
JAJSOF020000007.1	33666795	33667014	intergenic	.	JAJSOF020000007.1:33666795-33667014
JAJSOF020000007.1	73178330	73178385	intergenic	.	JAJSOF020000007.1:73178330-73178385
JAJSOF020000007.1	74099748	74099809	intergenic	.	JAJSOF020000007.1:74099748-74099809
JAJSOF020000007.1	92715173	92715228	intergenic	.	JAJSOF020000007.1:92715173-92715228
JAJSOF020000007.1	98946907	98947070	intergenic	.	JAJSOF020000007.1:98946907-98947070
JAJSOF020000007.1	99013721	99013885	intergenic	.	JAJSOF020000007.1:99013721-99013885
JAJSOF020000007.1	174992736	174992814	intergenic	.	JAJSOF020000007.1:174992736-174992814
JAJSOF020000007.1	180581458	180581641	intergenic	.	JAJSOF020000007.1:180581458-180581641
JAJSOF020000009.1	28393328	28393739	intergenic	.	JAJSOF020000009.1:28393328-28393739
JAJSOF020000009.1	44523622	44523696	intergenic	.	JAJSOF020000009.1:44523622-44523696
JAJSOF020000009.1	66964903	66965020	gene,mRNA	.	JAJSOF020000009.1:66964903-66965020,JAJSOF020000009.1:66964903-66965020
JAJSOF020000009.1	68108210	68108282	intergenic	.	JAJSOF020000009.1:68108210-68108282
JAJSOF020000009.1	69939110	69939187	intergenic	.	JAJSOF020000009.1:69939110-69939187
JAJSOF020000009.1	70586250	70586334	intergenic	.	JAJSOF020000009.1:70586250-70586334
JAJSOF020000009.1	91892523	91892629	intergenic	.	JAJSOF020000009.1:91892523-91892629
JAJSOF020000009.1	128721846	128721974	intergenic	.	JAJSOF020000009.1:128721846-128721974
JAJSOF020000009.1	135841443	135841544	intergenic	.	JAJSOF020000009.1:135841443-135841544
JAJSOF020000009.1	141559747	141559801	intergenic	.	JAJSOF020000009.1:141559747-141559801
JAJSOF020000009.1	152258432	152258501	intergenic	.	JAJSOF020000009.1:152258432-152258501
JAJSOF020000009.1	152258784	152258992	intergenic	.	JAJSOF020000009.1:152258784-152258992
JAJSOF020000009.1	154532616	154532675	intergenic	.	JAJSOF020000009.1:154532616-154532675
JAJSOF020000009.1	163378215	163378359	intergenic	.	JAJSOF020000009.1:163378215-163378359
JAJSOF020000011.1	26687590	26687655	gene,mRNA	.	JAJSOF020000011.1:26687590-26687655,JAJSOF020000011.1:26687590-26687655
JAJSOF020000011.1	33863821	33863885	intergenic	.	JAJSOF020000011.1:33863821-33863885
JAJSOF020000011.1	37675279	37675516	intergenic	.	JAJSOF020000011.1:37675279-37675516
JAJSOF020000011.1	44204634	44205538	gene,mRNA	.	JAJSOF020000011.1:44204634-44205538,JAJSOF020000011.1:44204634-44205538
JAJSOF020000011.1	44205745	44205991	gene,mRNA	.	JAJSOF020000011.1:44205745-44205991,JAJSOF020000011.1:44205745-44205991
JAJSOF020000011.1	44207689	44207749	gene,mRNA	.	JAJSOF020000011.1:44207689-44207749,JAJSOF020000011.1:44207689-44207749
JAJSOF020000011.1	62738375	62738514	intergenic	.	JAJSOF020000011.1:62738375-62738514
JAJSOF020000011.1	64374459	64374524	intergenic	.	JAJSOF020000011.1:64374459-64374524
JAJSOF020000011.1	65121820	65121882	intergenic	.	JAJSOF020000011.1:65121820-65121882
JAJSOF020000011.1	65687919	65687970	intergenic	.	JAJSOF020000011.1:65687919-65687970
JAJSOF020000011.1	94423609	94423670	intergenic	.	JAJSOF020000011.1:94423609-94423670
JAJSOF020000011.1	104305546	104305611	intergenic	.	JAJSOF020000011.1:104305546-104305611
JAJSOF020000011.1	117533299	117533428	intergenic	.	JAJSOF020000011.1:117533299-117533428
JAJSOF020000011.1	134601331	134601638	intergenic	.	JAJSOF020000011.1:134601331-134601638
JAJSOF020000011.1	153066606	153066781	intergenic	.	JAJSOF020000011.1:153066606-153066781
JAJSOF020000011.1	154386700	154386821	intergenic	.	JAJSOF020000011.1:154386700-154386821
JAJSOF020000011.1	173963266	173963511	intergenic	.	JAJSOF020000011.1:173963266-173963511
JAJSOF020000013.1	6018468	6018668	intergenic	.	JAJSOF020000013.1:6018468-6018668
JAJSOF020000013.1	14293173	14293428	intergenic	.	JAJSOF020000013.1:14293173-14293428
JAJSOF020000013.1	16369658	16369710	intergenic	.	JAJSOF020000013.1:16369658-16369710
JAJSOF020000013.1	27693875	27693946	intergenic	.	JAJSOF020000013.1:27693875-27693946
JAJSOF020000013.1	42086583	42086651	intergenic	.	JAJSOF020000013.1:42086583-42086651
JAJSOF020000013.1	43207043	43207189	intergenic	.	JAJSOF020000013.1:43207043-43207189
JAJSOF020000013.1	48051788	48051847	intergenic	.	JAJSOF020000013.1:48051788-48051847
JAJSOF020000013.1	50169202	50169294	intergenic	.	JAJSOF020000013.1:50169202-50169294
JAJSOF020000013.1	50183003	50183090	intergenic	.	JAJSOF020000013.1:50183003-50183090
JAJSOF020000013.1	50277645	50277700	intergenic	.	JAJSOF020000013.1:50277645-50277700
JAJSOF020000013.1	60650486	60650577	intergenic	.	JAJSOF020000013.1:60650486-60650577
JAJSOF020000013.1	66414889	66415083	gene,mRNA	.	JAJSOF020000013.1:66414889-66415083,JAJSOF020000013.1:66414889-66415083
JAJSOF020000013.1	93262370	93262513	intergenic	.	JAJSOF020000013.1:93262370-93262513
JAJSOF020000013.1	106142875	106143025	intergenic	.	JAJSOF020000013.1:106142875-106143025
JAJSOF020000013.1	118093876	118094024	gene,mRNA	.	JAJSOF020000013.1:118093876-118094024,JAJSOF020000013.1:118093876-118094024
JAJSOF020000013.1	121786917	121786969	intergenic	.	JAJSOF020000013.1:121786917-121786969
JAJSOF020000013.1	124169321	124169415	intergenic	.	JAJSOF020000013.1:124169321-124169415
JAJSOF020000013.1	133044439	133044549	intergenic	.	JAJSOF020000013.1:133044439-133044549
JAJSOF020000013.1	133692641	133692703	intergenic	.	JAJSOF020000013.1:133692641-133692703
JAJSOF020000015.1	15443065	15443135	gene,mRNA	.	JAJSOF020000015.1:15443065-15443135,JAJSOF020000015.1:15443065-15443135
JAJSOF020000015.1	36084477	36084571	intergenic	.	JAJSOF020000015.1:36084477-36084571
JAJSOF020000015.1	43137438	43137494	gene,mRNA	.	JAJSOF020000015.1:43137438-43137494,JAJSOF020000015.1:43137438-43137494
JAJSOF020000015.1	59296913	59296976	gene,mRNA	.	JAJSOF020000015.1:59296913-59296976,JAJSOF020000015.1:59296913-59296976
JAJSOF020000015.1	69407955	69408093	intergenic	.	JAJSOF020000015.1:69407955-69408093
JAJSOF020000015.1	112798805	112798916	intergenic	.	JAJSOF020000015.1:112798805-112798916
JAJSOF020000015.1	133494697	133494754	intergenic	.	JAJSOF020000015.1:133494697-133494754
JAJSOF020000015.1	143196045	143196145	gene,mRNA	.	JAJSOF020000015.1:143196045-143196145,JAJSOF020000015.1:143196045-143196145
JAJSOF020000015.1	146003896	146003959	intergenic	.	JAJSOF020000015.1:146003896-146003959
JAJSOF020000015.1	155948705	155948779	intergenic	.	JAJSOF020000015.1:155948705-155948779
JAJSOF020000017.1	790673	790727	intergenic	.	JAJSOF020000017.1:790673-790727
JAJSOF020000017.1	5526011	5526061	intergenic	.	JAJSOF020000017.1:5526011-5526061
JAJSOF020000017.1	41524796	41525045	gene,mRNA	.	JAJSOF020000017.1:41524796-41525045,JAJSOF020000017.1:41524796-41525045
JAJSOF020000017.1	41897698	41897884	gene,mRNA	.	JAJSOF020000017.1:41897698-41897884,JAJSOF020000017.1:41897698-41897884
JAJSOF020000017.1	41939636	41939693	gene,mRNA	.	JAJSOF020000017.1:41939636-41939693,JAJSOF020000017.1:41939636-41939693
JAJSOF020000017.1	48928929	48929037	intergenic	.	JAJSOF020000017.1:48928929-48929037
JAJSOF020000017.1	56795477	56795562	intergenic	.	JAJSOF020000017.1:56795477-56795562
JAJSOF020000017.1	98233060	98233141	intergenic	.	JAJSOF020000017.1:98233060-98233141
JAJSOF020000017.1	104032652	104032707	intergenic	.	JAJSOF020000017.1:104032652-104032707
JAJSOF020000017.1	104796229	104796282	gene,mRNA	.	JAJSOF020000017.1:104796229-104796282,JAJSOF020000017.1:104796229-104796282
JAJSOF020000017.1	123625199	123625252	intergenic	.	JAJSOF020000017.1:123625199-123625252
JAJSOF020000017.1	129224681	129224740	intergenic	.	JAJSOF020000017.1:129224681-129224740
JAJSOF020000017.1	137492206	137492561	intergenic	.	JAJSOF020000017.1:137492206-137492561
JAJSOF020000019.1	10253587	10253905	intergenic	.	JAJSOF020000019.1:10253587-10253905
JAJSOF020000019.1	17330242	17330394	intergenic	.	JAJSOF020000019.1:17330242-17330394
JAJSOF020000019.1	18657998	18658118	intergenic	.	JAJSOF020000019.1:18657998-18658118
JAJSOF020000019.1	23407922	23408026	gene,mRNA,gene,mRNA	.	JAJSOF020000019.1:23407922-23408026,JAJSOF020000019.1:23407922-23408026,JAJSOF020000019.1:23407922-23408026,JAJSOF020000019.1:23407922-23408026
JAJSOF020000019.1	44416360	44416494	intergenic	.	JAJSOF020000019.1:44416360-44416494
JAJSOF020000019.1	45729292	45729369	intergenic	.	JAJSOF020000019.1:45729292-45729369
JAJSOF020000019.1	66355582	66355664	gene,mRNA	.	JAJSOF020000019.1:66355582-66355664,JAJSOF020000019.1:66355582-66355664
JAJSOF020000019.1	85930231	85930285	intergenic	.	JAJSOF020000019.1:85930231-85930285
JAJSOF020000019.1	91677973	91678113	intergenic	.	JAJSOF020000019.1:91677973-91678113
JAJSOF020000019.1	112593670	112593825	gene,mRNA,gene,mRNA	.	JAJSOF020000019.1:112593670-112593825,JAJSOF020000019.1:112593670-112593825,JAJSOF020000019.1:112593670-112593825,JAJSOF020000019.1:112593670-112593825
JAJSOF020000019.1	120547044	120547101	intergenic	.	JAJSOF020000019.1:120547044-120547101
JAJSOF020000019.1	130163673	130163741	intergenic	.	JAJSOF020000019.1:130163673-130163741
JAJSOF020000019.1	132229313	132229481	intergenic	.	JAJSOF020000019.1:132229313-132229481
JAJSOF020000019.1	136908445	136908667	intergenic	.	JAJSOF020000019.1:136908445-136908667
JAJSOF020000021.1	11297326	11297394	intergenic	.	JAJSOF020000021.1:11297326-11297394
JAJSOF020000021.1	11744069	11744239	intergenic	.	JAJSOF020000021.1:11744069-11744239
JAJSOF020000021.1	50150176	50150367	intergenic	.	JAJSOF020000021.1:50150176-50150367
JAJSOF020000021.1	56931474	56931635	intergenic	.	JAJSOF020000021.1:56931474-56931635
JAJSOF020000021.1	58062413	58062566	gene,mRNA	.	JAJSOF020000021.1:58062413-58062566,JAJSOF020000021.1:58062413-58062566
JAJSOF020000021.1	59250581	59250886	intergenic	.	JAJSOF020000021.1:59250581-59250886
JAJSOF020000021.1	72264380	72264430	intergenic	.	JAJSOF020000021.1:72264380-72264430
JAJSOF020000021.1	86220250	86220303	intergenic	.	JAJSOF020000021.1:86220250-86220303
JAJSOF020000021.1	87257388	87257444	gene,mRNA	.	JAJSOF020000021.1:87257388-87257444,JAJSOF020000021.1:87257388-87257444
JAJSOF020000021.1	107340563	107340622	intergenic	.	JAJSOF020000021.1:107340563-107340622
JAJSOF020000021.1	107674433	107674515	intergenic	.	JAJSOF020000021.1:107674433-107674515
JAJSOF020000023.1	4321875	4321932	intergenic	.	JAJSOF020000023.1:4321875-4321932
JAJSOF020000023.1	8684430	8684538	intergenic	.	JAJSOF020000023.1:8684430-8684538
JAJSOF020000023.1	31044792	31044846	gene,mRNA	.	JAJSOF020000023.1:31044792-31044846,JAJSOF020000023.1:31044792-31044846
JAJSOF020000023.1	47615687	47615747	intergenic	.	JAJSOF020000023.1:47615687-47615747
JAJSOF020000023.1	55348512	55348648	intergenic	.	JAJSOF020000023.1:55348512-55348648
JAJSOF020000023.1	57149277	57149427	exon,CDS,gene,mRNA	.	JAJSOF020000023.1:57149277-57149427,JAJSOF020000023.1:57149277-57149427,JAJSOF020000023.1:57149277-57149427,JAJSOF020000023.1:57149277-57149427
JAJSOF020000023.1	65015034	65015124	intergenic	.	JAJSOF020000023.1:65015034-65015124
JAJSOF020000023.1	67305645	67305722	intergenic	.	JAJSOF020000023.1:67305645-67305722
JAJSOF020000023.1	67898603	67898796	intergenic	.	JAJSOF020000023.1:67898603-67898796
JAJSOF020000023.1	72462516	72462587	gene,mRNA	.	JAJSOF020000023.1:72462516-72462587,JAJSOF020000023.1:72462516-72462587
JAJSOF020000023.1	73252471	73252656	gene,mRNA	.	JAJSOF020000023.1:73252471-73252656,JAJSOF020000023.1:73252471-73252656
JAJSOF020000023.1	76343968	76344034	intergenic	.	JAJSOF020000023.1:76343968-76344034
JAJSOF020000023.1	106662098	106662250	intergenic	.	JAJSOF020000023.1:106662098-106662250
JAJSOF020000023.1	111166639	111166734	intergenic	.	JAJSOF020000023.1:111166639-111166734
JAJSOF020000023.1	117403354	117403416	intergenic	.	JAJSOF020000023.1:117403354-117403416
JAJSOF020000025.1	4074600	4074714	intergenic	.	JAJSOF020000025.1:4074600-4074714
JAJSOF020000025.1	5440832	5440911	intergenic	.	JAJSOF020000025.1:5440832-5440911
JAJSOF020000025.1	14121558	14121612	intergenic	.	JAJSOF020000025.1:14121558-14121612
JAJSOF020000025.1	16190348	16190403	intergenic	.	JAJSOF020000025.1:16190348-16190403
JAJSOF020000025.1	17177393	17177850	intergenic	.	JAJSOF020000025.1:17177393-17177850
JAJSOF020000025.1	34170565	34170683	gene,mRNA	.	JAJSOF020000025.1:34170565-34170683,JAJSOF020000025.1:34170565-34170683
JAJSOF020000025.1	38684801	38685062	intergenic	.	JAJSOF020000025.1:38684801-38685062
JAJSOF020000025.1	38686219	38686335	intergenic	.	JAJSOF020000025.1:38686219-38686335
JAJSOF020000025.1	42411618	42411689	intergenic	.	JAJSOF020000025.1:42411618-42411689
JAJSOF020000025.1	49364205	49364356	gene,mRNA	.	JAJSOF020000025.1:49364205-49364356,JAJSOF020000025.1:49364205-49364356
JAJSOF020000025.1	50252407	50252468	intergenic	.	JAJSOF020000025.1:50252407-50252468
JAJSOF020000025.1	55152739	55152802	intergenic	.	JAJSOF020000025.1:55152739-55152802
JAJSOF020000025.1	66993108	66993169	intergenic	.	JAJSOF020000025.1:66993108-66993169
JAJSOF020000025.1	97432773	97432848	intergenic	.	JAJSOF020000025.1:97432773-97432848
JAJSOF020000025.1	104720755	104720826	gene,mRNA	.	JAJSOF020000025.1:104720755-104720826,JAJSOF020000025.1:104720755-104720826
JAJSOF020000025.1	108524725	108525070	intergenic	.	JAJSOF020000025.1:108524725-108525070
JAJSOF020000025.1	116186699	116187129	intergenic	.	JAJSOF020000025.1:116186699-116187129
JAJSOF020000027.1	18305632	18305697	intergenic	.	JAJSOF020000027.1:18305632-18305697
JAJSOF020000027.1	25961113	25961258	intergenic	.	JAJSOF020000027.1:25961113-25961258
JAJSOF020000027.1	55821930	55822075	intergenic	.	JAJSOF020000027.1:55821930-55822075
JAJSOF020000027.1	68974512	68974606	intergenic	.	JAJSOF020000027.1:68974512-68974606
JAJSOF020000027.1	78338442	78338513	intergenic	.	JAJSOF020000027.1:78338442-78338513
JAJSOF020000027.1	90081842	90081924	gene,mRNA	.	JAJSOF020000027.1:90081842-90081924,JAJSOF020000027.1:90081842-90081924
JAJSOF020000027.1	93571236	93571862	intergenic	.	JAJSOF020000027.1:93571236-93571862
JAJSOF020000027.1	104726464	104726625	gene,mRNA	.	JAJSOF020000027.1:104726464-104726625,JAJSOF020000027.1:104726464-104726625
JAJSOF020000027.1	105346349	105346400	gene,mRNA	.	JAJSOF020000027.1:105346349-105346400,JAJSOF020000027.1:105346349-105346400
JAJSOF020000027.1	109196779	109196908	intergenic	.	JAJSOF020000027.1:109196779-109196908
JAJSOF020000027.1	110235556	110235794	intergenic	.	JAJSOF020000027.1:110235556-110235794
JAJSOF020000027.1	111894030	111894188	intergenic	.	JAJSOF020000027.1:111894030-111894188
JAJSOF020000027.1	112337773	112338129	intergenic	.	JAJSOF020000027.1:112337773-112338129
JAJSOF020000029.1	20436106	20436162	gene,mRNA,gene,mRNA	.	JAJSOF020000029.1:20436106-20436162,JAJSOF020000029.1:20436106-20436162,JAJSOF020000029.1:20436106-20436162,JAJSOF020000029.1:20436106-20436162
JAJSOF020000029.1	46226038	46226104	intergenic	.	JAJSOF020000029.1:46226038-46226104
JAJSOF020000029.1	47238493	47238606	intergenic	.	JAJSOF020000029.1:47238493-47238606
JAJSOF020000029.1	53507038	53507126	intergenic	.	JAJSOF020000029.1:53507038-53507126
JAJSOF020000029.1	56394848	56394938	intergenic	.	JAJSOF020000029.1:56394848-56394938
JAJSOF020000029.1	67763535	67763640	gene,mRNA	.	JAJSOF020000029.1:67763535-67763640,JAJSOF020000029.1:67763535-67763640
JAJSOF020000029.1	70114691	70114752	gene,mRNA	.	JAJSOF020000029.1:70114691-70114752,JAJSOF020000029.1:70114691-70114752
JAJSOF020000029.1	74839108	74839162	intergenic	.	JAJSOF020000029.1:74839108-74839162
JAJSOF020000029.1	76161867	76161935	intergenic	.	JAJSOF020000029.1:76161867-76161935
JAJSOF020000029.1	88221128	88221281	intergenic	.	JAJSOF020000029.1:88221128-88221281
JAJSOF020000029.1	109188477	109189445	intergenic	.	JAJSOF020000029.1:109188477-109189445
JAJSOF020000029.1	112233997	112234215	intergenic	.	JAJSOF020000029.1:112233997-112234215
JAJSOF020000031.1	20181371	20181449	intergenic	.	JAJSOF020000031.1:20181371-20181449
JAJSOF020000031.1	21779032	21779096	intergenic	.	JAJSOF020000031.1:21779032-21779096
JAJSOF020000031.1	34840758	34840812	intergenic	.	JAJSOF020000031.1:34840758-34840812
JAJSOF020000031.1	39463659	39463709	intergenic	.	JAJSOF020000031.1:39463659-39463709
JAJSOF020000031.1	43261985	43262079	gene,mRNA	.	JAJSOF020000031.1:43261985-43262079,JAJSOF020000031.1:43261985-43262079
JAJSOF020000031.1	58401380	58401445	intergenic	.	JAJSOF020000031.1:58401380-58401445
JAJSOF020000031.1	77459965	77460082	intergenic	.	JAJSOF020000031.1:77459965-77460082
JAJSOF020000031.1	83210632	83210713	intergenic	.	JAJSOF020000031.1:83210632-83210713
JAJSOF020000031.1	87049858	87049922	intergenic	.	JAJSOF020000031.1:87049858-87049922
JAJSOF020000033.1	122664	122745	intergenic	.	JAJSOF020000033.1:122664-122745
JAJSOF020000033.1	170629	170717	intergenic	.	JAJSOF020000033.1:170629-170717
JAJSOF020000033.1	15904440	15904521	intergenic	.	JAJSOF020000033.1:15904440-15904521
JAJSOF020000033.1	22031546	22031722	gene,mRNA	.	JAJSOF020000033.1:22031546-22031722,JAJSOF020000033.1:22031546-22031722
JAJSOF020000033.1	24374142	24374243	intergenic	.	JAJSOF020000033.1:24374142-24374243
JAJSOF020000033.1	24825429	24825930	gene,mRNA,gene,mRNA	.	JAJSOF020000033.1:24825429-24825930,JAJSOF020000033.1:24825429-24825930,JAJSOF020000033.1:24825429-24825930,JAJSOF020000033.1:24825429-24825930
JAJSOF020000033.1	27154216	27154280	intergenic	.	JAJSOF020000033.1:27154216-27154280
JAJSOF020000033.1	34849375	34849520	intergenic	.	JAJSOF020000033.1:34849375-34849520
JAJSOF020000033.1	35596784	35596927	intergenic	.	JAJSOF020000033.1:35596784-35596927
JAJSOF020000033.1	37796483	37796551	intergenic	.	JAJSOF020000033.1:37796483-37796551
JAJSOF020000033.1	37801478	37801581	intergenic	.	JAJSOF020000033.1:37801478-37801581
JAJSOF020000033.1	59208099	59208179	intergenic	.	JAJSOF020000033.1:59208099-59208179
JAJSOF020000033.1	90743333	90743384	gene,mRNA	.	JAJSOF020000033.1:90743333-90743384,JAJSOF020000033.1:90743333-90743384
JAJSOF020000033.1	91216109	91216182	intergenic	.	JAJSOF020000033.1:91216109-91216182
JAJSOF020000033.1	93265043	93265254	intergenic	.	JAJSOF020000033.1:93265043-93265254
