Chromosome	Start	End	Feature_Type	Details	Reads
1276	43616	43895	intergenic	.	1276:43616-43895
1276	121582	121800	intergenic	.	1276:121582-121800
1276	181104	181287	intergenic	.	1276:181104-181287
1284	4121	4188	gene,mRNA		1284:4121-4188
1285	238915	239049	gene,mRNA		1285:238915-239049
1287	68443	68618	gene,mRNA		1287:68443-68618
129	197212	197290	gene,mRNA		129:197212-197290
1301	581208	581356	intergenic	.	1301:581208-581356
1301	746983	747126	gene,mRNA		1301:746983-747126
1305	33520	34122	exon,CDS,start_codon,gene,mRNA		1305:33520-34122
1307	136849	136945	intergenic	.	1307:136849-136945
1307	139480	139653	intergenic	.	1307:139480-139653
131	172762	172930	gene,mRNA		131:172762-172930
1319	204535	204595	gene,mRNA		1319:204535-204595
132	58311	58544	intergenic	.	132:58311-58544
1320	39745	39842	intergenic	.	1320:39745-39842
1321	354361	354499	intergenic	.	1321:354361-354499
1322	9351	9422	intergenic	.	1322:9351-9422
1322	174715	174810	intergenic	.	1322:174715-174810
1326	621781	621861	intergenic	.	1326:621781-621861
1327	725064	725442	intergenic	.	1327:725064-725442
1329	633176	633349	intergenic	.	1329:633176-633349
137937	41	163	intergenic	.	137937:41-163
137937	483	714	intergenic	.	137937:483-714
139	29986	30188	intergenic	.	139:29986-30188
139	182824	183006	intergenic	.	139:182824-183006
141	58853	59135	intergenic	.	141:58853-59135
142	289254	289438	intergenic	.	142:289254-289438
155	80962	81031	intergenic	.	155:80962-81031
159257	126	597	intergenic	.	159257:126-597
162	124303	124424	intergenic	.	162:124303-124424
169	54382	54503	intergenic	.	169:54382-54503
173	302262	302407	gene,mRNA		173:302262-302407
177	472426	472572	gene,mRNA		177:472426-472572
179	301632	301732	intergenic	.	179:301632-301732
185	48413	48469	intergenic	.	185:48413-48469
186	127663	127798	gene,mRNA		186:127663-127798
197	260973	261095	intergenic	.	197:260973-261095
201	18446	18514	intergenic	.	201:18446-18514
208	80865	80924	gene,mRNA		208:80865-80924
23	376305	376417	gene,mRNA		23:376305-376417
235	56260	56494	intergenic	.	235:56260-56494
237	167638	167708	gene,mRNA		237:167638-167708
24	187359	187437	gene,mRNA		24:187359-187437
246	122451	122590	intergenic	.	246:122451-122590
25	1089656	1089946	intergenic	.	25:1089656-1089946
25	1186242	1186578	gene,mRNA,stop_codon,exon,CDS		25:1186242-1186578
255	314673	314938	intergenic	.	255:314673-314938
257	168497	168555	gene,mRNA		257:168497-168555
275	67403	67561	gene,mRNA		275:67403-67561
289	22325	22402	intergenic	.	289:22325-22402
289	49728	49938	intergenic	.	289:49728-49938
289	95357	95458	gene,mRNA		289:95357-95458
293277	780	944	intergenic	.	293277:780-944
302	12986	13065	intergenic	.	302:12986-13065
307	141317	141401	intergenic	.	307:141317-141401
312	21605	21710	intergenic	.	312:21605-21710
32606	67	271	intergenic	.	32606:67-271
329	81838	82135	intergenic	.	329:81838-82135
33	728690	728901	exon,CDS,stop_codon,gene,mRNA		33:728690-728901
330	3444	3757	intergenic	.	330:3444-3757
335327	18	128	intergenic	.	335327:18-128
337701	141	204	intergenic	.	337701:141-204
340	96791	96861	intergenic	.	340:96791-96861
341337	1684	2069	intergenic	.	341337:1684-2069
343	170438	170504	intergenic	.	343:170438-170504
343	172601	172893	gene,mRNA		343:172601-172893
347	323294	323348	intergenic	.	347:323294-323348
347	494538	494633	gene,mRNA		347:494538-494633
348	135210	135664	gene,mRNA		348:135210-135664
349	252779	253105	intergenic	.	349:252779-253105
35285	2215	2284	intergenic	.	35285:2215-2284
353944	1137	1305	intergenic	.	353944:1137-1305
354	357956	358539	intergenic	.	354:357956-358539
354781	80	304	intergenic	.	354781:80-304
355264	191	248	intergenic	.	355264:191-248
355350	1584	1732	intergenic	.	355350:1584-1732
356874	445	668	intergenic	.	356874:445-668
361	222071	222137	intergenic	.	361:222071-222137
362	367457	367607	intergenic	.	362:367457-367607
362664	385	517	intergenic	.	362664:385-517
368	209417	209574	intergenic	.	368:209417-209574
370	163672	163739	gene,mRNA		370:163672-163739
371	144776	144870	intergenic	.	371:144776-144870
371	445714	445958	intergenic	.	371:445714-445958
372	395497	395557	gene,mRNA		372:395497-395557
376646	233	504	intergenic	.	376646:233-504
38	10268	10557	exon,CDS,gene,mRNA		38:10268-10557
38	462496	462649	intergenic	.	38:462496-462649
38	728173	728429	intergenic	.	38:728173-728429
38	833060	833193	intergenic	.	38:833060-833193
381	115593	115722	gene,mRNA		381:115593-115722
381388	251	328	intergenic	.	381388:251-328
381502	708	1021	intergenic	.	381502:708-1021
383	310652	310808	gene,mRNA		383:310652-310808
383234	607	976	intergenic	.	383234:607-976
384156	745	936	gene,mRNA,exon,CDS		384156:745-936
384559	201	390	intergenic	.	384559:201-390
385135	3320	3524	intergenic	.	385135:3320-3524
386	268068	268197	gene,mRNA		386:268068-268197
386636	794	870	intergenic	.	386636:794-870
389645	2327	2427	intergenic	.	389645:2327-2427
39	419039	419255	gene,mRNA		39:419039-419255
390037	2865	3065	intergenic	.	390037:2865-3065
390129	2178	2337	intergenic	.	390129:2178-2337
390365	1719	1985	intergenic	.	390365:1719-1985
390671	1351	1866	intergenic	.	390671:1351-1866
391	98955	99074	gene,mRNA		391:98955-99074
391	115295	115401	gene,mRNA		391:115295-115401
391	371000	371426	gene,mRNA		391:371000-371426
391375	1803	2107	intergenic	.	391375:1803-2107
392602	955	1028	intergenic	.	392602:955-1028
392750	1192	1243	intergenic	.	392750:1192-1243
393225	108	254	intergenic	.	393225:108-254
393239	2366	2430	intergenic	.	393239:2366-2430
393269	1191	1390	intergenic	.	393269:1191-1390
393322	2249	2384	intergenic	.	393322:2249-2384
395075	2058	2288	intergenic	.	395075:2058-2288
395659	1030	1177	intergenic	.	395659:1030-1177
396	74181	74261	intergenic	.	396:74181-74261
396708	3045	3253	intergenic	.	396708:3045-3253
397	216905	217139	gene,mRNA		397:216905-217139
400	33293	33354	intergenic	.	400:33293-33354
400076	1885	2010	intergenic	.	400076:1885-2010
400377	1618	1742	intergenic	.	400377:1618-1742
400532	900	1033	intergenic	.	400532:900-1033
400913	2573	2726	intergenic	.	400913:2573-2726
401	39693	39759	gene,mRNA		401:39693-39759
401566	3034	3192	gene,mRNA,exon,CDS		401566:3034-3192
401788	1298	1461	gene,mRNA,exon,CDS,start_codon		401788:1298-1461
402023	9471	9802	gene,mRNA		402023:9471-9802
402038	490	809	intergenic	.	402038:490-809
402210	1579	1630	intergenic	.	402210:1579-1630
402475	3325	3687	intergenic	.	402475:3325-3687
402653	9622	9871	gene,mRNA,exon,CDS,start_codon		402653:9622-9871
402961	512	589	intergenic	.	402961:512-589
402961	932	1066	intergenic	.	402961:932-1066
402961	1401	1456	intergenic	.	402961:1401-1456
403358	260	674	intergenic	.	403358:260-674
403605	2027	2177	intergenic	.	403605:2027-2177
403952	5072	5316	intergenic	.	403952:5072-5316
404	29581	29636	gene,mRNA		404:29581-29636
404239	880	1026	intergenic	.	404239:880-1026
404395	731	848	intergenic	.	404395:731-848
404438	10151	10261	intergenic	.	404438:10151-10261
404702	8594	8779	intergenic	.	404702:8594-8779
404849	2446	2639	intergenic	.	404849:2446-2639
405	24443	24618	intergenic	.	405:24443-24618
405097	1470	1666	intergenic	.	405097:1470-1666
405290	2943	3076	intergenic	.	405290:2943-3076
405357	10306	10402	intergenic	.	405357:10306-10402
405357	10653	10775	intergenic	.	405357:10653-10775
405359	409	470	intergenic	.	405359:409-470
405433	1432	1694	intergenic	.	405433:1432-1694
405492	603	657	intergenic	.	405492:603-657
405581	3137	3290	intergenic	.	405581:3137-3290
405616	4356	4481	intergenic	.	405616:4356-4481
405655	891	1096	intergenic	.	405655:891-1096
405866	29	101	intergenic	.	405866:29-101
405928	5235	5470	intergenic	.	405928:5235-5470
406046	1301	1456	intergenic	.	406046:1301-1456
406128	1894	2049	intergenic	.	406128:1894-2049
406158	340	683	intergenic	.	406158:340-683
406206	1741	1861	intergenic	.	406206:1741-1861
406245	10903	11135	intergenic	.	406245:10903-11135
406259	695	806	intergenic	.	406259:695-806
406315	1584	1659	intergenic	.	406315:1584-1659
406467	4019	4083	intergenic	.	406467:4019-4083
406548	491	583	intergenic	.	406548:491-583
406641	645	1068	intergenic	.	406641:645-1068
406784	1215	1416	intergenic	.	406784:1215-1416
406840	9327	9400	intergenic	.	406840:9327-9400
407444	6048	6190	intergenic	.	407444:6048-6190
407706	2651	2884	intergenic	.	407706:2651-2884
408000	3478	3529	intergenic	.	408000:3478-3529
408080	12453	12751	intergenic	.	408080:12453-12751
408143	1177	1259	intergenic	.	408143:1177-1259
408200	948	1008	intergenic	.	408200:948-1008
408406	2812	3277	intergenic	.	408406:2812-3277
409586	1891	1945	gene,mRNA		409586:1891-1945
409605	1264	1449	intergenic	.	409605:1264-1449
410830	6451	6528	intergenic	.	410830:6451-6528
410832	1048	1240	intergenic	.	410832:1048-1240
411606	2263	2323	intergenic	.	411606:2263-2323
411669	1102	1180	intergenic	.	411669:1102-1180
411672	2066	2335	intergenic	.	411672:2066-2335
411735	1388	1466	intergenic	.	411735:1388-1466
411790	4590	5048	intergenic	.	411790:4590-5048
418017	5545	5762	intergenic	.	418017:5545-5762
418129	2861	2963	intergenic	.	418129:2861-2963
418147	2889	3027	intergenic	.	418147:2889-3027
418415	0	275	intergenic	.	418415:0-275
418671	3481	3623	intergenic	.	418671:3481-3623
418837	5580	5729	intergenic	.	418837:5580-5729
421486	8427	8547	intergenic	.	421486:8427-8547
421761	1043	1170	intergenic	.	421761:1043-1170
422087	4240	4421	intergenic	.	422087:4240-4421
423	29249	29315	gene		423:29249-29315
423089	741	896	intergenic	.	423089:741-896
423231	3059	3191	intergenic	.	423231:3059-3191
425	189945	190000	intergenic	.	425:189945-190000
426263	1311	1557	intergenic	.	426263:1311-1557
430245	189	396	intergenic	.	430245:189-396
432616	12591	12784	intergenic	.	432616:12591-12784
432660	58	191	intergenic	.	432660:58-191
432661	4975	5146	intergenic	.	432661:4975-5146
432727	5404	5726	gene,mRNA		432727:5404-5726
438	64565	64634	intergenic	.	438:64565-64634
438801	1149	1312	intergenic	.	438801:1149-1312
439072	961	1033	intergenic	.	439072:961-1033
439113	2014	2222	intergenic	.	439113:2014-2222
439115	5072	5267	intergenic	.	439115:5072-5267
439490	3634	3779	intergenic	.	439490:3634-3779
439492	2522	2734	intergenic	.	439492:2522-2734
439509	5685	5845	intergenic	.	439509:5685-5845
439725	517	674	intergenic	.	439725:517-674
439862	3440	3575	intergenic	.	439862:3440-3575
440017	2035	2097	intergenic	.	440017:2035-2097
440122	6601	6848	intergenic	.	440122:6601-6848
440358	14767	14907	gene,polyA_signal_sequence		440358:14767-14907
440553	1216	1389	intergenic	.	440553:1216-1389
440592	6243	6362	intergenic	.	440592:6243-6362
440710	1988	2040	intergenic	.	440710:1988-2040
440941	2894	2947	intergenic	.	440941:2894-2947
441	434640	434832	gene,mRNA		441:434640-434832
441082	25	149	intergenic	.	441082:25-149
441118	4710	4829	intergenic	.	441118:4710-4829
441254	1092	1416	intergenic	.	441254:1092-1416
441284	2572	2728	intergenic	.	441284:2572-2728
441482	3252	3528	intergenic	.	441482:3252-3528
441555	5975	6033	intergenic	.	441555:5975-6033
441678	4961	5073	intergenic	.	441678:4961-5073
441678	8705	8846	intergenic	.	441678:8705-8846
441718	4007	4155	intergenic	.	441718:4007-4155
441983	8140	8327	intergenic	.	441983:8140-8327
442054	3804	3933	intergenic	.	442054:3804-3933
442088	5118	5397	gene,mRNA,exon,CDS		442088:5118-5397
442557	6629	6932	intergenic	.	442557:6629-6932
443160	436	650	intergenic	.	443160:436-650
443276	1844	2054	intergenic	.	443276:1844-2054
443493	1697	1814	intergenic	.	443493:1697-1814
443617	15083	15279	intergenic	.	443617:15083-15279
443811	5365	5602	intergenic	.	443811:5365-5602
443925	2467	2674	intergenic	.	443925:2467-2674
444493	2929	3102	intergenic	.	444493:2929-3102
444670	584	673	intergenic	.	444670:584-673
444840	16693	16835	intergenic	.	444840:16693-16835
445355	4523	5083	intergenic	.	445355:4523-5083
445454	2473	2535	intergenic	.	445454:2473-2535
445604	67	296	intergenic	.	445604:67-296
445661	1339	1408	intergenic	.	445661:1339-1408
445733	1204	1359	intergenic	.	445733:1204-1359
446	110176	110234	intergenic	.	446:110176-110234
446	355245	355324	intergenic	.	446:355245-355324
446313	6516	6702	intergenic	.	446313:6516-6702
446424	1248	1382	intergenic	.	446424:1248-1382
446793	75	321	gene,mRNA,start_codon,exon,CDS		446793:75-321
446827	439	589	gene,mRNA,start_codon,exon,CDS		446827:439-589
446888	8109	8196	intergenic	.	446888:8109-8196
446965	9567	9764	intergenic	.	446965:9567-9764
447110	949	1012	intergenic	.	447110:949-1012
447811	4261	4482	intergenic	.	447811:4261-4482
447811	4676	4820	intergenic	.	447811:4676-4820
448449	1901	2075	intergenic	.	448449:1901-2075
448449	2529	2597	intergenic	.	448449:2529-2597
449149	1504	1700	intergenic	.	449149:1504-1700
449291	42	139	intergenic	.	449291:42-139
450186	95	295	intergenic	.	450186:95-295
450507	896	1173	intergenic	.	450507:896-1173
450516	1771	1915	intergenic	.	450516:1771-1915
450575	2869	2994	intergenic	.	450575:2869-2994
450885	5393	5499	intergenic	.	450885:5393-5499
450887	4498	4740	intergenic	.	450887:4498-4740
451126	1093	1207	intergenic	.	451126:1093-1207
451558	10356	10642	exon,CDS,gene,mRNA		451558:10356-10642
451698	1407	1608	intergenic	.	451698:1407-1608
452184	1634	1713	intergenic	.	452184:1634-1713
452284	5787	5847	intergenic	.	452284:5787-5847
453205	88	198	intergenic	.	453205:88-198
454007	72	128	intergenic	.	454007:72-128
454189	939	1122	intergenic	.	454189:939-1122
458996	4557	5159	intergenic	.	458996:4557-5159
459	115559	115935	gene,mRNA		459:115559-115935
459352	886	1040	intergenic	.	459352:886-1040
459584	10465	10544	intergenic	.	459584:10465-10544
460355	179	297	intergenic	.	460355:179-297
46075	1763	1922	intergenic	.	46075:1763-1922
461125	1285	1350	intergenic	.	461125:1285-1350
461387	2760	2908	intergenic	.	461387:2760-2908
461438	3496	3555	intergenic	.	461438:3496-3555
461578	9455	9512	intergenic	.	461578:9455-9512
461585	1347	1438	intergenic	.	461585:1347-1438
461793	6	156	gene,mRNA,exon,CDS		461793:6-156
461952	173	286	intergenic	.	461952:173-286
461952	504	858	gene,polyA_signal_sequence,mRNA,stop_codon,exon,CDS,start_codon		461952:504-858
463721	286	743	intergenic	.	463721:286-743
464362	1824	2105	intergenic	.	464362:1824-2105
466580	163	264	intergenic	.	466580:163-264
469154	210	286	intergenic	.	469154:210-286
469154	835	1027	intergenic	.	469154:835-1027
469853	798	893	intergenic	.	469853:798-893
470	419	624	intergenic	.	470:419-624
470	49469	49603	intergenic	.	470:49469-49603
472	398821	398889	intergenic	.	472:398821-398889
474535	3596	3737	intergenic	.	474535:3596-3737
474559	2787	2853	intergenic	.	474559:2787-2853
474562	1457	1601	intergenic	.	474562:1457-1601
476031	217	409	intergenic	.	476031:217-409
476146	8884	9250	intergenic	.	476146:8884-9250
476168	15620	15732	intergenic	.	476168:15620-15732
476300	4412	4487	intergenic	.	476300:4412-4487
476460	5	68	intergenic	.	476460:5-68
476544	751	949	intergenic	.	476544:751-949
476608	4779	5215	intergenic	.	476608:4779-5215
477282	2187	2415	intergenic	.	477282:2187-2415
477798	2116	2171	intergenic	.	477798:2116-2171
477813	11718	11810	intergenic	.	477813:11718-11810
477819	27139	27190	intergenic	.	477819:27139-27190
477861	1033	1357	intergenic	.	477861:1033-1357
477912	9799	9914	intergenic	.	477912:9799-9914
477912	11814	11868	intergenic	.	477912:11814-11868
477918	6092	6330	gene,mRNA		477918:6092-6330
477944	10859	11507	intergenic	.	477944:10859-11507
478054	171	366	intergenic	.	478054:171-366
478161	947	1207	intergenic	.	478161:947-1207
479273	3979	4131	intergenic	.	479273:3979-4131
480282	588	649	intergenic	.	480282:588-649
480396	3673	3735	intergenic	.	480396:3673-3735
480407	428	539	intergenic	.	480407:428-539
480579	5576	5689	intergenic	.	480579:5576-5689
480629	4435	4665	intergenic	.	480629:4435-4665
481213	1445	1554	intergenic	.	481213:1445-1554
482189	2370	2521	intergenic	.	482189:2370-2521
482785	0	77	intergenic	.	482785:0-77
483056	456	743	intergenic	.	483056:456-743
483877	3649	3717	intergenic	.	483877:3649-3717
484076	1125	1340	intergenic	.	484076:1125-1340
484415	1771	2010	intergenic	.	484415:1771-2010
484924	4219	4527	intergenic	.	484924:4219-4527
485964	134	339	intergenic	.	485964:134-339
487399	1755	2110	intergenic	.	487399:1755-2110
487653	634	1003	intergenic	.	487653:634-1003
488183	1062	1264	intergenic	.	488183:1062-1264
488827	950	1007	intergenic	.	488827:950-1007
490	3253	3534	gene,mRNA		490:3253-3534
490	75849	75984	intergenic	.	490:75849-75984
491800	132	190	intergenic	.	491800:132-190
491883	1317	1389	intergenic	.	491883:1317-1389
492476	1718	2297	intergenic	.	492476:1718-2297
493219	272	524	intergenic	.	493219:272-524
496078	943	1171	intergenic	.	496078:943-1171
497676	788	871	intergenic	.	497676:788-871
498334	3095	3202	intergenic	.	498334:3095-3202
498420	2277	2424	intergenic	.	498420:2277-2424
499681	1832	2003	intergenic	.	499681:1832-2003
499716	2594	2796	intergenic	.	499716:2594-2796
499737	304	464	intergenic	.	499737:304-464
500604	777	855	intergenic	.	500604:777-855
500614	5081	5176	intergenic	.	500614:5081-5176
500877	1008	1229	intergenic	.	500877:1008-1229
500891	2612	2783	gene,mRNA		500891:2612-2783
500925	2215	2353	intergenic	.	500925:2215-2353
501288	6617	6772	intergenic	.	501288:6617-6772
501350	19244	19431	intergenic	.	501350:19244-19431
501358	418	482	intergenic	.	501358:418-482
501378	23086	23282	intergenic	.	501378:23086-23282
501437	2502	2740	intergenic	.	501437:2502-2740
501487	8180	8433	intergenic	.	501487:8180-8433
501495	7348	7689	intergenic	.	501495:7348-7689
501604	7851	7972	intergenic	.	501604:7851-7972
501692	18540	18615	intergenic	.	501692:18540-18615
501746	5294	5439	intergenic	.	501746:5294-5439
501931	1171	1224	intergenic	.	501931:1171-1224
502094	939	994	intergenic	.	502094:939-994
502273	8836	8961	intergenic	.	502273:8836-8961
502452	7757	8058	intergenic	.	502452:7757-8058
502707	709	1102	gene,polyA_signal_sequence,mRNA,stop_codon,exon,CDS		502707:709-1102
504440	1418	1482	intergenic	.	504440:1418-1482
504876	8260	8559	intergenic	.	504876:8260-8559
505505	199	442	intergenic	.	505505:199-442
505759	1390	1468	intergenic	.	505759:1390-1468
506817	57612	57883	intergenic	.	506817:57612-57883
506884	569	627	intergenic	.	506884:569-627
507166	6698	6848	gene,mRNA,exon,CDS		507166:6698-6848
507356	2379	2618	intergenic	.	507356:2379-2618
508471	7147	7221	intergenic	.	508471:7147-7221
508722	261	348	intergenic	.	508722:261-348
508964	6478	6599	intergenic	.	508964:6478-6599
508966	570	868	gene,mRNA,stop_codon,exon,CDS,start_codon		508966:570-868
509048	765	939	intergenic	.	509048:765-939
509469	378	512	intergenic	.	509469:378-512
509480	846	1067	intergenic	.	509480:846-1067
510282	9521	9921	exon,CDS,gene,mRNA		510282:9521-9921
510346	8002	8425	intergenic	.	510346:8002-8425
510392	4145	4256	gene,mRNA		510392:4145-4256
510413	96	345	intergenic	.	510413:96-345
512001	19895	20045	gene,mRNA,start_codon,exon,CDS		512001:19895-20045
512567	1086	1206	intergenic	.	512567:1086-1206
512909	6520	6584	intergenic	.	512909:6520-6584
513133	1699	1929	intergenic	.	513133:1699-1929
513280	1884	1995	intergenic	.	513280:1884-1995
513732	3229	3285	intergenic	.	513732:3229-3285
513779	2318	2448	intergenic	.	513779:2318-2448
513792	2551	2750	intergenic	.	513792:2551-2750
514049	767	831	intergenic	.	514049:767-831
514260	1281	1424	intergenic	.	514260:1281-1424
514287	3304	3398	intergenic	.	514287:3304-3398
515	49345	49708	exon,CDS,stop_codon,polyA_signal_sequence,gene,mRNA		515:49345-49708
515011	3553	3615	gene,mRNA		515011:3553-3615
515145	486	543	intergenic	.	515145:486-543
515157	400	798	intergenic	.	515157:400-798
515352	1392	1605	intergenic	.	515352:1392-1605
515461	92	434	intergenic	.	515461:92-434
515663	5946	6085	intergenic	.	515663:5946-6085
516095	4591	4746	intergenic	.	516095:4591-4746
516246	502	800	intergenic	.	516246:502-800
516279	6754	6840	intergenic	.	516279:6754-6840
516987	1519	1823	intergenic	.	516987:1519-1823
517217	3191	3435	intergenic	.	517217:3191-3435
517218	2059	2151	intergenic	.	517218:2059-2151
518033	737	975	intergenic	.	518033:737-975
519409	0	72	intergenic	.	519409:0-72
519462	4681	4813	intergenic	.	519462:4681-4813
519493	9842	9968	intergenic	.	519493:9842-9968
519527	2444	2587	intergenic	.	519527:2444-2587
520504	1395	1611	intergenic	.	520504:1395-1611
520746	495	750	intergenic	.	520746:495-750
520803	452	782	intergenic	.	520803:452-782
521	37155	37284	gene,mRNA		521:37155-37284
524	205256	205866	gene,mRNA,exon,CDS,start_codon,gene,polyA_signal_sequence		524:205256-205866
525561	450	772	intergenic	.	525561:450-772
526848	217	299	intergenic	.	526848:217-299
527	19262	19522	intergenic	.	527:19262-19522
527362	586	875	intergenic	.	527362:586-875
528035	959	1290	intergenic	.	528035:959-1290
528424	31	207	intergenic	.	528424:31-207
529577	138	328	intergenic	.	529577:138-328
529648	5219	5644	intergenic	.	529648:5219-5644
53	640977	641029	gene,mRNA		53:640977-641029
53	812607	812713	gene,mRNA		53:812607-812713
531869	5403	5580	intergenic	.	531869:5403-5580
531914	871	929	intergenic	.	531914:871-929
532337	10557	10904	intergenic	.	532337:10557-10904
533	11945	12388	polyA_signal_sequence,stop_codon,exon,CDS,gene,mRNA		533:11945-12388
533	79920	80014	gene,mRNA		533:79920-80014
533032	4221	4419	intergenic	.	533032:4221-4419
533430	60	113	intergenic	.	533430:60-113
535550	1004	1095	gene,mRNA		535550:1004-1095
536438	1128	1231	intergenic	.	536438:1128-1231
536489	177	254	intergenic	.	536489:177-254
538937	410	573	intergenic	.	538937:410-573
539077	646	783	intergenic	.	539077:646-783
539536	1210	1536	intergenic	.	539536:1210-1536
54	393609	393724	intergenic	.	54:393609-393724
543346	863	1040	intergenic	.	543346:863-1040
544	26049	26140	gene,mRNA		544:26049-26140
548149	1293	1419	intergenic	.	548149:1293-1419
55	349582	350228	intergenic	.	55:349582-350228
550758	2417	2550	intergenic	.	550758:2417-2550
551130	96	237	intergenic	.	551130:96-237
552015	987	1179	intergenic	.	552015:987-1179
556	139251	139404	gene,mRNA		556:139251-139404
556738	846	909	intergenic	.	556738:846-909
557308	481	585	intergenic	.	557308:481-585
558	316207	316329	gene,mRNA		558:316207-316329
558979	467	550	intergenic	.	558979:467-550
561	61132	61313	gene,mRNA		561:61132-61313
561019	0	256	intergenic	.	561019:0-256
562881	246	436	intergenic	.	562881:246-436
562881	716	772	intergenic	.	562881:716-772
