query_id	subject_id_prefixes
G-dilatatus_scaffold_5:15394136-15394424	P-tryoni-tryoni-Eungella,P-gigantea
G-dilatatus_scaffold_3:894743-894857	P-gigantea,P-tryoni-tryoni-Eungella,P-sloanei,N-dahmsi,P-tryoni-tegminifera,P-cribrata,P-tryoni-tryoni
G-dilatatus_scaffold_15:7494461-7494561	P-tryoni-tegminifera,M-lithgowae,P-sloanei
G-dilatatus_scaffold_13:8179791-8179856	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,N-hanni,P-gigantea,P-tryoni-tegminifera,N-dahmsi,M-lithgowae
G-dilatatus_scaffold_78:1120657-1120725	P-tryoni-tegminifera,N-dahmsi,P-gigantea,M-lithgowae,N-hanni,P-tryoni-tryoni
G-dilatatus_scaffold_4581:1550-1586	P-gigantea,P-tryoni-tegminifera,P-sloanei,M-lithgowae,P-tryoni-tryoni
G-dilatatus_scaffold_151:1955083-1955283	P-tryoni-tryoni
G-dilatatus_scaffold_38007:445-550	P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera
G-dilatatus_scaffold_12:11086366-11086563	M-lithgowae,P-tryoni-tryoni,N-hanni
G-dilatatus_scaffold_189:1186987-1187072	P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-cribrata,P-lata
G-dilatatus_scaffold_19:863167-863390	P-tryoni-tryoni,N-dahmsi,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_25:7161469-7161570	M-lithgowae,N-dahmsi,P-gigantea,D-punctata
G-dilatatus_scaffold_96:2559926-2560092	P-sloanei
G-dilatatus_scaffold_152:516219-516298	P-cribrata,M-lithgowae,N-dahmsi,P-tryoni-tryoni,P-tryoni-tegminifera,P-gigantea,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_21002:4937-5089	P-gigantea,P-sloanei,P-tryoni-tryoni
G-dilatatus_scaffold_11:306221-306308	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera,N-hanni
G-dilatatus_scaffold_127:2874435-2874728	P-gigantea
G-dilatatus_scaffold_24:7171394-7171519	P-tryoni-tryoni-Eungella,N-dahmsi
G-dilatatus_scaffold_266:384417-384453	P-gigantea,P-tryoni-tryoni,M-lithgowae,N-dahmsi
G-dilatatus_scaffold_187:1593726-1593812	P-tryoni-tryoni,P-tryoni-tegminifera,N-dahmsi,P-sloanei,M-lithgowae,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_28188:2679-2836	P-gigantea,M-lithgowae,N-dahmsi,P-tryoni-tegminifera,P-lata,P-cribrata,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_24:2622625-2622822	P-tryoni-tegminifera,N-dahmsi,M-lithgowae,P-tryoni-tryoni
G-dilatatus_scaffold_262:645263-645341	P-gigantea,P-tryoni-tegminifera
G-dilatatus_scaffold_25677:3514-3555	P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,M-lithgowae,N-hanni
G-dilatatus_scaffold_172:1299183-1299324	P-tryoni-tegminifera,P-gigantea
G-dilatatus_scaffold_41:3672845-3672994	P-tryoni-tryoni,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_1:7140893-7140995	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-lata
G-dilatatus_scaffold_13916:1926-2048	P-sloanei,P-gigantea,P-tryoni-tegminifera,N-hanni,P-tryoni-tryoni
G-dilatatus_scaffold_15368:4003-4203	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,M-lithgowae,P-sloanei,P-gigantea,P-tryoni-tegminifera,N-dahmsi
G-dilatatus_scaffold_20042:5499-5735	P-tryoni-tryoni
G-dilatatus_scaffold_45:1571503-1571577	P-tryoni-tryoni,P-sloanei,P-tryoni-tryoni-Eungella,N-dahmsi
G-dilatatus_scaffold_9125:2422-2530	P-tryoni-tegminifera,P-sloanei,N-hanni,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_16465:463-563	N-dahmsi
G-dilatatus_scaffold_5:12138895-12138931	P-tryoni-tryoni,P-sloanei
G-dilatatus_scaffold_77:3682516-3682556	P-tryoni-tryoni,M-lithgowae,P-gigantea
G-dilatatus_scaffold_37493:378-502	M-lithgowae,P-tryoni-tryoni,N-hanni,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_25128:3431-3768	P-tryoni-tegminifera
G-dilatatus_scaffold_55:713712-713787	P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,P-lata,P-cribrata,M-lithgowae,P-sloanei,N-dahmsi
G-dilatatus_scaffold_28:8552570-8552857	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni,P-tryoni-tryoni-Eungella,N-dahmsi,M-lithgowae,P-sloanei
G-dilatatus_scaffold_33:5303392-5303454	P-gigantea,M-lithgowae,P-sloanei,N-hanni,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,N-dahmsi
G-dilatatus_scaffold_3590:12852-12942	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,N-dahmsi
G-dilatatus_scaffold_195:1343659-1343717	P-gigantea,N-dahmsi,P-tryoni-tegminifera,P-tryoni-tryoni,N-hanni
G-dilatatus_scaffold_93:2917069-2917134	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-tryoni-tryoni,P-gigantea,N-dahmsi
G-dilatatus_scaffold_218:1067913-1068000	P-tryoni-tryoni,N-dahmsi,P-tryoni-tryoni-Eungella,N-hanni,M-lithgowae,P-lata,P-cribrata,P-tryoni-tegminifera,P-gigantea
G-dilatatus_scaffold_113:3450940-3450994	N-dahmsi,P-sloanei,P-gigantea,P-tryoni-tegminifera
G-dilatatus_scaffold_295:718755-718876	P-tryoni-tryoni,P-gigantea,P-tryoni-tegminifera,M-lithgowae
G-dilatatus_scaffold_13:3534705-3534784	N-dahmsi
G-dilatatus_scaffold_15761:5485-5575	N-hanni,M-lithgowae,P-gigantea
G-dilatatus_scaffold_165:819972-820050	P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_78:4287522-4287563	N-dahmsi,P-gigantea,M-lithgowae,N-hanni
G-dilatatus_scaffold_144:952018-952109	N-dahmsi,P-tryoni-tryoni-Eungella,P-sloanei,M-lithgowae,P-tryoni-tryoni,N-hanni
G-dilatatus_scaffold_106:377359-377501	N-dahmsi
G-dilatatus_scaffold_24053:1062-1215	P-gigantea,P-lata
G-dilatatus_scaffold_10:9361163-9361297	P-sloanei,N-dahmsi,M-lithgowae
G-dilatatus_scaffold_4656:8859-8960	P-tryoni-tegminifera,P-sloanei,N-hanni,N-dahmsi,P-tryoni-tryoni
G-dilatatus_scaffold_41755:879-927	P-sloanei,N-hanni,P-gigantea,P-tryoni-tegminifera
G-dilatatus_scaffold_822:36987-37280	N-dahmsi,P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_733:68013-68131	P-sloanei,P-tryoni-tryoni-Eungella,P-lata
G-dilatatus_scaffold_1206:20396-20649	P-tryoni-tryoni-Eungella,P-gigantea,M-lithgowae
G-dilatatus_scaffold_407:453600-453755	N-dahmsi,P-sloanei
G-dilatatus_scaffold_32:3361447-3361505	P-tryoni-tryoni-Eungella,N-dahmsi,M-lithgowae,P-gigantea,P-sloanei
G-dilatatus_scaffold_150:1451934-1452001	P-sloanei
G-dilatatus_scaffold_118:3214189-3214279	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,N-dahmsi,P-gigantea,P-tryoni-tegminifera,M-lithgowae
G-dilatatus_scaffold_446:153672-153819	P-tryoni-tegminifera,P-gigantea,P-tryoni-tryoni-Eungella,M-lithgowae,P-tryoni-tryoni,N-dahmsi
G-dilatatus_scaffold_2202:16842-16883	P-tryoni-tryoni-Eungella,P-tryoni-tryoni
G-dilatatus_scaffold_57220:833-1094	N-dahmsi,P-sloanei,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera
G-dilatatus_scaffold_52:4248267-4248504	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,N-dahmsi,M-lithgowae
G-dilatatus_scaffold_51:1295069-1295169	P-tryoni-tryoni,P-sloanei,N-dahmsi,P-lata,P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,N-hanni,P-cribrata,M-lithgowae
G-dilatatus_scaffold_8:8789805-8789983	P-sloanei,P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera,M-lithgowae
G-dilatatus_scaffold_9:11711707-11711787	P-gigantea,M-lithgowae,P-tryoni-tegminifera
G-dilatatus_scaffold_6:7212554-7212713	P-sloanei,P-tryoni-tryoni-Eungella,N-hanni
G-dilatatus_scaffold_144:556298-556333	P-tryoni-tryoni,P-lata,P-cribrata,M-lithgowae
G-dilatatus_scaffold_234:150724-150867	P-tryoni-tryoni,P-gigantea,P-sloanei,P-tryoni-tegminifera
G-dilatatus_scaffold_6111:4002-4151	N-hanni,P-gigantea,P-tryoni-tryoni,M-lithgowae
G-dilatatus_scaffold_8:11276217-11276258	P-lata
G-dilatatus_scaffold_27092:2008-2061	P-tryoni-tryoni,P-sloanei,M-lithgowae,P-tryoni-tegminifera
G-dilatatus_scaffold_32:5289989-5290074	P-sloanei
G-dilatatus_scaffold_118:732866-732998	N-hanni,P-tryoni-tegminifera,P-sloanei,P-gigantea,M-lithgowae,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,N-dahmsi
G-dilatatus_scaffold_333:522245-522328	N-dahmsi,M-lithgowae,P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,P-sloanei,P-cribrata,N-hanni
G-dilatatus_scaffold_101:705785-705815	P-tryoni-tryoni,N-dahmsi,M-lithgowae
G-dilatatus_scaffold_215:1117933-1118037	N-dahmsi,N-hanni,P-tryoni-tryoni-Eungella,P-sloanei
G-dilatatus_scaffold_14:4047439-4047506	P-gigantea,P-tryoni-tegminifera
G-dilatatus_scaffold_84:2665535-2665650	N-dahmsi,P-gigantea,P-tryoni-tegminifera
G-dilatatus_scaffold_13:7707812-7708002	P-tryoni-tryoni,P-tryoni-tegminifera,N-hanni,N-dahmsi,P-gigantea,M-lithgowae
G-dilatatus_scaffold_13383:6966-7066	N-dahmsi
G-dilatatus_scaffold_24:278640-278763	P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,N-dahmsi,P-gigantea
G-dilatatus_scaffold_25695:3858-4087	P-sloanei,P-tryoni-tegminifera,N-dahmsi,P-gigantea
G-dilatatus_scaffold_28:3698382-3698661	M-lithgowae
G-dilatatus_scaffold_15:3333808-3333904	N-dahmsi,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-gigantea,P-tryoni-tegminifera,M-lithgowae,P-sloanei
G-dilatatus_scaffold_12431:3829-3964	P-tryoni-tegminifera,P-gigantea,P-tryoni-tryoni,N-dahmsi,P-tryoni-tryoni-Eungella,P-sloanei,N-hanni
G-dilatatus_scaffold_6:7090510-7090604	P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,N-dahmsi,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_31249:433-603	P-tryoni-tryoni,P-tryoni-tegminifera,M-lithgowae,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_163:173611-173763	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,M-lithgowae,P-gigantea
G-dilatatus_scaffold_106:2511825-2511924	P-tryoni-tegminifera,M-lithgowae,P-gigantea,P-tryoni-tryoni-Eungella,P-cribrata,N-dahmsi,P-sloanei
G-dilatatus_scaffold_178:577312-577484	P-tryoni-tryoni
G-dilatatus_scaffold_23:8862530-8862792	P-tryoni-tegminifera,P-gigantea,M-lithgowae
G-dilatatus_scaffold_94:3771448-3771516	P-tryoni-tryoni,P-tryoni-tegminifera,P-sloanei
G-dilatatus_scaffold_338:90474-90699	M-lithgowae,P-tryoni-tegminifera,P-tryoni-tryoni
G-dilatatus_scaffold_40:2646764-2646795	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,P-sloanei,P-lata,P-cribrata,M-lithgowae
G-dilatatus_scaffold_116:1882128-1882391	M-lithgowae,P-gigantea,P-tryoni-tryoni
G-dilatatus_scaffold_159:1435947-1436023	P-sloanei,N-hanni,P-tryoni-tegminifera,P-gigantea
G-dilatatus_scaffold_28:3048360-3048391	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,N-dahmsi,M-lithgowae
G-dilatatus_scaffold_490:100962-101062	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,P-sloanei,P-lata,P-cribrata,N-dahmsi
G-dilatatus_scaffold_138:1642501-1642555	P-sloanei
G-dilatatus_scaffold_25917:1740-1822	N-dahmsi,M-lithgowae,P-tryoni-tryoni
G-dilatatus_scaffold_38437:224-467	M-lithgowae
G-dilatatus_scaffold_110:1340444-1340613	P-sloanei
G-dilatatus_scaffold_708:66981-67057	P-tryoni-tegminifera,P-gigantea,P-sloanei,N-dahmsi,M-lithgowae
G-dilatatus_scaffold_108:1751591-1751819	N-dahmsi,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_162:71116-71201	P-tryoni-tryoni,P-sloanei
G-dilatatus_scaffold_540:197467-197570	N-dahmsi,P-gigantea,P-tryoni-tegminifera,N-hanni
G-dilatatus_scaffold_12:4696971-4697134	N-hanni
G-dilatatus_scaffold_35:1876465-1876719	P-sloanei,N-hanni,N-dahmsi,M-lithgowae,P-gigantea,P-tryoni-tryoni,P-cribrata
G-dilatatus_scaffold_119:126869-127054	P-tryoni-tryoni,P-sloanei,P-tryoni-tegminifera,M-lithgowae,N-hanni,N-dahmsi,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_293:653076-653155	P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,M-lithgowae
G-dilatatus_scaffold_30107:63-115	P-tryoni-tegminifera,P-sloanei,N-dahmsi,M-lithgowae
G-dilatatus_scaffold_9:6157316-6157498	P-sloanei,P-tryoni-tryoni,M-lithgowae
G-dilatatus_scaffold_31:6551477-6551561	P-gigantea,P-tryoni-tegminifera
G-dilatatus_scaffold_82:982415-982485	N-dahmsi
G-dilatatus_scaffold_3:12717010-12717360	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni
G-dilatatus_scaffold_140:1786087-1786206	P-tryoni-tryoni,P-tryoni-tegminifera,N-dahmsi,M-lithgowae
G-dilatatus_scaffold_28686:1570-1662	M-lithgowae,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,N-hanni
G-dilatatus_scaffold_53749:207-237	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,P-sloanei,P-cribrata,N-hanni,M-lithgowae
G-dilatatus_scaffold_124:179845-179922	P-sloanei,M-lithgowae,P-tryoni-tegminifera
G-dilatatus_scaffold_65465:191-342	N-hanni,P-sloanei
G-dilatatus_scaffold_101:2417421-2417504	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,N-dahmsi,P-tryoni-tryoni,M-lithgowae
G-dilatatus_scaffold_16845:4135-4223	P-tryoni-tryoni,P-tryoni-tegminifera
G-dilatatus_scaffold_26535:3262-3362	P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,M-lithgowae,P-sloanei,N-dahmsi,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_248:320531-320750	P-tryoni-tegminifera,P-sloanei,P-gigantea,N-hanni,P-tryoni-tryoni
G-dilatatus_scaffold_76:1359375-1359471	P-sloanei
G-dilatatus_scaffold_57076:0-157	P-tryoni-tryoni,M-lithgowae
G-dilatatus_scaffold_14:6642376-6642406	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,P-sloanei,P-lata,P-cribrata,N-dahmsi,M-lithgowae
G-dilatatus_scaffold_79:339111-339270	P-tryoni-tryoni-Eungella,P-sloanei,M-lithgowae,P-gigantea,P-tryoni-tegminifera
G-dilatatus_scaffold_178:383397-383518	M-lithgowae,P-tryoni-tegminifera,P-tryoni-tryoni
G-dilatatus_scaffold_228:972088-972247	N-hanni,N-dahmsi,P-sloanei,P-cribrata
G-dilatatus_scaffold_24:2402390-2402501	P-tryoni-tegminifera,M-lithgowae,P-gigantea,P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-sloanei,N-hanni
G-dilatatus_scaffold_24835:4680-4765	P-tryoni-tegminifera,N-dahmsi
G-dilatatus_scaffold_102:2075550-2075782	P-tryoni-tegminifera,N-hanni,P-gigantea,P-sloanei,P-tryoni-tryoni-Eungella,M-lithgowae
G-dilatatus_scaffold_12:4695694-4696151	P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_2695:15928-16062	N-hanni,P-gigantea,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_132:1151525-1151672	N-hanni,P-lata
G-dilatatus_scaffold_220:1053301-1053348	P-tryoni-tryoni-Eungella,N-dahmsi,P-tryoni-tryoni,P-sloanei,P-tryoni-tegminifera,M-lithgowae
G-dilatatus_scaffold_18:8984041-8984150	P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_234:150972-151095	P-gigantea,N-dahmsi,P-tryoni-tegminifera,P-sloanei,P-tryoni-tryoni-Eungella,M-lithgowae
G-dilatatus_scaffold_253:112526-112696	P-sloanei,N-hanni
G-dilatatus_scaffold_17761:3724-3756	P-tryoni-tegminifera,N-dahmsi,M-lithgowae,P-gigantea
G-dilatatus_scaffold_116:871518-871662	P-tryoni-tryoni,M-lithgowae,P-lata,P-cribrata
G-dilatatus_scaffold_34022:3056-3143	P-sloanei,N-dahmsi,P-tryoni-tryoni-Eungella,P-tryoni-tryoni
G-dilatatus_scaffold_115:105014-105084	P-tryoni-tryoni-Eungella,P-tryoni-tryoni
G-dilatatus_scaffold_151:1849759-1849856	P-tryoni-tryoni-Eungella,P-sloanei,M-lithgowae,P-gigantea,P-tryoni-tegminifera,N-dahmsi,P-cribrata
G-dilatatus_scaffold_1515:24731-24773	P-tryoni-tryoni-Eungella,N-dahmsi,P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,M-lithgowae
G-dilatatus_scaffold_22:7058690-7058799	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,N-dahmsi
G-dilatatus_scaffold_26:1130136-1130262	N-dahmsi
G-dilatatus_scaffold_155:584834-584979	P-gigantea,P-tryoni-tegminifera
G-dilatatus_scaffold_529:253538-253574	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,P-sloanei,N-hanni,M-lithgowae
G-dilatatus_scaffold_47736:1004-1034	P-gigantea,P-tryoni-tegminifera
G-dilatatus_scaffold_20:1486903-1486943	N-dahmsi
G-dilatatus_scaffold_27:3135169-3135227	P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_3:1333184-1333233	N-hanni,M-lithgowae
G-dilatatus_scaffold_745:3766-3844	P-sloanei
G-dilatatus_scaffold_150:1279108-1279268	P-sloanei,P-tryoni-tryoni,P-gigantea,P-tryoni-tryoni-Eungella,N-hanni
G-dilatatus_scaffold_20993:1660-1711	P-tryoni-tryoni,M-lithgowae,P-sloanei
G-dilatatus_scaffold_24:724102-724211	P-sloanei
G-dilatatus_scaffold_193:1580306-1580386	P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_57:5397821-5397928	P-tryoni-tryoni,M-lithgowae
G-dilatatus_scaffold_28:8812083-8812146	M-lithgowae
G-dilatatus_scaffold_65:4331285-4331464	N-hanni
G-dilatatus_scaffold_28:1863304-1863474	P-tryoni-tryoni-Eungella,M-lithgowae
G-dilatatus_scaffold_16:4679205-4679311	P-gigantea,M-lithgowae,P-tryoni-tegminifera,N-dahmsi,P-sloanei
G-dilatatus_scaffold_15117:1631-1691	P-tryoni-tegminifera,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_3:13974449-13974499	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,N-dahmsi
G-dilatatus_scaffold_2:14856215-14856410	P-gigantea
G-dilatatus_scaffold_28:1363377-1363462	M-lithgowae,P-tryoni-tryoni,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_18:4287881-4288099	P-tryoni-tegminifera,M-lithgowae,P-tryoni-tryoni
G-dilatatus_scaffold_56:2515492-2515691	P-cribrata,P-lata
G-dilatatus_scaffold_1:12017067-12017134	P-gigantea,M-lithgowae,P-cribrata,P-lata
G-dilatatus_scaffold_25:6784664-6784794	P-tryoni-tegminifera,P-sloanei,P-tryoni-tryoni,P-tryoni-tryoni-Eungella,M-lithgowae,N-hanni,N-dahmsi,P-gigantea
G-dilatatus_scaffold_149:2601522-2601580	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-sloanei,P-lata,P-cribrata,N-dahmsi,M-lithgowae,P-tryoni-tegminifera,N-hanni
G-dilatatus_scaffold_424:325074-325260	M-lithgowae,P-tryoni-tryoni,D-punctata
G-dilatatus_scaffold_13:2676836-2676946	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-sloanei,P-tryoni-tryoni,M-lithgowae,N-hanni,P-gigantea
G-dilatatus_scaffold_19537:2052-2123	P-tryoni-tegminifera,M-lithgowae,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,N-hanni,N-dahmsi,P-gigantea,P-sloanei
G-dilatatus_scaffold_208:752227-752334	M-lithgowae,P-tryoni-tryoni,P-lata,P-cribrata,P-tryoni-tryoni-Eungella,N-dahmsi
G-dilatatus_scaffold_279:122548-122617	N-dahmsi,P-cribrata
G-dilatatus_scaffold_30:6022874-6022974	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,P-sloanei,P-lata,P-cribrata,M-lithgowae
G-dilatatus_scaffold_23:6273944-6274193	P-tryoni-tegminifera,M-lithgowae,P-tryoni-tryoni-Eungella,P-gigantea,N-hanni
G-dilatatus_scaffold_3:1336935-1337054	P-gigantea,P-tryoni-tegminifera,M-lithgowae,P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-sloanei
G-dilatatus_scaffold_27371:665-710	P-sloanei,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_543:311162-311212	P-tryoni-tryoni,P-tryoni-tegminifera,M-lithgowae
G-dilatatus_scaffold_62:526588-526710	N-dahmsi
G-dilatatus_scaffold_576:250530-250603	P-sloanei,P-gigantea,P-tryoni-tegminifera,N-dahmsi,M-lithgowae
G-dilatatus_scaffold_3036:2872-3045	P-gigantea,N-hanni,P-tryoni-tryoni,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,N-dahmsi
G-dilatatus_scaffold_414:421111-421435	M-lithgowae,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,P-gigantea,N-dahmsi
G-dilatatus_scaffold_38:4325853-4325919	P-tryoni-tryoni
G-dilatatus_scaffold_29:4430976-4431158	P-tryoni-tryoni,M-lithgowae,P-tryoni-tegminifera,P-gigantea
G-dilatatus_scaffold_234:354842-354929	N-dahmsi,P-gigantea,P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_38:1306058-1306156	P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,N-dahmsi
G-dilatatus_scaffold_47260:2019-2154	M-lithgowae
G-dilatatus_scaffold_82:4025288-4025342	N-dahmsi,P-lata,P-cribrata
G-dilatatus_scaffold_106:1672126-1672199	P-sloanei
G-dilatatus_scaffold_17287:5889-5981	P-tryoni-tryoni-Eungella,P-gigantea
G-dilatatus_scaffold_16:543484-543564	P-tryoni-tegminifera,N-dahmsi,P-tryoni-tryoni,N-hanni,M-lithgowae,P-gigantea
G-dilatatus_scaffold_4708:2295-2480	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,N-dahmsi,P-tryoni-tegminifera,M-lithgowae
G-dilatatus_scaffold_110:3550684-3550757	P-tryoni-tegminifera,P-gigantea,P-tryoni-tryoni-Eungella,P-sloanei,N-hanni,N-dahmsi,P-tryoni-tryoni,P-lata
G-dilatatus_scaffold_26:102613-102706	P-tryoni-tryoni,M-lithgowae,P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera
G-dilatatus_scaffold_17051:6174-6245	P-gigantea,P-tryoni-tegminifera,P-sloanei,P-tryoni-tryoni,M-lithgowae,N-dahmsi,N-hanni
G-dilatatus_scaffold_205:823955-824066	P-tryoni-tryoni-Eungella
G-dilatatus_scaffold_12:8445217-8445272	M-lithgowae,P-tryoni-tegminifera,P-tryoni-tryoni,P-sloanei,N-hanni,N-dahmsi,P-gigantea
G-dilatatus_scaffold_89:3789822-3790026	N-dahmsi,P-tryoni-tegminifera
