query_id	subject_id_prefixes
M-lithgowae_contig_806:3715066-3715125	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-cribrata,G-dilatatus,P-tryoni-tegminifera,P-lata,N-hanni
M-lithgowae_contig_5300:179089-179190	P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,N-dahmsi,N-hanni,P-gigantea,P-sloanei,P-tryoni-tryoni
M-lithgowae_contig_3792:1219356-1219584	P-tryoni-tryoni
M-lithgowae_contig_2367:683970-684070	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni
M-lithgowae_contig_3165:585840-585970	P-tryoni-tegminifera
M-lithgowae_contig_4412:550992-551261	P-tryoni-tryoni,P-gigantea,P-tryoni-tegminifera
M-lithgowae_contig_852:1606984-1607081	P-tryoni-tryoni,P-tryoni-tegminifera
M-lithgowae_contig_5211:146828-146928	N-hanni
M-lithgowae_contig_4928:1085458-1085582	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-gigantea
M-lithgowae_contig_1059:285941-286248	P-tryoni-tegminifera,P-gigantea,G-dilatatus,P-sloanei,N-dahmsi,N-hanni,P-lata
M-lithgowae_contig_1126:2104163-2104375	P-tryoni-tryoni-Eungella,N-dahmsi
M-lithgowae_contig_9809:101134-101284	P-tryoni-tryoni,P-tryoni-tegminifera,P-gigantea,P-tryoni-tryoni-Eungella,N-dahmsi
M-lithgowae_contig_2388:1635557-1635841	P-tryoni-tryoni-Eungella
M-lithgowae_contig_1484:2599551-2599864	P-tryoni-tegminifera,G-dilatatus
M-lithgowae_contig_2355:368349-368608	P-tryoni-tryoni
M-lithgowae_contig_691:3154416-3154538	P-tryoni-tegminifera,P-gigantea,P-sloanei,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,N-dahmsi,N-hanni
M-lithgowae_contig_2528:3208313-3208476	P-gigantea
M-lithgowae_contig_4928:4472928-4473077	N-hanni,P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni,G-dilatatus,P-sloanei,P-tryoni-tryoni-Eungella
M-lithgowae_contig_5859:6352-6740	P-gigantea,G-dilatatus,P-tryoni-tryoni-Eungella,N-hanni
M-lithgowae_contig_10225:85698-85833	P-tryoni-tegminifera,P-tryoni-tryoni,P-gigantea,P-tryoni-tryoni-Eungella,P-sloanei
M-lithgowae_contig_2486:1422615-1423003	P-tryoni-tryoni,P-gigantea,P-tryoni-tegminifera
M-lithgowae_contig_633:234990-235095	P-gigantea,P-tryoni-tegminifera
M-lithgowae_contig_184:550564-550647	P-tryoni-tryoni-Eungella,P-gigantea,G-dilatatus,P-tryoni-tegminifera,N-hanni,P-sloanei
M-lithgowae_contig_4:1708405-1708607	P-tryoni-tryoni,P-sloanei
M-lithgowae_contig_5383:217528-217640	N-dahmsi,G-dilatatus,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,P-gigantea
M-lithgowae_contig_526:716447-716520	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera
M-lithgowae_contig_835:123997-124048	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,P-sloanei,N-hanni,N-dahmsi
M-lithgowae_contig_8140:197105-197168	P-sloanei
M-lithgowae_contig_582:1684356-1684440	P-tryoni-tegminifera,P-gigantea,N-hanni,N-dahmsi,G-dilatatus
M-lithgowae_contig_2408:2034095-2034203	P-tryoni-tryoni
M-lithgowae_contig_7667:115714-115792	N-dahmsi,G-dilatatus
M-lithgowae_contig_1231:526203-526260	P-gigantea,P-tryoni-tegminifera,P-sloanei,P-tryoni-tryoni,P-cribrata,P-tryoni-tryoni-Eungella,G-dilatatus,P-lata,N-hanni,N-dahmsi
M-lithgowae_contig_4880:93254-93359	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,N-dahmsi,P-gigantea,P-tryoni-tegminifera,P-sloanei
M-lithgowae_contig_525:384521-384625	N-hanni
M-lithgowae_contig_7875:1836664-1836896	P-gigantea,P-tryoni-tegminifera,N-hanni,G-dilatatus,P-sloanei,P-tryoni-tryoni,P-tryoni-tryoni-Eungella
M-lithgowae_contig_2833:1363680-1363806	P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,N-dahmsi
M-lithgowae_contig_4081:3350518-3350845	P-tryoni-tryoni,P-tryoni-tryoni-Eungella
M-lithgowae_contig_6771:302965-303405	P-gigantea
M-lithgowae_contig_9950:307550-307793	P-tryoni-tryoni
M-lithgowae_contig_1149:1222736-1222889	P-tryoni-tryoni-Eungella,G-dilatatus
M-lithgowae_contig_2031:978295-978350	N-dahmsi,P-tryoni-tryoni-Eungella,N-hanni,P-tryoni-tegminifera,P-sloanei,P-gigantea,P-tryoni-tryoni
M-lithgowae_contig_3346:0-79	P-tryoni-tryoni,N-dahmsi,P-gigantea,G-dilatatus
M-lithgowae_contig_3910:311982-312362	P-tryoni-tryoni
M-lithgowae_contig_1886:293811-294259	P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-gigantea,N-dahmsi
M-lithgowae_contig_10084:1663171-1663294	P-tryoni-tryoni-Eungella
M-lithgowae_contig_2601:254712-254821	N-dahmsi,P-tryoni-tegminifera,P-gigantea
M-lithgowae_contig_7042:389090-389324	P-tryoni-tryoni,P-gigantea,P-tryoni-tegminifera,N-dahmsi,P-tryoni-tryoni-Eungella,P-sloanei,N-hanni
M-lithgowae_contig_7593:1848371-1848442	N-dahmsi,G-dilatatus,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-sloanei,P-gigantea,P-tryoni-tryoni
M-lithgowae_contig_6258:161880-162009	P-sloanei,N-dahmsi,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-gigantea,P-tryoni-tegminifera
M-lithgowae_contig_376:1513730-1514095	P-tryoni-tryoni,P-tryoni-tegminifera,P-gigantea
M-lithgowae_contig_769:1829770-1829833	P-gigantea,P-tryoni-tegminifera
M-lithgowae_contig_6258:3657475-3657616	P-tryoni-tryoni
M-lithgowae_contig_8993:35696-35901	P-tryoni-tryoni
M-lithgowae_contig_2388:2116211-2116428	P-tryoni-tryoni,N-dahmsi
M-lithgowae_contig_4318:35228-35281	P-cribrata,N-hanni,P-tryoni-tryoni,N-dahmsi
M-lithgowae_contig_2216:25831-25981	P-sloanei,P-lata,P-cribrata,N-hanni,P-tryoni-tegminifera,N-dahmsi,P-tryoni-tryoni-Eungella
M-lithgowae_contig_1527:2255280-2255423	P-tryoni-tryoni,P-gigantea,P-tryoni-tegminifera,P-sloanei
M-lithgowae_contig_2124:424869-425030	P-tryoni-tryoni,P-tryoni-tegminifera,N-dahmsi,P-tryoni-tryoni-Eungella,P-gigantea,N-hanni,P-cribrata
M-lithgowae_contig_4430:1676061-1676163	P-tryoni-tegminifera,P-gigantea,P-tryoni-tryoni,G-dilatatus,P-tryoni-tryoni-Eungella,N-hanni
M-lithgowae_contig_5570:917458-917521	P-tryoni-tegminifera,P-gigantea
M-lithgowae_contig_939:1728897-1728965	P-tryoni-tryoni,P-gigantea
M-lithgowae_contig_2942:18260-18361	P-tryoni-tryoni,N-dahmsi,P-tryoni-tryoni-Eungella,P-sloanei
M-lithgowae_contig_657:910590-911232	P-tryoni-tryoni,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,N-dahmsi
M-lithgowae_contig_828:923547-923712	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-sloanei,N-hanni,N-dahmsi,G-dilatatus
M-lithgowae_contig_806:2257271-2257321	P-tryoni-tryoni
M-lithgowae_contig_7455:485731-485840	P-tryoni-tryoni-Eungella,G-dilatatus
M-lithgowae_contig_10153:61393-61676	N-dahmsi,P-tryoni-tryoni
M-lithgowae_contig_3594:574179-574301	P-sloanei,N-hanni,P-tryoni-tegminifera,P-lata,P-cribrata
M-lithgowae_contig_6881:1088076-1088151	P-tryoni-tryoni-Eungella,N-dahmsi
M-lithgowae_contig_2919:24500-24900	P-tryoni-tegminifera,N-dahmsi
M-lithgowae_contig_4187:399582-399684	P-tryoni-tegminifera
M-lithgowae_contig_6930:233834-233923	P-tryoni-tryoni,P-sloanei,P-gigantea,P-tryoni-tegminifera,N-dahmsi,P-lata
M-lithgowae_contig_6128:453443-453740	P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,N-hanni
M-lithgowae_contig_10449:349761-350246	P-tryoni-tegminifera,P-tryoni-tryoni,P-gigantea,P-sloanei,N-dahmsi,N-hanni,P-tryoni-tryoni-Eungella
M-lithgowae_contig_3212:510413-510724	P-sloanei,N-hanni
M-lithgowae_contig_4186:120642-120816	P-tryoni-tegminifera,P-tryoni-tryoni,P-sloanei,N-hanni,P-tryoni-tryoni-Eungella,N-dahmsi
M-lithgowae_contig_5761:1342250-1342335	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,G-dilatatus
M-lithgowae_contig_1224:707210-707300	P-tryoni-tegminifera
M-lithgowae_contig_2388:3724365-3724438	P-tryoni-tryoni
M-lithgowae_contig_1977:1241507-1241625	G-dilatatus,P-tryoni-tryoni,P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,N-dahmsi,N-hanni
M-lithgowae_contig_7042:702916-703101	N-dahmsi,P-tryoni-tryoni-Eungella,P-gigantea
M-lithgowae_contig_165:1246321-1246382	N-hanni
M-lithgowae_contig_1550:1042481-1042554	P-tryoni-tryoni-Eungella
M-lithgowae_contig_191:637796-637847	B-germanica
M-lithgowae_contig_1004:777561-777824	P-tryoni-tryoni,P-tryoni-tegminifera
M-lithgowae_contig_166:376409-376739	P-tryoni-tryoni,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-cribrata,P-lata,P-sloanei,P-gigantea,N-hanni
M-lithgowae_contig_3554:1257576-1257789	P-tryoni-tryoni
M-lithgowae_contig_852:754129-754226	P-gigantea,G-dilatatus,N-dahmsi
M-lithgowae_contig_3261:10741-10801	P-tryoni-tryoni
M-lithgowae_contig_1202:2379705-2379870	P-tryoni-tryoni,P-gigantea,P-tryoni-tegminifera,N-hanni,P-tryoni-tryoni-Eungella
M-lithgowae_contig_746:105605-105854	P-tryoni-tryoni
M-lithgowae_contig_1483:3391056-3391260	P-tryoni-tryoni,P-tryoni-tegminifera,N-dahmsi,P-gigantea
M-lithgowae_contig_193:358150-358249	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-gigantea,N-dahmsi,P-tryoni-tryoni
M-lithgowae_contig_363:2029790-2029907	N-dahmsi,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera
M-lithgowae_contig_195:1947065-1947230	P-gigantea,P-tryoni-tryoni,P-sloanei,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,G-dilatatus,N-dahmsi,P-lata,P-cribrata
M-lithgowae_contig_568:1748418-1748569	P-tryoni-tegminifera
M-lithgowae_contig_1862:898419-898644	P-tryoni-tryoni,P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,N-dahmsi
M-lithgowae_contig_2152:475647-475868	P-tryoni-tryoni,N-dahmsi,P-tryoni-tegminifera,P-gigantea,P-sloanei,P-tryoni-tryoni-Eungella
M-lithgowae_contig_9558:2946867-2947025	N-dahmsi,P-sloanei,P-tryoni-tryoni-Eungella,P-cribrata,P-gigantea,P-lata,P-tryoni-tegminifera,N-hanni
M-lithgowae_contig_3676:997209-997359	N-dahmsi,P-tryoni-tryoni-Eungella
M-lithgowae_contig_4742:379575-379795	P-tryoni-tryoni,P-gigantea,P-tryoni-tegminifera
M-lithgowae_contig_2431:687576-687801	P-tryoni-tryoni-Eungella,N-dahmsi
M-lithgowae_contig_2189:887475-887625	N-dahmsi,P-tryoni-tryoni-Eungella,P-sloanei,P-tryoni-tryoni
M-lithgowae_contig_2357:255476-255623	P-sloanei,P-gigantea,P-tryoni-tegminifera,P-cribrata,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-lata,N-hanni,G-dilatatus,N-dahmsi
M-lithgowae_contig_5117:1189531-1189592	P-lata,P-cribrata
M-lithgowae_contig_1086:1346764-1346822	G-dilatatus,P-tryoni-tryoni,P-sloanei
M-lithgowae_contig_2942:16588-17477	N-dahmsi
M-lithgowae_contig_5808:26660-26783	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,N-dahmsi,P-lata,N-hanni,G-dilatatus,P-cribrata
M-lithgowae_contig_993:723211-723376	N-hanni
M-lithgowae_contig_568:2489272-2489521	P-tryoni-tegminifera,P-gigantea
M-lithgowae_contig_5419:2037313-2037514	P-gigantea,P-tryoni-tryoni
M-lithgowae_contig_4848:2566896-2566968	P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella
M-lithgowae_contig_10293:57413-57514	P-tryoni-tryoni
M-lithgowae_contig_2528:972987-973170	N-dahmsi,P-tryoni-tryoni,N-hanni,P-tryoni-tryoni-Eungella,P-lata,P-cribrata
M-lithgowae_contig_9187:159734-160343	P-tryoni-tryoni
M-lithgowae_contig_6313:84674-84825	P-tryoni-tryoni
M-lithgowae_contig_3706:824050-824309	P-tryoni-tryoni
M-lithgowae_contig_6123:60569-60622	N-hanni,N-dahmsi
M-lithgowae_contig_2067:618259-618443	N-dahmsi,P-sloanei
M-lithgowae_contig_9911:115000-115197	P-tryoni-tryoni,N-dahmsi,P-tryoni-tryoni-Eungella,P-lata,P-cribrata
M-lithgowae_contig_4186:313789-313903	P-tryoni-tryoni-Eungella,N-dahmsi
M-lithgowae_contig_1579:1876148-1876295	P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,N-hanni,N-dahmsi
M-lithgowae_contig_1226:889310-889378	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-sloanei
M-lithgowae_contig_1199:968495-968733	P-tryoni-tegminifera,P-tryoni-tryoni
M-lithgowae_contig_4927:756905-756959	P-tryoni-tegminifera,P-sloanei
M-lithgowae_contig_1676:1181627-1181735	P-tryoni-tryoni-Eungella
M-lithgowae_contig_744:75645-75702	P-tryoni-tryoni,P-sloanei,P-gigantea,P-tryoni-tryoni-Eungella
M-lithgowae_contig_6446:2144371-2144547	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,N-dahmsi,P-sloanei,N-hanni
M-lithgowae_contig_592:922797-922954	P-sloanei,N-hanni,P-tryoni-tryoni-Eungella,P-tryoni-tryoni
M-lithgowae_contig_169:254339-254512	P-tryoni-tryoni,P-sloanei,P-tryoni-tryoni-Eungella,P-gigantea,N-hanni,G-dilatatus
M-lithgowae_contig_626:483782-484291	P-tryoni-tryoni
M-lithgowae_contig_10340:529944-530221	P-tryoni-tryoni,P-gigantea,P-tryoni-tegminifera
M-lithgowae_contig_10227:415046-415196	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-sloanei,P-gigantea
M-lithgowae_contig_4:643655-643853	P-tryoni-tryoni
M-lithgowae_contig_3709:2348574-2348645	P-gigantea,P-sloanei,P-tryoni-tegminifera
M-lithgowae_contig_4920:637979-638294	P-tryoni-tegminifera
M-lithgowae_contig_2540:1264615-1264743	P-tryoni-tryoni
M-lithgowae_contig_6410:8814-8875	P-sloanei,N-hanni,G-dilatatus,P-cribrata,P-lata
M-lithgowae_contig_7925:764963-765294	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera
M-lithgowae_contig_526:526122-526228	P-tryoni-tryoni,P-gigantea
M-lithgowae_contig_108:2765563-2765624	P-tryoni-tryoni,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-sloanei,N-dahmsi,G-dilatatus
M-lithgowae_contig_4071:495391-495520	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-gigantea,P-lata,P-cribrata,P-tryoni-tegminifera,N-hanni,N-dahmsi,G-dilatatus
M-lithgowae_contig_7247:520489-520942	P-tryoni-tryoni
M-lithgowae_contig_651:1188915-1189110	P-tryoni-tryoni,P-gigantea
M-lithgowae_contig_3356:338477-338553	P-gigantea,P-tryoni-tryoni,P-sloanei,G-dilatatus,N-hanni,N-dahmsi,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella
M-lithgowae_contig_701:4005640-4005755	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,N-dahmsi,P-sloanei,N-hanni,G-dilatatus
M-lithgowae_contig_765:3244463-3244613	P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera,N-dahmsi
M-lithgowae_contig_2223:1429604-1430381	P-tryoni-tegminifera
M-lithgowae_contig_2094:1156058-1156169	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni
M-lithgowae_contig_9801:129115-129208	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-gigantea,N-dahmsi,P-tryoni-tegminifera
M-lithgowae_contig_816:306182-306338	P-gigantea,N-dahmsi,P-tryoni-tryoni,G-dilatatus,N-hanni,P-tryoni-tegminifera,P-sloanei
M-lithgowae_contig_857:1839762-1839961	P-tryoni-tegminifera,P-gigantea,P-tryoni-tryoni
M-lithgowae_contig_457:716934-717233	G-dilatatus,N-hanni,P-gigantea
M-lithgowae_contig_3221:362782-362926	P-gigantea,P-tryoni-tryoni,P-sloanei,P-tryoni-tegminifera,N-hanni
M-lithgowae_contig_10393:1045493-1045566	P-tryoni-tegminifera,P-tryoni-tryoni,N-hanni,G-dilatatus
M-lithgowae_contig_9961:217910-218005	P-tryoni-tegminifera,P-gigantea
M-lithgowae_contig_195:147160-147219	P-tryoni-tryoni,P-gigantea,P-sloanei,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-cribrata,G-dilatatus,P-lata,N-hanni,N-dahmsi
M-lithgowae_contig_85:532517-532614	P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera,N-hanni
M-lithgowae_contig_7064:29702-29752	N-hanni,N-dahmsi,P-tryoni-tryoni-Eungella
M-lithgowae_contig_6595:115337-115525	P-gigantea,N-dahmsi,P-sloanei,P-tryoni-tryoni
M-lithgowae_contig_447:256662-256748	P-tryoni-tryoni,P-tryoni-tegminifera,P-gigantea,N-dahmsi,P-tryoni-tryoni-Eungella
M-lithgowae_contig_1228:702848-703168	P-gigantea,P-tryoni-tegminifera
M-lithgowae_contig_6013:172769-172827	P-tryoni-tryoni-Eungella,G-dilatatus,P-gigantea,P-tryoni-tegminifera
M-lithgowae_contig_1126:2427131-2427269	P-tryoni-tegminifera,P-sloanei,P-tryoni-tryoni,G-dilatatus,N-dahmsi
M-lithgowae_contig_7610:3141-3221	P-tryoni-tryoni-Eungella,G-dilatatus,P-tryoni-tryoni
M-lithgowae_contig_2695:696242-696463	G-dilatatus
M-lithgowae_contig_2406:19002-19497	P-tryoni-tegminifera,P-gigantea
M-lithgowae_contig_2676:1349564-1349644	P-tryoni-tegminifera,P-sloanei,P-tryoni-tryoni,P-lata,P-gigantea,N-hanni,P-tryoni-tryoni-Eungella
M-lithgowae_contig_9902:294743-294867	P-tryoni-tryoni,P-gigantea,P-tryoni-tegminifera,N-dahmsi
M-lithgowae_contig_1977:538237-538597	P-tryoni-tryoni-Eungella
M-lithgowae_contig_4763:1180648-1180712	P-gigantea,P-tryoni-tryoni-Eungella,N-hanni,P-tryoni-tryoni,P-sloanei,G-dilatatus,N-dahmsi,P-tryoni-tegminifera
