query_id	subject_id_prefixes
N-hanni_809648:36966-37066	P-gigantea,P-tryoni-tegminifera,G-dilatatus,P-sloanei
N-hanni_809314:6093-6303	P-gigantea,G-dilatatus,P-tryoni-tryoni,M-lithgowae,P-lata,N-dahmsi
N-hanni_779131:196161-196206	P-tryoni-tegminifera,N-dahmsi,P-tryoni-tryoni
N-hanni_686318:2504-2687	P-tryoni-tryoni-Eungella,P-sloanei,P-gigantea,P-tryoni-tryoni,N-dahmsi
N-hanni_702366:1561-1778	N-dahmsi
N-hanni_407492:210-318	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-sloanei,P-lata,N-dahmsi,M-lithgowae,P-gigantea
N-hanni_786273:153-204	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,M-lithgowae,G-dilatatus,P-tryoni-tegminifera
N-hanni_773703:1699-1784	P-tryoni-tegminifera,M-lithgowae,P-tryoni-tryoni,P-sloanei,N-dahmsi,G-dilatatus,P-gigantea
N-hanni_1115:571518-571607	P-tryoni-tryoni
N-hanni_1058:630495-630685	N-dahmsi,P-gigantea,M-lithgowae,P-tryoni-tryoni,P-tryoni-tegminifera
N-hanni_803794:66430-66503	P-gigantea,M-lithgowae,P-tryoni-tryoni,P-sloanei,N-dahmsi,P-tryoni-tegminifera
N-hanni_802973:6695-6828	P-gigantea
N-hanni_588:58306-58424	P-sloanei
N-hanni_792410:8652-8879	P-sloanei,P-gigantea,P-tryoni-tegminifera
N-hanni_748337:543-675	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-lata,P-tryoni-tryoni,N-dahmsi,M-lithgowae
N-hanni_577119:196-257	P-gigantea,P-tryoni-tryoni,N-dahmsi,G-dilatatus,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,M-lithgowae
N-hanni_513280:1889-1995	P-gigantea,P-tryoni-tryoni,M-lithgowae,P-sloanei
N-hanni_649065:878-937	P-sloanei,M-lithgowae
N-hanni_822070:313576-313830	P-sloanei,G-dilatatus,M-lithgowae,N-dahmsi,P-gigantea,P-tryoni-tryoni,P-cribrata
N-hanni_662465:412-534	P-tryoni-tegminifera,P-tryoni-tryoni,P-gigantea
N-hanni_779435:3765-4053	P-sloanei,P-gigantea,P-tryoni-tegminifera
N-hanni_776474:15013-15081	G-dilatatus,P-gigantea,P-sloanei,P-tryoni-tegminifera
N-hanni_779255:2189-2251	P-sloanei,P-tryoni-tryoni,P-tryoni-tryoni-Eungella
N-hanni_602190:1231-1349	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-sloanei,P-gigantea
N-hanni_446424:1247-1383	P-sloanei
N-hanni_727976:2227-2345	P-tryoni-tryoni-Eungella,P-sloanei,N-dahmsi,P-tryoni-tegminifera,P-tryoni-tryoni,P-cribrata,P-gigantea,G-dilatatus
N-hanni_349:350768-350800	P-sloanei,M-lithgowae,G-dilatatus
N-hanni_821645:18751-18881	P-gigantea,P-tryoni-tegminifera,N-dahmsi,P-tryoni-tryoni
N-hanni_732531:4369-4535	P-sloanei
N-hanni_740185:1564-1688	P-sloanei,P-tryoni-tryoni,P-tryoni-tryoni-Eungella,N-dahmsi
N-hanni_807196:10205-10298	P-gigantea,P-sloanei,G-dilatatus,P-tryoni-tegminifera,N-dahmsi
N-hanni_894:116382-116469	P-sloanei,P-tryoni-tryoni,G-dilatatus,P-gigantea,N-dahmsi,P-cribrata,P-lata,M-lithgowae,P-tryoni-tryoni-Eungella
N-hanni_723814:987-1247	P-sloanei,N-dahmsi,P-tryoni-tryoni
N-hanni_672524:85-153	P-gigantea,P-tryoni-tryoni,M-lithgowae,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,N-dahmsi,G-dilatatus
N-hanni_48:477243-477288	P-gigantea,P-tryoni-tegminifera,P-sloanei,N-dahmsi,M-lithgowae,G-dilatatus
N-hanni_808350:3209-3311	P-sloanei,P-tryoni-tegminifera,G-dilatatus,M-lithgowae,N-dahmsi
N-hanni_813962:18639-18823	P-tryoni-tegminifera
N-hanni_721464:13336-14006	M-lithgowae
N-hanni_725784:857-1038	P-tryoni-tryoni-Eungella,G-dilatatus
N-hanni_820098:10363-10428	P-tryoni-tegminifera,N-dahmsi,P-tryoni-tryoni
N-hanni_817969:41992-42066	G-dilatatus,P-tryoni-tryoni-Eungella,M-lithgowae,P-sloanei,P-lata,P-tryoni-tegminifera,N-dahmsi,P-cribrata
N-hanni_646783:188-219	B-germanica
N-hanni_693994:177-231	P-tryoni-tryoni,G-dilatatus,P-tryoni-tryoni-Eungella
N-hanni_817589:30456-30689	P-sloanei,N-dahmsi
N-hanni_794171:4715-4896	P-tryoni-tryoni-Eungella,P-cribrata,P-lata
N-hanni_637033:5002-5065	P-tryoni-tryoni
N-hanni_637352:3021-3051	P-tryoni-tryoni,P-sloanei
N-hanni_724529:127-334	P-tryoni-tryoni-Eungella
N-hanni_853092:2417-2517	N-dahmsi,G-dilatatus,P-tryoni-tryoni,P-sloanei
N-hanni_797135:10-368	P-sloanei
N-hanni_775194:6329-6447	P-tryoni-tegminifera,P-gigantea,P-sloanei
N-hanni_551130:42-137	P-tryoni-tryoni-Eungella,P-sloanei,N-dahmsi,P-gigantea,P-tryoni-tegminifera,P-lata
N-hanni_602:173221-173280	P-gigantea,P-tryoni-tegminifera,P-lata
N-hanni_732040:782-1017	P-sloanei,P-lata,P-cribrata
N-hanni_376646:233-504	P-sloanei
N-hanni_470:49464-49606	G-dilatatus,P-gigantea,P-tryoni-tegminifera
N-hanni_938:14817-14917	P-tryoni-tryoni,P-sloanei,N-dahmsi,P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,M-lithgowae
N-hanni_820990:59544-59596	M-lithgowae,P-sloanei
N-hanni_751192:890-993	P-gigantea,P-tryoni-tegminifera,M-lithgowae,P-tryoni-tryoni,P-tryoni-tryoni-Eungella,N-dahmsi
N-hanni_750769:926-985	P-sloanei,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,N-dahmsi,M-lithgowae,P-gigantea,P-tryoni-tryoni,G-dilatatus
N-hanni_901:144354-144413	P-tryoni-tryoni-Eungella,P-sloanei,N-dahmsi
N-hanni_558887:160-234	M-lithgowae,P-cribrata
N-hanni_908:61954-61997	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,P-sloanei,M-lithgowae
N-hanni_719103:550-813	P-sloanei
N-hanni_759511:1091-1146	P-tryoni-tryoni-Eungella,P-tryoni-tryoni
N-hanni_1140:112031-112107	P-sloanei,P-gigantea,P-tryoni-tegminifera
N-hanni_692656:1398-1552	P-sloanei,P-tryoni-tryoni,G-dilatatus,M-lithgowae
N-hanni_728125:673-889	M-lithgowae
N-hanni_450887:4497-4740	P-sloanei,P-tryoni-tegminifera
N-hanni_819653:73256-73358	P-tryoni-tryoni-Eungella,P-sloanei
N-hanni_821708:119950-120098	P-tryoni-tryoni-Eungella,P-sloanei,N-dahmsi,P-tryoni-tegminifera
N-hanni_802590:9005-9088	P-sloanei,P-tryoni-tryoni-Eungella,N-dahmsi
N-hanni_774488:2070-2238	M-lithgowae
N-hanni_731114:228-488	P-sloanei
N-hanni_808105:5456-5553	P-sloanei,M-lithgowae,P-gigantea
N-hanni_737812:2406-2473	P-cribrata,P-tryoni-tryoni,P-lata,N-dahmsi,P-sloanei,P-gigantea,G-dilatatus,P-tryoni-tegminifera
N-hanni_756073:3683-3872	P-tryoni-tegminifera,P-sloanei,N-dahmsi,M-lithgowae,P-tryoni-tryoni-Eungella
N-hanni_853192:12074-12134	P-sloanei,P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni
N-hanni_814632:4999-5238	P-tryoni-tryoni-Eungella,P-gigantea,N-dahmsi,P-tryoni-tegminifera
N-hanni_796874:53761-53969	P-sloanei,P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni
N-hanni_795230:5458-5555	P-sloanei,P-tryoni-tryoni,P-tryoni-tegminifera,P-gigantea,N-dahmsi,P-tryoni-tryoni-Eungella
N-hanni_576:143544-143636	P-tryoni-tryoni,M-lithgowae,P-lata,P-tryoni-tryoni-Eungella
N-hanni_647105:5125-5212	P-gigantea,P-tryoni-tryoni,P-lata
N-hanni_348:135563-135664	P-tryoni-tryoni,P-sloanei
N-hanni_23:376305-376411	M-lithgowae,P-sloanei,P-tryoni-tryoni
N-hanni_639368:12033-12114	P-tryoni-tryoni-Eungella,M-lithgowae
N-hanni_1319:204535-204595	P-sloanei,P-lata,M-lithgowae,P-tryoni-tryoni
N-hanni_628:3856-3927	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,N-dahmsi,P-sloanei,P-lata,P-cribrata,M-lithgowae,G-dilatatus
N-hanni_771763:2467-2535	P-tryoni-tegminifera,P-lata,M-lithgowae,P-sloanei
N-hanni_811737:2793-3006	P-tryoni-tryoni-Eungella
N-hanni_781815:72-517	P-tryoni-tegminifera,P-sloanei,N-dahmsi,P-tryoni-tryoni-Eungella
N-hanni_474559:2787-2853	P-sloanei,P-gigantea,P-tryoni-tegminifera,G-dilatatus,N-dahmsi
N-hanni_615608:62-336	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-sloanei,M-lithgowae
N-hanni_820203:44129-44484	P-sloanei
N-hanni_685854:6792-6955	P-tryoni-tryoni-Eungella
N-hanni_821174:84673-84713	P-gigantea,P-tryoni-tegminifera,N-dahmsi,P-tryoni-tryoni,P-lata,P-cribrata,P-tryoni-tryoni-Eungella,M-lithgowae,G-dilatatus
N-hanni_778617:12535-12595	P-sloanei,P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera
N-hanni_643032:751-948	P-sloanei,M-lithgowae,P-tryoni-tryoni,P-tryoni-tryoni-Eungella,N-dahmsi,G-dilatatus
N-hanni_746966:78-111	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,P-sloanei,P-lata,N-dahmsi,G-dilatatus
N-hanni_393626:2162-2213	P-sloanei,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera
N-hanni_956:52477-52656	P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,G-dilatatus,N-dahmsi
N-hanni_622668:966-1073	P-sloanei,M-lithgowae,P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera
N-hanni_592290:6669-7206	P-sloanei,N-dahmsi
