query_id	subject_id_prefixes
N-dahmsi_contig_6500:5330053-5330208	P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-lata,P-cribrata
N-dahmsi_contig_7359:3235718-3235787	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,N-hanni,P-sloanei
N-dahmsi_contig_1218:322978-323063	P-tryoni-tryoni,P-gigantea,P-tryoni-tegminifera,M-lithgowae
N-dahmsi_contig_2888:635859-636026	N-hanni,P-tryoni-tegminifera
N-dahmsi_contig_4632:19316622-19316772	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-tryoni-tryoni,M-lithgowae,P-cribrata,N-hanni,G-dilatatus
N-dahmsi_contig_4632:4421909-4421981	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,M-lithgowae,P-gigantea,N-hanni
N-dahmsi_contig_4863:1828746-1828843	N-hanni,M-lithgowae,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,G-dilatatus
N-dahmsi_contig_6530:9112765-9112855	P-lata
N-dahmsi_contig_7516:2629774-2629855	P-gigantea
N-dahmsi_contig_7127:198345-198456	P-sloanei,N-hanni,P-lata,P-tryoni-tryoni-Eungella,M-lithgowae
N-dahmsi_contig_13059:162669-162874	P-tryoni-tryoni,N-hanni,G-dilatatus,P-tryoni-tryoni-Eungella,M-lithgowae,P-gigantea
N-dahmsi_contig_4463:810011-810113	P-gigantea,P-tryoni-tegminifera,G-dilatatus,P-tryoni-tryoni
N-dahmsi_contig_15802:765522-765582	P-gigantea,P-tryoni-tryoni-Eungella,P-sloanei
N-dahmsi_contig_4738:5522536-5522628	P-gigantea,P-tryoni-tryoni,P-tryoni-tryoni-Eungella
N-dahmsi_contig_8963:3614311-3614547	P-tryoni-tegminifera,N-hanni,P-tryoni-tryoni-Eungella
N-dahmsi_contig_7715:6959675-6959796	G-dilatatus,M-lithgowae,P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni,P-sloanei
N-dahmsi_contig_5803:3549413-3549594	P-sloanei,P-cribrata,P-lata,P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera
N-dahmsi_contig_7715:10544193-10544370	P-tryoni-tegminifera,P-gigantea,M-lithgowae,P-tryoni-tryoni,P-sloanei,P-tryoni-tryoni-Eungella
N-dahmsi_contig_12006:16165-16354	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,M-lithgowae
N-dahmsi_contig_19:10051449-10051512	P-sloanei
N-dahmsi_contig_4468:206016-206305	P-gigantea,N-hanni,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,G-dilatatus
N-dahmsi_contig_4269:3224043-3224113	P-sloanei,N-hanni,P-gigantea
N-dahmsi_contig_11713:1902115-1902435	P-gigantea,P-sloanei,P-tryoni-tryoni,N-hanni
N-dahmsi_contig_3127:4821048-4821145	P-sloanei,P-tryoni-tegminifera,P-tryoni-tryoni,N-hanni,P-gigantea
N-dahmsi_contig_6892:1369889-1369945	G-dilatatus,P-sloanei,P-gigantea,P-tryoni-tegminifera
N-dahmsi_contig_4883:2811514-2811713	P-tryoni-tryoni-Eungella
N-dahmsi_contig_14626:3790857-3790932	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella
N-dahmsi_contig_4234:3992361-3992512	P-gigantea,P-tryoni-tegminifera,M-lithgowae
N-dahmsi_contig_5456:7335975-7336031	P-tryoni-tryoni
N-dahmsi_contig_12964:1070428-1070688	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,G-dilatatus
N-dahmsi_contig_14267:1909896-1909982	P-lata,P-cribrata,P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni
N-dahmsi_contig_12061:1714775-1715020	P-tryoni-tryoni-Eungella
N-dahmsi_contig_10880:5910905-5911036	P-tryoni-tryoni,P-tryoni-tryoni-Eungella
N-dahmsi_contig_15414:2037685-2037737	P-tryoni-tryoni-Eungella
N-dahmsi_contig_7134:3229063-3229455	N-hanni,P-tryoni-tryoni,P-sloanei,P-tryoni-tegminifera,P-gigantea,G-dilatatus
N-dahmsi_contig_9736:348943-349023	P-gigantea,P-tryoni-tryoni,M-lithgowae
N-dahmsi_contig_3127:2226250-2226340	P-tryoni-tryoni-Eungella
N-dahmsi_contig_3644:15231216-15231452	N-hanni,P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,G-dilatatus
N-dahmsi_contig_12270:5443041-5443270	P-gigantea
N-dahmsi_contig_15802:1072477-1072583	P-cribrata
N-dahmsi_contig_2315:555995-556087	P-gigantea,P-tryoni-tryoni-Eungella,M-lithgowae,P-sloanei,P-lata,P-tryoni-tegminifera,P-cribrata,N-hanni
N-dahmsi_contig_6892:1895352-1895488	G-dilatatus,M-lithgowae,P-tryoni-tegminifera,P-tryoni-tryoni,N-hanni,P-gigantea,P-tryoni-tryoni-Eungella
N-dahmsi_contig_4878:8894268-8894402	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-lata,M-lithgowae,P-gigantea,P-cribrata,P-tryoni-tegminifera,N-hanni,G-dilatatus
N-dahmsi_contig_17466:853696-853785	G-dilatatus
N-dahmsi_contig_4246:2762073-2762210	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,M-lithgowae,P-gigantea,N-hanni,P-tryoni-tegminifera,P-lata,P-sloanei
N-dahmsi_contig_13377:1549137-1549413	P-tryoni-tegminifera,P-tryoni-tryoni
N-dahmsi_contig_7539:2951871-2952350	P-tryoni-tryoni-Eungella
N-dahmsi_contig_1581:1635939-1636210	P-tryoni-tryoni,P-sloanei,G-dilatatus,P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,M-lithgowae
N-dahmsi_contig_17642:322685-322843	P-tryoni-tryoni,P-sloanei,M-lithgowae,P-gigantea,P-tryoni-tegminifera
N-dahmsi_contig_4234:3547367-3547446	P-tryoni-tegminifera,P-sloanei,P-tryoni-tryoni
N-dahmsi_contig_12237:3413224-3413282	M-lithgowae,P-tryoni-tryoni-Eungella
N-dahmsi_contig_11713:116644-116883	M-lithgowae,P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-gigantea,G-dilatatus,P-sloanei
N-dahmsi_contig_16182:1087189-1087378	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,M-lithgowae,P-sloanei,P-tryoni-tryoni
N-dahmsi_contig_5911:1998677-1998832	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni,M-lithgowae,N-hanni
N-dahmsi_contig_10880:466232-466348	P-sloanei
N-dahmsi_contig_12075:1293562-1294051	P-gigantea
N-dahmsi_contig_3126:607330-607548	P-gigantea,G-dilatatus,P-tryoni-tryoni,P-sloanei
N-dahmsi_contig_6245:2443155-2443309	P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,G-dilatatus,P-lata,P-cribrata
N-dahmsi_contig_14425:959830-959938	P-tryoni-tryoni-Eungella,P-sloanei
N-dahmsi_contig_1600:439891-440047	P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni
N-dahmsi_contig_9700:976964-977067	M-lithgowae,P-tryoni-tryoni-Eungella,N-hanni,P-gigantea
N-dahmsi_contig_2888:1571965-1572033	P-tryoni-tegminifera,P-gigantea,M-lithgowae,G-dilatatus
N-dahmsi_contig_11230:5184325-5184391	P-tryoni-tryoni,P-gigantea,P-tryoni-tryoni-Eungella
N-dahmsi_contig_8715:4153480-4153615	P-tryoni-tryoni-Eungella,P-gigantea
N-dahmsi_contig_4234:3607683-3607745	P-tryoni-tryoni,P-lata,M-lithgowae
N-dahmsi_contig_12075:1391128-1391289	P-gigantea,P-lata,P-cribrata,P-tryoni-tryoni,P-tryoni-tegminifera
N-dahmsi_contig_11932:1120573-1120832	P-tryoni-tryoni,M-lithgowae
N-dahmsi_contig_1709:7880725-7880917	P-tryoni-tryoni,P-gigantea,N-hanni,P-sloanei,P-lata,P-cribrata
N-dahmsi_contig_5456:253066-253130	M-lithgowae,P-gigantea,P-tryoni-tegminifera
N-dahmsi_contig_5625:9014683-9014965	P-tryoni-tryoni
N-dahmsi_contig_5499:3867973-3868266	P-gigantea,P-tryoni-tryoni
N-dahmsi_contig_11353:220855-220983	P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni,M-lithgowae,N-hanni,P-sloanei
N-dahmsi_contig_16862:109830-109895	M-lithgowae,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-tryoni-tryoni
N-dahmsi_contig_7134:4981174-4981295	P-tryoni-tryoni-Eungella,P-gigantea,M-lithgowae,P-tryoni-tegminifera
N-dahmsi_contig_3147:469367-469655	P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-gigantea
N-dahmsi_contig_7352:99166-99334	P-tryoni-tryoni,G-dilatatus
N-dahmsi_contig_4878:8086421-8086499	G-dilatatus,P-tryoni-tryoni,P-tryoni-tegminifera,B-germanica,P-sloanei,N-hanni,P-gigantea,D-punctata
N-dahmsi_contig_6172_part2:3254986-3255430	P-tryoni-tryoni-Eungella
N-dahmsi_contig_4793:3813727-3813799	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-sloanei,G-dilatatus,M-lithgowae
N-dahmsi_contig_13023:2795475-2795622	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-tryoni-tryoni,P-gigantea
N-dahmsi_contig_4883:3496965-3497125	P-tryoni-tryoni-Eungella,P-tryoni-tryoni
N-dahmsi_contig_10374:1350935-1351270	P-tryoni-tegminifera,P-gigantea
N-dahmsi_contig_10880:5744921-5745339	P-tryoni-tryoni-Eungella
N-dahmsi_contig_4878:5599941-5600238	P-tryoni-tryoni-Eungella
N-dahmsi_contig_11932:1204829-1205124	M-lithgowae,P-tryoni-tegminifera,P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-gigantea
N-dahmsi_contig_10480:1098565-1098637	P-gigantea,P-lata
N-dahmsi_contig_10445:1571132-1571412	P-tryoni-tryoni-Eungella
N-dahmsi_contig_2201:4451600-4451750	P-sloanei,P-cribrata,P-tryoni-tryoni,M-lithgowae
N-dahmsi_contig_6245:2562769-2562846	P-tryoni-tryoni-Eungella,N-hanni
N-dahmsi_contig_5625:9400002-9400278	P-tryoni-tryoni-Eungella,M-lithgowae,P-tryoni-tryoni,N-hanni,G-dilatatus,P-gigantea
N-dahmsi_contig_14192:29047-29115	P-sloanei
N-dahmsi_contig_8473:11944007-11944108	P-sloanei,P-tryoni-tegminifera,P-tryoni-tryoni,N-hanni
N-dahmsi_contig_3309:1799281-1799491	P-sloanei,M-lithgowae,P-gigantea,P-tryoni-tryoni
N-dahmsi_contig_14402:395941-396382	P-tryoni-tryoni
N-dahmsi_contig_2261:5848213-5848313	P-gigantea,P-tryoni-tegminifera
N-dahmsi_contig_3254:4087628-4087684	P-sloanei,P-gigantea,M-lithgowae,G-dilatatus,P-tryoni-tryoni-Eungella,P-tryoni-tryoni
N-dahmsi_contig_5625:15038136-15038195	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-gigantea,N-hanni
N-dahmsi_contig_12695:4715012-4715144	N-hanni,G-dilatatus
N-dahmsi_contig_1581:237502-237616	P-tryoni-tryoni-Eungella,M-lithgowae
N-dahmsi_contig_2261:8563080-8563393	P-gigantea
N-dahmsi_contig_13023:1620372-1620631	P-gigantea,P-tryoni-tegminifera
N-dahmsi_contig_10809:4479338-4479402	N-hanni,M-lithgowae,P-tryoni-tryoni,P-sloanei,P-gigantea,P-tryoni-tryoni-Eungella
N-dahmsi_contig_9965:2402885-2402960	P-gigantea,P-cribrata
N-dahmsi_contig_11169:642452-642576	P-tryoni-tryoni-Eungella
N-dahmsi_contig_7715:12468510-12468901	P-tryoni-tegminifera
N-dahmsi_contig_2287:22019760-22019826	P-tryoni-tegminifera,M-lithgowae,P-tryoni-tryoni,P-gigantea,P-americana
N-dahmsi_contig_11182:97970-98135	P-tryoni-tryoni-Eungella,P-tryoni-tryoni
N-dahmsi_contig_19:10999859-10999929	P-tryoni-tegminifera,P-sloanei,P-gigantea,P-tryoni-tryoni
N-dahmsi_contig_10226:7963010-7963096	M-lithgowae,N-hanni
N-dahmsi_contig_5605:2840123-2840301	P-tryoni-tryoni,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella
N-dahmsi_contig_10204:1005571-1005767	G-dilatatus,P-tryoni-tegminifera,P-sloanei,P-gigantea,P-lata,P-tryoni-tryoni
N-dahmsi_contig_19:11801656-11801706	P-lata,P-sloanei,P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,M-lithgowae
N-dahmsi_contig_7352:348789-349054	M-lithgowae,P-tryoni-tryoni-Eungella,N-hanni
N-dahmsi_contig_11203:1799866-1799987	P-tryoni-tryoni,M-lithgowae,P-tryoni-tryoni-Eungella
N-dahmsi_contig_12473:146937-147088	P-tryoni-tryoni-Eungella,G-dilatatus,M-lithgowae,P-tryoni-tryoni
N-dahmsi_contig_7747:1246549-1246711	P-tryoni-tryoni-Eungella
N-dahmsi_contig_736:329576-329838	M-lithgowae,P-tryoni-tryoni-Eungella,P-tryoni-tryoni
N-dahmsi_contig_10226:6126729-6127271	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera
N-dahmsi_contig_7715:5397037-5397225	P-tryoni-tegminifera,P-gigantea,P-tryoni-tryoni,P-sloanei,N-hanni
N-dahmsi_contig_10088:2648450-2648553	P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera
N-dahmsi_contig_8447:889124-889276	P-sloanei,P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-tryoni-tegminifera,M-lithgowae
N-dahmsi_contig_11917:72102-72280	P-tryoni-tryoni-Eungella,P-sloanei,M-lithgowae,P-gigantea,N-hanni
N-dahmsi_contig_2835:3420541-3420837	P-gigantea,P-tryoni-tegminifera,G-dilatatus,P-sloanei,N-hanni,P-tryoni-tryoni
N-dahmsi_contig_8663:4702989-4703142	P-gigantea
N-dahmsi_contig_10741:755799-756220	P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera,M-lithgowae
N-dahmsi_contig_7539:3053900-3053982	P-gigantea,M-lithgowae,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella
N-dahmsi_contig_6412:475868-475935	G-dilatatus
N-dahmsi_contig_7668:5934641-5934882	P-tryoni-tryoni-Eungella
N-dahmsi_contig_17331:6615793-6615864	P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tryoni,G-dilatatus
N-dahmsi_contig_16013:187031-187145	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,P-sloanei,M-lithgowae
N-dahmsi_contig_2318:8415040-8415280	P-tryoni-tryoni-Eungella,P-tryoni-tryoni
N-dahmsi_contig_3254:4103372-4103431	P-tryoni-tryoni,M-lithgowae,P-tryoni-tryoni-Eungella,P-sloanei
N-dahmsi_contig_11458:421033-421294	P-tryoni-tegminifera,P-gigantea
N-dahmsi_contig_15337:1396190-1396375	P-tryoni-tegminifera,G-dilatatus,P-sloanei,N-hanni
N-dahmsi_contig_9611:938590-938820	P-tryoni-tryoni-Eungella,M-lithgowae,P-tryoni-tryoni,P-tryoni-tegminifera,P-gigantea
N-dahmsi_contig_2261:5872887-5873161	P-gigantea
N-dahmsi_contig_4330:499082-499159	P-tryoni-tegminifera,P-tryoni-tryoni-Eungella
N-dahmsi_contig_9306:2567635-2567763	P-tryoni-tryoni,N-hanni,M-lithgowae,P-sloanei,G-dilatatus,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera
N-dahmsi_contig_1726:80246-80603	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,M-lithgowae
N-dahmsi_contig_9504:5763883-5764039	P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,G-dilatatus,P-tryoni-tryoni-Eungella,P-sloanei,N-hanni,P-lata
N-dahmsi_contig_6573:2067038-2067316	P-tryoni-tryoni,N-hanni
N-dahmsi_contig_10445:912542-912627	G-dilatatus,P-gigantea,N-hanni,P-sloanei,P-tryoni-tegminifera
N-dahmsi_contig_13023:3741558-3741631	P-tryoni-tegminifera,P-tryoni-tryoni,P-sloanei,P-gigantea,P-cribrata,N-hanni,P-lata
N-dahmsi_contig_11458:1048227-1048486	P-sloanei,G-dilatatus,P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera
N-dahmsi_contig_9965:3517361-3517544	N-hanni
N-dahmsi_contig_2261:5151035-5151126	P-cribrata,P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,N-hanni,M-lithgowae,P-tryoni-tryoni,G-dilatatus,P-sloanei,P-lata
N-dahmsi_contig_4193_part2:1751002-1751063	P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera,P-sloanei,P-tryoni-tryoni,G-dilatatus
N-dahmsi_contig_12717:1818499-1818630	P-sloanei
N-dahmsi_contig_6518:1669069-1669155	M-lithgowae
N-dahmsi_contig_4878:11282901-11283538	P-gigantea,M-lithgowae,P-tryoni-tryoni-Eungella,P-tryoni-tryoni
N-dahmsi_contig_7352:5002064-5002123	M-lithgowae,P-gigantea,P-tryoni-tegminifera
N-dahmsi_contig_7433:2313625-2313781	P-tryoni-tryoni-Eungella,N-hanni
N-dahmsi_contig_5605:2107897-2108012	P-sloanei,P-tryoni-tryoni
N-dahmsi_contig_5499:5854197-5854743	P-tryoni-tryoni
N-dahmsi_contig_4878:16849702-16849858	P-gigantea
N-dahmsi_contig_4878:10607558-10607817	P-tryoni-tryoni-Eungella,P-gigantea,M-lithgowae
N-dahmsi_contig_14928:7839571-7839633	G-dilatatus,P-tryoni-tegminifera
N-dahmsi_contig_7668:7911535-7911772	P-tryoni-tryoni,M-lithgowae
N-dahmsi_contig_15526:364152-364344	P-gigantea,P-tryoni-tryoni-Eungella
N-dahmsi_contig_1708:2481137-2481319	P-tryoni-tegminifera,M-lithgowae,P-gigantea,P-lata,P-cribrata,P-tryoni-tryoni-Eungella,P-tryoni-tryoni,P-sloanei,G-dilatatus
N-dahmsi_contig_10880:6080636-6081068	P-tryoni-tryoni-Eungella
N-dahmsi_contig_7668:7347931-7348111	M-lithgowae,P-tryoni-tryoni-Eungella,P-sloanei,N-hanni
N-dahmsi_contig_7134:7543966-7544034	G-dilatatus,P-lata,P-tryoni-tryoni,P-sloanei
N-dahmsi_contig_4793:2920759-2920937	P-sloanei,N-hanni,P-tryoni-tryoni-Eungella
N-dahmsi_contig_7359:8651046-8651220	P-sloanei,N-hanni,P-gigantea,P-cribrata,D-punctata
N-dahmsi_contig_7972:1051443-1052600	P-tryoni-tryoni-Eungella
N-dahmsi_contig_7685:882832-882891	P-lata
N-dahmsi_contig_2471:18453526-18453587	G-dilatatus,P-tryoni-tryoni,N-hanni
N-dahmsi_contig_6879:2182483-2182543	P-sloanei,N-hanni
N-dahmsi_contig_2261:6583649-6583884	P-tryoni-tryoni,P-tryoni-tryoni-Eungella,M-lithgowae
N-dahmsi_contig_5499:3778179-3778384	P-tryoni-tryoni,M-lithgowae,P-tryoni-tryoni-Eungella
N-dahmsi_contig_4845:13128808-13128879	P-gigantea,P-tryoni-tryoni-Eungella
N-dahmsi_contig_2449:10217931-10217990	P-cribrata
N-dahmsi_contig_2261:4648659-4648761	P-tryoni-tryoni-Eungella
N-dahmsi_contig_12270:2994874-2995330	P-gigantea,P-tryoni-tryoni
N-dahmsi_contig_10264:1941511-1941583	P-gigantea,P-tryoni-tryoni-Eungella,M-lithgowae,P-tryoni-tegminifera,P-tryoni-tryoni,G-dilatatus
N-dahmsi_contig_16155:49776-50094	P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-gigantea,M-lithgowae,P-tryoni-tryoni
N-dahmsi_contig_2481:3943888-3943954	P-sloanei
N-dahmsi_contig_17142:1035963-1036103	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni
N-dahmsi_contig_3835:416123-416179	P-tryoni-tryoni-Eungella,P-cribrata,P-gigantea,P-tryoni-tryoni,P-tryoni-tegminifera,N-hanni
N-dahmsi_contig_11138:628123-628246	P-tryoni-tryoni,N-hanni,P-gigantea,P-tryoni-tegminifera,M-lithgowae
N-dahmsi_contig_2261:7616518-7616588	P-tryoni-tryoni-Eungella
N-dahmsi_contig_5118:2428934-2429306	P-tryoni-tryoni-Eungella
N-dahmsi_contig_10880:1387997-1388185	P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-sloanei,P-gigantea,N-hanni,G-dilatatus,P-tryoni-tryoni,M-lithgowae
N-dahmsi_contig_6669_part2:1277978-1278074	N-hanni
