query_id	subject_id_prefixes
P-tryoni-tryoni_contig_4914:7124-7200	P-gigantea,P-tryoni-tryoni-Eungella,P-sloanei,M-lithgowae,N-dahmsi,P-tryoni-tegminifera,G-dilatatus
P-tryoni-tryoni_contig_14149:344849-345025	M-lithgowae
P-tryoni-tryoni_contig_19190:217522-217808	M-lithgowae
P-tryoni-tryoni_contig_19402:896606-896669	P-sloanei,N-hanni,N-dahmsi,P-tryoni-tegminifera
P-tryoni-tryoni_contig_857:106506-106580	G-dilatatus,P-tryoni-tryoni-Eungella,N-dahmsi,P-tryoni-tegminifera
P-tryoni-tryoni_contig_9772:73288-73359	N-dahmsi,P-gigantea,P-tryoni-tegminifera
P-tryoni-tryoni_contig_11893:104610-104883	P-tryoni-tegminifera,P-gigantea,G-dilatatus
P-tryoni-tryoni_contig_20770:631234-631321	M-lithgowae,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_19392:470673-470829	M-lithgowae,P-sloanei,N-hanni,P-lata,P-cribrata,P-tryoni-tryoni-Eungella,B-germanica,N-dahmsi
P-tryoni-tryoni_contig_19772:458784-458913	M-lithgowae,P-sloanei
P-tryoni-tryoni_contig_17539:105204-105444	P-gigantea,N-dahmsi,P-tryoni-tegminifera
P-tryoni-tryoni_contig_19043:41112-41285	P-sloanei,G-dilatatus,N-dahmsi,P-gigantea
P-tryoni-tryoni_contig_10537:406614-406930	M-lithgowae
P-tryoni-tryoni_contig_20457:3265-3463	N-dahmsi
P-tryoni-tryoni_contig_12079:330760-330878	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_14817:271544-271586	G-dilatatus
P-tryoni-tryoni_contig_20884:174184-174288	M-lithgowae,P-gigantea,N-hanni
P-tryoni-tryoni_contig_9982:380411-380447	P-gigantea,P-tryoni-tegminifera,P-sloanei
P-tryoni-tryoni_contig_934:671752-671833	M-lithgowae,G-dilatatus,P-sloanei
P-tryoni-tryoni_contig_18870:1242402-1242667	P-gigantea,P-sloanei
P-tryoni-tryoni_contig_10778:444194-444278	P-tryoni-tegminifera,P-gigantea,M-lithgowae,P-tryoni-tryoni-Eungella,N-dahmsi
P-tryoni-tryoni_contig_1771:131449-131548	M-lithgowae,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,N-hanni
P-tryoni-tryoni_contig_18283:802034-802083	P-sloanei,M-lithgowae
P-tryoni-tryoni_contig_15928:172254-172326	P-gigantea,P-tryoni-tegminifera,P-sloanei,N-hanni,P-tryoni-tryoni-Eungella,N-dahmsi
P-tryoni-tryoni_contig_6233:1236695-1236743	P-tryoni-tegminifera,N-dahmsi,P-gigantea,M-lithgowae,G-dilatatus,P-lata
P-tryoni-tryoni_contig_7007:390545-390614	N-dahmsi,N-hanni,M-lithgowae
P-tryoni-tryoni_contig_4754:301640-301677	P-cribrata
P-tryoni-tryoni_contig_19287:127443-127520	N-hanni,M-lithgowae,N-dahmsi
P-tryoni-tryoni_contig_15249:462993-463193	M-lithgowae
P-tryoni-tryoni_contig_15676:154983-155054	M-lithgowae
P-tryoni-tryoni_contig_15794:615930-616015	P-tryoni-tegminifera,M-lithgowae
P-tryoni-tryoni_contig_14215:394804-395017	M-lithgowae,P-gigantea,P-tryoni-tegminifera
P-tryoni-tryoni_contig_10888:64979-65188	P-gigantea,M-lithgowae
P-tryoni-tryoni_contig_11147:1021956-1022129	N-dahmsi,P-gigantea
P-tryoni-tryoni_contig_12155:581695-581795	P-sloanei
P-tryoni-tryoni_contig_19907:885439-885531	M-lithgowae
P-tryoni-tryoni_contig_9999:455008-455060	N-dahmsi,M-lithgowae,P-sloanei,G-dilatatus
P-tryoni-tryoni_contig_19128:201006-201207	M-lithgowae,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_19650:2664341-2664503	P-gigantea,P-sloanei,M-lithgowae,G-dilatatus,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_9195:511467-511568	M-lithgowae
P-tryoni-tryoni_contig_5790:408623-408763	P-gigantea,P-tryoni-tegminifera,M-lithgowae
P-tryoni-tryoni_contig_13577:220797-220856	P-gigantea,N-hanni,P-tryoni-tryoni-Eungella,P-lata,N-dahmsi
P-tryoni-tryoni_contig_20010:508479-508518	P-tryoni-tryoni-Eungella,P-sloanei,N-hanni
P-tryoni-tryoni_contig_12268:203042-203267	P-tryoni-tegminifera
P-tryoni-tryoni_contig_15627:560684-560731	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-lata,P-cribrata,N-hanni,N-dahmsi,G-dilatatus,B-germanica
P-tryoni-tryoni_contig_14130:30690-30876	N-dahmsi
P-tryoni-tryoni_contig_17026:12726-13055	P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_7521:125453-125501	N-dahmsi
P-tryoni-tryoni_contig_909:122043-122143	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-sloanei,P-lata,P-cribrata,N-hanni,M-lithgowae,G-dilatatus
P-tryoni-tryoni_contig_18872:1473901-1473962	G-dilatatus,P-tryoni-tegminifera
P-tryoni-tryoni_contig_21034:318985-319073	M-lithgowae
P-tryoni-tryoni_contig_9999:1302311-1302414	N-dahmsi,P-tryoni-tryoni-Eungella,P-gigantea,P-sloanei,N-hanni
P-tryoni-tryoni_contig_10409:550274-550516	N-dahmsi
P-tryoni-tryoni_contig_12096:105232-105264	N-hanni,N-dahmsi
P-tryoni-tryoni_contig_11021:581888-582016	N-hanni,P-sloanei,P-tryoni-tryoni-Eungella,M-lithgowae,N-dahmsi
P-tryoni-tryoni_contig_19866:131634-131684	G-dilatatus
P-tryoni-tryoni_contig_2908:771645-771711	N-hanni,N-dahmsi,M-lithgowae
P-tryoni-tryoni_contig_18064:17735-17776	P-tryoni-tryoni-Eungella,G-dilatatus,M-lithgowae,N-hanni
P-tryoni-tryoni_contig_13488:85816-85920	M-lithgowae,G-dilatatus,P-sloanei
P-tryoni-tryoni_contig_11986:539000-539052	M-lithgowae,P-sloanei,N-hanni,N-dahmsi,G-dilatatus
P-tryoni-tryoni_contig_10514:1550705-1550833	P-gigantea,N-dahmsi,G-dilatatus,M-lithgowae
P-tryoni-tryoni_contig_10523:102589-102754	P-gigantea,N-dahmsi
P-tryoni-tryoni_contig_5261:511801-511911	P-gigantea,P-tryoni-tegminifera,N-dahmsi,P-tryoni-tryoni-Eungella,N-hanni,G-dilatatus
P-tryoni-tryoni_contig_20342:658425-658606	P-tryoni-tryoni-Eungella,G-dilatatus,P-cribrata,P-lata
P-tryoni-tryoni_contig_9068:2101290-2101441	G-dilatatus
P-tryoni-tryoni_contig_20541:182896-182989	M-lithgowae,P-tryoni-tegminifera,G-dilatatus
P-tryoni-tryoni_contig_6571:429947-430157	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_10711:3714-3815	P-gigantea,G-dilatatus,P-sloanei,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_14441:57396-57549	P-gigantea,P-tryoni-tegminifera,M-lithgowae,P-sloanei,P-tryoni-tryoni-Eungella,G-dilatatus,N-dahmsi
P-tryoni-tryoni_contig_12498:1009717-1009777	N-hanni,P-sloanei,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_1078:80695-80753	P-gigantea,P-tryoni-tegminifera,M-lithgowae,P-sloanei
P-tryoni-tryoni_contig_20308:95668-95714	G-dilatatus
P-tryoni-tryoni_contig_20313:172696-172869	M-lithgowae,P-tryoni-tryoni-Eungella,G-dilatatus,N-hanni,P-sloanei
P-tryoni-tryoni_contig_13572:86830-86861	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,N-dahmsi,G-dilatatus,M-lithgowae
P-tryoni-tryoni_contig_8514:874186-874286	N-dahmsi,P-gigantea,P-tryoni-tegminifera,G-dilatatus,P-lata,P-cribrata,P-sloanei,N-hanni,M-lithgowae
P-tryoni-tryoni_contig_10803:1243-1314	M-lithgowae,P-sloanei
P-tryoni-tryoni_contig_20034:36409-36540	P-gigantea,G-dilatatus,N-dahmsi,P-tryoni-tryoni-Eungella,P-cribrata,P-lata,P-tryoni-tegminifera
P-tryoni-tryoni_contig_20470:1223419-1223488	M-lithgowae
P-tryoni-tryoni_contig_6669:224496-224740	P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_15832:20297-20616	M-lithgowae
P-tryoni-tryoni_contig_3925:553554-553621	P-cribrata
P-tryoni-tryoni_contig_19099:153388-153666	P-tryoni-tegminifera,G-dilatatus,P-tryoni-tryoni-Eungella,N-dahmsi,P-sloanei,P-gigantea
P-tryoni-tryoni_contig_19568:114548-114621	N-dahmsi,N-hanni,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_15284:440562-440700	M-lithgowae
P-tryoni-tryoni_contig_13431:166227-166417	P-tryoni-tryoni-Eungella,P-sloanei,G-dilatatus,N-hanni,N-dahmsi
P-tryoni-tryoni_contig_13302:133983-134127	P-gigantea,P-tryoni-tegminifera,M-lithgowae,N-dahmsi
P-tryoni-tryoni_contig_1749:3383-3414	P-americana,P-gigantea,P-tryoni-tryoni-Eungella,D-punctata,B-germanica,N-dahmsi,P-lata
P-tryoni-tryoni_contig_20286:235215-235517	M-lithgowae,P-gigantea
P-tryoni-tryoni_contig_11291:598462-598709	P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,N-hanni,N-dahmsi
P-tryoni-tryoni_contig_19168:1380484-1380690	P-tryoni-tegminifera,M-lithgowae
P-tryoni-tryoni_contig_7057:45982-46071	P-tryoni-tryoni-Eungella,N-dahmsi
P-tryoni-tryoni_contig_4634:984619-984733	G-dilatatus,N-dahmsi,M-lithgowae,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_20596:42164-42197	P-tryoni-tegminifera,M-lithgowae,G-dilatatus
P-tryoni-tryoni_contig_4504:118208-118246	N-dahmsi
P-tryoni-tryoni_contig_10:741731-741778	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,G-dilatatus
P-tryoni-tryoni_contig_8996:1305674-1305869	M-lithgowae
P-tryoni-tryoni_contig_10582:487090-487605	P-tryoni-tegminifera,M-lithgowae
P-tryoni-tryoni_contig_19171:538350-538395	P-tryoni-tegminifera,P-sloanei,P-gigantea,M-lithgowae,P-tryoni-tryoni-Eungella,N-hanni
P-tryoni-tryoni_contig_17197:272404-272434	P-tryoni-tegminifera
P-tryoni-tryoni_contig_10698:546692-546808	G-dilatatus
P-tryoni-tryoni_contig_17446:961807-961853	P-sloanei,N-dahmsi,G-dilatatus,P-gigantea,P-tryoni-tegminifera
P-tryoni-tryoni_contig_3186:1232498-1232564	N-dahmsi
P-tryoni-tryoni_contig_15457:98586-98638	P-gigantea,P-tryoni-tegminifera,N-dahmsi,P-tryoni-tryoni-Eungella,G-dilatatus,M-lithgowae
P-tryoni-tryoni_contig_15794:1672842-1672905	M-lithgowae
P-tryoni-tryoni_contig_7576:1175774-1176068	P-tryoni-tegminifera,N-hanni,M-lithgowae,P-tryoni-tryoni-Eungella,P-sloanei
P-tryoni-tryoni_contig_15386:380101-380199	P-sloanei,N-hanni
P-tryoni-tryoni_contig_12765:495225-495372	P-gigantea,P-tryoni-tryoni-Eungella,G-dilatatus,P-sloanei,N-dahmsi
P-tryoni-tryoni_contig_19468:169479-169589	N-dahmsi,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_2358:57479-57579	M-lithgowae,N-dahmsi,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-sloanei,P-gigantea
P-tryoni-tryoni_contig_11576:670105-670203	P-tryoni-tegminifera,N-dahmsi,P-gigantea,G-dilatatus,M-lithgowae,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_3893:1847105-1847152	P-tryoni-tegminifera,P-sloanei,N-dahmsi
P-tryoni-tryoni_contig_2677:47636-47702	P-tryoni-tegminifera,N-dahmsi
P-tryoni-tryoni_contig_20087:102463-102688	M-lithgowae,P-gigantea
P-tryoni-tryoni_contig_19929:72039-72208	P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,N-dahmsi,M-lithgowae,P-sloanei,P-lata,P-cribrata
P-tryoni-tryoni_contig_12647:177061-177172	P-tryoni-tryoni-Eungella,N-hanni,N-dahmsi,G-dilatatus
P-tryoni-tryoni_contig_1185:230951-231102	P-sloanei
P-tryoni-tryoni_contig_9792:105883-105997	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-sloanei,M-lithgowae,N-dahmsi,G-dilatatus,P-gigantea
P-tryoni-tryoni_contig_7576:1342044-1342091	P-sloanei,N-hanni,N-dahmsi,P-gigantea,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_20537:183348-183416	P-sloanei,N-hanni
P-tryoni-tryoni_contig_10523:501256-501879	P-gigantea
P-tryoni-tryoni_contig_6276:519075-519167	N-hanni,P-gigantea,N-dahmsi
P-tryoni-tryoni_contig_11109:154054-154148	P-sloanei,P-tryoni-tegminifera
P-tryoni-tryoni_contig_8068:148212-148417	M-lithgowae,P-tryoni-tryoni-Eungella,N-dahmsi,P-sloanei,P-gigantea,P-tryoni-tegminifera
P-tryoni-tryoni_contig_16669:26848-27028	N-hanni,P-tryoni-tryoni-Eungella,G-dilatatus,P-sloanei,P-gigantea,P-tryoni-tegminifera
P-tryoni-tryoni_contig_20246:139392-139625	N-dahmsi,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_19468:216329-216374	P-tryoni-tryoni-Eungella,P-sloanei,N-dahmsi,N-hanni
P-tryoni-tryoni_contig_4719:865609-865802	M-lithgowae
P-tryoni-tryoni_contig_10270:59240-59460	M-lithgowae
P-tryoni-tryoni_contig_3016:827461-827653	P-tryoni-tryoni-Eungella,N-dahmsi,M-lithgowae
P-tryoni-tryoni_contig_19712:84997-85147	M-lithgowae,P-gigantea
P-tryoni-tryoni_contig_3948:31830-31929	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,G-dilatatus
P-tryoni-tryoni_contig_15022:163442-163472	P-americana
P-tryoni-tryoni_contig_3167:911371-911438	P-gigantea
P-tryoni-tryoni_contig_3718:210058-210114	P-tryoni-tegminifera
P-tryoni-tryoni_contig_11600:358104-358171	P-sloanei,N-hanni,G-dilatatus
P-tryoni-tryoni_contig_21033:83987-84049	P-sloanei,N-hanni
P-tryoni-tryoni_contig_19865:30307-30427	P-gigantea,G-dilatatus,P-tryoni-tegminifera,P-cribrata,M-lithgowae
P-tryoni-tryoni_contig_13166:265055-265100	P-gigantea,P-tryoni-tryoni-Eungella,M-lithgowae,P-tryoni-tegminifera,N-hanni
P-tryoni-tryoni_contig_20445:236409-236449	P-tryoni-tryoni-Eungella,M-lithgowae,P-sloanei,P-gigantea,N-hanni
P-tryoni-tryoni_contig_7265:710306-710367	P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-sloanei,P-gigantea
P-tryoni-tryoni_contig_6965:668006-668072	G-dilatatus,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,P-gigantea,N-hanni
P-tryoni-tryoni_contig_2360:557748-557788	M-lithgowae,G-dilatatus,P-sloanei,N-dahmsi
P-tryoni-tryoni_contig_20532:108542-108631	P-gigantea,M-lithgowae,P-tryoni-tegminifera,N-hanni,P-sloanei,G-dilatatus,N-dahmsi
P-tryoni-tryoni_contig_18828:140751-140787	P-gigantea,P-tryoni-tegminifera,N-hanni,N-dahmsi
P-tryoni-tryoni_contig_2333:1017123-1017250	N-dahmsi,P-sloanei,P-gigantea,N-hanni
P-tryoni-tryoni_contig_10788:279730-279833	P-tryoni-tegminifera,P-gigantea,P-tryoni-tryoni-Eungella,M-lithgowae,N-dahmsi,N-hanni
P-tryoni-tryoni_contig_15404:570590-570678	N-dahmsi,P-cribrata
P-tryoni-tryoni_contig_12476:11444-11555	M-lithgowae
P-tryoni-tryoni_contig_4261:58233-58513	P-gigantea,P-tryoni-tegminifera,M-lithgowae,N-dahmsi,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_5483:184562-184637	P-lata,M-lithgowae,P-tryoni-tegminifera,P-gigantea,G-dilatatus,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_19766:5508-5551	P-tryoni-tegminifera,P-sloanei,N-hanni
P-tryoni-tryoni_contig_9045:72190-72259	G-dilatatus
P-tryoni-tryoni_contig_11093:425004-425078	M-lithgowae
P-tryoni-tryoni_contig_3336:65143-65184	P-gigantea,P-tryoni-tegminifera,N-dahmsi,M-lithgowae
P-tryoni-tryoni_contig_11050:207349-207402	N-hanni
P-tryoni-tryoni_contig_14125:163525-163781	M-lithgowae
P-tryoni-tryoni_contig_2310:1114703-1114881	P-tryoni-tegminifera,P-gigantea,P-sloanei,N-hanni,P-tryoni-tryoni-Eungella,N-dahmsi,G-dilatatus
P-tryoni-tryoni_contig_18202:482379-482587	G-dilatatus,M-lithgowae
P-tryoni-tryoni_contig_10514:1551007-1551118	M-lithgowae,P-gigantea,P-sloanei
P-tryoni-tryoni_contig_15260:391643-391749	M-lithgowae
P-tryoni-tryoni_contig_19721:770067-770167	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_11063:778172-778297	P-tryoni-tegminifera,M-lithgowae,P-sloanei
P-tryoni-tryoni_contig_12577:150167-150198	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,P-sloanei,P-lata,P-cribrata,M-lithgowae,G-dilatatus
P-tryoni-tryoni_contig_8758:71275-71311	P-sloanei,N-dahmsi,M-lithgowae
P-tryoni-tryoni_contig_11576:524149-524207	N-dahmsi
P-tryoni-tryoni_contig_15407:164200-164255	P-sloanei,P-tryoni-tegminifera,N-hanni,M-lithgowae
P-tryoni-tryoni_contig_17953:175663-175747	P-gigantea,N-hanni
P-tryoni-tryoni_contig_12343:8664-8706	P-gigantea,P-tryoni-tegminifera,M-lithgowae
P-tryoni-tryoni_contig_15940:334283-334315	P-gigantea,P-tryoni-tegminifera,P-sloanei,N-hanni,N-dahmsi,M-lithgowae,G-dilatatus
P-tryoni-tryoni_contig_2019:80221-80442	M-lithgowae,P-tryoni-tegminifera,P-gigantea,N-dahmsi
P-tryoni-tryoni_contig_10937:673874-673975	G-dilatatus,P-gigantea,P-tryoni-tegminifera
P-tryoni-tryoni_contig_19690:124817-124868	P-tryoni-tryoni-Eungella,P-sloanei,N-dahmsi,M-lithgowae,N-hanni
P-tryoni-tryoni_contig_3017:13749-13809	P-gigantea,P-tryoni-tegminifera,P-sloanei,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_15290:70027-70247	P-gigantea,P-tryoni-tegminifera,P-sloanei
P-tryoni-tryoni_contig_8024:49923-50060	M-lithgowae
P-tryoni-tryoni_contig_13138:130907-131012	P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,N-hanni,M-lithgowae,P-sloanei,N-dahmsi
P-tryoni-tryoni_contig_19702:414969-415355	P-tryoni-tegminifera,P-gigantea,N-dahmsi
P-tryoni-tryoni_contig_6089:1112359-1112389	P-tryoni-tegminifera,P-sloanei,M-lithgowae
P-tryoni-tryoni_contig_19005:115865-115961	M-lithgowae,P-sloanei,P-lata,P-cribrata,N-hanni
P-tryoni-tryoni_contig_1334:68892-68944	P-gigantea,P-tryoni-tegminifera,N-dahmsi,M-lithgowae,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_801:45673-45809	P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,N-dahmsi,G-dilatatus,M-lithgowae,P-gigantea
P-tryoni-tryoni_contig_3552:150390-150869	P-tryoni-tegminifera,M-lithgowae,P-gigantea
P-tryoni-tryoni_contig_15177:269186-269354	P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera,N-dahmsi
P-tryoni-tryoni_contig_7086:625879-626005	G-dilatatus,P-sloanei,N-dahmsi,P-gigantea,P-cribrata,P-lata
P-tryoni-tryoni_contig_20922:94460-94635	N-dahmsi,P-tryoni-tryoni-Eungella,P-gigantea,P-tryoni-tegminifera,P-sloanei,M-lithgowae,N-hanni
P-tryoni-tryoni_contig_595:939084-939184	P-tryoni-tryoni-Eungella,P-sloanei,N-dahmsi,P-lata,P-cribrata
P-tryoni-tryoni_contig_20121:29457-29487	P-sloanei,N-hanni
P-tryoni-tryoni_contig_13868:130399-130472	P-gigantea,P-tryoni-tegminifera,P-sloanei,N-dahmsi,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_20298:63806-63843	N-hanni,M-lithgowae,P-sloanei
P-tryoni-tryoni_contig_10215:1929826-1929879	N-dahmsi
P-tryoni-tryoni_contig_14174:149881-150024	M-lithgowae
P-tryoni-tryoni_contig_15458:833751-833854	P-sloanei,P-gigantea,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella,N-dahmsi,M-lithgowae,N-hanni
P-tryoni-tryoni_contig_10969:142014-142196	P-tryoni-tegminifera,P-gigantea,N-dahmsi,N-hanni,P-sloanei
P-tryoni-tryoni_contig_10644:196082-196193	M-lithgowae,P-sloanei,P-gigantea,P-tryoni-tegminifera
P-tryoni-tryoni_contig_17329:104644-104703	P-gigantea,N-dahmsi,M-lithgowae,N-hanni,P-tryoni-tegminifera,P-tryoni-tryoni-Eungella
P-tryoni-tryoni_contig_19762:312935-313092	P-gigantea,P-tryoni-tegminifera
P-tryoni-tryoni_contig_7086:1686197-1686335	P-gigantea,P-tryoni-tryoni-Eungella,P-tryoni-tegminifera,M-lithgowae,N-dahmsi
P-tryoni-tryoni_contig_13963:152177-152349	P-tryoni-tegminifera,P-gigantea
