CP142623.1	61587	61669	1
CP142623.1	61669	61911	0
CP142623.1	61911	61973	1
CP142623.1	61973	62275	0
CP142623.1	62275	62320	1
CP142623.1	62320	65127	0
CP142623.1	65127	65162	1
CP142623.1	65162	66999	0
CP142623.1	66999	67005	1
CP142623.1	67005	67064	2
CP142623.1	67064	67111	1
CP142623.1	67111	67175	0
CP142623.1	67175	67264	1
CP142623.1	67264	68072	0
CP142623.1	68072	68145	1
CP142623.1	68145	69222	0
CP142623.1	69222	69314	1
CP142623.1	69314	71083	0
CP142623.1	71083	71127	1
CP142623.1	71127	71143	3
CP142623.1	71143	71144	2
CP142623.1	71144	71189	3
CP142623.1	71189	71213	2
CP142623.1	71213	71248	1
CP142623.1	71248	71651	0
CP142623.1	71651	71819	1
CP142623.1	71819	72443	0
CP142623.1	72443	72531	1
CP142623.1	72531	72535	0
CP142623.1	72535	72586	1
CP142623.1	72586	74182	0
CP142623.1	74182	74257	1
CP142623.1	74257	74258	0
CP142623.1	74258	74321	1
CP142623.1	74321	74468	0
CP142623.1	74468	74494	1
CP142623.1	74494	74495	0
CP142623.1	74495	74586	1
CP142623.1	74586	75748	0
CP142623.1	75748	75801	1
CP142623.1	75801	75822	2
CP142623.1	75822	75846	3
CP142623.1	75846	75847	2
CP142623.1	75847	75861	3
CP142623.1	75861	75894	2
CP142623.1	75894	75932	1
CP142623.1	75932	75933	0
CP142623.1	75933	75967	1
CP142623.1	75967	76754	0
CP142623.1	76754	76867	1
CP142623.1	76867	76932	0
CP142623.1	76932	76957	1
CP142623.1	76957	76958	0
CP142623.1	76958	77034	1
CP142623.1	77034	77872	0
CP142623.1	77872	77940	1
CP142623.1	77940	78015	0
CP142623.1	78015	78062	1
CP142623.1	78062	78096	2
CP142623.1	78096	78112	1
CP142623.1	78112	78269	0
CP142623.1	78269	78315	1
CP142623.1	78315	78319	0
CP142623.1	78319	78322	1
CP142623.1	78322	78394	2
CP142623.1	78394	78395	1
CP142623.1	78395	78405	2
CP142623.1	78405	78419	1
CP142623.1	78419	78420	0
CP142623.1	78420	78452	1
CP142623.1	78452	78455	0
CP142623.1	78455	78464	1
CP142623.1	78464	79558	0
CP142623.1	79558	79765	1
CP142623.1	79765	79941	0
CP142623.1	79941	80063	1
CP142623.1	80063	80221	0
CP142623.1	80221	80393	1
CP142623.1	80393	80720	0
CP142623.1	80720	80825	1
CP142623.1	80825	82481	0
CP142623.1	82481	82508	1
CP142623.1	82508	82509	0
CP142623.1	82509	82616	1
CP142623.1	82616	82963	0
CP142623.1	82963	83009	1
CP142623.1	83009	83010	0
CP142623.1	83010	83037	1
CP142623.1	83037	84380	0
CP142623.1	84380	84394	1
CP142623.1	84394	84397	0
CP142623.1	84397	84459	1
CP142623.1	84459	84718	0
CP142623.1	84718	84854	1
CP142623.1	84854	85939	0
CP142623.1	85939	86004	1
CP142623.1	86004	86412	0
CP142623.1	86412	86439	1
CP142623.1	86439	86441	0
CP142623.1	86441	86513	1
CP142623.1	86513	90813	0
CP142623.1	90813	90876	1
CP142623.1	90876	90961	0
CP142623.1	90961	90996	1
CP142623.1	90996	90997	0
CP142623.1	90997	91086	1
CP142623.1	91086	91321	0
CP142623.1	91321	91447	1
CP142623.1	91447	92823	0
CP142623.1	92823	92908	1
CP142623.1	92908	93723	0
CP142623.1	93723	93831	1
CP142623.1	93831	94659	0
CP142623.1	94659	94669	1
CP142623.1	94669	94756	2
CP142623.1	94756	94765	1
CP142623.1	94765	95835	0
CP142623.1	95835	95922	1
CP142623.1	95922	95971	0
CP142623.1	95971	96021	1
CP142623.1	96021	96559	0
CP142623.1	96559	96597	1
CP142623.1	96597	97406	0
CP142623.1	97406	97452	1
CP142623.1	97452	97455	0
CP142623.1	97455	97469	1
CP142623.1	97469	97470	0
CP142623.1	97470	97556	1
CP142623.1	97556	99381	0
CP142623.1	99381	99551	1
CP142623.1	99551	101435	0
CP142623.1	101435	101533	1
CP142623.1	101533	101693	0
CP142623.1	101693	101740	1
CP142623.1	101740	103191	0
CP142623.1	103191	103266	1
CP142623.1	103266	103943	0
CP142623.1	103943	103999	1
CP142623.1	103999	104002	0
CP142623.1	104002	104043	1
CP142623.1	104043	104147	0
CP142623.1	104147	104255	1
CP142623.1	104255	104263	2
CP142623.1	104263	104334	1
CP142623.1	104334	104578	0
CP142623.1	104578	104630	1
CP142623.1	104630	105829	0
CP142623.1	105829	105963	1
CP142623.1	105963	105973	0
CP142623.1	105973	106032	1
CP142623.1	106032	106571	0
CP142623.1	106571	106674	1
CP142623.1	106674	106724	0
CP142623.1	106724	106867	1
CP142623.1	106867	106899	0
CP142623.1	106899	106950	1
CP142623.1	106950	107101	0
CP142623.1	107101	107336	1
CP142623.1	107336	107344	0
CP142623.1	107344	107367	1
CP142623.1	107367	107370	0
CP142623.1	107370	107413	1
CP142623.1	107413	107975	0
CP142623.1	107975	108052	1
CP142623.1	108052	108053	0
CP142623.1	108053	108080	1
CP142623.1	108080	110122	0
CP142623.1	110122	110132	1
CP142623.1	110132	110164	2
CP142623.1	110164	110213	1
CP142623.1	110213	110267	2
CP142623.1	110267	110306	1
CP142623.1	110306	110909	0
CP142623.1	110909	111024	1
CP142623.1	111024	112410	0
CP142623.1	112410	112481	1
CP142623.1	112481	112895	0
CP142623.1	112895	113219	1
CP142623.1	113219	113244	0
CP142623.1	113244	113311	1
CP142623.1	113311	114558	0
CP142623.1	114558	114613	1
CP142623.1	114613	114850	0
CP142623.1	114850	114936	1
CP142623.1	114936	116548	0
CP142623.1	116548	116630	1
CP142623.1	116630	116830	0
CP142623.1	116830	116919	1
CP142623.1	116919	116929	0
CP142623.1	116929	116976	1
CP142623.1	116976	116979	0
CP142623.1	116979	117073	1
CP142623.1	117073	118293	0
CP142623.1	118293	118337	1
CP142623.1	118337	121398	0
CP142623.1	121398	121490	1
CP142623.1	121490	121497	0
CP142623.1	121497	121500	1
CP142623.1	121500	121504	0
CP142623.1	121504	121698	1
CP142623.1	121698	123003	0
CP142623.1	123003	123099	1
CP142623.1	123099	123108	0
CP142623.1	123108	123132	1
CP142623.1	123132	123133	0
CP142623.1	123133	123181	1
CP142623.1	123181	123183	0
CP142623.1	123183	123190	1
CP142623.1	123190	125551	0
CP142623.1	125551	125623	1
CP142623.1	125623	127440	0
CP142623.1	127440	127489	1
CP142623.1	127489	127492	0
CP142623.1	127492	127577	1
CP142623.1	127577	128323	0
CP142623.1	128323	128390	1
CP142623.1	128390	128736	0
CP142623.1	128736	128805	1
CP142623.1	128805	128808	0
CP142623.1	128808	128821	1
CP142623.1	128821	128822	0
CP142623.1	128822	128851	1
CP142623.1	128851	131540	0
CP142623.1	131540	131579	1
CP142623.1	131579	131580	0
CP142623.1	131580	131622	1
CP142623.1	131622	131623	0
CP142623.1	131623	131658	1
CP142623.1	131658	132780	0
CP142623.1	132780	132903	1
CP142623.1	132903	135457	0
CP142623.1	135457	135579	1
CP142623.1	135579	137337	0
CP142623.1	137337	137391	1
CP142623.1	137391	137392	0
CP142623.1	137392	137434	1
CP142623.1	137434	137462	2
CP142623.1	137462	137484	1
CP142623.1	137484	137509	0
CP142623.1	137509	137568	1
CP142623.1	137568	137569	0
CP142623.1	137569	137621	1
CP142623.1	137621	137623	0
CP142623.1	137623	137633	1
CP142623.1	137633	137638	0
CP142623.1	137638	137662	1
CP142623.1	137662	138724	0
CP142623.1	138724	138812	1
CP142623.1	138812	139081	0
CP142623.1	139081	139162	1
CP142623.1	139162	139209	0
CP142623.1	139209	139329	1
CP142623.1	139329	139334	0
CP142623.1	139334	139351	1
CP142623.1	139351	139352	0
CP142623.1	139352	139382	1
CP142623.1	139382	139388	0
CP142623.1	139388	139448	1
CP142623.1	139448	139906	0
CP142623.1	139906	139922	1
CP142623.1	139922	139926	0
CP142623.1	139926	139964	1
CP142623.1	139964	140843	0
CP142623.1	140843	140963	1
CP142623.1	140963	141519	0
CP142623.1	141519	141556	1
CP142623.1	141556	141625	2
CP142623.1	141625	141780	1
CP142623.1	141780	142201	0
CP142623.1	142201	142300	1
CP142623.1	142300	142301	0
CP142623.1	142301	142309	1
CP142623.1	142309	143443	0
CP142623.1	143443	143460	1
CP142623.1	143460	143485	2
CP142623.1	143485	143557	1
CP142623.1	143557	143639	0
CP142623.1	143639	143782	1
CP142623.1	143782	143819	0
CP142623.1	143819	143869	1
CP142623.1	143869	144492	0
CP142623.1	144492	144542	1
CP142623.1	144542	144545	0
CP142623.1	144545	144572	1
CP142623.1	144572	144817	0
CP142623.1	144817	144860	1
CP142623.1	144860	144933	2
CP142623.1	144933	144937	1
CP142623.1	144937	145644	0
CP142623.1	145644	145657	1
CP142623.1	145657	145658	0
CP142623.1	145658	145770	1
CP142623.1	145770	148862	0
CP142623.1	148862	149000	1
CP142623.1	149000	150106	0
CP142623.1	150106	150193	1
CP142623.1	150193	150920	0
CP142623.1	150920	151049	1
CP142623.1	151049	151050	0
CP142623.1	151050	151085	1
CP142623.1	151085	151086	0
CP142623.1	151086	151113	1
CP142623.1	151113	151581	0
CP142623.1	151581	151675	1
CP142623.1	151675	151795	0
CP142623.1	151795	151951	1
CP142623.1	151951	151974	0
CP142623.1	151974	152041	1
CP142623.1	152041	152043	0
CP142623.1	152043	152057	1
CP142623.1	152057	152167	0
CP142623.1	152167	152238	1
CP142623.1	152238	153659	0
CP142623.1	153659	153859	1
CP142623.1	153859	154001	0
CP142623.1	154001	154064	1
CP142623.1	154064	154065	0
CP142623.1	154065	154107	1
CP142623.1	154107	156115	0
CP142623.1	156115	156178	1
CP142623.1	156178	156179	0
CP142623.1	156179	156199	1
CP142623.1	156199	156359	0
CP142623.1	156359	156446	1
CP142623.1	156446	156657	0
CP142623.1	156657	156758	1
CP142623.1	156758	157103	0
CP142623.1	157103	157176	1
CP142623.1	157176	157712	0
CP142623.1	157712	157779	1
CP142623.1	157779	158374	0
CP142623.1	158374	158448	1
CP142623.1	158448	159752	0
CP142623.1	159752	159880	1
CP142623.1	159880	161413	0
CP142623.1	161413	161488	1
CP142623.1	161488	162191	0
CP142623.1	162191	162236	1
CP142623.1	162236	165417	0
CP142623.1	165417	165531	1
CP142623.1	165531	166642	0
CP142623.1	166642	166701	1
CP142623.1	166701	167834	0
CP142623.1	167834	167855	1
CP142623.1	167855	167857	0
CP142623.1	167857	167935	1
CP142623.1	167935	168181	0
CP142623.1	168181	168236	1
CP142623.1	168236	168237	0
CP142623.1	168237	168263	1
CP142623.1	168263	168364	0
CP142623.1	168364	168432	1
CP142623.1	168432	169242	0
CP142623.1	169242	169333	1
CP142623.1	169333	169403	2
CP142623.1	169403	169405	1
CP142623.1	169405	169430	2
CP142623.1	169430	169439	1
CP142623.1	169439	171099	0
CP142623.1	171099	171164	1
CP142623.1	171164	171165	0
CP142623.1	171165	171216	1
CP142623.1	171216	171364	0
CP142623.1	171364	171395	1
CP142623.1	171395	171489	2
CP142623.1	171489	171501	1
CP142623.1	171501	171568	2
CP142623.1	171568	171588	1
CP142623.1	171588	171668	0
CP142623.1	171668	171748	1
CP142623.1	171748	171754	2
CP142623.1	171754	171955	1
CP142623.1	171955	172852	0
CP142623.1	172852	172978	1
CP142623.1	172978	173103	0
CP142623.1	173103	173118	1
CP142623.1	173118	173119	0
CP142623.1	173119	173208	1
CP142623.1	173208	173223	0
CP142623.1	173223	173258	1
CP142623.1	173258	173260	0
CP142623.1	173260	173330	1
CP142623.1	173330	173424	0
CP142623.1	173424	173509	1
CP142623.1	173509	174206	0
CP142623.1	174206	174365	1
CP142623.1	174365	175460	0
CP142623.1	175460	175547	1
CP142623.1	175547	175850	0
CP142623.1	175850	175864	1
CP142623.1	175864	175869	0
CP142623.1	175869	175960	1
CP142623.1	175960	175981	0
CP142623.1	175981	176192	1
CP142623.1	176192	176265	0
CP142623.1	176265	176331	1
CP142623.1	176331	176624	0
CP142623.1	176624	176654	1
CP142623.1	176654	176656	0
CP142623.1	176656	176824	1
CP142623.1	176824	176842	2
CP142623.1	176842	176845	1
CP142623.1	176845	176848	0
CP142623.1	176848	176868	1
CP142623.1	176868	176870	0
CP142623.1	176870	176920	1
CP142623.1	176920	177684	0
CP142623.1	177684	177692	1
CP142623.1	177692	177771	2
CP142623.1	177771	177795	1
CP142623.1	177795	177806	0
CP142623.1	177806	177833	1
CP142623.1	177833	177834	0
CP142623.1	177834	177849	1
CP142623.1	177849	177850	0
CP142623.1	177850	177896	1
CP142623.1	177896	178718	0
CP142623.1	178718	178865	1
CP142623.1	178865	178868	0
CP142623.1	178868	178897	1
CP142623.1	178897	179139	0
CP142623.1	179139	179151	1
CP142623.1	179151	179152	0
CP142623.1	179152	179303	1
CP142623.1	179303	179310	0
CP142623.1	179310	179326	1
CP142623.1	179326	179483	0
CP142623.1	179483	179614	1
CP142623.1	179614	179636	0
CP142623.1	179636	179772	1
CP142623.1	179772	179773	0
CP142623.1	179773	179883	1
CP142623.1	179883	180298	0
CP142623.1	180298	180362	1
CP142623.1	180362	181206	0
CP142623.1	181206	181296	1
CP142623.1	181296	181347	0
CP142623.1	181347	181467	1
CP142623.1	181467	182210	0
CP142623.1	182210	182374	1
CP142623.1	182374	182665	0
CP142623.1	182665	182780	1
CP142623.1	182780	182830	0
CP142623.1	182830	182893	1
CP142623.1	182893	183034	0
CP142623.1	183034	183120	1
CP142623.1	183120	184571	0
CP142623.1	184571	184642	1
CP142623.1	184642	184647	0
CP142623.1	184647	184719	1
CP142623.1	184719	184722	0
CP142623.1	184722	184740	1
CP142623.1	184740	184835	0
CP142623.1	184835	184902	1
CP142623.1	184902	184903	0
CP142623.1	184903	184926	1
CP142623.1	184926	186865	0
CP142623.1	186865	186968	1
CP142623.1	186968	186981	0
CP142623.1	186981	187065	1
CP142623.1	187065	187352	0
CP142623.1	187352	187470	1
CP142623.1	187470	188398	0
CP142623.1	188398	188450	1
CP142623.1	188450	188467	0
CP142623.1	188467	188520	1
CP142623.1	188520	189823	0
CP142623.1	189823	189891	1
CP142623.1	189891	190321	0
CP142623.1	190321	190365	1
CP142623.1	190365	190367	0
CP142623.1	190367	190385	1
CP142623.1	190385	190386	0
CP142623.1	190386	190413	1
CP142623.1	190413	191945	0
CP142623.1	191945	192018	1
CP142623.1	192018	192019	0
CP142623.1	192019	192080	1
CP142623.1	192080	192096	2
CP142623.1	192096	192295	1
CP142623.1	192295	192426	0
CP142623.1	192426	192466	1
CP142623.1	192466	192480	0
CP142623.1	192480	192546	1
CP142623.1	192546	194532	0
CP142623.1	194532	194579	1
CP142623.1	194579	194595	2
CP142623.1	194595	194596	1
CP142623.1	194596	194634	2
CP142623.1	194634	194665	1
CP142623.1	194665	195541	0
CP142623.1	195541	195682	1
CP142623.1	195682	196658	0
CP142623.1	196658	196740	1
CP142623.1	196740	197376	0
CP142623.1	197376	197500	1
CP142623.1	197500	197636	0
CP142623.1	197636	197661	1
CP142623.1	197661	197662	0
CP142623.1	197662	197665	1
CP142623.1	197665	197667	0
CP142623.1	197667	197702	1
CP142623.1	197702	198897	0
CP142623.1	198897	199008	1
CP142623.1	199008	199392	0
CP142623.1	199392	199452	1
CP142623.1	199452	199571	0
CP142623.1	199571	199636	1
CP142623.1	199636	199868	0
CP142623.1	199868	199936	1
CP142623.1	199936	200850	0
CP142623.1	200850	200909	1
CP142623.1	200909	201140	0
CP142623.1	201140	201254	1
CP142623.1	201254	201319	2
CP142623.1	201319	201337	3
CP142623.1	201337	201371	2
CP142623.1	201371	201375	1
CP142623.1	201375	201555	0
CP142623.1	201555	201650	1
CP142623.1	201650	202157	0
CP142623.1	202157	202268	1
CP142623.1	202268	203186	0
CP142623.1	203186	203322	1
CP142623.1	203322	203778	0
CP142623.1	203778	203908	1
CP142623.1	203908	204315	0
CP142623.1	204315	204345	1
CP142623.1	204345	204346	0
CP142623.1	204346	204424	1
CP142623.1	204424	204698	0
CP142623.1	204698	204748	1
CP142623.1	204748	204750	0
CP142623.1	204750	204797	1
CP142623.1	204797	205417	0
CP142623.1	205417	205499	1
CP142623.1	205499	208123	0
CP142623.1	208123	208193	1
CP142623.1	208193	208196	0
CP142623.1	208196	208271	1
CP142623.1	208271	208314	2
CP142623.1	208314	208338	1
CP142623.1	208338	208360	2
CP142623.1	208360	208417	1
CP142623.1	208417	209214	0
CP142623.1	209214	209251	1
CP142623.1	209251	209252	0
CP142623.1	209252	209317	1
CP142623.1	209317	209569	0
CP142623.1	209569	209618	1
CP142623.1	209618	209671	0
CP142623.1	209671	209840	1
CP142623.1	209840	209847	2
CP142623.1	209847	209922	1
CP142623.1	209922	211641	0
CP142623.1	211641	211715	1
CP142623.1	211715	213829	0
CP142623.1	213829	213900	1
CP142623.1	213900	213982	0
CP142623.1	213982	213993	1
CP142623.1	213993	213994	0
CP142623.1	213994	214025	1
CP142623.1	214025	214026	0
CP142623.1	214026	214099	1
CP142623.1	214099	216945	0
CP142623.1	216945	217001	1
CP142623.1	217001	218009	0
CP142623.1	218009	218053	1
CP142623.1	218053	218058	0
CP142623.1	218058	218063	1
CP142623.1	218063	218065	0
CP142623.1	218065	218111	1
CP142623.1	218111	219217	0
CP142623.1	219217	219349	1
CP142623.1	219349	221119	0
CP142623.1	221119	221144	1
CP142623.1	221144	221146	0
CP142623.1	221146	221202	1
CP142623.1	221202	221203	0
CP142623.1	221203	221221	1
CP142623.1	221221	221416	0
CP142623.1	221416	221487	1
CP142623.1	221487	223624	0
CP142623.1	223624	223671	1
CP142623.1	223671	224811	0
CP142623.1	224811	224877	1
CP142623.1	224877	225816	0
CP142623.1	225816	225899	1
CP142623.1	225899	226364	0
CP142623.1	226364	226680	1
CP142623.1	226680	227162	0
CP142623.1	227162	227261	1
CP142623.1	227261	228208	0
CP142623.1	228208	228347	1
CP142623.1	228347	229673	0
CP142623.1	229673	229762	1
CP142623.1	229762	229828	2
CP142623.1	229828	229830	1
CP142623.1	229830	229834	2
CP142623.1	229834	229849	1
CP142623.1	229849	230045	0
CP142623.1	230045	230095	1
CP142623.1	230095	231565	0
CP142623.1	231565	231573	1
CP142623.1	231573	231607	2
CP142623.1	231607	231656	3
CP142623.1	231656	231665	2
CP142623.1	231665	231674	1
CP142623.1	231674	233998	0
CP142623.1	233998	234002	1
CP142623.1	234002	234003	0
CP142623.1	234003	234044	1
CP142623.1	234044	236164	0
CP142623.1	236164	236267	1
CP142623.1	236267	236285	2
CP142623.1	236285	236291	0
CP142623.1	236291	236321	2
CP142623.1	236321	236424	1
CP142623.1	236424	236438	2
CP142623.1	236438	236502	1
CP142623.1	236502	236906	0
CP142623.1	236906	236973	1
CP142623.1	236973	237136	0
CP142623.1	237136	237261	1
CP142623.1	237261	238966	0
CP142623.1	238966	239013	1
CP142623.1	239013	239014	0
CP142623.1	239014	239062	1
CP142623.1	239062	239116	2
CP142623.1	239116	239210	1
CP142623.1	239210	239600	0
CP142623.1	239600	239647	1
CP142623.1	239647	239650	0
CP142623.1	239650	239727	1
CP142623.1	239727	239729	2
CP142623.1	239729	239781	1
CP142623.1	239781	239784	0
CP142623.1	239784	239806	1
CP142623.1	239806	239830	0
CP142623.1	239830	239884	1
CP142623.1	239884	240093	0
CP142623.1	240093	240134	1
CP142623.1	240134	240216	0
CP142623.1	240216	240300	1
CP142623.1	240300	240791	0
CP142623.1	240791	240811	1
CP142623.1	240811	240813	0
CP142623.1	240813	240929	1
CP142623.1	240929	240935	0
CP142623.1	240935	241040	1
CP142623.1	241040	241639	0
CP142623.1	241639	241707	1
CP142623.1	241707	242934	0
CP142623.1	242934	243038	1
CP142623.1	243038	243715	0
CP142623.1	243715	243787	1
CP142623.1	243787	243789	0
CP142623.1	243789	243873	1
CP142623.1	243873	243877	0
CP142623.1	243877	243972	1
CP142623.1	243972	244171	0
CP142623.1	244171	244208	1
CP142623.1	244208	244210	0
CP142623.1	244210	244244	1
CP142623.1	244244	244739	0
CP142623.1	244739	244847	1
CP142623.1	244847	245329	0
CP142623.1	245329	245381	1
CP142623.1	245381	248432	0
CP142623.1	248432	248493	1
CP142623.1	248493	248687	0
CP142623.1	248687	248711	1
CP142623.1	248711	248712	0
CP142623.1	248712	248763	1
CP142623.1	248763	248830	0
CP142623.1	248830	248913	1
CP142623.1	248913	249363	0
CP142623.1	249363	249476	1
CP142623.1	249476	249563	0
CP142623.1	249563	249723	1
CP142623.1	249723	250808	0
CP142623.1	250808	250854	1
CP142623.1	250854	250855	0
CP142623.1	250855	250915	1
CP142623.1	250915	250918	0
CP142623.1	250918	250938	1
CP142623.1	250938	251204	0
CP142623.1	251204	251340	1
CP142623.1	251340	251341	0
CP142623.1	251341	251384	1
CP142623.1	251384	252048	0
CP142623.1	252048	252142	1
CP142623.1	252142	252269	0
CP142623.1	252269	252332	1
CP142623.1	252332	252334	0
CP142623.1	252334	252347	1
CP142623.1	252347	252350	0
CP142623.1	252350	252428	1
CP142623.1	252428	254205	0
CP142623.1	254205	254234	1
CP142623.1	254234	254257	2
CP142623.1	254257	254258	0
CP142623.1	254258	254259	1
CP142623.1	254259	254326	2
CP142623.1	254326	254329	1
CP142623.1	254329	254935	0
CP142623.1	254935	254994	1
CP142623.1	254994	254995	0
CP142623.1	254995	255016	1
CP142623.1	255016	255028	2
CP142623.1	255028	255029	1
CP142623.1	255029	255081	2
CP142623.1	255081	255087	1
CP142623.1	255087	257574	0
CP142623.1	257574	257693	1
CP142623.1	257693	258125	0
CP142623.1	258125	258150	1
CP142623.1	258150	258153	0
CP142623.1	258153	258190	1
CP142623.1	258190	258193	0
CP142623.1	258193	258235	1
CP142623.1	258235	258488	0
CP142623.1	258488	258495	1
CP142623.1	258495	258496	0
CP142623.1	258496	258622	1
CP142623.1	258622	258857	0
CP142623.1	258857	258905	1
CP142623.1	258905	258914	0
CP142623.1	258914	258956	1
CP142623.1	258956	259066	0
CP142623.1	259066	259151	1
CP142623.1	259151	259317	0
CP142623.1	259317	259379	1
CP142623.1	259379	260237	0
